"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES DE 3 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RELACIÓN DE PARENTESCO CON EL JEFE DEL HOGAR",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO E IDIOMA O LENGUA CON LA QUE APRENDIÓ A HABLAR",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Pensionista (045)",126,6,,28,42,4,20,6,20
"Otro(a) no pariente (046)",639,80,7,187,202,40,55,23,45
"Hombres (048)",43200,5809,1173,17024,13950,1432,1489,974,1349
"Jefe o Jefa (049)",17300,2667,7,7179,4835,572,857,343,840
"Esposa(o)/ compa¤era(o) (050)",688,86,,268,226,30,24,21,33
"Hijo(a)/ hijastro(a) (051)",18850,1950,874,7176,6998,628,439,491,294
"Yerno/ nuera (052)",676,14,1,181,319,33,59,25,44
"Nieto(a) (053)",2891,563,237,1215,752,54,17,40,13
"Padres/ suegros (054)",279,128,,138,7,1,2,,3
"Otro(a) pariente (055)",2082,349,51,752,666,88,55,38,83
"Trabajador(a) del hogar (056)",10,3,,1,5,,,1,
"Pensionista (057)",86,6,,18,34,3,10,5,10
"Otro(a) no pariente (058)",338,43,3,96,108,23,26,10,29
"Mujeres (060)",43359,7127,1214,17174,11877,1621,2089,889,1368
"Jefe o Jefa (061)",5534,1494,2,2204,1034,147,338,71,244
"Esposa(o)/ compa¤era(o) (062)",14316,2617,13,6205,3449,500,819,185,528
"Hijo(a)/ hijastro(a) (063)",16715,1764,857,6245,5479,724,720,503,423
"Yerno/ nuera (064)",1225,58,6,345,609,85,56,16,50
"Nieto(a) (065)",2643,520,260,1118,595,66,21,46,17
"Padres/ suegros (066)",506,276,,203,21,,2,2,2
"Otro(a) pariente (067)",1965,343,72,713,539,77,91,52,78
"Trabajador(a) del hogar (068)",114,18,,40,49,4,3,,
"Pensionista (069)",40,,,10,8,1,10,1,10
"Otro(a) no pariente (070)",301,37,4,91,94,17,29,13,16
,,,,,,,,,
"RURAL (072)",63745,13965,1957,32521,13512,638,608,250,294
"Jefe o Jefa (073)",16407,4293,5,9190,2405,119,216,53,126
"Esposa(o)/ compa¤era(o) (074)",11485,3524,15,6135,1577,69,95,16,54
"Hijo(a)/ hijastro(a) (075)",28217,4146,1536,13732,7985,373,225,145,75
"Yerno/ nuera (076)",876,66,3,419,328,21,21,4,14
"Nieto(a) (077)",3357,775,313,1621,602,22,10,12,2
"Padres/ suegros (078)",572,417,,147,7,,1,,
"Otro(a) pariente (079)",2577,687,83,1193,533,25,32,13,11
"Trabajador(a) del hogar (080)",18,7,,8,3,,,,
"Pensionista (081)",17,2,,2,1,6,2,,4
"Otro(a) no pariente (082)",219,48,2,74,71,3,6,7,8
"Hombres (084)",32974,5948,999,17259,7807,348,333,136,144
"Jefe o Jefa (085)",13401,2848,4,7947,2188,100,182,37,95
"Esposa(o)/ compa¤era(o) (086)",252,83,,100,61,2,3,3,
"Hijo(a)/ hijastro(a) (087)",15554,2142,786,7444,4741,213,118,81,29
"Yerno/ nuera (088)",237,19,,98,97,5,8,4,6
"Nieto(a) (089)",1831,419,156,892,342,11,8,3,
"Padres/ suegros (090)",159,90,,66,3,,,,
"Otro(a) pariente (091)",1390,318,53,657,324,10,13,6,9
"Trabajador(a) del hogar (092)",5,1,,2,2,,,,
"Pensionista (093)",9,1,,2,1,5,,,
"Otro(a) no pariente (094)",136,27,,51,48,2,1,2,5
"Mujeres (096)",30771,8017,958,15262,5705,290,275,114,150
"Jefe o Jefa (097)",3006,1445,1,1243,217,19,34,16,31
"Esposa(o)/ compa¤era(o) (098)",11233,3441,15,6035,1516,67,92,13,54
"Hijo(a)/ hijastro(a) (099)",12663,2004,750,6288,3244,160,107,64,46
"Yerno/ nuera (100)",639,47,3,321,231,16,13,,8
"Nieto(a) (101)",1526,356,157,729,260,11,2,9,2
"Padres/ suegros (102)",413,327,,81,4,,1,,
"Otro(a) pariente (103)",1187,369,30,536,209,15,19,7,2
"Trabajador(a) del hogar (104)",13,6,,6,1,,,,
"Pensionista (105)",8,1,,,,1,2,,4
"Otro(a) no pariente (106)",83,21,2,23,23,1,5,5,3
