"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",115,114,,47,45,16,5,1,,,1,212
"De 35 a 39 años (026)",112,111,,33,33,22,21,2,,,1,267
"De 40 a 44 años (027)",143,141,1,23,44,26,37,8,2,,2,414
"De 45 a 49 años (028)",93,92,,17,21,22,21,9,2,,1,289
"De 50 y más años (029)",302,300,2,23,51,52,93,56,19,4,2,1255
"Casado(a) (030)",6344,6120,18,778,1808,1387,1410,505,180,34,224,19833
"De 15 a 19 años (032)",17,11,,8,1,,2,,,,6,18
"De 20 a 24 años (033)",116,108,2,80,24,1,1,,,,8,136
"De 25 a 29 años (034)",317,311,3,140,127,33,7,,1,,6,532
"De 30 a 34 años (035)",637,627,2,151,297,135,40,2,,,10,1334
"De 35 a 39 años (036)",784,773,1,98,371,202,90,9,2,,11,1897
"De 40 a 44 años (037)",824,812,1,74,320,218,165,29,5,,12,2307
"De 45 a 49 años (038)",834,826,1,70,245,225,222,51,11,1,8,2633
"De 50 y más años (039)",2815,2652,8,157,423,573,883,414,161,33,163,10976
"Viudo(a) (040)",1152,1145,10,93,155,202,373,199,96,17,7,4926
"De 15 a 19 años (042)",2,2,,,,1,1,,,,,7
"De 20 a 24 años (043)",2,2,,,,,1,1,,,,11
"De 25 a 29 años (044)",7,7,,5,1,1,,,,,,10
"De 30 a 34 años (045)",11,11,,3,4,1,2,1,,,,30
"De 35 a 39 años (046)",20,20,,2,8,5,5,,,,,55
"De 40 a 44 años (047)",31,31,,4,9,9,5,3,1,,,97
"De 45 a 49 años (048)",50,50,1,3,10,13,19,3,1,,,173
"De 50 y más años (049)",1029,1022,9,76,123,172,340,191,94,17,7,4543
"Divorciado(a) (050)",145,138,,33,41,28,27,6,2,1,7,387
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 25 a 29 años (054)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (055)",13,10,,5,4,,1,,,,3,17
"De 35 a 39 años (056)",10,10,,5,4,1,,,,,,16
"De 40 a 44 años (057)",21,20,,4,8,4,3,,1,,1,53
"De 45 a 49 años (058)",17,16,,1,6,6,3,,,,1,44
"De 50 y más años (059)",80,80,,16,19,17,20,6,1,1,,255
"Soltero(a) (060)",1744,1108,9,698,245,106,50,,,,636,1706
"De 12 a 14 años (061)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (062)",48,47,,47,,,,,,,1,47
"De 20 a 24 años (063)",331,124,2,105,15,1,1,,,,207,142
"De 25 a 29 años (064)",363,187,,141,37,9,,,,,176,242
"De 30 a 34 años (065)",271,193,1,128,49,12,3,,,,78,274
"De 35 a 39 años (066)",188,144,,77,36,26,5,,,,44,247
"De 40 a 44 años (067)",163,121,1,65,27,18,10,,,,42,213
"De 45 a 49 años (068)",109,80,1,39,17,11,12,,,,29,154
"De 50 y más años (069)",265,209,4,93,64,29,19,,,,56,384
,,,,,,,,,,,,
"URBANA (080)",13686,12751,62,3102,3587,2382,2381,873,302,62,935,36594
"De 12 a 14 años (081)",11,4,,4,,,,,,,7,4
"De 15 a 19 años (082)",211,186,3,169,10,1,3,,,,25,204
"De 20 a 24 años (083)",1029,788,11,585,166,17,6,3,,,241,1014
"De 25 a 29 años (084)",1599,1402,7,732,498,133,30,1,1,,197,2266
"De 30 a 34 años (085)",1759,1670,9,535,714,294,109,9,,,89,3366
"De 35 a 39 años (086)",1644,1591,2,314,645,409,196,23,2,,53,3818
"De 40 a 44 años (087)",1502,1448,4,212,492,371,294,63,9,3,54,4083
"De 45 a 49 años (088)",1298,1258,3,161,342,310,347,78,17,,40,3928
"De 50 y más años (089)",4633,4404,23,390,720,847,1396,696,273,59,229,17911
"Conviviente (090)",4094,4007,23,1373,1247,640,504,170,37,13,87,9503
"De 12 a 14 años (091)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (092)",144,126,3,114,9,,,,,,18,132
"De 20 a 24 años (093)",566,534,7,385,121,16,3,2,,,32,701
"De 25 a 29 años (094)",875,854,4,417,319,90,23,1,,,21,1425
"De 30 a 34 años (095)",772,769,6,216,340,138,64,5,,,3,1613
"De 35 a 39 años (096)",598,597,1,108,217,171,86,14,,,1,1508
"De 40 a 44 años (097)",397,396,1,51,111,112,89,26,3,3,1,1220
"De 45 a 49 años (098)",263,262,,33,57,53,89,25,5,,1,899
"De 50 y más años (099)",474,468,1,48,73,60,150,97,29,10,6,2004
"Separado(a) (100)",844,827,3,214,216,130,170,71,19,4,17,2431
"De 15 a 19 años (102)",4,4,,4,,,,,,,,4
"De 20 a 24 años (103)",53,44,,34,10,,,,,,9,54
"De 25 a 29 años (104)",72,71,,41,26,4,,,,,1,105
"De 30 a 34 años (105)",109,108,,44,43,15,5,1,,,1,202
"De 35 a 39 años (106)",101,100,,33,28,18,20,1,,,1,234
"De 40 a 44 años (107)",133,131,1,23,40,22,36,8,1,,2,381
"De 45 a 49 años (108)",91,90,,17,20,22,21,8,2,,1,281
"De 50 y más años (109)",281,279,2,18,49,49,88,53,16,4,2,1170
"Casado(a) (110)",5911,5691,17,744,1705,1306,1289,445,156,29,220,18175
"De 15 a 19 años (112)",15,10,,7,1,,2,,,,5,17
"De 20 a 24 años (113)",104,96,2,71,21,1,1,,,,8,121
"De 25 a 29 años (114)",298,292,3,135,117,29,7,,1,,6,495
"De 30 a 34 años (115)",601,591,2,146,277,129,35,2,,,10,1250
"De 35 a 39 años (116)",744,733,1,97,355,189,81,8,2,,11,1779
"De 40 a 44 años (117)",772,760,1,70,298,209,153,26,3,,12,2143
"De 45 a 49 años (118)",779,771,1,68,234,211,204,43,10,,8,2418
"De 50 y más años (119)",2598,2438,7,150,402,538,806,366,140,29,160,9952
"Viudo(a) (120)",1074,1068,10,90,148,186,347,183,88,16,6,4563
"De 15 a 19 años (122)",2,2,,,,1,1,,,,,7
"De 20 a 24 años (123)",2,2,,,,,1,1,,,,11
"De 25 a 29 años (124)",5,5,,4,,1,,,,,,7
"De 30 a 34 años (125)",10,10,,3,3,1,2,1,,,,28
"De 35 a 39 años (126)",19,19,,2,8,5,4,,,,,51
"De 40 a 44 años (127)",29,29,,4,9,9,3,3,1,,,89
"De 45 a 49 años (128)",45,45,1,3,9,11,19,2,,,,150
"De 50 y más años (129)",962,956,9,74,119,158,317,176,87,16,6,4220
"Divorciado(a) (130)",130,123,,30,39,24,24,4,2,,7,331
"De 15 a 19 años (132)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",3,2,,2,,,,,,,1,2
"De 30 a 34 años (135)",12,9,,5,4,,,,,,3,13
"De 35 a 39 años (136)",8,8,,4,3,1,,,,,,13
"De 40 a 44 años (137)",20,19,,4,8,3,3,,1,,1,50
"De 45 a 49 años (138)",14,13,,1,6,3,3,,,,1,35
"De 50 y más años (139)",72,72,,14,18,17,18,4,1,,,218
"Soltero(a) (140)",1633,1035,9,651,232,96,47,,,,598,1591
"De 12 a 14 años (141)",6,3,,3,,,,,,,3,3
"De 15 a 19 años (142)",45,44,,44,,,,,,,1,44
"De 20 a 24 años (143)",304,112,2,95,14,,1,,,,192,127
"De 25 a 29 años (144)",346,178,,133,36,9,,,,,168,232
"De 30 a 34 años (145)",255,183,1,121,47,11,3,,,,72,260
"De 35 a 39 años (146)",174,134,,70,34,25,5,,,,40,233
"De 40 a 44 años (147)",151,113,1,60,26,16,10,,,,38,200
"De 45 a 49 años (148)",106,77,1,39,16,10,11,,,,29,145
"De 50 y más años (149)",246,191,4,86,59,25,17,,,,55,347
,,,,,,,,,,,,
"RURAL (160)",1166,1114,3,218,282,213,234,111,45,8,52,3623
"De 15 a 19 años (162)",24,20,1,17,2,,,,,,4,21
"De 20 a 24 años (163)",109,89,,64,19,6,,,,,20,120
"De 25 a 29 años (164)",129,121,1,46,50,20,4,,,,8,223
"De 30 a 34 años (165)",144,138,,33,61,26,17,1,,,6,311
"De 35 a 39 años (166)",149,145,,16,52,43,30,3,1,,4,404
"De 40 a 44 años (167)",129,125,,12,39,29,32,8,5,,4,414
"De 45 a 49 años (168)",93,93,,6,21,24,23,14,3,2,,356
"De 50 y más años (169)",389,383,1,24,38,65,128,85,36,6,6,1774
"Conviviente (170)",470,461,1,117,141,90,74,28,9,1,9,1252
"De 15 a 19 años (172)",18,15,,13,2,,,,,,3,17
"De 20 a 24 años (173)",66,61,,41,15,5,,,,,5,86
"De 25 a 29 años (174)",87,87,1,30,36,16,4,,,,,167
"De 30 a 34 años (175)",84,84,,18,36,18,11,1,,,,197
"De 35 a 39 años (176)",81,81,,7,28,25,19,1,1,,,232
"De 40 a 44 años (177)",52,52,,3,12,13,17,5,2,,,193
"De 45 a 49 años (178)",25,25,,4,7,4,4,4,1,1,,92
"De 50 y más años (179)",57,56,,1,5,9,19,17,5,,1,268
"Separado(a) (180)",59,59,1,14,16,12,7,5,4,,,179
"De 15 a 19 años (182)",1,1,1,,,,,,,,,
"De 20 a 24 años (183)",4,4,,4,,,,,,,,4
"De 25 a 29 años (184)",4,4,,2,2,,,,,,,6
"De 30 a 34 años (185)",6,6,,3,2,1,,,,,,10
"De 35 a 39 años (186)",11,11,,,5,4,1,1,,,,33
"De 40 a 44 años (187)",10,10,,,4,4,1,,1,,,33
"De 45 a 49 años (188)",2,2,,,1,,,1,,,,8
"De 50 y más años (189)",21,21,,5,2,3,5,3,3,,,85
"Casado(a) (190)",433,429,1,34,103,81,121,60,24,5,4,1658
"De 15 a 19 años (192)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (193)",12,12,,9,3,,,,,,,15
"De 25 a 29 años (194)",19,19,,5,10,4,,,,,,37
"De 30 a 34 años (195)",36,36,,5,20,6,5,,,,,84
"De 35 a 39 años (196)",40,40,,1,16,13,9,1,,,,118
"De 40 a 44 años (197)",52,52,,4,22,9,12,3,2,,,164
"De 45 a 49 años (198)",55,55,,2,11,14,18,8,1,1,,215
"De 50 y más años (199)",217,214,1,7,21,35,77,48,21,4,3,1024
"Viudo(a) (200)",78,77,,3,7,16,26,16,8,1,1,363
"De 25 a 29 años (204)",2,2,,1,1,,,,,,,3
"De 30 a 34 años (205)",1,1,,,1,,,,,,,2
"De 35 a 39 años (206)",1,1,,,,,1,,,,,4
"De 40 a 44 años (207)",2,2,,,,,2,,,,,8
"De 45 a 49 años (208)",5,5,,,1,2,,1,1,,,23
"De 50 y más años (209)",67,66,,2,4,14,23,15,7,1,1,323
"Divorciado(a) (210)",15,15,,3,2,4,3,2,,1,,56
"De 30 a 34 años (215)",1,1,,,,,1,,,,,4
"De 35 a 39 años (216)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (217)",1,1,,,,1,,,,,,3
"De 45 a 49 años (218)",3,3,,,,3,,,,,,9
"De 50 y más años (219)",8,8,,2,1,,2,2,,1,,37
"Soltero(a) (220)",111,73,,47,13,10,3,,,,38,115
"De 15 a 19 años (222)",3,3,,3,,,,,,,,3
"De 20 a 24 años (223)",27,12,,10,1,1,,,,,15,15
"De 25 a 29 años (224)",17,9,,8,1,,,,,,8,10
"De 30 a 34 años (225)",16,10,,7,2,1,,,,,6,14
"De 35 a 39 años (226)",14,10,,7,2,1,,,,,4,14
"De 40 a 44 años (227)",12,8,,5,1,2,,,,,4,13
"De 45 a 49 años (228)",3,3,,,1,1,1,,,,,9
"De 50 y más años (229)",19,18,,7,5,4,2,,,,1,37
