"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",262,,50,113,89,10
"Otras activ. serv.comun.soc y personales (041)",480,20,180,149,100,31
"Hogares privados con servicio doméstico (042)",84,10,61,7,3,3
"Actividad economica no especificada (044)",878,18,319,306,196,39
"Desocupado (045)",1146,28,598,318,163,39
"Mujeres (046)",18121,483,6621,6875,3614,528
"Agric., ganadería, caza y silvicultura (047)",4140,219,1340,1375,986,220
"Pesca (048)",3,,2,,1,
"Explotación de minas y canteras (049)",18,,7,10,1,
"Industrias manufactureras (050)",495,26,191,179,87,12
"Suministro de electricidad, gas y agua (051)",11,,4,4,3,
"Construcción (052)",84,2,31,38,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",4296,73,1366,1795,936,126
"Venta, mant.y rep. veh.autom.y motoc. (054)",118,2,57,43,15,1
"Comercio al por mayor (055)",133,2,50,57,21,3
"Comercio al por menor (056)",4045,69,1259,1695,900,122
"Hoteles y restaurantes (057)",2284,71,843,771,540,59
"Trans., almac. y comunicaciones (058)",291,5,176,87,21,2
"Intermediación financiera (059)",58,,36,18,4,
"Activid.inmobil., empres. y alquileres (060)",463,3,247,150,63,
"Admin.pub. y defensa; p. segur.soc afil (061)",389,,156,168,63,2
"Enseñanza (062)",1407,,321,857,228,1
"Servicios sociales y de salud (063)",457,,164,223,67,3
"Otras activ. serv.comun.soc y personales (064)",603,6,216,239,120,22
"Hogares privados con servicio doméstico (065)",1146,44,601,315,172,14
"Actividad economica no especificada (067)",1340,12,514,500,256,58
"Desocupado (068)",636,22,406,146,54,8
,,,,,,
"URBANA (069)",37218,630,13322,13889,8115,1262
"Agric., ganadería, caza y silvicultura (070)",8768,166,3009,2947,2124,522
"Pesca (071)",25,,17,8,,
"Explotación de minas y canteras (072)",496,,200,224,69,3
"Industrias manufactureras (073)",1978,49,784,657,422,66
"Suministro de electricidad, gas y agua (074)",87,1,21,34,30,1
"Construcción (075)",1750,9,548,678,471,44
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",7671,157,2427,2995,1796,296
"Venta, mant.y rep. veh.autom.y motoc. (077)",1045,15,434,351,215,30
"Comercio al por mayor (078)",325,4,124,122,65,10
"Comercio al por menor (079)",6301,138,1869,2522,1516,256
"Hoteles y restaurantes (080)",2664,91,994,838,650,91
"Trans., almac. y comunicaciones (081)",3670,31,1673,1354,577,35
"Intermediación financiera (082)",125,,66,46,12,1
"Activid.inmobil., empres. y alquileres (083)",1308,10,512,506,260,20
"Admin.pub. y defensa; p. segur.soc afil (084)",1189,,388,510,277,14
"Enseñanza (085)",2084,,390,1219,461,14
"Servicios sociales y de salud (086)",636,,187,294,142,13
"Otras activ. serv.comun.soc y personales (087)",1008,21,371,361,206,49
"Hogares privados con servicio doméstico (088)",918,42,460,262,144,10
"Actividad economica no especificada (090)",1424,29,515,549,285,46
"Desocupado (091)",1417,24,760,407,189,37
"Hombres (092)",24322,401,8715,8701,5537,968
"Agric., ganadería, caza y silvicultura (093)",7523,138,2679,2461,1778,467
"Pesca (094)",24,,16,8,,
"Explotación de minas y canteras (095)",487,,196,220,68,3
"Industrias manufactureras (096)",1576,43,633,498,346,56
"Suministro de electricidad, gas y agua (097)",76,1,17,30,27,1
"Construcción (098)",1675,7,521,644,459,44
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",3912,92,1264,1407,963,186
"Venta, mant.y rep. veh.autom.y motoc. (100)",936,13,382,311,201,29
"Comercio al por mayor (101)",203,2,76,70,48,7
"Comercio al por menor (102)",2773,77,806,1026,714,150
"Hoteles y restaurantes (103)",699,29,279,170,182,39
"Trans., almac. y comunicaciones (104)",3399,27,1506,1273,559,34
"Intermediación financiera (105)",69,,32,28,8,1
"Activid.inmobil., empres. y alquileres (106)",891,8,290,371,202,20
"Admin.pub. y defensa; p. segur.soc afil (107)",832,,244,357,218,13
"Enseñanza (108)",851,,120,465,253,13
"Servicios sociales y de salud (109)",235,,44,97,84,10
"Otras activ. serv.comun.soc y personales (110)",447,17,167,139,95,29
"Hogares privados con servicio doméstico (111)",45,6,32,4,3,
"Actividad economica no especificada (113)",683,17,238,256,151,21
"Desocupado (114)",898,16,437,273,141,31
"Mujeres (115)",12896,229,4607,5188,2578,294
"Agric., ganadería, caza y silvicultura (116)",1245,28,330,486,346,55
"Pesca (117)",1,,1,,,
"Explotación de minas y canteras (118)",9,,4,4,1,
"Industrias manufactureras (119)",402,6,151,159,76,10
"Suministro de electricidad, gas y agua (120)",11,,4,4,3,
"Construcción (121)",75,2,27,34,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",3759,65,1163,1588,833,110
"Venta, mant.y rep. veh.autom.y motoc. (123)",109,2,52,40,14,1
"Comercio al por mayor (124)",122,2,48,52,17,3
"Comercio al por menor (125)",3528,61,1063,1496,802,106
"Hoteles y restaurantes (126)",1965,62,715,668,468,52
"Trans., almac. y comunicaciones (127)",271,4,167,81,18,1
"Intermediación financiera (128)",56,,34,18,4,
"Activid.inmobil., empres. y alquileres (129)",417,2,222,135,58,
"Admin.pub. y defensa; p. segur.soc afil (130)",357,,144,153,59,1
"Enseñanza (131)",1233,,270,754,208,1
"Servicios sociales y de salud (132)",401,,143,197,58,3
"Otras activ. serv.comun.soc y personales (133)",561,4,204,222,111,20
"Hogares privados con servicio doméstico (134)",873,36,428,258,141,10
"Actividad economica no especificada (136)",741,12,277,293,134,25
"Desocupado (137)",519,8,323,134,48,6
,,,,,,
"RURAL (138)",28797,891,10936,8857,6228,1885
"Agric., ganadería, caza y silvicultura (139)",23721,773,8790,7070,5344,1744
"Pesca (140)",4,,2,,1,1
"Explotación de minas y canteras (141)",418,,154,188,75,1
"Industrias manufactureras (142)",274,36,110,72,50,6
"Suministro de electricidad, gas y agua (143)",28,,14,13,1,
"Construcción (144)",235,3,94,78,55,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",865,16,324,315,176,34
"Venta, mant.y rep. veh.autom.y motoc. (146)",76,,35,25,13,3
"Comercio al por mayor (147)",25,,9,10,6,
"Comercio al por menor (148)",764,16,280,280,157,31
"Hoteles y restaurantes (149)",393,11,158,123,91,10
"Trans., almac. y comunicaciones (150)",602,5,274,240,77,6
"Intermediación financiera (151)",4,,4,,,
"Activid.inmobil., empres. y alquileres (152)",198,1,93,72,27,5
"Admin.pub. y defensa; p. segur.soc afil (153)",100,,35,43,21,1
"Enseñanza (154)",326,2,68,200,56,
"Servicios sociales y de salud (155)",83,,27,42,14,
"Otras activ. serv.comun.soc y personales (156)",75,5,25,27,14,4
"Hogares privados con servicio doméstico (157)",312,12,202,60,31,7
"Actividad economica no especificada (159)",794,1,318,257,167,51
"Desocupado (160)",365,26,244,57,28,10
"Hombres (161)",23572,637,8922,7170,5192,1651
"Agric., ganadería, caza y silvicultura (162)",20826,582,7780,6181,4704,1579
"Pesca (163)",2,,1,,,1
"Explotación de minas y canteras (164)",409,,151,182,75,1
"Industrias manufactureras (165)",181,16,70,52,39,4
"Suministro de electricidad, gas y agua (166)",28,,14,13,1,
"Construcción (167)",226,3,90,74,55,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",328,8,121,108,73,18
"Venta, mant.y rep. veh.autom.y motoc. (169)",67,,30,22,12,3
"Comercio al por mayor (170)",14,,7,5,2,
"Comercio al por menor (171)",247,8,84,81,59,15
"Hoteles y restaurantes (172)",74,2,30,20,19,3
"Trans., almac. y comunicaciones (173)",582,4,265,234,74,5
"Intermediación financiera (174)",2,,2,,,
"Activid.inmobil., empres. y alquileres (175)",152,,68,57,22,5
"Admin.pub. y defensa; p. segur.soc afil (176)",68,,23,28,17,
"Enseñanza (177)",152,2,17,97,36,
"Servicios sociales y de salud (178)",27,,6,16,5,
"Otras activ. serv.comun.soc y personales (179)",33,3,13,10,5,2
"Hogares privados con servicio doméstico (180)",39,4,29,3,,3
"Actividad economica no especificada (182)",195,1,81,50,45,18
"Desocupado (183)",248,12,161,45,22,8
"Mujeres (184)",5225,254,2014,1687,1036,234
"Agric., ganadería, caza y silvicultura (185)",2895,191,1010,889,640,165
"Pesca (186)",2,,1,,1,
"Explotación de minas y canteras (187)",9,,3,6,,
"Industrias manufactureras (188)",93,20,40,20,11,2
"Construcción (190)",9,,4,4,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",537,8,203,207,103,16
"Venta, mant.y rep. veh.autom.y motoc. (192)",9,,5,3,1,
"Comercio al por mayor (193)",11,,2,5,4,
"Comercio al por menor (194)",517,8,196,199,98,16
"Hoteles y restaurantes (195)",319,9,128,103,72,7
"Trans., almac. y comunicaciones (196)",20,1,9,6,3,1
"Intermediación financiera (197)",2,,2,,,
"Activid.inmobil., empres. y alquileres (198)",46,1,25,15,5,
"Admin.pub. y defensa; p. segur.soc afil (199)",32,,12,15,4,1
"Enseñanza (200)",174,,51,103,20,
"Servicios sociales y de salud (201)",56,,21,26,9,
"Otras activ. serv.comun.soc y personales (202)",42,2,12,17,9,2
"Hogares privados con servicio doméstico (203)",273,8,173,57,31,4
"Actividad economica no especificada (205)",599,,237,207,122,33
"Desocupado (206)",117,14,83,12,6,2
