"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Hombres (022)",2534,31,304,43,70,60,934,92,85,783,6,126
"Agric., ganadería, caza y silvicultura (023)",1560,,1,1,,,934,,2,622,,
"Explotación de minas y canteras (025)",51,,,,1,,,31,,19,,
"Industrias manufactureras (026)",55,,,1,,,,52,2,,,
"Suministro de electricidad, gas y agua (027)",11,,,,1,,,1,,9,,
"Construcción (028)",117,,1,2,2,,,1,50,61,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",82,,,3,1,54,,6,1,17,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",5,,,,,1,,3,1,,,
"Comercio al por mayor (031)",6,,,2,1,2,,1,,,,
"Comercio al por menor (032)",71,,,1,,51,,2,,17,,
"Hoteles y restaurantes (033)",8,,,,,5,,,,3,,
"Trans., almac. y comunicaciones (034)",35,,,,2,,,,26,7,,
"Intermediación financiera (035)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",15,,5,3,1,,,,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",119,24,7,3,48,,,,4,27,6,
"Enseñanza (038)",303,7,275,2,9,,,,,10,,
"Servicios sociales y de salud (039)",35,,13,20,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (040)",13,,1,8,1,1,,,,2,,
"Actividad economica no especificada (043)",129,,1,,2,,,,,,,126
"Mujeres (044)",1113,9,212,17,25,169,207,13,1,403,,57
"Agric., ganadería, caza y silvicultura (045)",548,,,1,,,207,,,340,,
"Industrias manufactureras (048)",13,,,,,,,13,,,,
"Suministro de electricidad, gas y agua (049)",1,,,,,,,,,1,,
"Construcción (050)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",158,,,,,146,,,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",2,,,,,2,,,,,,
"Comercio al por mayor (053)",3,,,,,3,,,,,,
"Comercio al por menor (054)",153,,,,,141,,,,12,,
"Hoteles y restaurantes (055)",39,,,,,20,,,,19,,
"Trans., almac. y comunicaciones (056)",2,,,,,1,,,1,,,
"Activid.inmobil., empres. y alquileres (058)",5,,2,1,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",34,8,,2,15,,,,,9,,
"Enseñanza (060)",203,1,199,,3,,,,,,,
"Servicios sociales y de salud (061)",25,,11,13,1,,,,,,,
"Otras activ. serv.comun.soc y personales (062)",4,,,,,2,,,,2,,
"Hogares privados con servicio doméstico (063)",18,,,,,,,,,18,,
"Actividad economica no especificada (065)",61,,,,4,,,,,,,57
,,,,,,,,,,,,
"URBANA (066)",2386,34,437,45,86,197,579,65,63,764,6,110
"Agric., ganadería, caza y silvicultura (067)",1204,,,2,,,579,,2,621,,
"Explotación de minas y canteras (069)",9,,,,1,,,8,,,,
"Industrias manufactureras (070)",52,,,,,,,50,2,,,
"Suministro de electricidad, gas y agua (071)",5,,,,1,,,1,,3,,
"Construcción (072)",84,,1,1,2,,,1,32,47,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",190,,,1,1,172,,4,1,11,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",6,,,,,3,,2,1,,,
"Comercio al por mayor (075)",6,,,,1,4,,1,,,,
"Comercio al por menor (076)",178,,,1,,165,,1,,11,,
"Hoteles y restaurantes (077)",41,,,,,22,,,,19,,
"Trans., almac. y comunicaciones (078)",27,,,,2,,,,22,3,,
"Intermediación financiera (079)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",18,,6,3,3,,,,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",133,26,7,5,57,,,,4,28,6,
"Enseñanza (082)",430,8,400,2,10,,,,,10,,
"Servicios sociales y de salud (083)",50,,21,27,1,,,1,,,,
"Otras activ. serv.comun.soc y personales (084)",10,,1,4,1,3,,,,1,,
"Hogares privados con servicio doméstico (085)",15,,,,,,,,,15,,
"Actividad economica no especificada (087)",117,,1,,6,,,,,,,110
"Hombres (088)",1546,26,255,29,64,47,459,52,62,471,6,75
"Agric., ganadería, caza y silvicultura (089)",838,,,1,,,459,,2,376,,
"Explotación de minas y canteras (091)",9,,,,1,,,8,,,,
"Industrias manufactureras (092)",39,,,,,,,37,2,,,
"Suministro de electricidad, gas y agua (093)",5,,,,1,,,1,,3,,
"Construcción (094)",82,,1,1,2,,,1,32,45,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",54,,,1,1,42,,4,1,5,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",4,,,,,1,,2,1,,,
"Comercio al por mayor (097)",3,,,,1,1,,1,,,,
"Comercio al por menor (098)",47,,,1,,40,,1,,5,,
"Hoteles y restaurantes (099)",7,,,,,4,,,,3,,
"Trans., almac. y comunicaciones (100)",26,,,,2,,,,21,3,,
"Intermediación financiera (101)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",13,,4,2,1,,,,,6,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",104,19,7,3,45,,,,4,20,6,
"Enseñanza (104)",257,7,231,2,7,,,,,10,,
"Servicios sociales y de salud (105)",26,,10,15,,,,1,,,,
"Otras activ. serv.comun.soc y personales (106)",7,,1,4,1,1,,,,,,
"Actividad economica no especificada (109)",78,,1,,2,,,,,,,75
"Mujeres (110)",840,8,182,16,22,150,120,13,1,293,,35
"Agric., ganadería, caza y silvicultura (111)",366,,,1,,,120,,,245,,
"Industrias manufactureras (114)",13,,,,,,,13,,,,
"Construcción (116)",2,,,,,,,,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",136,,,,,130,,,,6,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,2,,,,,,
"Comercio al por mayor (119)",3,,,,,3,,,,,,
"Comercio al por menor (120)",131,,,,,125,,,,6,,
"Hoteles y restaurantes (121)",34,,,,,18,,,,16,,
"Trans., almac. y comunicaciones (122)",1,,,,,,,,1,,,
"Activid.inmobil., empres. y alquileres (124)",5,,2,1,2,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",29,7,,2,12,,,,,8,,
"Enseñanza (126)",173,1,169,,3,,,,,,,
"Servicios sociales y de salud (127)",24,,11,12,1,,,,,,,
"Otras activ. serv.comun.soc y personales (128)",3,,,,,2,,,,1,,
"Hogares privados con servicio doméstico (129)",15,,,,,,,,,15,,
"Actividad economica no especificada (131)",39,,,,4,,,,,,,35
,,,,,,,,,,,,
"RURAL (132)",1261,6,79,15,9,32,562,40,23,422,,73
"Agric., ganadería, caza y silvicultura (133)",904,,1,,,,562,,,341,,
"Explotación de minas y canteras (135)",42,,,,,,,23,,19,,
"Industrias manufactureras (136)",16,,,1,,,,15,,,,
"Suministro de electricidad, gas y agua (137)",7,,,,,,,,,7,,
"Construcción (138)",35,,,1,,,,,18,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",50,,,2,,28,,2,,18,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",1,,,,,,,1,,,,
"Comercio al por mayor (141)",3,,,2,,1,,,,,,
"Comercio al por menor (142)",46,,,,,27,,1,,18,,
"Hoteles y restaurantes (143)",6,,,,,3,,,,3,,
"Trans., almac. y comunicaciones (144)",10,,,,,1,,,5,4,,
"Activid.inmobil., empres. y alquileres (146)",2,,1,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",20,6,,,6,,,,,8,,
"Enseñanza (148)",76,,74,,2,,,,,,,
"Servicios sociales y de salud (149)",10,,3,6,1,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",7,,,4,,,,,,3,,
"Hogares privados con servicio doméstico (151)",3,,,,,,,,,3,,
"Actividad economica no especificada (153)",73,,,,,,,,,,,73
"Hombres (154)",988,5,49,14,6,13,475,40,23,312,,51
"Agric., ganadería, caza y silvicultura (155)",722,,1,,,,475,,,246,,
"Explotación de minas y canteras (157)",42,,,,,,,23,,19,,
"Industrias manufactureras (158)",16,,,1,,,,15,,,,
"Suministro de electricidad, gas y agua (159)",6,,,,,,,,,6,,
"Construcción (160)",35,,,1,,,,,18,16,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",28,,,2,,12,,2,,12,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",3,,,2,,1,,,,,,
"Comercio al por menor (164)",24,,,,,11,,1,,12,,
"Hoteles y restaurantes (165)",1,,,,,1,,,,,,
"Trans., almac. y comunicaciones (166)",9,,,,,,,,5,4,,
"Activid.inmobil., empres. y alquileres (168)",2,,1,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",15,5,,,3,,,,,7,,
"Enseñanza (170)",46,,44,,2,,,,,,,
"Servicios sociales y de salud (171)",9,,3,5,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",6,,,4,,,,,,2,,
"Actividad economica no especificada (175)",51,,,,,,,,,,,51
"Mujeres (176)",273,1,30,1,3,19,87,,,110,,22
"Agric., ganadería, caza y silvicultura (177)",182,,,,,,87,,,95,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",22,,,,,16,,,,6,,
"Comercio al por menor (186)",22,,,,,16,,,,6,,
"Hoteles y restaurantes (187)",5,,,,,2,,,,3,,
"Trans., almac. y comunicaciones (188)",1,,,,,1,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,1,,,3,,,,,1,,
"Enseñanza (192)",30,,30,,,,,,,,,
"Servicios sociales y de salud (193)",1,,,1,,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (195)",3,,,,,,,,,3,,
"Actividad economica no especificada (197)",22,,,,,,,,,,,22
