"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",402,355,198,107,39,8,3,,,,47,223
"De 25 a 29 años (024)",393,349,112,111,85,33,7,1,,,44,414
"De 30 a 34 años (025)",389,372,41,111,120,55,41,3,1,,17,720
"De 35 a 39 años (026)",366,349,27,62,95,76,69,16,4,,17,907
"De 40 a 44 años (027)",334,326,23,51,74,62,77,31,6,2,8,997
"De 45 a 49 años (028)",286,278,21,30,54,47,56,49,12,9,8,1045
"De 50 y más años (029)",775,760,49,64,69,101,177,143,87,70,15,3739
"Desocupada (030)",174,162,88,36,16,6,11,3,2,,12,170
"De 12 a 14 años (031)",5,5,5,,,,,,,,,
"De 15 a 19 años (032)",40,38,35,3,,,,,,,2,3
"De 20 a 24 años (033)",39,35,27,7,,,1,,,,4,11
"De 25 a 29 años (034)",28,23,9,9,4,1,,,,,5,20
"De 30 a 34 años (035)",26,26,6,13,6,,1,,,,,29
"De 35 a 39 años (036)",12,12,3,1,4,2,2,,,,,24
"De 40 a 44 años (037)",7,7,1,1,1,2,2,,,,,18
"De 45 a 49 años (038)",7,6,1,2,,1,1,1,,,1,16
"De 50 y más años (039)",10,10,1,,1,,4,2,2,,,49
"No PEA (040)",13771,13450,4194,1706,1673,1339,2024,1205,738,571,321,38371
"De 12 a 14 años (041)",1497,1490,1487,2,1,,,,,,7,4
"De 15 a 19 años (042)",1896,1852,1652,174,22,2,2,,,,44,232
"De 20 a 24 años (043)",1463,1361,507,563,236,40,14,1,,,102,1222
"De 25 a 29 años (044)",1232,1157,160,375,378,165,76,2,1,,75,1966
"De 30 a 34 años (045)",1108,1081,70,191,344,241,201,31,2,1,27,2691
"De 35 a 39 años (046)",1074,1058,46,95,248,251,304,91,22,1,16,3435
"De 40 a 44 años (047)",915,909,39,58,121,175,308,134,52,22,6,3725
"De 45 a 49 años (048)",797,793,32,43,76,106,259,158,88,31,4,3806
"De 50 y más años (049)",3789,3749,201,205,247,359,860,788,573,516,40,21290
,,,,,,,,,,,,
"URBANA (060)",5966,5754,1745,895,876,619,861,400,211,147,212,14310
"De 12 a 14 años (061)",472,467,465,2,,,,,,,5,2
"De 15 a 19 años (062)",738,724,666,49,7,1,1,,,,14,70
"De 20 a 24 años (063)",668,598,275,231,74,13,5,,,,70,440
"De 25 a 29 años (064)",593,538,119,202,154,41,21,1,,,55,727
"De 30 a 34 años (065)",552,530,43,154,174,86,65,7,1,,22,1094
"De 35 a 39 años (066)",526,508,28,65,148,115,123,21,8,,18,1430
"De 40 a 44 años (067)",447,444,28,53,99,94,118,36,13,3,3,1430
"De 45 a 49 años (068)",380,378,22,31,70,71,115,46,15,8,2,1410
"De 50 y más años (069)",1590,1567,99,108,150,198,413,289,174,136,23,7707
"PEA (070)",1868,1782,423,348,347,226,240,113,53,32,86,4313
"De 12 a 14 años (071)",23,23,23,,,,,,,,,
"De 15 a 19 años (072)",157,152,135,16,,1,,,,,5,19
"De 20 a 24 años (073)",219,194,107,64,16,4,3,,,,25,122
"De 25 a 29 años (074)",232,207,66,73,53,12,2,1,,,25,229
"De 30 a 34 años (075)",247,233,25,84,76,28,18,1,1,,14,411
"De 35 a 39 años (076)",212,202,17,30,66,41,41,5,2,,10,504
"De 40 a 44 años (077)",199,197,16,32,50,42,38,15,4,,2,556
"De 45 a 49 años (078)",152,151,10,14,38,32,32,18,5,2,1,510
"De 50 y más años (079)",427,423,24,35,48,66,106,73,41,30,4,1962
"Ocupada (080)",1804,1722,399,330,337,225,233,113,53,32,82,4241
"De 12 a 14 años (081)",23,23,23,,,,,,,,,
"De 15 a 19 años (082)",151,146,129,16,,1,,,,,5,19
"De 20 a 24 años (083)",203,179,98,59,16,4,2,,,,24,113
"De 25 a 29 años (084)",217,195,63,67,50,12,2,1,,,22,217
"De 30 a 34 años (085)",234,220,22,79,71,28,18,1,1,,14,396
"De 35 a 39 años (086)",206,196,15,29,65,40,40,5,2,,10,493
"De 40 a 44 años (087)",196,194,15,31,50,42,37,15,4,,2,551
"De 45 a 49 años (088)",152,151,10,14,38,32,32,18,5,2,1,510
"De 50 y más años (089)",422,418,24,35,47,66,102,73,41,30,4,1942
"Desocupada (090)",64,60,24,18,10,1,7,,,,4,72
"De 15 a 19 años (092)",6,6,6,,,,,,,,,
"De 20 a 24 años (093)",16,15,9,5,,,1,,,,1,9
"De 25 a 29 años (094)",15,12,3,6,3,,,,,,3,12
"De 30 a 34 años (095)",13,13,3,5,5,,,,,,,15
"De 35 a 39 años (096)",6,6,2,1,1,1,1,,,,,11
"De 40 a 44 años (097)",3,3,1,1,,,1,,,,,5
"De 50 y más años (099)",5,5,,,1,,4,,,,,20
"No PEA (100)",4098,3972,1322,547,529,393,621,287,158,115,126,9997
"De 12 a 14 años (101)",449,444,442,2,,,,,,,5,2
"De 15 a 19 años (102)",581,572,531,33,7,,1,,,,9,51
"De 20 a 24 años (103)",449,404,168,167,58,9,2,,,,45,318
"De 25 a 29 años (104)",361,331,53,129,101,29,19,,,,30,498
"De 30 a 34 años (105)",305,297,18,70,98,58,47,6,,,8,683
"De 35 a 39 años (106)",314,306,11,35,82,74,82,16,6,,8,926
"De 40 a 44 años (107)",248,247,12,21,49,52,80,21,9,3,1,874
"De 45 a 49 años (108)",228,227,12,17,32,39,83,28,10,6,1,900
"De 50 y más años (109)",1163,1144,75,73,102,132,307,216,133,106,19,5745
,,,,,,,,,,,,
"RURAL (120)",11321,11032,3360,1415,1349,1109,1604,1051,639,505,289,32311
"De 12 a 14 años (121)",1087,1083,1082,,1,,,,,,4,2
"De 15 a 19 años (122)",1538,1496,1318,160,15,2,1,,,,42,200
"De 20 a 24 años (123)",1236,1153,457,446,201,35,13,1,,,83,1016
"De 25 a 29 años (124)",1060,991,162,293,313,158,62,2,1,,69,1673
"De 30 a 34 años (125)",971,949,74,161,296,210,178,27,2,1,22,2346
"De 35 a 39 años (126)",926,911,48,93,199,214,252,86,18,1,15,2936
"De 40 a 44 años (127)",809,798,35,57,97,145,269,129,45,21,11,3310
"De 45 a 49 años (128)",710,699,32,44,60,83,201,162,85,32,11,3457
"De 50 y más años (129)",2984,2952,152,161,167,262,628,644,488,450,32,17371
"PEA (130)",1648,1554,488,256,205,163,201,133,59,49,94,3937
"De 12 a 14 años (131)",39,37,37,,,,,,,,2,
"De 15 a 19 años (132)",223,216,197,19,,,,,,,7,19
"De 20 a 24 años (133)",222,196,118,50,23,4,1,,,,26,112
"De 25 a 29 años (134)",189,165,55,47,36,22,5,,,,24,205
"De 30 a 34 años (135)",168,165,22,40,50,27,24,2,,,3,338
"De 35 a 39 años (136)",166,159,13,33,33,37,30,11,2,,7,427
"De 40 a 44 años (137)",142,136,8,20,25,22,41,16,2,2,6,459
"De 45 a 49 años (138)",141,133,12,18,16,16,25,32,7,7,8,551
"De 50 y más años (139)",358,347,26,29,22,35,75,72,48,40,11,1826
"Ocupada (140)",1538,1452,424,238,199,158,197,130,57,49,86,3839
"De 12 a 14 años (141)",34,32,32,,,,,,,,2,
"De 15 a 19 años (142)",189,184,168,16,,,,,,,5,16
"De 20 a 24 años (143)",199,176,100,48,23,4,1,,,,23,110
"De 25 a 29 años (144)",176,154,49,44,35,21,5,,,,22,197
"De 30 a 34 años (145)",155,152,19,32,49,27,23,2,,,3,324
"De 35 a 39 años (146)",160,153,12,33,30,36,29,11,2,,7,414
"De 40 a 44 años (147)",138,132,8,20,24,20,40,16,2,2,6,446
"De 45 a 49 años (148)",134,127,11,16,16,15,24,31,7,7,7,535
"De 50 y más años (149)",353,342,25,29,22,35,75,70,46,40,11,1797
"Desocupada (150)",110,102,64,18,6,5,4,3,2,,8,98
"De 12 a 14 años (151)",5,5,5,,,,,,,,,
"De 15 a 19 años (152)",34,32,29,3,,,,,,,2,3
"De 20 a 24 años (153)",23,20,18,2,,,,,,,3,2
"De 25 a 29 años (154)",13,11,6,3,1,1,,,,,2,8
"De 30 a 34 años (155)",13,13,3,8,1,,1,,,,,14
"De 35 a 39 años (156)",6,6,1,,3,1,1,,,,,13
"De 40 a 44 años (157)",4,4,,,1,2,1,,,,,13
"De 45 a 49 años (158)",7,6,1,2,,1,1,1,,,1,16
"De 50 y más años (159)",5,5,1,,,,,2,2,,,29
"No PEA (160)",9673,9478,2872,1159,1144,946,1403,918,580,456,195,28374
"De 12 a 14 años (161)",1048,1046,1045,,1,,,,,,2,2
"De 15 a 19 años (162)",1315,1280,1121,141,15,2,1,,,,35,181
"De 20 a 24 años (163)",1014,957,339,396,178,31,12,1,,,57,904
"De 25 a 29 años (164)",871,826,107,246,277,136,57,2,1,,45,1468
"De 30 a 34 años (165)",803,784,52,121,246,183,154,25,2,1,19,2008
"De 35 a 39 años (166)",760,752,35,60,166,177,222,75,16,1,8,2509
"De 40 a 44 años (167)",667,662,27,37,72,123,228,113,43,19,5,2851
"De 45 a 49 años (168)",569,566,20,26,44,67,176,130,78,25,3,2906
"De 50 y más años (169)",2626,2605,126,132,145,227,553,572,440,410,21,15545
