"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",122,,17,54,49,2
"Otras activ. serv.comun.soc y personales (041)",453,17,171,150,100,15
"Hogares privados con servicio doméstico (042)",79,4,42,20,11,2
"Organiz. y organos extraterritoriales (043)",1,,,,1,
"Actividad economica no especificada (044)",510,8,156,174,144,28
"Desocupado (045)",589,8,305,147,103,26
"Mujeres (046)",7998,120,2444,3178,1989,267
"Agric., ganadería, caza y silvicultura (047)",940,12,224,387,261,56
"Pesca (048)",15,,,9,6,
"Explotación de minas y canteras (049)",147,1,60,53,30,3
"Industrias manufactureras (050)",207,2,48,71,77,9
"Suministro de electricidad, gas y agua (051)",4,,1,,3,
"Construcción (052)",41,,19,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",2416,61,656,939,640,120
"Venta, mant.y rep. veh.autom.y motoc. (054)",56,4,24,22,4,2
"Comercio al por mayor (055)",93,1,32,43,14,3
"Comercio al por menor (056)",2267,56,600,874,622,115
"Hoteles y restaurantes (057)",1038,16,357,365,278,22
"Trans., almac. y comunicaciones (058)",213,2,101,76,32,2
"Intermediación financiera (059)",59,,28,24,7,
"Activid.inmobil., empres. y alquileres (060)",339,,144,131,63,1
"Admin.pub. y defensa; p. segur.soc afil (061)",266,,86,125,52,3
"Enseñanza (062)",692,,93,386,205,8
"Servicios sociales y de salud (063)",221,1,47,105,65,3
"Otras activ. serv.comun.soc y personales (064)",350,6,117,143,77,7
"Hogares privados con servicio doméstico (065)",459,9,211,143,87,9
"Actividad economica no especificada (067)",259,3,78,101,62,15
"Desocupado (068)",332,7,174,107,35,9
,,,,,,
"URBANA (069)",21383,339,6595,8089,5515,845
"Agric., ganadería, caza y silvicultura (070)",1912,43,492,727,516,134
"Pesca (071)",285,,89,113,73,10
"Explotación de minas y canteras (072)",2507,4,669,1013,734,87
"Industrias manufactureras (073)",1064,19,354,336,294,61
"Suministro de electricidad, gas y agua (074)",69,1,9,29,28,2
"Construcción (075)",1625,13,591,606,366,49
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4318,142,1239,1521,1158,258
"Venta, mant.y rep. veh.autom.y motoc. (077)",568,16,211,172,144,25
"Comercio al por mayor (078)",225,5,83,93,37,7
"Comercio al por menor (079)",3525,121,945,1256,977,226
"Hoteles y restaurantes (080)",1416,24,483,467,399,43
"Trans., almac. y comunicaciones (081)",2219,33,778,894,449,65
"Intermediación financiera (082)",116,,44,47,25,
"Activid.inmobil., empres. y alquileres (083)",1112,,364,453,278,17
"Admin.pub. y defensa; p. segur.soc afil (084)",718,,186,322,193,17
"Enseñanza (085)",1018,,123,539,337,19
"Servicios sociales y de salud (086)",338,1,62,157,113,5
"Otras activ. serv.comun.soc y personales (087)",765,23,277,273,171,21
"Hogares privados con servicio doméstico (088)",507,13,239,154,92,9
"Organiz. y organos extraterritoriales (089)",1,,,,1,
"Actividad economica no especificada (090)",596,10,185,211,165,25
"Desocupado (091)",797,13,411,227,123,23
"Hombres (092)",14109,230,4358,5175,3722,624
"Agric., ganadería, caza y silvicultura (093)",1408,37,370,498,392,111
"Pesca (094)",270,,89,104,67,10
"Explotación de minas y canteras (095)",2371,4,612,964,707,84
"Industrias manufactureras (096)",867,18,309,268,220,52
"Suministro de electricidad, gas y agua (097)",66,1,9,29,25,2
"Construcción (098)",1585,13,573,593,357,49
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1982,82,601,613,543,143
"Venta, mant.y rep. veh.autom.y motoc. (100)",515,12,189,151,140,23
"Comercio al por mayor (101)",133,4,51,50,24,4
"Comercio al por menor (102)",1334,66,361,412,379,116
"Hoteles y restaurantes (103)",405,8,139,112,125,21
"Trans., almac. y comunicaciones (104)",2012,31,680,819,418,64
"Intermediación financiera (105)",57,,16,23,18,
"Activid.inmobil., empres. y alquileres (106)",781,,224,325,216,16
"Admin.pub. y defensa; p. segur.soc afil (107)",459,,102,201,142,14
"Enseñanza (108)",352,,39,165,137,11
"Servicios sociales y de salud (109)",121,,17,53,49,2
"Otras activ. serv.comun.soc y personales (110)",426,17,164,134,96,15
"Hogares privados con servicio doméstico (111)",74,4,39,20,10,1
"Organiz. y organos extraterritoriales (112)",1,,,,1,
"Actividad economica no especificada (113)",378,7,120,127,111,13
"Desocupado (114)",494,8,255,127,88,16
"Mujeres (115)",7274,109,2237,2914,1793,221
"Agric., ganadería, caza y silvicultura (116)",504,6,122,229,124,23
"Pesca (117)",15,,,9,6,
"Explotación de minas y canteras (118)",136,,57,49,27,3
"Industrias manufactureras (119)",197,1,45,68,74,9
"Suministro de electricidad, gas y agua (120)",3,,,,3,
"Construcción (121)",40,,18,13,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2336,60,638,908,615,115
"Venta, mant.y rep. veh.autom.y motoc. (123)",53,4,22,21,4,2
"Comercio al por mayor (124)",92,1,32,43,13,3
"Comercio al por menor (125)",2191,55,584,844,598,110
"Hoteles y restaurantes (126)",1011,16,344,355,274,22
"Trans., almac. y comunicaciones (127)",207,2,98,75,31,1
"Intermediación financiera (128)",59,,28,24,7,
"Activid.inmobil., empres. y alquileres (129)",331,,140,128,62,1
"Admin.pub. y defensa; p. segur.soc afil (130)",259,,84,121,51,3
"Enseñanza (131)",666,,84,374,200,8
"Servicios sociales y de salud (132)",217,1,45,104,64,3
"Otras activ. serv.comun.soc y personales (133)",339,6,113,139,75,6
"Hogares privados con servicio doméstico (134)",433,9,200,134,82,8
"Actividad economica no especificada (136)",218,3,65,84,54,12
"Desocupado (137)",303,5,156,100,35,7
,,,,,,
"RURAL (138)",2893,38,878,937,812,228
"Agric., ganadería, caza y silvicultura (139)",1868,27,497,564,604,176
"Pesca (140)",4,,1,1,2,
"Explotación de minas y canteras (141)",203,1,80,80,39,3
"Industrias manufactureras (142)",38,2,17,12,5,2
"Suministro de electricidad, gas y agua (143)",2,,1,1,,
"Construcción (144)",42,,17,17,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",140,5,37,59,32,7
"Venta, mant.y rep. veh.autom.y motoc. (146)",22,,9,13,,
"Comercio al por mayor (147)",4,,1,1,1,1
"Comercio al por menor (148)",114,5,27,45,31,6
"Hoteles y restaurantes (149)",33,,17,12,4,
"Trans., almac. y comunicaciones (150)",85,,28,27,25,5
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",50,,25,16,8,1
"Admin.pub. y defensa; p. segur.soc afil (153)",16,,3,9,4,
"Enseñanza (154)",40,,11,16,13,
"Servicios sociales y de salud (155)",5,,2,2,1,
"Otras activ. serv.comun.soc y personales (156)",38,,11,20,6,1
"Hogares privados con servicio doméstico (157)",31,,14,9,6,2
"Actividad economica no especificada (159)",173,1,49,64,41,18
"Desocupado (160)",124,2,68,27,15,12
"Hombres (161)",2169,27,671,673,616,182
"Agric., ganadería, caza y silvicultura (162)",1432,21,395,406,467,143
"Pesca (163)",4,,1,1,2,
"Explotación de minas y canteras (164)",192,,77,76,36,3
"Industrias manufactureras (165)",28,1,14,9,2,2
"Suministro de electricidad, gas y agua (166)",1,,,1,,
"Construcción (167)",41,,16,17,7,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",60,4,19,28,7,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",19,,7,12,,
"Comercio al por mayor (170)",3,,1,1,,1
"Comercio al por menor (171)",38,4,11,15,7,1
"Hoteles y restaurantes (172)",6,,4,2,,
"Trans., almac. y comunicaciones (173)",79,,25,26,24,4
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",42,,21,13,7,1
"Admin.pub. y defensa; p. segur.soc afil (176)",9,,1,5,3,
"Enseñanza (177)",14,,2,4,8,
"Servicios sociales y de salud (178)",1,,,1,,
"Otras activ. serv.comun.soc y personales (179)",27,,7,16,4,
"Hogares privados con servicio doméstico (180)",5,,3,,1,1
"Actividad economica no especificada (182)",132,1,36,47,33,15
"Desocupado (183)",95,,50,20,15,10
"Mujeres (184)",724,11,207,264,196,46
"Agric., ganadería, caza y silvicultura (185)",436,6,102,158,137,33
"Explotación de minas y canteras (187)",11,1,3,4,3,
"Industrias manufactureras (188)",10,1,3,3,3,
"Suministro de electricidad, gas y agua (189)",1,,1,,,
"Construcción (190)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",80,1,18,31,25,5
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,2,1,,
"Comercio al por mayor (193)",1,,,,1,
"Comercio al por menor (194)",76,1,16,30,24,5
"Hoteles y restaurantes (195)",27,,13,10,4,
"Trans., almac. y comunicaciones (196)",6,,3,1,1,1
"Activid.inmobil., empres. y alquileres (198)",8,,4,3,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",7,,2,4,1,
"Enseñanza (200)",26,,9,12,5,
"Servicios sociales y de salud (201)",4,,2,1,1,
"Otras activ. serv.comun.soc y personales (202)",11,,4,4,2,1
"Hogares privados con servicio doméstico (203)",26,,11,9,5,1
"Actividad economica no especificada (205)",41,,13,17,8,3
"Desocupado (206)",29,2,18,7,,2
