"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",3,,,,1,,1,,1
"Industrias manufactureras (048)",699,258,2,364,54,9,9,1,2
"Suministro de electricidad, gas y agua (049)",1,,,1,,,,,
"Construcción (050)",21,3,,6,9,1,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",575,59,,194,168,36,73,16,29
"Venta, mant.y rep. veh.autom.y motoc. (052)",11,,,1,5,2,2,,1
"Comercio al por mayor (053)",28,4,,8,8,,3,2,3
"Comercio al por menor (054)",536,55,,185,155,34,68,14,25
"Hoteles y restaurantes (055)",233,22,,92,67,21,21,6,4
"Trans., almac. y comunicaciones (056)",31,1,,4,6,3,8,4,5
"Intermediación financiera (057)",7,,,,1,,4,,2
"Activid.inmobil., empres. y de alquiler (058)",99,1,,8,19,11,33,6,21
"Admin.pub. y defensa; p. segur.soc.afil (059)",145,2,,12,20,14,53,10,34
"Enseñanza (060)",906,,,,92,85,390,50,289
"Servicios sociales y de salud (061)",138,2,,2,4,7,69,6,48
"Otras activ. serv.comun.soc y personales (062)",116,26,,44,12,9,15,4,6
"Hogares privados con servicio doméstico (063)",497,109,5,231,115,18,11,1,7
"Actividad economica no especificada (065)",627,188,,268,107,20,30,2,12
,,,,,,,,,
"URBANA (066)",5402,233,5,1180,1398,427,1142,226,791
"Agric., ganadería, caza y silvicultura (067)",970,94,,434,255,56,75,21,35
"Pesca (068)",1,,,1,,,,,
"Explotación de minas y canteras (069)",6,,,1,2,,2,1,
"Industrias manufactureras (070)",249,12,,74,97,19,32,7,8
"Suministro de electricidad, gas y agua (071)",7,,,1,3,,3,,
"Construcción (072)",290,7,,77,114,19,36,9,28
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",926,39,,279,329,56,128,37,58
"Venta, mant.y rep. veh.autom.y motoc. (074)",77,,,12,27,4,24,1,9
"Comercio al por mayor (075)",45,4,,9,16,1,6,4,5
"Comercio al por menor (076)",804,35,,258,286,51,98,32,44
"Hoteles y restaurantes (077)",205,12,,64,70,20,28,5,6
"Trans., almac. y comunicaciones (078)",410,11,1,41,179,47,76,29,26
"Intermediación financiera (079)",15,,,,1,,8,,6
"Activid.inmobil., empres. y de alquiler (080)",196,1,,6,44,26,56,13,50
"Admin.pub. y defensa; p. segur.soc.afil (081)",364,2,,19,81,37,117,23,85
"Enseñanza (082)",1056,,,1,68,84,466,58,379
"Servicios sociales y de salud (083)",165,1,,3,9,13,57,10,72
"Otras activ. serv.comun.soc y personales (084)",143,13,,35,35,12,26,7,15
"Hogares privados con servicio doméstico (085)",244,27,4,107,76,16,7,1,6
"Actividad economica no especificada (087)",155,14,,37,35,22,25,5,17
"Hombres (088)",3318,109,1,760,995,260,615,144,434
"Agric., ganadería, caza y silvicultura (089)",840,67,,375,232,49,69,19,29
"Pesca (090)",1,,,1,,,,,
"Explotación de minas y canteras (091)",4,,,1,1,,1,1,
"Industrias manufactureras (092)",197,7,,59,80,14,25,6,6
"Suministro de electricidad, gas y agua (093)",7,,,1,3,,3,,
"Construcción (094)",281,6,,74,110,18,36,9,28
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",511,12,,149,201,29,67,22,31
"Venta, mant.y rep. veh.autom.y motoc. (096)",67,,,11,22,3,22,1,8
"Comercio al por mayor (097)",22,1,,4,9,1,3,2,2
"Comercio al por menor (098)",422,11,,134,170,25,42,19,21
"Hoteles y restaurantes (099)",54,1,,12,25,3,9,2,2
"Trans., almac. y comunicaciones (100)",384,10,1,40,174,44,68,25,22
"Intermediación financiera (101)",8,,,,,,4,,4
"Activid.inmobil., empres. y de alquiler (102)",110,,,2,29,16,24,7,32
"Admin.pub. y defensa; p. segur.soc.afil (103)",254,1,,12,66,25,76,15,59
"Enseñanza (104)",440,,,1,23,34,188,27,167
"Servicios sociales y de salud (105)",74,,,3,6,6,21,5,33
"Otras activ. serv.comun.soc y personales (106)",78,3,,10,27,6,17,3,12
"Hogares privados con servicio doméstico (107)",5,,,2,3,,,,
"Actividad economica no especificada (109)",70,2,,18,15,16,7,3,9
"Mujeres (110)",2084,124,4,420,403,167,527,82,357
"Agric., ganadería, caza y silvicultura (111)",130,27,,59,23,7,6,2,6
"Explotación de minas y canteras (113)",2,,,,1,,1,,
"Industrias manufactureras (114)",52,5,,15,17,5,7,1,2
"Construcción (116)",9,1,,3,4,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",415,27,,130,128,27,61,15,27
"Venta, mant.y rep. veh.autom.y motoc. (118)",10,,,1,5,1,2,,1
"Comercio al por mayor (119)",23,3,,5,7,,3,2,3
"Comercio al por menor (120)",382,24,,124,116,26,56,13,23
"Hoteles y restaurantes (121)",151,11,,52,45,17,19,3,4
"Trans., almac. y comunicaciones (122)",26,1,,1,5,3,8,4,4
"Intermediación financiera (123)",7,,,,1,,4,,2
"Activid.inmobil., empres. y de alquiler (124)",86,1,,4,15,10,32,6,18
"Admin.pub. y defensa; p. segur.soc.afil (125)",110,1,,7,15,12,41,8,26
"Enseñanza (126)",616,,,,45,50,278,31,212
"Servicios sociales y de salud (127)",91,1,,,3,7,36,5,39
"Otras activ. serv.comun.soc y personales (128)",65,10,,25,8,6,9,4,3
"Hogares privados con servicio doméstico (129)",239,27,4,105,73,16,7,1,6
"Actividad economica no especificada (131)",85,12,,19,20,6,18,2,8
,,,,,,,,,
"RURAL (132)",25912,4829,40,15282,4109,364,763,159,366
"Agric., ganadería, caza y silvicultura (133)",21464,4094,37,13653,3200,142,224,64,50
"Pesca (134)",7,,,4,3,,,,
"Explotación de minas y canteras (135)",9,,,1,4,1,1,,2
"Industrias manufactureras (136)",935,293,2,495,108,17,10,9,1
"Suministro de electricidad, gas y agua (137)",30,1,,23,3,1,1,,1
"Construcción (138)",530,41,,215,144,44,51,9,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",501,56,,247,141,22,21,5,9
"Venta, mant.y rep. veh.autom.y motoc. (140)",26,1,,8,10,2,4,,1
"Comercio al por mayor (141)",24,3,,13,7,,1,,
"Comercio al por menor (142)",451,52,,226,124,20,16,5,8
"Hoteles y restaurantes (143)",127,13,,59,38,4,3,7,3
"Trans., almac. y comunicaciones (144)",204,12,,66,88,11,17,7,3
"Activid.inmobil., empres. y de alquiler (146)",61,2,,17,17,8,8,2,7
"Admin.pub. y defensa; p. segur.soc.afil (147)",140,5,,22,38,8,44,6,17
"Enseñanza (148)",755,,,,139,76,282,43,215
"Servicios sociales y de salud (149)",102,1,,8,5,2,64,4,18
"Otras activ. serv.comun.soc y personales (150)",93,21,,28,16,6,14,3,5
"Hogares privados con servicio doméstico (151)",278,92,1,130,48,2,4,,1
"Actividad economica no especificada (153)",676,198,,314,117,20,19,,8
"Hombres (154)",21015,3269,23,12932,3578,278,554,127,254
"Agric., ganadería, caza y silvicultura (155)",18711,3108,23,12168,2964,130,212,58,48
"Pesca (156)",7,,,4,3,,,,
"Explotación de minas y canteras (157)",8,,,1,4,1,1,,1
"Industrias manufactureras (158)",288,40,,146,71,13,8,9,1
"Suministro de electricidad, gas y agua (159)",29,1,,22,3,1,1,,1
"Construcción (160)",518,39,,212,139,44,50,9,25
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",341,24,,183,101,13,9,4,7
"Venta, mant.y rep. veh.autom.y motoc. (162)",25,1,,8,10,1,4,,1
"Comercio al por mayor (163)",19,2,,10,6,,1,,
"Comercio al por menor (164)",297,21,,165,85,12,4,4,6
"Hoteles y restaurantes (165)",45,2,,19,16,,1,4,3
"Trans., almac. y comunicaciones (166)",199,12,,63,87,11,17,7,2
"Activid.inmobil., empres. y de alquiler (168)",48,2,,13,13,7,7,2,4
"Admin.pub. y defensa; p. segur.soc.afil (169)",105,4,,17,33,6,32,4,9
"Enseñanza (170)",465,,,,92,41,170,24,138
"Servicios sociales y de salud (171)",55,,,6,4,2,31,3,9
"Otras activ. serv.comun.soc y personales (172)",42,5,,9,12,3,8,3,2
"Hogares privados con servicio doméstico (173)",20,10,,4,6,,,,
"Actividad economica no especificada (175)",134,22,,65,30,6,7,,4
"Mujeres (176)",4897,1560,17,2350,531,86,209,32,112
"Agric., ganadería, caza y silvicultura (177)",2753,986,14,1485,236,12,12,6,2
"Explotación de minas y canteras (179)",1,,,,,,,,1
"Industrias manufactureras (180)",647,253,2,349,37,4,2,,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",12,2,,3,5,,1,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",160,32,,64,40,9,12,1,2
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,
"Comercio al por mayor (185)",5,1,,3,1,,,,
"Comercio al por menor (186)",154,31,,61,39,8,12,1,2
"Hoteles y restaurantes (187)",82,11,,40,22,4,2,3,
"Trans., almac. y comunicaciones (188)",5,,,3,1,,,,1
"Activid.inmobil., empres. y de alquiler (190)",13,,,4,4,1,1,,3
"Admin.pub. y defensa; p. segur.soc.afil (191)",35,1,,5,5,2,12,2,8
"Enseñanza (192)",290,,,,47,35,112,19,77
"Servicios sociales y de salud (193)",47,1,,2,1,,33,1,9
"Otras activ. serv.comun.soc y personales (194)",51,16,,19,4,3,6,,3
"Hogares privados con servicio doméstico (195)",258,82,1,126,42,2,4,,1
"Actividad economica no especificada (197)",542,176,,249,87,14,12,,4
