"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 45 a 49 años (038)",1,10,10,,100,,
"De 50 y más años (039)",2,3,3,,100,,
"No PEA (040)",6313,20894,17193,383,82.3,1.8,
"De 12 a 14 años (041)",893,1,1,,100,,
"De 15 a 19 años (042)",1003,162,159,52,98.1,32.1,
"De 20 a 24 años (043)",585,630,609,101,96.7,16,
"De 25 a 29 años (044)",498,1121,1081,89,96.4,7.9,
"De 30 a 34 años (045)",470,1608,1509,60,93.8,3.7,
"De 35 a 39 años (046)",395,1872,1710,50,91.3,2.7,
"De 40 a 44 años (047)",373,2098,1859,26,88.6,1.2,
"De 45 a 49 años (048)",349,2267,1902,5,83.9,0.2,
"De 50 y más años (049)",1747,11135,8363,,75.1,,
,,,,,,,
"URBANA (060)",1268,3149,2858,68,90.8,2.2,
"De 12 a 14 años (061)",115,,,,,,
"De 15 a 19 años (062)",156,14,14,6,100,42.9,
"De 20 a 24 años (063)",153,119,119,21,100,17.6,
"De 25 a 29 años (064)",152,186,182,15,97.8,8.1,
"De 30 a 34 años (065)",154,344,337,16,98,4.7,
"De 35 a 39 años (066)",102,346,334,10,96.5,2.9,
"De 40 a 44 años (067)",97,355,341,,96.1,,
"De 45 a 49 años (068)",70,342,320,,93.6,,
"De 50 y más años (069)",269,1443,1211,,83.9,,
"PEA (070)",518,1215,1157,24,95.2,2,
"De 12 a 14 años (071)",5,,,,,,
"De 15 a 19 años (072)",29,2,2,,100,,
"De 20 a 24 años (073)",57,37,37,7,100,18.9,
"De 25 a 29 años (074)",97,87,84,4,96.6,4.6,
"De 30 a 34 años (075)",97,179,176,9,98.3,5,
"De 35 a 39 años (076)",62,184,177,4,96.2,2.2,
"De 40 a 44 años (077)",58,183,181,,98.9,,
"De 45 a 49 años (078)",37,151,146,,96.7,,
"De 50 y más años (079)",76,392,354,,90.3,,
"Ocupada (080)",503,1195,1139,22,95.3,1.8,
"De 12 a 14 años (081)",5,,,,,,
"De 15 a 19 años (082)",27,2,2,,100,,
"De 20 a 24 años (083)",53,37,37,7,100,18.9,
"De 25 a 29 años (084)",92,83,80,4,96.4,4.8,
"De 30 a 34 años (085)",96,177,174,8,98.3,4.5,
"De 35 a 39 años (086)",60,173,168,3,97.1,1.7,
"De 40 a 44 años (087)",58,183,181,,98.9,,
"De 45 a 49 años (088)",37,151,146,,96.7,,
"De 50 y más años (089)",75,389,351,,90.2,,
"Desocupada (090)",15,20,18,2,90,10,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",4,,,,,,
"De 25 a 29 años (094)",5,4,4,,100,,
"De 30 a 34 años (095)",1,2,2,1,100,50,
"De 35 a 39 años (096)",2,11,9,1,81.8,9.1,
"De 50 y más años (099)",1,3,3,,100,,
"No PEA (100)",750,1934,1701,44,88,2.3,
"De 12 a 14 años (101)",110,,,,,,
"De 15 a 19 años (102)",127,12,12,6,100,50,
"De 20 a 24 años (103)",96,82,82,14,100,17.1,
"De 25 a 29 años (104)",55,99,98,11,99,11.1,
"De 30 a 34 años (105)",57,165,161,7,97.6,4.2,
"De 35 a 39 años (106)",40,162,157,6,96.9,3.7,
"De 40 a 44 años (107)",39,172,160,,93,,
"De 45 a 49 años (108)",33,191,174,,91.1,,
"De 50 y más años (109)",193,1051,857,,81.5,,
,,,,,,,
"RURAL (120)",6451,22159,18239,388,82.3,1.8,
"De 12 a 14 años (121)",787,1,1,,100,,
"De 15 a 19 años (122)",953,166,162,51,97.6,30.7,
"De 20 a 24 años (123)",601,631,606,92,96,14.6,
"De 25 a 29 años (124)",552,1221,1173,98,96.1,8,
"De 30 a 34 años (125)",509,1681,1579,62,93.9,3.7,
"De 35 a 39 años (126)",460,2125,1938,49,91.2,2.3,
"De 40 a 44 años (127)",422,2377,2103,29,88.5,1.2,
"De 45 a 49 años (128)",383,2468,2085,7,84.5,0.3,
"De 50 y más años (129)",1784,11489,8592,,74.8,,
"PEA (130)",888,3199,2747,50,85.9,1.6,
"De 12 a 14 años (131)",4,,,,,,
"De 15 a 19 años (132)",77,16,15,5,93.8,31.3,
"De 20 a 24 años (133)",112,83,79,6,95.2,7.2,
"De 25 a 29 años (134)",109,199,190,20,95.5,10.1,
"De 30 a 34 años (135)",96,238,231,9,97.1,3.8,
"De 35 a 39 años (136)",105,415,385,5,92.8,1.2,
"De 40 a 44 años (137)",88,451,404,3,89.6,0.7,
"De 45 a 49 años (138)",67,392,357,2,91.1,0.5,
"De 50 y más años (139)",230,1405,1086,,77.3,,
"Ocupada (140)",854,3143,2693,50,85.7,1.6,
"De 12 a 14 años (141)",3,,,,,,
"De 15 a 19 años (142)",69,15,14,5,93.3,33.3,
"De 20 a 24 años (143)",103,77,73,6,94.8,7.8,
"De 25 a 29 años (144)",102,188,179,20,95.2,10.6,
"De 30 a 34 años (145)",92,230,224,9,97.4,3.9,
"De 35 a 39 años (146)",104,405,375,5,92.6,1.2,
"De 40 a 44 años (147)",86,441,395,3,89.6,0.7,
"De 45 a 49 años (148)",66,382,347,2,90.8,0.5,
"De 50 y más años (149)",229,1405,1086,,77.3,,
"Desocupada (150)",34,56,54,,96.4,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",8,1,1,,100,,
"De 20 a 24 años (153)",9,6,6,,100,,
"De 25 a 29 años (154)",7,11,11,,100,,
"De 30 a 34 años (155)",4,8,7,,87.5,,
"De 35 a 39 años (156)",1,10,10,,100,,
"De 40 a 44 años (157)",2,10,9,,90,,
"De 45 a 49 años (158)",1,10,10,,100,,
"De 50 y más años (159)",1,,,,,,
"No PEA (160)",5563,18960,15492,338,81.7,1.8,
"De 12 a 14 años (161)",783,1,1,,100,,
"De 15 a 19 años (162)",876,150,147,46,98,30.7,
"De 20 a 24 años (163)",489,548,527,86,96.2,15.7,
"De 25 a 29 años (164)",443,1022,983,78,96.2,7.6,
"De 30 a 34 años (165)",413,1443,1348,53,93.4,3.7,
"De 35 a 39 años (166)",355,1710,1553,44,90.8,2.6,
"De 40 a 44 años (167)",334,1926,1699,26,88.2,1.3,
"De 45 a 49 años (168)",316,2076,1728,5,83.2,0.2,
"De 50 y más años (169)",1554,10084,7506,,74.4,,
