"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Trabajador del hogar (054)",439,439,,,
"De 06 a 14 años (056)",310,276,30,4,
"Empleado (057)",19,15,4,,
"Obrero (058)",53,41,8,4,
"Trabajador independiente (059)",50,45,5,,
"Empleador o patrono (060)",1,1,,,
"Trabajador familiar no remunerado (061)",163,150,13,,
"Trabajador del hogar (062)",24,24,,,
"De 15 a 29 años (064)",5103,3354,365,275,1109
"Empleado (065)",1767,497,132,200,938
"Obrero (066)",974,606,134,70,164
"Trabajador independiente (067)",1606,1530,76,,
"Empleador o patrono (068)",69,58,5,4,2
"Trabajador familiar no remunerado (069)",472,448,18,1,5
"Trabajador del hogar (070)",215,215,,,
"De 30 a 44 años (072)",5674,3801,403,504,966
"Empleado (073)",1820,401,173,439,807
"Obrero (074)",736,413,109,59,155
"Trabajador independiente (075)",2545,2448,97,,
"Empleador o patrono (076)",173,148,16,6,3
"Trabajador familiar no remunerado (077)",280,271,8,,1
"Trabajador del hogar (078)",120,120,,,
"De 45 a 64 años (080)",3485,2697,204,199,385
"Empleado (081)",672,159,83,156,274
"Obrero (082)",506,318,42,37,109
"Trabajador independiente (083)",1951,1888,63,,
"Empleador o patrono (084)",120,104,9,6,1
"Trabajador familiar no remunerado (085)",166,158,7,,1
"Trabajador del hogar (086)",70,70,,,
"De 65 y más años (088)",498,467,16,2,13
"Empleado (089)",30,16,3,1,10
"Obrero (090)",55,46,7,,2
"Trabajador independiente (091)",348,344,4,,
"Empleador o patrono (092)",21,19,1,1,
"Trabajador familiar no remunerado (093)",34,32,1,,1
"Trabajador del hogar (094)",10,10,,,
,,,,,
"RURAL (096)",14416,12419,560,300,1137
"Empleado (097)",586,210,88,146,142
"Obrero (098)",3603,2226,244,143,990
"Trabajador independiente (099)",7841,7673,168,,
"Empleador o patrono (100)",347,318,19,7,3
"Trabajador familiar no remunerado (101)",1843,1796,41,4,2
"Trabajador del hogar (102)",196,196,,,
"De 06 a 14 años (104)",334,317,9,6,2
"Empleado (105)",3,3,,,
"Obrero (106)",50,43,3,2,2
"Trabajador independiente (107)",46,45,1,,
"Trabajador familiar no remunerado (109)",220,211,5,4,
"Trabajador del hogar (110)",15,15,,,
"De 15 a 29 años (112)",5396,4415,237,119,625
"Empleado (113)",217,86,27,52,52
"Obrero (114)",1829,1079,118,61,571
"Trabajador independiente (115)",2099,2041,58,,
"Empleador o patrono (116)",82,66,9,6,1
"Trabajador familiar no remunerado (117)",1083,1057,25,,1
"Trabajador del hogar (118)",86,86,,,
"De 30 a 44 años (120)",4907,4167,215,122,403
"Empleado (121)",269,81,48,72,68
"Obrero (122)",1161,691,87,49,334
"Trabajador independiente (123)",2947,2880,67,,
"Empleador o patrono (124)",140,133,6,1,
"Trabajador familiar no remunerado (125)",330,322,7,,1
"Trabajador del hogar (126)",60,60,,,
"De 45 a 64 años (128)",3143,2901,88,51,103
"Empleado (129)",93,39,11,22,21
"Obrero (130)",502,360,33,29,80
"Trabajador independiente (131)",2234,2197,37,,
"Empleador o patrono (132)",107,102,3,,2
"Trabajador familiar no remunerado (133)",178,174,4,,
"Trabajador del hogar (134)",29,29,,,
"De 65 y más años (136)",636,619,11,2,4
"Empleado (137)",4,1,2,,1
"Obrero (138)",61,53,3,2,3
"Trabajador independiente (139)",515,510,5,,
"Empleador o patrono (140)",18,17,1,,
"Trabajador familiar no remunerado (141)",32,32,,,
"Trabajador del hogar (142)",6,6,,,
