"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Empleador o patrono (052)",2459,1745,334,270,110
"Trabajador familiar no remunerado (053)",3720,3280,263,106,71
"Trabajador del hogar (054)",3076,3076,,,
"De 06 a 14 años (056)",1026,865,76,58,27
"Empleado (057)",177,160,8,8,1
"Obrero (058)",195,111,27,34,23
"Trabajador independiente (059)",230,220,10,,
"Empleador o patrono (060)",3,3,,,
"Trabajador familiar no remunerado (061)",364,314,31,16,3
"Trabajador del hogar (062)",57,57,,,
"De 15 a 29 años (064)",41870,25064,5648,5224,5934
"Empleado (065)",14198,6670,2323,2671,2534
"Obrero (066)",12497,4526,2170,2461,3340
"Trabajador independiente (067)",11950,10968,982,,
"Empleador o patrono (068)",428,287,55,57,29
"Trabajador familiar no remunerado (069)",1292,1108,118,35,31
"Trabajador del hogar (070)",1505,1505,,,
"De 30 a 44 años (072)",52533,31094,5662,6970,8807
"Empleado (073)",17030,5428,2350,4066,5186
"Obrero (074)",12648,4346,1986,2760,3556
"Trabajador independiente (075)",19874,18766,1108,,
"Empleador o patrono (076)",1020,705,154,116,45
"Trabajador familiar no remunerado (077)",1040,928,64,28,20
"Trabajador del hogar (078)",921,921,,,
"De 45 a 64 años (080)",34135,21614,2793,3563,6165
"Empleado (081)",9207,2536,964,1914,3793
"Obrero (082)",7637,2743,1009,1546,2339
"Trabajador independiente (083)",15140,14472,668,,
"Empleador o patrono (084)",808,588,110,84,26
"Trabajador familiar no remunerado (085)",794,726,42,19,7
"Trabajador del hogar (086)",549,549,,,
"De 65 y más años (088)",5231,4311,317,268,335
"Empleado (089)",669,330,68,103,168
"Obrero (090)",873,456,126,144,147
"Trabajador independiente (091)",3215,3115,100,,
"Empleador o patrono (092)",200,162,15,13,10
"Trabajador familiar no remunerado (093)",230,204,8,8,10
"Trabajador del hogar (094)",44,44,,,
,,,,,
"RURAL (096)",9217,7628,895,375,319
"Empleado (097)",337,189,66,33,49
"Obrero (098)",3349,2313,497,301,238
"Trabajador independiente (099)",3853,3659,194,,
"Empleador o patrono (100)",379,282,49,25,23
"Trabajador familiar no remunerado (101)",1211,1097,89,16,9
"Trabajador del hogar (102)",88,88,,,
"De 06 a 14 años (104)",310,257,30,21,2
"Empleado (105)",3,3,,,
"Obrero (106)",65,39,11,14,1
"Trabajador independiente (107)",24,23,1,,
"Trabajador familiar no remunerado (109)",215,189,18,7,1
"Trabajador del hogar (110)",3,3,,,
"De 15 a 29 años (112)",3108,2455,367,162,124
"Empleado (113)",137,84,26,9,18
"Obrero (114)",1367,936,197,142,92
"Trabajador independiente (115)",833,760,73,,
"Empleador o patrono (116)",96,62,18,6,10
"Trabajador familiar no remunerado (117)",632,570,53,5,4
"Trabajador del hogar (118)",43,43,,,
"De 30 a 44 años (120)",2846,2297,302,128,119
"Empleado (121)",131,60,32,18,21
"Obrero (122)",1112,749,180,95,88
"Trabajador independiente (123)",1268,1201,67,,
"Empleador o patrono (124)",111,80,12,12,7
"Trabajador familiar no remunerado (125)",203,186,11,3,3
"Trabajador del hogar (126)",21,21,,,
"De 45 a 64 años (128)",2209,1921,165,56,67
"Empleado (129)",62,40,7,5,10
"Obrero (130)",666,477,94,44,51
"Trabajador independiente (131)",1225,1180,45,,
"Empleador o patrono (132)",129,103,14,7,5
"Trabajador familiar no remunerado (133)",109,103,5,,1
"Trabajador del hogar (134)",18,18,,,
"De 65 y más años (136)",744,698,31,8,7
"Empleado (137)",4,2,1,1,
"Obrero (138)",139,112,15,6,6
"Trabajador independiente (139)",503,495,8,,
"Empleador o patrono (140)",43,37,5,,1
"Trabajador familiar no remunerado (141)",52,49,2,1,
"Trabajador del hogar (142)",3,3,,,
