"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",437,401,212,118,59,10,2,,,,36,274
"De 25 a 29 años (024)",458,415,139,121,105,36,13,1,,,43,499
"De 30 a 34 años (025)",494,476,58,116,161,55,75,9,2,,18,993
"De 35 a 39 años (026)",485,473,39,63,135,109,90,28,8,1,12,1295
"De 40 a 44 años (027)",395,386,28,33,70,74,110,54,14,3,9,1389
"De 45 a 49 años (028)",295,289,22,25,47,40,79,47,22,7,6,1156
"De 50 y más años (029)",873,864,54,43,83,102,221,163,114,84,9,4467
"Desocupada (030)",206,187,122,33,11,7,6,6,,2,19,164
"De 12 a 14 años (031)",7,6,6,,,,,,,,1,
"De 15 a 19 años (032)",46,45,40,5,,,,,,,1,5
"De 20 a 24 años (033)",63,55,41,11,3,,,,,,8,17
"De 25 a 29 años (034)",39,35,19,10,3,2,1,,,,4,26
"De 30 a 34 años (035)",21,18,7,5,4,2,,,,,3,19
"De 35 a 39 años (036)",11,11,6,1,,2,2,,,,,16
"De 40 a 44 años (037)",7,6,1,,1,,2,2,,,1,24
"De 45 a 49 años (038)",2,2,,1,,,,1,,,,8
"De 50 y más años (039)",10,9,2,,,1,1,3,,2,1,49
"No PEA (040)",16314,16008,5534,1769,1730,1394,2224,1616,963,778,306,46568
"De 12 a 14 años (041)",1974,1967,1957,10,,,,,,,7,10
"De 15 a 19 años (042)",2471,2443,2169,237,31,5,1,,,,28,318
"De 20 a 24 años (043)",1953,1840,785,619,296,112,26,2,,,113,1665
"De 25 a 29 años (044)",1540,1481,189,393,435,253,186,22,3,,59,2971
"De 30 a 34 años (045)",1406,1384,90,173,364,293,348,101,13,2,22,4078
"De 35 a 39 años (046)",1225,1211,53,95,199,229,363,209,50,13,14,4665
"De 40 a 44 años (047)",981,970,45,61,91,109,287,223,116,38,11,4660
"De 45 a 49 años (048)",910,896,38,35,80,97,210,221,126,89,14,4922
"De 50 y más años (049)",3854,3816,208,146,234,296,803,838,655,636,38,23279
,,,,,,,,,,,,
"URBANA (060)",5167,4969,1610,714,780,515,668,381,185,116,198,12035
"De 12 a 14 años (061)",405,403,401,2,,,,,,,2,2
"De 15 a 19 años (062)",689,680,620,53,6,,1,,,,9,69
"De 20 a 24 años (063)",617,547,286,184,56,17,3,1,,,70,366
"De 25 a 29 años (064)",526,476,121,156,144,36,17,2,,,50,634
"De 30 a 34 años (065)",499,481,50,124,184,59,55,9,,,18,957
"De 35 a 39 años (066)",501,490,38,71,142,115,99,21,3,1,11,1286
"De 40 a 44 años (067)",372,363,20,41,71,77,108,39,7,,9,1198
"De 45 a 49 años (068)",308,298,14,25,58,54,78,50,15,4,10,1135
"De 50 y más años (069)",1250,1231,60,58,119,157,307,259,160,111,19,6388
"PEA (070)",2009,1922,391,333,404,264,300,145,57,28,87,4958
"De 12 a 14 años (071)",17,17,17,,,,,,,,,
"De 15 a 19 años (072)",101,99,86,11,2,,,,,,2,15
"De 20 a 24 años (073)",199,177,92,59,22,4,,,,,22,115
"De 25 a 29 años (074)",271,248,83,84,61,17,2,1,,,23,271
"De 30 a 34 años (075)",292,279,39,75,100,29,33,3,,,13,518
"De 35 a 39 años (076)",295,287,31,43,90,66,48,9,,,8,679
"De 40 a 44 años (077)",223,216,17,23,48,49,58,16,5,,7,669
"De 45 a 49 años (078)",168,163,6,17,33,29,41,28,8,1,5,605
"De 50 y más años (079)",443,436,20,21,48,70,118,88,44,27,7,2086
"Ocupada (080)",1928,1850,352,317,398,262,296,141,57,27,78,4868
"De 12 a 14 años (081)",16,16,16,,,,,,,,,
"De 15 a 19 años (082)",96,94,81,11,2,,,,,,2,15
"De 20 a 24 años (083)",174,156,78,54,20,4,,,,,18,106
"De 25 a 29 años (084)",247,226,72,76,59,16,2,1,,,21,256
"De 30 a 34 años (085)",282,271,35,73,99,28,33,3,,,11,511
"De 35 a 39 años (086)",290,282,27,43,90,66,47,9,,,8,674
"De 40 a 44 años (087)",218,212,17,23,47,49,56,15,5,,6,651
"De 45 a 49 años (088)",166,161,6,16,33,29,41,27,8,1,5,597
"De 50 y más años (089)",439,432,20,21,48,70,117,86,44,26,7,2058
"Desocupada (090)",81,72,39,16,6,2,4,4,,1,9,90
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",5,5,5,,,,,,,,,
"De 20 a 24 años (093)",25,21,14,5,2,,,,,,4,9
"De 25 a 29 años (094)",24,22,11,8,2,1,,,,,2,15
"De 30 a 34 años (095)",10,8,4,2,1,1,,,,,2,7
"De 35 a 39 años (096)",5,5,4,,,,1,,,,,5
"De 40 a 44 años (097)",5,4,,,1,,2,1,,,1,18
"De 45 a 49 años (098)",2,2,,1,,,,1,,,,8
"De 50 y más años (099)",4,4,,,,,1,2,,1,,28
"No PEA (100)",3158,3047,1219,381,376,251,368,236,128,88,111,7077
"De 12 a 14 años (101)",388,386,384,2,,,,,,,2,2
"De 15 a 19 años (102)",588,581,534,42,4,,1,,,,7,54
"De 20 a 24 años (103)",418,370,194,125,34,13,3,1,,,48,251
"De 25 a 29 años (104)",255,228,38,72,83,19,15,1,,,27,363
"De 30 a 34 años (105)",207,202,11,49,84,30,22,6,,,5,439
"De 35 a 39 años (106)",206,203,7,28,52,49,51,12,3,1,3,607
"De 40 a 44 años (107)",149,147,3,18,23,28,50,23,2,,2,529
"De 45 a 49 años (108)",140,135,8,8,25,25,37,22,7,3,5,530
"De 50 y más años (109)",807,795,40,37,71,87,189,171,116,84,12,4302
,,,,,,,,,,,,
"RURAL (120)",15127,14863,4900,1631,1627,1313,2152,1543,938,759,264,44809
"De 12 a 14 años (121)",1634,1628,1620,8,,,,,,,6,8
"De 15 a 19 años (122)",2107,2083,1833,213,31,6,,,,,24,293
"De 20 a 24 años (123)",1836,1749,752,564,302,105,25,1,,,87,1590
"De 25 a 29 años (124)",1511,1455,226,368,399,255,183,21,3,,56,2862
"De 30 a 34 años (125)",1422,1397,105,170,345,291,368,101,15,2,25,4133
"De 35 a 39 años (126)",1220,1205,60,88,192,225,356,216,55,13,15,4690
"De 40 a 44 años (127)",1011,999,54,53,91,106,291,240,123,41,12,4875
"De 45 a 49 años (128)",899,889,46,36,69,83,211,219,133,92,10,4951
"De 50 y más años (129)",3487,3458,204,131,198,242,718,745,609,611,29,21407
"PEA (130)",1971,1902,585,243,273,170,296,163,103,69,69,5318
"De 12 a 14 años (131)",48,47,47,,,,,,,,1,
"De 15 a 19 años (132)",224,221,198,18,4,1,,,,,3,29
"De 20 a 24 años (133)",301,279,161,70,40,6,2,,,,22,176
"De 25 a 29 años (134)",226,202,75,47,47,21,12,,,,24,254
"De 30 a 34 años (135)",223,215,26,46,65,28,42,6,2,,8,494
"De 35 a 39 años (136)",201,197,14,21,45,45,44,19,8,1,4,632
"De 40 a 44 años (137)",179,176,12,10,23,25,54,40,9,3,3,744
"De 45 a 49 años (138)",129,128,16,9,14,11,38,20,14,6,1,559
"De 50 y más años (139)",440,437,36,22,35,33,104,78,70,59,3,2430
"Ocupada (140)",1846,1787,502,226,268,165,294,161,103,68,59,5244
"De 12 a 14 años (141)",42,42,42,,,,,,,,,
"De 15 a 19 años (142)",183,181,163,13,4,1,,,,,2,24
"De 20 a 24 años (143)",263,245,134,64,39,6,2,,,,18,168
"De 25 a 29 años (144)",211,189,67,45,46,20,11,,,,22,243
"De 30 a 34 años (145)",212,205,23,43,62,27,42,6,2,,7,482
"De 35 a 39 años (146)",195,191,12,20,45,43,43,19,8,1,4,621
"De 40 a 44 años (147)",177,174,11,10,23,25,54,39,9,3,3,738
"De 45 a 49 años (148)",129,128,16,9,14,11,38,20,14,6,1,559
"De 50 y más años (149)",434,432,34,22,35,32,104,77,70,58,2,2409
"Desocupada (150)",125,115,83,17,5,5,2,2,,1,10,74
"De 12 a 14 años (151)",6,5,5,,,,,,,,1,
"De 15 a 19 años (152)",41,40,35,5,,,,,,,1,5
"De 20 a 24 años (153)",38,34,27,6,1,,,,,,4,8
"De 25 a 29 años (154)",15,13,8,2,1,1,1,,,,2,11
"De 30 a 34 años (155)",11,10,3,3,3,1,,,,,1,12
"De 35 a 39 años (156)",6,6,2,1,,2,1,,,,,11
"De 40 a 44 años (157)",2,2,1,,,,,1,,,,6
"De 50 y más años (159)",6,5,2,,,1,,1,,1,1,21
"No PEA (160)",13156,12961,4315,1388,1354,1143,1856,1380,835,690,195,39491
"De 12 a 14 años (161)",1586,1581,1573,8,,,,,,,5,8
"De 15 a 19 años (162)",1883,1862,1635,195,27,5,,,,,21,264
"De 20 a 24 años (163)",1535,1470,591,494,262,99,23,1,,,65,1414
"De 25 a 29 años (164)",1285,1253,151,321,352,234,171,21,3,,32,2608
"De 30 a 34 años (165)",1199,1182,79,124,280,263,326,95,13,2,17,3639
"De 35 a 39 años (166)",1019,1008,46,67,147,180,312,197,47,12,11,4058
"De 40 a 44 años (167)",832,823,42,43,68,81,237,200,114,38,9,4131
"De 45 a 49 años (168)",770,761,30,27,55,72,173,199,119,86,9,4392
"De 50 y más años (169)",3047,3021,168,109,163,209,614,667,539,552,26,18977
