"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",36,9,18,2,7,
"Actividad economica no especificada (044)",135,2,41,48,27,17
"Desocupado (045)",387,4,168,132,67,16
"Mujeres (046)",4596,111,1477,1506,1145,357
"Agric., ganadería, caza y silvicultura (047)",1666,62,436,473,502,193
"Pesca (048)",1,,1,,,
"Explotación de minas y canteras (049)",1,,1,,,
"Industrias manufactureras (050)",140,7,68,40,18,7
"Suministro de electricidad, gas y agua (051)",1,,1,,,
"Construcción (052)",16,,12,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1016,14,256,422,266,58
"Venta, mant.y rep. veh.autom.y motoc. (054)",14,,7,5,2,
"Comercio al por mayor (055)",32,,10,15,5,2
"Comercio al por menor (056)",970,14,239,402,259,56
"Hoteles y restaurantes (057)",481,12,130,149,140,50
"Trans., almac. y comunicaciones (058)",54,,35,14,5,
"Intermediación financiera (059)",4,,4,,,
"Activid.inmobil., empres. y alquileres (060)",41,,14,19,7,1
"Admin.pub. y defensa; p. segur.soc afil (061)",98,,49,35,13,1
"Enseñanza (062)",267,,110,120,36,1
"Servicios sociales y de salud (063)",77,,41,28,8,
"Otras activ. serv.comun.soc y personales (064)",80,1,44,24,11,
"Hogares privados con servicio doméstico (065)",150,11,97,20,19,3
"Actividad economica no especificada (067)",347,1,91,114,104,37
"Desocupado (068)",156,3,87,44,16,6
,,,,,,
"URBANA (069)",6602,175,1907,2330,1692,498
"Agric., ganadería, caza y silvicultura (070)",2123,95,454,623,655,296
"Pesca (071)",1,1,,,,
"Explotación de minas y canteras (072)",11,,6,3,2,
"Industrias manufactureras (073)",346,8,136,114,71,17
"Suministro de electricidad, gas y agua (074)",22,,12,7,3,
"Construcción (075)",534,4,164,215,140,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1153,28,317,462,278,68
"Venta, mant.y rep. veh.autom.y motoc. (077)",119,,53,47,19,
"Comercio al por mayor (078)",48,1,11,21,12,3
"Comercio al por menor (079)",986,27,253,394,247,65
"Hoteles y restaurantes (080)",412,14,120,124,113,41
"Trans., almac. y comunicaciones (081)",451,4,173,178,87,9
"Intermediación financiera (082)",5,,4,1,,
"Activid.inmobil., empres. y alquileres (083)",127,,42,60,21,4
"Admin.pub. y defensa; p. segur.soc afil (084)",283,,78,119,83,3
"Enseñanza (085)",372,,97,172,99,4
"Servicios sociales y de salud (086)",88,,38,41,8,1
"Otras activ. serv.comun.soc y personales (087)",113,5,45,43,19,1
"Hogares privados con servicio doméstico (088)",91,11,57,8,12,3
"Actividad economica no especificada (090)",194,1,51,64,53,25
"Desocupado (091)",276,4,113,96,48,15
"Hombres (092)",4279,120,1177,1497,1147,338
"Agric., ganadería, caza y silvicultura (093)",1694,72,356,503,514,249
"Pesca (094)",1,1,,,,
"Explotación de minas y canteras (095)",10,,5,3,2,
"Industrias manufactureras (096)",259,4,95,87,60,13
"Suministro de electricidad, gas y agua (097)",21,,11,7,3,
"Construcción (098)",523,4,155,213,140,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",426,16,136,156,96,22
"Venta, mant.y rep. veh.autom.y motoc. (100)",110,,51,42,17,
"Comercio al por mayor (101)",26,1,5,11,8,1
"Comercio al por menor (102)",290,15,80,103,71,21
"Hoteles y restaurantes (103)",63,6,34,10,11,2
"Trans., almac. y comunicaciones (104)",409,4,146,166,84,9
"Intermediación financiera (105)",2,,1,1,,
"Activid.inmobil., empres. y alquileres (106)",98,,34,44,17,3
"Admin.pub. y defensa; p. segur.soc afil (107)",218,,46,95,74,3
"Enseñanza (108)",179,,25,79,72,3
"Servicios sociales y de salud (109)",36,,13,17,5,1
"Otras activ. serv.comun.soc y personales (110)",62,4,22,23,12,1
"Hogares privados con servicio doméstico (111)",19,5,9,,5,
"Actividad economica no especificada (113)",70,1,17,26,16,10
"Desocupado (114)",189,3,72,67,36,11
"Mujeres (115)",2323,55,730,833,545,160
"Agric., ganadería, caza y silvicultura (116)",429,23,98,120,141,47
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",87,4,41,27,11,4
"Suministro de electricidad, gas y agua (120)",1,,1,,,
"Construcción (121)",11,,9,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",727,12,181,306,182,46
"Venta, mant.y rep. veh.autom.y motoc. (123)",9,,2,5,2,
"Comercio al por mayor (124)",22,,6,10,4,2
"Comercio al por menor (125)",696,12,173,291,176,44
"Hoteles y restaurantes (126)",349,8,86,114,102,39
"Trans., almac. y comunicaciones (127)",42,,27,12,3,
"Intermediación financiera (128)",3,,3,,,
"Activid.inmobil., empres. y alquileres (129)",29,,8,16,4,1
"Admin.pub. y defensa; p. segur.soc afil (130)",65,,32,24,9,
"Enseñanza (131)",193,,72,93,27,1
"Servicios sociales y de salud (132)",52,,25,24,3,
"Otras activ. serv.comun.soc y personales (133)",51,1,23,20,7,
"Hogares privados con servicio doméstico (134)",72,6,48,8,7,3
"Actividad economica no especificada (136)",124,,34,38,37,15
"Desocupado (137)",87,1,41,29,12,4
,,,,,,
"RURAL (138)",10598,196,2971,3392,2977,1062
"Agric., ganadería, caza y silvicultura (139)",7618,161,1759,2388,2349,961
"Pesca (140)",1,,1,,,
"Explotación de minas y canteras (141)",10,,3,5,2,
"Industrias manufactureras (142)",228,5,127,50,38,8
"Suministro de electricidad, gas y agua (143)",10,,5,3,2,
"Construcción (144)",535,4,178,215,127,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",519,6,180,186,125,22
"Venta, mant.y rep. veh.autom.y motoc. (146)",83,,57,20,6,
"Comercio al por mayor (147)",16,,8,5,2,1
"Comercio al por menor (148)",420,6,115,161,117,21
"Hoteles y restaurantes (149)",169,4,68,46,39,12
"Trans., almac. y comunicaciones (150)",372,2,166,135,65,4
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",68,,23,24,19,2
"Admin.pub. y defensa; p. segur.soc afil (153)",169,,64,65,36,4
"Enseñanza (154)",149,,65,59,25,
"Servicios sociales y de salud (155)",34,,19,7,8,
"Otras activ. serv.comun.soc y personales (156)",65,,31,17,15,2
"Hogares privados con servicio doméstico (157)",95,9,58,14,14,
"Actividad economica no especificada (159)",288,2,81,98,78,29
"Desocupado (160)",267,3,142,80,35,7
"Hombres (161)",8325,140,2224,2719,2377,865
"Agric., ganadería, caza y silvicultura (162)",6381,122,1421,2035,1988,815
"Explotación de minas y canteras (164)",10,,3,5,2,
"Industrias manufactureras (165)",175,2,100,37,31,5
"Suministro de electricidad, gas y agua (166)",10,,5,3,2,
"Construcción (167)",530,4,175,213,127,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",230,4,105,70,41,10
"Venta, mant.y rep. veh.autom.y motoc. (169)",78,,52,20,6,
"Comercio al por mayor (170)",6,,4,,1,1
"Comercio al por menor (171)",146,4,49,50,34,9
"Hoteles y restaurantes (172)",37,,24,11,1,1
"Trans., almac. y comunicaciones (173)",360,2,158,133,63,4
"Activid.inmobil., empres. y alquileres (175)",56,,17,21,16,2
"Admin.pub. y defensa; p. segur.soc afil (176)",136,,47,54,32,3
"Enseñanza (177)",75,,27,32,16,
"Servicios sociales y de salud (178)",9,,3,3,3,
"Otras activ. serv.comun.soc y personales (179)",36,,10,13,11,2
"Hogares privados con servicio doméstico (180)",17,4,9,2,2,
"Actividad economica no especificada (182)",65,1,24,22,11,7
"Desocupado (183)",198,1,96,65,31,5
"Mujeres (184)",2273,56,747,673,600,197
"Agric., ganadería, caza y silvicultura (185)",1237,39,338,353,361,146
"Pesca (186)",1,,1,,,
"Industrias manufactureras (188)",53,3,27,13,7,3
"Construcción (190)",5,,3,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",289,2,75,116,84,12
"Venta, mant.y rep. veh.autom.y motoc. (192)",5,,5,,,
"Comercio al por mayor (193)",10,,4,5,1,
"Comercio al por menor (194)",274,2,66,111,83,12
"Hoteles y restaurantes (195)",132,4,44,35,38,11
"Trans., almac. y comunicaciones (196)",12,,8,2,2,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",12,,6,3,3,
"Admin.pub. y defensa; p. segur.soc afil (199)",33,,17,11,4,1
"Enseñanza (200)",74,,38,27,9,
"Servicios sociales y de salud (201)",25,,16,4,5,
"Otras activ. serv.comun.soc y personales (202)",29,,21,4,4,
"Hogares privados con servicio doméstico (203)",78,5,49,12,12,
"Actividad economica no especificada (205)",223,1,57,76,67,22
"Desocupado (206)",69,2,46,15,4,2
