"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (172)",1,,,,,1,,,,,,,
"Trans., almac. y comunicaciones (173)",11,,,,1,,,,8,2,,,
"Activid.inmobil., empres. y alquileres (175)",5,,2,,1,,,,,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",29,7,1,,3,1,,,4,13,,,
"Enseñanza (177)",89,2,81,,6,,,,,,,,
"Servicios sociales y de salud (178)",6,,3,1,1,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",11,,1,,2,,,1,,7,,,
"Hogares privados con servicio doméstico (180)",3,,,,,,,,,3,,,
"Actividad economica no especificada (182)",15,,,,,,,,,,,15,
"Desocupado (183)",314,,,,,,,,,,,,314
"Mujeres (184)",236,,40,4,3,36,18,22,1,51,,22,39
"Agric., ganadería, caza y silvicultura (185)",30,,,,,,18,,,12,,,
"Industrias manufactureras (188)",22,,,,,,,22,,,,,
"Suministro de electricidad, gas y agua (189)",1,,,,,,,,,1,,,
"Construcción (190)",1,,,,,,,,1,,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",23,,,,,22,,,,1,,,
"Comercio al por menor (194)",23,,,,,22,,,,1,,,
"Hoteles y restaurantes (195)",15,,,,,13,,,,2,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",4,,,,3,1,,,,,,,
"Enseñanza (200)",41,,39,,,,,,,2,,,
"Servicios sociales y de salud (201)",4,,1,1,,,,,,2,,,
"Otras activ. serv.comun.soc y personales (202)",20,,,2,,,,,,18,,,
"Hogares privados con servicio doméstico (203)",13,,,,,,,,,13,,,
"Actividad economica no especificada (205)",22,,,,,,,,,,,22,
"Desocupado (206)",39,,,,,,,,,,,,39
