"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Industrias manufactureras (049)",201,2,53,60,70,16
"Construcción (051)",4,,2,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",417,7,96,170,107,37
"Venta, mant.y rep. veh.autom.y motoc. (053)",4,,1,1,2,
"Comercio al por mayor (054)",13,,3,8,2,
"Comercio al por menor (055)",400,7,92,161,103,37
"Hoteles y restaurantes (056)",125,2,32,43,37,11
"Trans., almac. y comunicaciones (057)",18,,10,6,2,
"Activid.inmobil., empres. y alquileres (059)",12,,4,6,2,
"Admin.pub. y defensa; p. segur.soc.afil (060)",90,,36,43,9,2
"Enseñanza (061)",402,,89,244,67,2
"Servicios sociales y de salud (062)",108,,37,55,15,1
"Otras activ. serv.comun.soc y personales (063)",80,,29,30,20,1
"Hogares privados con servicio doméstico (064)",481,20,198,112,109,42
"Actividad economica no especificada (066)",453,1,118,147,120,67
,,,,,,
"URBANA (067)",6785,146,1890,2326,1728,695
"Agric., ganadería, caza y silvicultura (068)",3954,115,1093,1164,1044,538
"Explotación de minas y canteras (070)",2,,1,1,,
"Industrias manufactureras (071)",243,3,76,69,76,19
"Suministro de electricidad, gas y agua (072)",6,,1,2,3,
"Construcción (073)",256,1,97,91,60,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",557,9,136,226,142,44
"Venta, mant.y rep. veh.autom.y motoc. (075)",19,,12,4,3,
"Comercio al por mayor (076)",28,1,7,11,9,
"Comercio al por menor (077)",510,8,117,211,130,44
"Hoteles y restaurantes (078)",113,6,23,36,37,11
"Trans., almac. y comunicaciones (079)",141,,66,51,21,3
"Activid.inmobil., empres. y alquileres (081)",23,,7,12,4,
"Admin.pub. y defensa; p. segur.soc.afil (082)",245,,70,116,58,1
"Enseñanza (083)",518,,61,332,121,4
"Servicios sociales y de salud (084)",138,,43,74,20,1
"Otras activ. serv.comun.soc y personales (085)",119,,42,42,32,3
"Hogares privados con servicio doméstico (086)",259,11,117,53,51,27
"Actividad economica no especificada (088)",211,1,57,57,59,37
"Hombres (089)",4974,123,1408,1630,1283,530
"Agric., ganadería, caza y silvicultura (090)",3616,107,1018,1057,951,483
"Explotación de minas y canteras (092)",2,,1,1,,
"Industrias manufactureras (093)",131,2,47,35,38,9
"Suministro de electricidad, gas y agua (094)",6,,1,2,3,
"Construcción (095)",253,1,96,90,59,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",228,5,61,94,54,14
"Venta, mant.y rep. veh.autom.y motoc. (097)",15,,11,3,1,
"Comercio al por mayor (098)",19,1,4,6,8,
"Comercio al por menor (099)",194,4,46,85,45,14
"Hoteles y restaurantes (100)",16,4,1,3,6,2
"Trans., almac. y comunicaciones (101)",124,,56,46,19,3
"Activid.inmobil., empres. y alquileres (103)",13,,3,7,3,
"Admin.pub. y defensa; p. segur.soc.afil (104)",170,,39,79,51,1
"Enseñanza (105)",251,,27,156,66,2
"Servicios sociales y de salud (106)",53,,13,34,6,
"Otras activ. serv.comun.soc y personales (107)",59,,22,21,14,2
"Hogares privados con servicio doméstico (108)",8,4,3,,1,
"Actividad economica no especificada (110)",44,,20,5,12,7
"Mujeres (112)",1811,23,482,696,445,165
"Agric., ganadería, caza y silvicultura (113)",338,8,75,107,93,55
"Industrias manufactureras (116)",112,1,29,34,38,10
"Construcción (118)",3,,1,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",329,4,75,132,88,30
"Venta, mant.y rep. veh.autom.y motoc. (120)",4,,1,1,2,
"Comercio al por mayor (121)",9,,3,5,1,
"Comercio al por menor (122)",316,4,71,126,85,30
"Hoteles y restaurantes (123)",97,2,22,33,31,9
"Trans., almac. y comunicaciones (124)",17,,10,5,2,
"Activid.inmobil., empres. y alquileres (126)",10,,4,5,1,
"Admin.pub. y defensa; p. segur.soc.afil (127)",75,,31,37,7,
"Enseñanza (128)",267,,34,176,55,2
"Servicios sociales y de salud (129)",85,,30,40,14,1
"Otras activ. serv.comun.soc y personales (130)",60,,20,21,18,1
"Hogares privados con servicio doméstico (131)",251,7,114,53,50,27
"Actividad economica no especificada (133)",167,1,37,52,47,30
,,,,,,
"RURAL (134)",8926,233,3092,2708,2031,862
"Agric., ganadería, caza y silvicultura (135)",7314,211,2554,2091,1693,765
"Explotación de minas y canteras (137)",4,,,3,1,
"Industrias manufactureras (138)",179,1,64,56,47,11
"Suministro de electricidad, gas y agua (139)",3,,2,1,,
"Construcción (140)",158,3,55,66,30,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",181,4,54,70,40,13
"Venta, mant.y rep. veh.autom.y motoc. (142)",2,,1,1,,
"Comercio al por mayor (143)",11,,1,8,2,
"Comercio al por menor (144)",168,4,52,61,38,13
"Hoteles y restaurantes (145)",34,,14,11,7,2
"Trans., almac. y comunicaciones (146)",19,,7,10,2,
"Activid.inmobil., empres. y alquileres (148)",7,,2,2,2,1
"Admin.pub. y defensa; p. segur.soc.afil (149)",40,,17,15,6,2
"Enseñanza (150)",284,,90,158,35,1
"Servicios sociales y de salud (151)",39,,13,22,4,
"Otras activ. serv.comun.soc y personales (152)",82,,34,29,17,2
"Hogares privados con servicio doméstico (153)",241,14,88,63,60,16
"Actividad economica no especificada (155)",341,,98,111,87,45
"Hombres (156)",7676,199,2690,2292,1744,751
"Agric., ganadería, caza y silvicultura (157)",6982,194,2449,2003,1613,723
"Explotación de minas y canteras (159)",4,,,3,1,
"Industrias manufactureras (160)",90,,40,30,15,5
"Suministro de electricidad, gas y agua (161)",3,,2,1,,
"Construcción (162)",157,3,54,66,30,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",93,1,33,32,21,6
"Venta, mant.y rep. veh.autom.y motoc. (164)",2,,1,1,,
"Comercio al por mayor (165)",7,,1,5,1,
"Comercio al por menor (166)",84,1,31,26,20,6
"Hoteles y restaurantes (167)",6,,4,1,1,
"Trans., almac. y comunicaciones (168)",18,,7,9,2,
"Activid.inmobil., empres. y alquileres (170)",5,,2,1,1,1
"Admin.pub. y defensa; p. segur.soc.afil (171)",25,,12,9,4,
"Enseñanza (172)",149,,35,90,23,1
"Servicios sociales y de salud (173)",16,,6,7,3,
"Otras activ. serv.comun.soc y personales (174)",62,,25,20,15,2
"Hogares privados con servicio doméstico (175)",11,1,4,4,1,1
"Actividad economica no especificada (177)",55,,17,16,14,8
"Mujeres (179)",1250,34,402,416,287,111
"Agric., ganadería, caza y silvicultura (180)",332,17,105,88,80,42
"Industrias manufactureras (183)",89,1,24,26,32,6
"Construcción (185)",1,,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",88,3,21,38,19,7
"Comercio al por mayor (188)",4,,,3,1,
"Comercio al por menor (189)",84,3,21,35,18,7
"Hoteles y restaurantes (190)",28,,10,10,6,2
"Trans., almac. y comunicaciones (191)",1,,,1,,
"Activid.inmobil., empres. y alquileres (193)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (194)",15,,5,6,2,2
"Enseñanza (195)",135,,55,68,12,
"Servicios sociales y de salud (196)",23,,7,15,1,
"Otras activ. serv.comun.soc y personales (197)",20,,9,9,2,
"Hogares privados con servicio doméstico (198)",230,13,84,59,59,15
"Actividad economica no especificada (200)",286,,81,95,73,37
