"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",998,937,58,3,
"Explotación de minas y canteras (047)",1,1,,,
"Industrias manufactureras (048)",1108,1082,16,8,2
"Suministro de electricidad, gas y agua (049)",4,2,,2,
"Construcción (050)",8,3,3,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",840,799,33,8,
"Venta, mant.y rep. veh.autom y motoc. (052)",9,9,,,
"Comercio al por mayor (053)",21,18,2,1,
"Comercio al por menor (054)",810,772,31,7,
"Hoteles y restaurantes (055)",326,306,16,3,1
"Trans., almac. y comunicaciones (056)",37,27,6,3,1
"Intermediación financiera (057)",2,,1,,1
"Activid.inmobil., empres. y alquileres (058)",48,25,8,8,7
"Admin.pub. y defensa; p. segur soc.afil (059)",85,,,,85
"Enseñanza (060)",838,291,248,160,139
"Servicios sociales y de salud (061)",95,32,4,4,55
"Otras activ. serv.comun.soc y personales (062)",141,125,7,6,3
"Hogares privados con servicio doméstico (063)",687,687,,,
"Actividad economica no especificada (065)",504,465,20,10,9
,,,,,
"URBANA (066)",7208,5247,756,506,699
"Agric., ganadería, caza y silvicultura (067)",1333,1262,57,11,3
"Explotación de minas y canteras (069)",14,5,2,4,3
"Industrias manufactureras (070)",605,562,26,12,5
"Suministro de electricidad, gas y agua (071)",12,1,1,10,
"Construcción (072)",479,347,72,46,14
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1356,1294,48,14,
"Venta, mant.y rep. veh.autom y motoc. (074)",102,94,6,2,
"Comercio al por mayor (075)",45,41,2,2,
"Comercio al por menor (076)",1209,1159,40,10,
"Hoteles y restaurantes (077)",234,200,25,7,2
"Trans., almac. y comunicaciones (078)",427,367,27,22,11
"Intermediación financiera (079)",16,4,5,2,5
"Activid.inmobil., empres. y alquileres (080)",127,73,13,21,20
"Admin.pub. y defensa; p. segur soc.afil (081)",286,,,,286
"Enseñanza (082)",1339,361,419,306,253
"Servicios sociales y de salud (083)",130,43,6,7,74
"Otras activ. serv.comun.soc y personales (084)",243,194,21,19,9
"Hogares privados con servicio doméstico (085)",330,330,,,
"Actividad economica no especificada (087)",277,204,34,25,14
"Hombres (088)",4369,3202,449,303,415
"Agric., ganadería, caza y silvicultura (089)",1237,1173,51,10,3
"Explotación de minas y canteras (091)",13,4,2,4,3
"Industrias manufactureras (092)",298,275,15,5,3
"Suministro de electricidad, gas y agua (093)",9,,1,8,
"Construcción (094)",472,344,70,45,13
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",630,601,22,7,
"Venta, mant.y rep. veh.autom y motoc. (096)",93,85,6,2,
"Comercio al por mayor (097)",26,25,,1,
"Comercio al por menor (098)",511,491,16,4,
"Hoteles y restaurantes (099)",56,39,12,4,1
"Trans., almac. y comunicaciones (100)",394,343,21,19,11
"Intermediación financiera (101)",14,4,4,2,4
"Activid.inmobil., empres. y alquileres (102)",81,50,5,13,13
"Admin.pub. y defensa; p. segur soc.afil (103)",210,,,,210
"Enseñanza (104)",620,141,209,153,117
"Servicios sociales y de salud (105)",58,27,2,3,26
"Otras activ. serv.comun.soc y personales (106)",135,101,15,13,6
"Hogares privados con servicio doméstico (107)",12,12,,,
"Actividad economica no especificada (109)",130,88,20,17,5
"Mujeres (110)",2839,2045,307,203,284
"Agric., ganadería, caza y silvicultura (111)",96,89,6,1,
"Explotación de minas y canteras (113)",1,1,,,
"Industrias manufactureras (114)",307,287,11,7,2
"Suministro de electricidad, gas y agua (115)",3,1,,2,
"Construcción (116)",7,3,2,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",726,693,26,7,
"Venta, mant.y rep. veh.autom y motoc. (118)",9,9,,,
"Comercio al por mayor (119)",19,16,2,1,
"Comercio al por menor (120)",698,668,24,6,
"Hoteles y restaurantes (121)",178,161,13,3,1
"Trans., almac. y comunicaciones (122)",33,24,6,3,
"Intermediación financiera (123)",2,,1,,1
"Activid.inmobil., empres. y alquileres (124)",46,23,8,8,7
"Admin.pub. y defensa; p. segur soc.afil (125)",76,,,,76
"Enseñanza (126)",719,220,210,153,136
"Servicios sociales y de salud (127)",72,16,4,4,48
"Otras activ. serv.comun.soc y personales (128)",108,93,6,6,3
"Hogares privados con servicio doméstico (129)",318,318,,,
"Actividad economica no especificada (131)",147,116,14,8,9
,,,,,
"RURAL (132)",16658,15863,567,118,110
"Agric., ganadería, caza y silvicultura (133)",13398,13038,314,46,
"Explotación de minas y canteras (135)",28,17,2,6,3
"Industrias manufactureras (136)",929,910,13,6,
"Suministro de electricidad, gas y agua (137)",7,3,,4,
"Construcción (138)",300,195,76,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",271,257,12,2,
"Venta, mant.y rep. veh.autom y motoc. (140)",11,10,,1,
"Comercio al por mayor (141)",12,11,1,,
"Comercio al por menor (142)",248,236,11,1,
"Hoteles y restaurantes (143)",164,160,4,,
"Trans., almac. y comunicaciones (144)",84,70,8,4,2
"Intermediación financiera (145)",1,1,,,
"Activid.inmobil., empres. y alquileres (146)",10,5,3,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",83,,,,83
"Enseñanza (148)",269,135,113,16,5
"Servicios sociales y de salud (149)",39,26,,,13
"Otras activ. serv.comun.soc y personales (150)",119,112,6,1,
"Hogares privados con servicio doméstico (151)",388,388,,,
"Actividad economica no especificada (153)",568,546,16,4,2
"Hombres (154)",13775,13126,454,105,90
"Agric., ganadería, caza y silvicultura (155)",12496,12190,262,44,
"Explotación de minas y canteras (157)",28,17,2,6,3
"Industrias manufactureras (158)",128,115,8,5,
"Suministro de electricidad, gas y agua (159)",6,2,,4,
"Construcción (160)",299,195,75,27,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",157,151,5,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",11,10,,1,
"Comercio al por mayor (163)",10,9,1,,
"Comercio al por menor (164)",136,132,4,,
"Hoteles y restaurantes (165)",16,15,1,,
"Trans., almac. y comunicaciones (166)",80,67,8,4,1
"Intermediación financiera (167)",1,1,,,
"Activid.inmobil., empres. y alquileres (168)",8,3,3,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",74,,,,74
"Enseñanza (170)",150,64,75,9,2
"Servicios sociales y de salud (171)",16,10,,,6
"Otras activ. serv.comun.soc y personales (172)",86,80,5,1,
"Hogares privados con servicio doméstico (173)",19,19,,,
"Actividad economica no especificada (175)",211,197,10,2,2
"Mujeres (176)",2883,2737,113,13,20
"Agric., ganadería, caza y silvicultura (177)",902,848,52,2,
"Industrias manufactureras (180)",801,795,5,1,
"Suministro de electricidad, gas y agua (181)",1,1,,,
"Construcción (182)",1,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",114,106,7,1,
"Comercio al por mayor (185)",2,2,,,
"Comercio al por menor (186)",112,104,7,1,
"Hoteles y restaurantes (187)",148,145,3,,
"Trans., almac. y comunicaciones (188)",4,3,,,1
"Activid.inmobil., empres. y alquileres (190)",2,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",9,,,,9
"Enseñanza (192)",119,71,38,7,3
"Servicios sociales y de salud (193)",23,16,,,7
"Otras activ. serv.comun.soc y personales (194)",33,32,1,,
"Hogares privados con servicio doméstico (195)",369,369,,,
"Actividad economica no especificada (197)",357,349,6,2,
