"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",909,,,5,158,423,191,132
"De 50 y más años (049)",2844,53,192,516,837,533,28,685
,,,,,,,,
"URBANA (060)",7710,22,103,286,777,1823,2820,1879
"De 12 a 14 años (061)",12,,,,,,,12
"De 15 a 19 años (062)",266,,,,,,156,110
"De 20 a 24 años (063)",858,,,,,4,512,342
"De 25 a 29 años (064)",1040,,,,,73,664,303
"De 30 a 34 años (065)",1087,,,,,257,586,244
"De 35 a 39 años (066)",1121,,,,14,404,509,194
"De 40 a 44 años (067)",948,,,,77,427,281,163
"De 45 a 49 años (068)",721,,,2,153,350,92,124
"De 50 y más años (069)",1657,22,103,284,533,308,20,387
"PEA (070)",3667,1,17,82,349,1016,1270,932
"De 12 a 14 años (071)",2,,,,,,,2
"De 15 a 19 años (072)",75,,,,,,36,39
"De 20 a 24 años (073)",341,,,,,2,188,151
"De 25 a 29 años (074)",500,,,,,38,283,179
"De 30 a 34 años (075)",558,,,,,138,278,142
"De 35 a 39 años (076)",649,,,,9,241,277,122
"De 40 a 44 años (077)",567,,,,52,253,163,99
"De 45 a 49 años (078)",386,,,1,84,200,36,65
"De 50 y más años (079)",589,1,17,81,204,144,9,133
"Ocupada (080)",3600,1,17,82,349,1005,1232,914
"De 12 a 14 años (081)",2,,,,,,,2
"De 15 a 19 años (082)",70,,,,,,34,36
"De 20 a 24 años (083)",324,,,,,1,177,146
"De 25 a 29 años (084)",483,,,,,36,274,173
"De 30 a 34 años (085)",543,,,,,135,267,141
"De 35 a 39 años (086)",645,,,,9,240,275,121
"De 40 a 44 años (087)",563,,,,52,252,161,98
"De 45 a 49 años (088)",384,,,1,84,199,35,65
"De 50 y más años (089)",586,1,17,81,204,142,9,132
"Desocupada (090)",67,,,,,11,38,18
"De 15 a 19 años (092)",5,,,,,,2,3
"De 20 a 24 años (093)",17,,,,,1,11,5
"De 25 a 29 años (094)",17,,,,,2,9,6
"De 30 a 34 años (095)",15,,,,,3,11,1
"De 35 a 39 años (096)",4,,,,,1,2,1
"De 40 a 44 años (097)",4,,,,,1,2,1
"De 45 a 49 años (098)",2,,,,,1,1,
"De 50 y más años (099)",3,,,,,2,,1
"No PEA (100)",4043,21,86,204,428,807,1550,947
"De 12 a 14 años (101)",10,,,,,,,10
"De 15 a 19 años (102)",191,,,,,,120,71
"De 20 a 24 años (103)",517,,,,,2,324,191
"De 25 a 29 años (104)",540,,,,,35,381,124
"De 30 a 34 años (105)",529,,,,,119,308,102
"De 35 a 39 años (106)",472,,,,5,163,232,72
"De 40 a 44 años (107)",381,,,,25,174,118,64
"De 45 a 49 años (108)",335,,,1,69,150,56,59
"De 50 y más años (109)",1068,21,86,203,329,164,11,254
,,,,,,,,
"RURAL (120)",11397,33,122,400,917,2184,5349,2392
"De 12 a 14 años (121)",28,,,,,,2,26
"De 15 a 19 años (122)",733,,,,,,472,261
"De 20 a 24 años (123)",1639,,,,,4,1134,501
"De 25 a 29 años (124)",1730,,,,,101,1261,368
"De 30 a 34 años (125)",1469,,,,1,245,980,243
"De 35 a 39 años (126)",1401,,,,11,399,815,176
"De 40 a 44 años (127)",1049,,,,57,438,433,121
"De 45 a 49 años (128)",899,,,5,129,424,222,119
"De 50 y más años (129)",2449,33,122,395,719,573,30,577
"PEA (130)",3465,1,16,83,275,741,1594,755
"De 12 a 14 años (131)",6,,,,,,,6
"De 15 a 19 años (132)",170,,,,,,111,59
"De 20 a 24 años (133)",449,,,,,1,284,164
"De 25 a 29 años (134)",520,,,,,27,373,120
"De 30 a 34 años (135)",477,,,,,67,308,102
"De 35 a 39 años (136)",480,,,,3,141,268,68
"De 40 a 44 años (137)",365,,,,21,150,150,44
"De 45 a 49 años (138)",325,,,1,40,151,87,46
"De 50 y más años (139)",673,1,16,82,211,204,13,146
"Ocupada (140)",3443,1,15,83,275,738,1584,747
"De 12 a 14 años (141)",6,,,,,,,6
"De 15 a 19 años (142)",166,,,,,,108,58
"De 20 a 24 años (143)",444,,,,,1,282,161
"De 25 a 29 años (144)",514,,,,,26,370,118
"De 30 a 34 años (145)",474,,,,,67,306,101
"De 35 a 39 años (146)",478,,,,3,140,268,67
"De 40 a 44 años (147)",365,,,,21,150,150,44
"De 45 a 49 años (148)",325,,,1,40,151,87,46
"De 50 y más años (149)",671,1,15,82,211,203,13,146
"Desocupada (150)",22,,1,,,3,10,8
"De 15 a 19 años (152)",4,,,,,,3,1
"De 20 a 24 años (153)",5,,,,,,2,3
"De 25 a 29 años (154)",6,,,,,1,3,2
"De 30 a 34 años (155)",3,,,,,,2,1
"De 35 a 39 años (156)",2,,,,,1,,1
"De 50 y más años (159)",2,,1,,,1,,
"No PEA (160)",7932,32,106,317,642,1443,3755,1637
"De 12 a 14 años (161)",22,,,,,,2,20
"De 15 a 19 años (162)",563,,,,,,361,202
"De 20 a 24 años (163)",1190,,,,,3,850,337
"De 25 a 29 años (164)",1210,,,,,74,888,248
"De 30 a 34 años (165)",992,,,,1,178,672,141
"De 35 a 39 años (166)",921,,,,8,258,547,108
"De 40 a 44 años (167)",684,,,,36,288,283,77
"De 45 a 49 años (168)",574,,,4,89,273,135,73
"De 50 y más años (169)",1776,32,106,313,508,369,17,431
