"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupado (045)",104,5,48,24,22,5
"Mujeres (046)",822,26,260,314,181,41
"Agric., ganadería, caza y silvicultura (047)",151,13,51,41,36,10
"Industrias manufactureras (050)",33,,3,13,13,4
"Construcción (052)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",84,2,16,32,28,6
"Comercio al por mayor (055)",8,,2,3,3,
"Comercio al por menor (056)",76,2,14,29,25,6
"Hoteles y restaurantes (057)",80,2,26,27,23,2
"Trans., almac. y comunicaciones (058)",11,,7,2,1,1
"Activid.inmobil., empres. y alquileres (060)",7,,3,3,1,
"Admin.pub. y defensa; p. segur.soc afil (061)",27,,11,11,5,
"Enseñanza (062)",165,,35,106,24,
"Servicios sociales y de salud (063)",23,,10,10,3,
"Otras activ. serv.comun.soc y personales (064)",21,,5,8,8,
"Hogares privados con servicio doméstico (065)",92,7,40,23,16,6
"Actividad economica no especificada (067)",103,,39,30,22,12
"Desocupado (068)",22,2,14,6,,
,,,,,,
"URBANA (069)",1740,35,459,645,498,103
"Agric., ganadería, caza y silvicultura (070)",574,19,140,167,193,55
"Explotación de minas y canteras (072)",5,,1,4,,
"Industrias manufactureras (073)",85,2,21,30,24,8
"Suministro de electricidad, gas y agua (074)",1,,,1,,
"Construcción (075)",130,2,43,46,34,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",125,3,29,41,38,14
"Venta, mant.y rep. veh.autom.y motoc. (077)",4,,3,1,,
"Comercio al por mayor (078)",10,,3,3,4,
"Comercio al por menor (079)",111,3,23,37,34,14
"Hoteles y restaurantes (080)",55,1,13,23,17,1
"Trans., almac. y comunicaciones (081)",43,,19,14,9,1
"Intermediación financiera (082)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (083)",26,,8,8,10,
"Admin.pub. y defensa; p. segur.soc afil (084)",117,,32,51,31,3
"Enseñanza (085)",282,,37,172,73,
"Servicios sociales y de salud (086)",41,,18,15,7,1
"Otras activ. serv.comun.soc y personales (087)",33,,8,15,10,
"Hogares privados con servicio doméstico (088)",73,5,33,18,11,6
"Actividad economica no especificada (090)",78,,21,23,29,5
"Desocupado (091)",70,3,36,16,11,4
"Hombres (092)",1227,21,311,435,375,85
"Agric., ganadería, caza y silvicultura (093)",535,14,126,160,182,53
"Explotación de minas y canteras (095)",5,,1,4,,
"Industrias manufactureras (096)",61,2,19,22,14,4
"Suministro de electricidad, gas y agua (097)",1,,,1,,
"Construcción (098)",127,2,43,44,33,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",60,1,18,18,15,8
"Venta, mant.y rep. veh.autom.y motoc. (100)",4,,3,1,,
"Comercio al por mayor (101)",2,,1,,1,
"Comercio al por menor (102)",54,1,14,17,14,8
"Hoteles y restaurantes (103)",7,,1,4,2,
"Trans., almac. y comunicaciones (104)",33,,12,12,8,1
"Intermediación financiera (105)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (106)",20,,5,6,9,
"Admin.pub. y defensa; p. segur.soc afil (107)",91,,22,40,26,3
"Enseñanza (108)",152,,15,85,52,
"Servicios sociales y de salud (109)",19,,8,6,4,1
"Otras activ. serv.comun.soc y personales (110)",14,,5,7,2,
"Hogares privados con servicio doméstico (111)",5,,1,2,,2
"Actividad economica no especificada (113)",40,,9,11,16,4
"Desocupado (114)",55,2,26,12,11,4
"Mujeres (115)",513,14,148,210,123,18
"Agric., ganadería, caza y silvicultura (116)",39,5,14,7,11,2
"Industrias manufactureras (119)",24,,2,8,10,4
"Construcción (121)",3,,,2,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",65,2,11,23,23,6
"Comercio al por mayor (124)",8,,2,3,3,
"Comercio al por menor (125)",57,2,9,20,20,6
"Hoteles y restaurantes (126)",48,1,12,19,15,1
"Trans., almac. y comunicaciones (127)",10,,7,2,1,
"Activid.inmobil., empres. y alquileres (129)",6,,3,2,1,
"Admin.pub. y defensa; p. segur.soc afil (130)",26,,10,11,5,
"Enseñanza (131)",130,,22,87,21,
"Servicios sociales y de salud (132)",22,,10,9,3,
"Otras activ. serv.comun.soc y personales (133)",19,,3,8,8,
"Hogares privados con servicio doméstico (134)",68,5,32,16,11,4
"Actividad economica no especificada (136)",38,,12,12,13,1
"Desocupado (137)",15,1,10,4,,
,,,,,,
"RURAL (138)",2642,106,907,811,598,220
"Agric., ganadería, caza y silvicultura (139)",2067,91,705,613,481,177
"Explotación de minas y canteras (141)",14,,9,2,3,
"Industrias manufactureras (142)",36,,4,21,8,3
"Construcción (144)",94,4,31,33,19,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",52,1,15,19,13,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",1,,1,,,
"Comercio al por mayor (147)",2,,1,1,,
"Comercio al por menor (148)",49,1,13,18,13,4
"Hoteles y restaurantes (149)",33,1,14,8,8,2
"Trans., almac. y comunicaciones (150)",11,,6,3,1,1
"Activid.inmobil., empres. y alquileres (152)",2,,,1,1,
"Admin.pub. y defensa; p. segur.soc afil (153)",5,,3,1,1,
"Enseñanza (154)",84,,31,39,14,
"Servicios sociales y de salud (155)",4,,2,1,1,
"Otras activ. serv.comun.soc y personales (156)",3,,2,,,1
"Hogares privados con servicio doméstico (157)",32,3,12,7,8,2
"Actividad economica no especificada (159)",149,2,47,49,29,22
"Desocupado (160)",56,4,26,14,11,1
"Hombres (161)",2333,94,795,707,540,197
"Agric., ganadería, caza y silvicultura (162)",1955,83,668,579,456,169
"Explotación de minas y canteras (164)",14,,9,2,3,
"Industrias manufactureras (165)",27,,3,16,5,3
"Construcción (167)",94,4,31,33,19,7
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",33,1,10,10,8,4
"Venta, mant.y rep. veh.autom.y motoc. (169)",1,,1,,,
"Comercio al por mayor (170)",2,,1,1,,
"Comercio al por menor (171)",30,1,8,9,8,4
"Hoteles y restaurantes (172)",1,,,,,1
"Trans., almac. y comunicaciones (173)",10,,6,3,1,
"Activid.inmobil., empres. y alquileres (175)",1,,,,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",4,,2,1,1,
"Enseñanza (177)",49,,18,20,11,
"Servicios sociales y de salud (178)",3,,2,,1,
"Otras activ. serv.comun.soc y personales (179)",1,,,,,1
"Hogares privados con servicio doméstico (180)",8,1,4,,3,
"Actividad economica no especificada (182)",84,2,20,31,20,11
"Desocupado (183)",49,3,22,12,11,1
"Mujeres (184)",309,12,112,104,58,23
"Agric., ganadería, caza y silvicultura (185)",112,8,37,34,25,8
"Industrias manufactureras (188)",9,,1,5,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",19,,5,9,5,
"Comercio al por menor (194)",19,,5,9,5,
"Hoteles y restaurantes (195)",32,1,14,8,8,1
"Trans., almac. y comunicaciones (196)",1,,,,,1
"Activid.inmobil., empres. y alquileres (198)",1,,,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",1,,1,,,
"Enseñanza (200)",35,,13,19,3,
"Servicios sociales y de salud (201)",1,,,1,,
"Otras activ. serv.comun.soc y personales (202)",2,,2,,,
"Hogares privados con servicio doméstico (203)",24,2,8,7,5,2
"Actividad economica no especificada (205)",65,,27,18,9,11
"Desocupado (206)",7,1,4,2,,
