"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3201,55,152,522,828,579,57,1008
,,,,,,,,
"URBANA (060)",7443,35,116,394,781,1395,2016,2706
"De 12 a 14 años (061)",13,,,,,,,13
"De 15 a 19 años (062)",103,,,,,,46,57
"De 20 a 24 años (063)",771,,,,,1,321,449
"De 25 a 29 años (064)",921,,,,,29,449,443
"De 30 a 34 años (065)",832,,,,,106,411,315
"De 35 a 39 años (066)",920,,,,6,245,412,257
"De 40 a 44 años (067)",714,,,,30,270,229,185
"De 45 a 49 años (068)",689,,,,84,313,121,171
"De 50 y más años (069)",2480,35,116,394,661,431,27,816
"PEA (070)",1891,1,15,55,187,389,518,726
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",18,,,,,,5,13
"De 20 a 24 años (073)",199,,,,,1,73,125
"De 25 a 29 años (074)",269,,,,,9,110,150
"De 30 a 34 años (075)",242,,,,,33,115,94
"De 35 a 39 años (076)",273,,,,4,64,107,98
"De 40 a 44 años (077)",230,,,,10,88,73,59
"De 45 a 49 años (078)",183,,,,21,87,31,44
"De 50 y más años (079)",476,1,15,55,152,107,4,142
"Ocupada (080)",1786,1,15,52,184,380,488,666
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",16,,,,,,4,12
"De 20 a 24 años (083)",168,,,,,,61,107
"De 25 a 29 años (084)",243,,,,,9,103,131
"De 30 a 34 años (085)",230,,,,,32,112,86
"De 35 a 39 años (086)",256,,,,4,62,103,87
"De 40 a 44 años (087)",226,,,,9,88,71,58
"De 45 a 49 años (088)",179,,,,21,85,30,43
"De 50 y más años (089)",467,1,15,52,150,104,4,141
"Desocupada (090)",105,,,3,3,9,30,60
"De 15 a 19 años (092)",2,,,,,,1,1
"De 20 a 24 años (093)",31,,,,,1,12,18
"De 25 a 29 años (094)",26,,,,,,7,19
"De 30 a 34 años (095)",12,,,,,1,3,8
"De 35 a 39 años (096)",17,,,,,2,4,11
"De 40 a 44 años (097)",4,,,,1,,2,1
"De 45 a 49 años (098)",4,,,,,2,1,1
"De 50 y más años (099)",9,,,3,2,3,,1
"No PEA (100)",5552,34,101,339,594,1006,1498,1980
"De 12 a 14 años (101)",12,,,,,,,12
"De 15 a 19 años (102)",85,,,,,,41,44
"De 20 a 24 años (103)",572,,,,,,248,324
"De 25 a 29 años (104)",652,,,,,20,339,293
"De 30 a 34 años (105)",590,,,,,73,296,221
"De 35 a 39 años (106)",647,,,,2,181,305,159
"De 40 a 44 años (107)",484,,,,20,182,156,126
"De 45 a 49 años (108)",506,,,,63,226,90,127
"De 50 y más años (109)",2004,34,101,339,509,324,23,674
,,,,,,,,
"RURAL (120)",4701,22,54,214,437,899,1764,1311
"De 12 a 14 años (121)",13,,,,,,,13
"De 15 a 19 años (122)",130,,,,,,73,57
"De 20 a 24 años (123)",528,,,,,3,273,252
"De 25 a 29 años (124)",666,,,,,19,407,240
"De 30 a 34 años (125)",565,,,,,68,373,124
"De 35 a 39 años (126)",546,,,,2,132,304,108
"De 40 a 44 años (127)",449,,,,12,179,185,73
"De 45 a 49 años (128)",407,,,1,38,191,108,69
"De 50 y más años (129)",1397,22,54,213,385,307,41,375
"PEA (130)",809,1,3,31,78,164,266,266
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",18,,,,,,9,9
"De 20 a 24 años (133)",95,,,,,1,36,58
"De 25 a 29 años (134)",127,,,,,3,56,68
"De 30 a 34 años (135)",107,,,,,14,57,36
"De 35 a 39 años (136)",96,,,,,31,45,20
"De 40 a 44 años (137)",93,,,,4,31,39,19
"De 45 a 49 años (138)",71,,,1,8,32,17,13
"De 50 y más años (139)",200,1,3,30,66,52,7,41
"Ocupada (140)",746,1,3,31,78,155,254,224
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",17,,,,,,9,8
"De 20 a 24 años (143)",82,,,,,1,34,47
"De 25 a 29 años (144)",110,,,,,1,51,58
"De 30 a 34 años (145)",100,,,,,13,56,31
"De 35 a 39 años (146)",86,,,,,26,43,17
"De 40 a 44 años (147)",86,,,,4,31,38,13
"De 45 a 49 años (148)",69,,,1,8,32,16,12
"De 50 y más años (149)",194,1,3,30,66,51,7,36
"Desocupada (150)",63,,,,,9,12,42
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",13,,,,,,2,11
"De 25 a 29 años (154)",17,,,,,2,5,10
"De 30 a 34 años (155)",7,,,,,1,1,5
"De 35 a 39 años (156)",10,,,,,5,2,3
"De 40 a 44 años (157)",7,,,,,,1,6
"De 45 a 49 años (158)",2,,,,,,1,1
"De 50 y más años (159)",6,,,,,1,,5
"No PEA (160)",3892,21,51,183,359,735,1498,1045
"De 12 a 14 años (161)",11,,,,,,,11
"De 15 a 19 años (162)",112,,,,,,64,48
"De 20 a 24 años (163)",433,,,,,2,237,194
"De 25 a 29 años (164)",539,,,,,16,351,172
"De 30 a 34 años (165)",458,,,,,54,316,88
"De 35 a 39 años (166)",450,,,,2,101,259,88
"De 40 a 44 años (167)",356,,,,8,148,146,54
"De 45 a 49 años (168)",336,,,,30,159,91,56
"De 50 y más años (169)",1197,21,51,183,319,255,34,334
