"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",9707,,2025,4906,2633,143
"Desocupada (030)",4742,156,2519,1263,648,156
"Sin nivel (031)",79,6,17,20,21,15
"Educación inicial (032)",10,1,6,3,,
"Primaria (033)",1027,86,302,276,258,105
"Secundaria (034)",2479,63,1507,609,273,27
"Superior no univ. incompleta (035)",343,,224,90,26,3
"Superior no univ. completa (036)",386,,216,141,25,4
"Superior univ. incompleta (037)",185,,131,39,14,1
"Superior univ. completa (038)",233,,116,85,31,1
"No PEA (040)",160146,65907,50538,20131,14976,8594
"Sin nivel (041)",4480,1169,608,523,913,1267
"Educación inicial (042)",2849,2688,118,43,,
"Primaria (043)",74127,48241,6613,6263,7375,5635
"Secundaria (044)",62461,13809,33112,9672,4709,1159
"Superior no univ. incompleta (045)",5809,,4362,992,365,90
"Superior no univ. completa (046)",3763,,1488,1323,745,207
"Superior univ. incompleta (047)",4240,,3486,477,240,37
"Superior univ. completa (048)",2417,,751,838,629,199
,,,,,,
"URBANA (060)",243113,56963,81787,55281,37606,11476
"Sin nivel (061)",4031,870,530,570,887,1174
"Educación inicial (062)",2614,2397,149,68,,
"Primaria (063)",80049,40208,7736,10659,13881,7565
"Secundaria (064)",106672,13488,51332,25912,14075,1865
"Superior no univ. incompleta (065)",13904,,8524,3747,1467,166
"Superior no univ. completa (066)",14048,,4737,6169,2847,295
"Superior univ. incompleta (067)",9721,,5944,2466,1236,75
"Superior univ. completa (068)",12074,,2835,5690,3213,336
"PEA (070)",107439,2423,38407,38226,24679,3704
"Sin nivel (071)",1017,24,146,265,371,211
"Educación inicial (072)",99,23,44,32,,
"Primaria (073)",21067,1318,3422,6105,7822,2400
"Secundaria (074)",51244,1058,22547,17256,9641,742
"Superior no univ. incompleta (075)",8329,,4339,2797,1114,79
"Superior no univ. completa (076)",10393,,3296,4886,2119,92
"Superior univ. incompleta (077)",5568,,2517,2007,1006,38
"Superior univ. completa (078)",9722,,2096,4878,2606,142
"Ocupada (080)",103090,2296,36112,37036,24080,3566
"Sin nivel (081)",959,21,134,247,354,203
"Educación inicial (082)",91,23,38,30,,
"Primaria (083)",20226,1254,3204,5869,7594,2305
"Secundaria (084)",48928,998,21160,16672,9382,716
"Superior no univ. incompleta (085)",7992,,4121,2707,1088,76
"Superior no univ. completa (086)",10014,,3084,4747,2095,88
"Superior univ. incompleta (087)",5387,,2389,1969,992,37
"Superior univ. completa (088)",9493,,1982,4795,2575,141
"Desocupada (090)",4349,127,2295,1190,599,138
"Sin nivel (091)",58,3,12,18,17,8
"Educación inicial (092)",8,,6,2,,
"Primaria (093)",841,64,218,236,228,95
"Secundaria (094)",2316,60,1387,584,259,26
"Superior no univ. incompleta (095)",337,,218,90,26,3
"Superior no univ. completa (096)",379,,212,139,24,4
"Superior univ. incompleta (097)",181,,128,38,14,1
"Superior univ. completa (098)",229,,114,83,31,1
"No PEA (100)",135674,54540,43380,17055,12927,7772
"Sin nivel (101)",3014,846,384,305,516,963
"Educación inicial (102)",2515,2374,105,36,,
"Primaria (103)",58982,38890,4314,4554,6059,5165
"Secundaria (104)",55428,12430,28785,8656,4434,1123
"Superior no univ. incompleta (105)",5575,,4185,950,353,87
"Superior no univ. completa (106)",3655,,1441,1283,728,203
"Superior univ. incompleta (107)",4153,,3427,459,230,37
"Superior univ. completa (108)",2352,,739,812,607,194
,,,,,,
"RURAL (120)",42877,11984,13818,8751,6300,2024
"Sin nivel (121)",2415,343,366,409,762,535
"Educación inicial (122)",355,321,20,14,,
"Primaria (123)",24444,9823,4651,4494,4128,1348
"Secundaria (124)",14029,1497,8078,3195,1149,110
"Superior no univ. incompleta (125)",646,,378,200,57,11
"Superior no univ. completa (126)",506,,168,241,85,12
"Superior univ. incompleta (127)",199,,100,59,39,1
"Superior univ. completa (128)",283,,57,139,80,7
"PEA (130)",18405,617,6660,5675,4251,1202
"Sin nivel (131)",949,20,142,191,365,231
"Educación inicial (132)",21,7,7,7,,
"Primaria (133)",9299,472,2352,2785,2812,878
"Secundaria (134)",6996,118,3751,2179,874,74
"Superior no univ. incompleta (135)",412,,201,158,45,8
"Superior no univ. completa (136)",398,,121,201,68,8
"Superior univ. incompleta (137)",112,,41,41,29,1
"Superior univ. completa (138)",218,,45,113,58,2
"Ocupada (140)",18012,588,6436,5602,4202,1184
"Sin nivel (141)",928,17,137,189,361,224
"Educación inicial (142)",19,6,7,6,,
"Primaria (143)",9113,450,2268,2745,2782,868
"Secundaria (144)",6833,115,3631,2154,860,73
"Superior no univ. incompleta (145)",406,,195,158,45,8
"Superior no univ. completa (146)",391,,117,199,67,8
"Superior univ. incompleta (147)",108,,38,40,29,1
"Superior univ. completa (148)",214,,43,111,58,2
"Desocupada (150)",393,29,224,73,49,18
"Sin nivel (151)",21,3,5,2,4,7
"Educación inicial (152)",2,1,,1,,
"Primaria (153)",186,22,84,40,30,10
"Secundaria (154)",163,3,120,25,14,1
"Superior no univ. incompleta (155)",6,,6,,,
"Superior no univ. completa (156)",7,,4,2,1,
"Superior univ. incompleta (157)",4,,3,1,,
"Superior univ. completa (158)",4,,2,2,,
"No PEA (160)",24472,11367,7158,3076,2049,822
"Sin nivel (161)",1466,323,224,218,397,304
"Educación inicial (162)",334,314,13,7,,
"Primaria (163)",15145,9351,2299,1709,1316,470
"Secundaria (164)",7033,1379,4327,1016,275,36
"Superior no univ. incompleta (165)",234,,177,42,12,3
"Superior no univ. completa (166)",108,,47,40,17,4
"Superior univ. incompleta (167)",87,,59,18,10,
"Superior univ. completa (168)",65,,12,26,22,5
