"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",786,28,215,223,212,108
"Otra (036)",4,,2,2,,
"Ocupación no especificada (037)",21,,7,6,2,6
"Desocupado (038)",65,1,34,21,7,2
,,,,,,
"URBANA (039)",3217,72,840,986,888,431
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",19,,2,12,5,
"Profes., científicos e intelectuales (041)",163,,31,86,43,3
"Técnicos de nivel medio y trab.asimilados (042)",70,,29,27,13,1
"Jefes y empleados de oficina (043)",96,,48,29,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",203,3,57,62,63,18
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1075,,115,282,410,268
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",72,,23,26,17,6
"Obreros construc., conf., papel, fab., instr. (047)",166,,64,59,39,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1105,67,369,308,248,113
"Otra (049)",34,,7,20,7,
"Ocupación no especificada (050)",38,,14,15,3,6
"Desocupado (051)",176,2,81,60,22,11
"Hombres (052)",1851,47,484,576,505,239
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,2,9,4,
"Profes., científicos e intelectuales (054)",77,,9,37,29,2
"Técnicos de nivel medio y trab.asimilados (055)",42,,17,16,8,1
"Jefes y empleados de oficina (056)",46,,12,20,13,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",54,1,16,18,13,6
"Agricult.trabaj. calif. agrop. y pesqueros (058)",714,,70,193,269,182
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",61,,20,21,16,4
"Obreros construc., conf., papel, fab., instr. (060)",157,,61,57,35,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",518,45,213,136,94,30
"Otra (062)",33,,7,19,7,
"Ocupación no especificada (063)",19,,7,10,2,
"Desocupado (064)",115,1,50,40,15,9
"Mujeres (065)",1366,25,356,410,383,192
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,3,1,
"Profes., científicos e intelectuales (067)",86,,22,49,14,1
"Técnicos de nivel medio y trab.asimilados (068)",28,,12,11,5,
"Jefes y empleados de oficina (069)",50,,36,9,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",149,2,41,44,50,12
"Agricult.trabaj. calif. agrop. y pesqueros (071)",361,,45,89,141,86
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",11,,3,5,1,2
"Obreros construc., conf., papel, fab., instr. (073)",9,,3,2,4,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",587,22,156,172,154,83
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",19,,7,5,1,6
"Desocupado (077)",61,1,31,20,7,2
,,,,,,
"RURAL (078)",1050,17,274,312,293,154
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,,,1,1,
"Profes., científicos e intelectuales (080)",44,,13,30,1,
"Técnicos de nivel medio y trab.asimilados (081)",12,,5,6,1,
"Jefes y empleados de oficina (082)",10,,3,5,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",21,,8,7,5,1
"Agricult.trabaj. calif. agrop. y pesqueros (084)",482,,73,120,172,117
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",9,,3,5,1,
"Obreros construc., conf., papel, fab., instr. (086)",21,,9,6,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",385,17,129,109,96,34
"Otra (088)",18,,8,8,2,
"Ocupación no especificada (089)",3,,1,1,1,
"Desocupado (090)",43,,22,14,6,1
"Hombres (091)",635,11,162,199,175,88
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,1,1,
"Profes., científicos e intelectuales (093)",18,,3,14,1,
"Técnicos de nivel medio y trab.asimilados (094)",7,,2,4,1,
"Jefes y empleados de oficina (095)",7,,1,4,2,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",9,,4,3,2,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",322,,44,85,116,77
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",8,,3,4,1,
"Obreros construc., conf., papel, fab., instr. (099)",21,,9,6,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",186,11,70,58,38,9
"Otra (101)",15,,6,7,2,
"Ocupación no especificada (102)",1,,1,,,
"Desocupado (103)",39,,19,13,6,1
"Mujeres (104)",415,6,112,113,118,66
"Profes., científicos e intelectuales (106)",26,,10,16,,
"Técnicos de nivel medio y trab.asimilados (107)",5,,3,2,,
"Jefes y empleados de oficina (108)",3,,2,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",12,,4,4,3,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",160,,29,35,56,40
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",1,,,1,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",199,6,59,51,58,25
"Otra (114)",3,,2,1,,
"Ocupación no especificada (115)",2,,,1,1,
"Desocupado (116)",4,,3,1,,
