"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Obreros construc.,conf.,papel, fab., instr. (099)",21,3,12,5,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",186,4,71,6,,105,,
"Otra (101)",15,15,,,,,,
"Ocupaciñn no especificada (102)",1,,,1,,,,
"Desocupado (103)",39,,,,,,,39
"Mujeres (104)",415,38,12,180,,179,2,4
"Profes., científicos e intelectuales (106)",26,25,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",5,5,,,,,,
"Jefes y empleados de oficina (108)",3,3,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",12,1,,10,,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",160,,,160,,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",1,,,,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",199,1,12,7,,177,2,
"Otra (114)",3,3,,,,,,
"Ocupaciñn no especificada (115)",2,,,2,,,,
"Desocupado (116)",4,,,,,,,4
