"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",263,236,84,85,45,16,6,,,,27,248
"De 25 a 29 años (024)",310,278,62,68,68,43,31,4,2,,32,505
"De 30 a 34 años (025)",287,271,28,45,69,48,60,20,1,,16,715
"De 35 a 39 años (026)",273,261,8,26,43,46,91,35,6,6,12,991
"De 40 a 44 años (027)",204,201,9,10,21,28,58,36,27,12,3,983
"De 45 a 49 años (028)",197,192,9,6,12,17,52,34,41,21,5,1113
"De 50 y más años (029)",541,535,14,32,39,28,84,104,100,134,6,3607
"Desocupada (030)",92,75,50,6,7,3,3,3,3,,17,86
"De 12 a 14 años (031)",6,6,6,,,,,,,,,
"De 15 a 19 años (032)",20,20,19,1,,,,,,,,1
"De 20 a 24 años (033)",23,15,13,2,,,,,,,8,2
"De 25 a 29 años (034)",19,13,7,2,4,,,,,,6,10
"De 30 a 34 años (035)",11,8,4,1,3,,,,,,3,7
"De 35 a 39 años (036)",2,2,1,,,,,1,,,,6
"De 40 a 44 años (037)",4,4,,,,,2,1,1,,,24
"De 45 a 49 años (038)",1,1,,,,,1,,,,,4
"De 50 y más años (039)",6,6,,,,3,,1,2,,,32
"No PEA (040)",9265,9032,3290,800,805,805,1154,943,648,587,233,28081
"De 12 a 14 años (041)",1409,1404,1401,2,1,,,,,,5,4
"De 15 a 19 años (042)",1453,1438,1265,147,21,4,1,,,,15,205
"De 20 a 24 años (043)",933,855,324,255,200,56,19,1,,,78,908
"De 25 a 29 años (044)",825,765,100,165,199,172,116,13,,,60,1656
"De 30 a 34 años (045)",757,736,51,57,145,191,190,87,15,,21,2414
"De 35 a 39 años (046)",701,684,26,38,59,140,208,149,49,15,17,3022
"De 40 a 44 años (047)",652,647,27,26,25,69,182,154,123,41,5,3579
"De 45 a 49 años (048)",561,551,15,24,38,32,103,138,121,80,10,3442
"De 50 y más años (049)",1974,1952,81,86,117,141,335,401,340,451,22,12851
,,,,,,,,,,,,
"URBANA (060)",2859,2771,898,322,319,245,375,267,181,164,88,8443
"De 12 a 14 años (061)",312,308,307,1,,,,,,,4,1
"De 15 a 19 años (062)",399,396,346,44,5,1,,,,,3,57
"De 20 a 24 años (063)",279,252,108,81,45,15,3,,,,27,228
"De 25 a 29 años (064)",283,256,54,72,65,41,23,1,,,27,428
"De 30 a 34 años (065)",258,251,20,39,80,52,41,17,2,,7,653
"De 35 a 39 años (066)",254,248,11,26,43,39,80,42,6,1,6,919
"De 40 a 44 años (067)",196,196,10,10,11,32,57,44,26,6,,947
"De 45 a 49 años (068)",201,196,10,10,18,18,44,35,37,24,5,1093
"De 50 y más años (069)",677,668,32,39,52,47,127,128,110,133,9,4117
"PEA (070)",787,759,133,112,134,89,132,71,58,30,28,2494
"De 12 a 14 años (071)",13,12,12,,,,,,,,1,
"De 15 a 19 años (072)",41,41,36,4,,1,,,,,,7
"De 20 a 24 años (073)",89,82,30,29,18,5,,,,,7,80
"De 25 a 29 años (074)",109,98,29,25,22,16,6,,,,11,143
"De 30 a 34 años (075)",113,111,11,20,43,18,15,4,,,2,248
"De 35 a 39 años (076)",110,107,6,15,24,17,34,10,1,,3,337
"De 40 a 44 años (077)",76,76,3,3,7,14,25,15,7,2,,341
"De 45 a 49 años (078)",72,71,3,3,5,9,23,11,13,4,1,363
"De 50 y más años (079)",164,161,3,13,15,9,29,31,37,24,3,975
"Ocupada (080)",757,731,118,108,131,86,131,71,56,30,26,2454
"De 12 a 14 años (081)",10,9,9,,,,,,,,1,
"De 15 a 19 años (082)",35,35,30,4,,1,,,,,,7
"De 20 a 24 años (083)",86,80,29,28,18,5,,,,,6,79
"De 25 a 29 años (084)",101,91,25,23,21,16,6,,,,10,139
"De 30 a 34 años (085)",109,107,10,19,41,18,15,4,,,2,243
"De 35 a 39 años (086)",110,107,6,15,24,17,34,10,1,,3,337
"De 40 a 44 años (087)",76,76,3,3,7,14,25,15,7,2,,341
"De 45 a 49 años (088)",71,70,3,3,5,9,22,11,13,4,1,359
"De 50 y más años (089)",159,156,3,13,15,6,29,31,35,24,3,949
"Desocupada (090)",30,28,15,4,3,3,1,,2,,2,40
"De 12 a 14 años (091)",3,3,3,,,,,,,,,
"De 15 a 19 años (092)",6,6,6,,,,,,,,,
"De 20 a 24 años (093)",3,2,1,1,,,,,,,1,1
"De 25 a 29 años (094)",8,7,4,2,1,,,,,,1,4
"De 30 a 34 años (095)",4,4,1,1,2,,,,,,,5
"De 45 a 49 años (098)",1,1,,,,,1,,,,,4
"De 50 y más años (099)",5,5,,,,3,,,2,,,26
"No PEA (100)",2072,2012,765,210,185,156,243,196,123,134,60,5949
"De 12 a 14 años (101)",299,296,295,1,,,,,,,3,1
"De 15 a 19 años (102)",358,355,310,40,5,,,,,,3,50
"De 20 a 24 años (103)",190,170,78,52,27,10,3,,,,20,148
"De 25 a 29 años (104)",174,158,25,47,43,25,17,1,,,16,285
"De 30 a 34 años (105)",145,140,9,19,37,34,26,13,2,,5,405
"De 35 a 39 años (106)",144,141,5,11,19,22,46,32,5,1,3,582
"De 40 a 44 años (107)",120,120,7,7,4,18,32,29,19,4,,606
"De 45 a 49 años (108)",129,125,7,7,13,9,21,24,24,20,4,730
"De 50 y más años (109)",513,507,29,26,37,38,98,97,73,109,6,3142
,,,,,,,,,,,,
"RURAL (120)",8750,8482,2796,779,795,792,1165,912,647,596,268,27932
"De 12 a 14 años (121)",1149,1146,1144,1,1,,,,,,3,3
"De 15 a 19 años (122)",1205,1190,1034,127,21,6,2,,,,15,195
"De 20 a 24 años (123)",940,854,313,261,200,57,22,1,,,86,930
"De 25 a 29 años (124)",871,800,115,163,206,174,124,16,2,,71,1743
"De 30 a 34 años (125)",797,764,63,64,137,187,209,90,14,,33,2483
"De 35 a 39 años (126)",722,699,24,38,59,147,219,143,49,20,23,3100
"De 40 a 44 años (127)",664,656,26,26,35,65,185,147,125,47,8,3639
"De 45 a 49 años (128)",558,548,14,20,32,31,112,137,125,77,10,3466
"De 50 y más años (129)",1844,1825,63,79,104,125,292,378,332,452,19,12373
"PEA (130)",1557,1462,271,189,175,143,254,165,122,143,95,5800
"De 12 a 14 años (131)",39,38,38,,,,,,,,1,
"De 15 a 19 años (132)",110,107,79,20,5,2,1,,,,3,40
"De 20 a 24 años (133)",197,169,67,58,27,11,6,,,,28,170
"De 25 a 29 años (134)",220,193,40,45,50,27,25,4,2,,27,372
"De 30 a 34 años (135)",185,168,21,26,29,30,45,16,1,,17,474
"De 35 a 39 años (136)",165,156,3,11,19,29,57,26,5,6,9,660
"De 40 a 44 años (137)",132,129,6,7,14,14,35,22,21,10,3,666
"De 45 a 49 años (138)",126,122,6,3,7,8,30,23,28,17,4,754
"De 50 y más años (139)",383,380,11,19,24,22,55,74,65,110,3,2664
"Ocupada (140)",1495,1415,236,187,171,143,252,162,121,143,80,5754
"De 12 a 14 años (141)",36,35,35,,,,,,,,1,
"De 15 a 19 años (142)",96,93,66,19,5,2,1,,,,3,39
"De 20 a 24 años (143)",177,156,55,57,27,11,6,,,,21,169
"De 25 a 29 años (144)",209,187,37,45,47,27,25,4,2,,22,366
"De 30 a 34 años (145)",178,164,18,26,28,30,45,16,1,,14,472
"De 35 a 39 años (146)",163,154,2,11,19,29,57,25,5,6,9,654
"De 40 a 44 años (147)",128,125,6,7,14,14,33,21,20,10,3,642
"De 45 a 49 años (148)",126,122,6,3,7,8,30,23,28,17,4,754
"De 50 y más años (149)",382,379,11,19,24,22,55,73,65,110,3,2658
"Desocupada (150)",62,47,35,2,4,,2,3,1,,15,46
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",14,14,13,1,,,,,,,,1
"De 20 a 24 años (153)",20,13,12,1,,,,,,,7,1
"De 25 a 29 años (154)",11,6,3,,3,,,,,,5,6
"De 30 a 34 años (155)",7,4,3,,1,,,,,,3,2
"De 35 a 39 años (156)",2,2,1,,,,,1,,,,6
"De 40 a 44 años (157)",4,4,,,,,2,1,1,,,24
"De 50 y más años (159)",1,1,,,,,,1,,,,6
"No PEA (160)",7193,7020,2525,590,620,649,911,747,525,453,173,22132
"De 12 a 14 años (161)",1110,1108,1106,1,1,,,,,,2,3
"De 15 a 19 años (162)",1095,1083,955,107,16,4,1,,,,12,155
"De 20 a 24 años (163)",743,685,246,203,173,46,16,1,,,58,760
"De 25 a 29 años (164)",651,607,75,118,156,147,99,12,,,44,1371
"De 30 a 34 años (165)",612,596,42,38,108,157,164,74,13,,16,2009
"De 35 a 39 años (166)",557,543,21,27,40,118,162,117,44,14,14,2440
"De 40 a 44 años (167)",532,527,20,19,21,51,150,125,104,37,5,2973
"De 45 a 49 años (168)",432,426,8,17,25,23,82,114,97,60,6,2712
"De 50 y más años (169)",1461,1445,52,60,80,103,237,304,267,342,16,9709
