"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Hogares privados con servicio doméstico (042)",39,1,22,7,7,2
"Actividad economica no especificada (044)",310,1,136,114,43,16
"Desocupado (045)",1868,20,888,649,268,43
"Mujeres (046)",4910,70,2179,1627,851,183
"Agric., ganadería, caza y silvicultura (047)",1174,29,359,330,331,125
"Explotación de minas y canteras (049)",853,4,373,321,146,9
"Industrias manufactureras (050)",113,1,41,43,23,5
"Suministro de electricidad, gas y agua (051)",3,,1,1,1,
"Construcción (052)",10,,7,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",1210,16,503,486,188,17
"Venta, mant.y rep. veh.autom.y motoc. (054)",8,,5,,3,
"Comercio al por mayor (055)",32,,13,12,5,2
"Comercio al por menor (056)",1170,16,485,474,180,15
"Hoteles y restaurantes (057)",327,6,182,89,47,3
"Trans., almac. y comunicaciones (058)",27,2,18,6,1,
"Intermediación financiera (059)",7,,3,3,1,
"Activid.inmobil., empres. y alquileres (060)",11,,2,5,4,
"Admin.pub. y defensa; p. segur.soc afil (061)",30,,20,7,3,
"Enseñanza (062)",94,,28,54,12,
"Servicios sociales y de salud (063)",48,,24,19,5,
"Otras activ. serv.comun.soc y personales (064)",62,,38,15,7,2
"Hogares privados con servicio doméstico (065)",142,3,100,29,8,2
"Actividad economica no especificada (067)",213,1,96,78,27,11
"Desocupado (068)",586,8,384,138,47,9
,,,,,,
"URBANA (069)",13203,108,5757,4994,2091,253
"Agric., ganadería, caza y silvicultura (070)",840,22,221,290,237,70
"Explotación de minas y canteras (072)",6175,21,2913,2405,799,37
"Industrias manufactureras (073)",274,2,105,95,65,7
"Suministro de electricidad, gas y agua (074)",12,,6,3,3,
"Construcción (075)",435,,120,196,108,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",1719,25,630,704,317,43
"Venta, mant.y rep. veh.autom.y motoc. (077)",62,,29,15,18,
"Comercio al por mayor (078)",50,,17,17,14,2
"Comercio al por menor (079)",1607,25,584,672,285,41
"Hoteles y restaurantes (080)",435,10,235,120,65,5
"Trans., almac. y comunicaciones (081)",161,2,61,67,24,7
"Intermediación financiera (082)",9,,6,3,,
"Activid.inmobil., empres. y alquileres (083)",72,,22,30,18,2
"Admin.pub. y defensa; p. segur.soc afil (084)",143,,57,57,26,3
"Enseñanza (085)",294,,57,152,83,2
"Servicios sociales y de salud (086)",77,,30,30,15,2
"Otras activ. serv.comun.soc y personales (087)",109,2,57,29,15,6
"Hogares privados con servicio doméstico (088)",157,4,106,31,13,3
"Actividad economica no especificada (090)",457,2,213,170,55,17
"Desocupado (091)",1834,18,918,612,248,38
"Hombres (092)",9770,61,4161,3801,1564,183
"Agric., ganadería, caza y silvicultura (093)",546,10,136,196,158,46
"Explotación de minas y canteras (095)",5548,18,2631,2184,687,28
"Industrias manufactureras (096)",187,1,70,64,46,6
"Suministro de electricidad, gas y agua (097)",9,,5,2,2,
"Construcción (098)",427,,115,193,108,11
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",610,10,180,250,142,28
"Venta, mant.y rep. veh.autom.y motoc. (100)",55,,25,15,15,
"Comercio al por mayor (101)",23,,5,8,9,1
"Comercio al por menor (102)",532,10,150,227,118,27
"Hoteles y restaurantes (103)",138,4,70,41,21,2
"Trans., almac. y comunicaciones (104)",142,,47,64,24,7
"Intermediación financiera (105)",5,,4,1,,
"Activid.inmobil., empres. y alquileres (106)",67,,21,29,15,2
"Admin.pub. y defensa; p. segur.soc afil (107)",119,,41,52,23,3
"Enseñanza (108)",211,,34,103,72,2
"Servicios sociales y de salud (109)",32,,9,11,10,2
"Otras activ. serv.comun.soc y personales (110)",52,2,22,15,9,4
"Hogares privados con servicio doméstico (111)",33,1,19,6,6,1
"Actividad economica no especificada (113)",268,1,124,98,35,10
"Desocupado (114)",1376,14,633,492,206,31
"Mujeres (115)",3433,47,1596,1193,527,70
"Agric., ganadería, caza y silvicultura (116)",294,12,85,94,79,24
"Explotación de minas y canteras (118)",627,3,282,221,112,9
"Industrias manufactureras (119)",87,1,35,31,19,1
"Suministro de electricidad, gas y agua (120)",3,,1,1,1,
"Construcción (121)",8,,5,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",1109,15,450,454,175,15
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,4,,3,
"Comercio al por mayor (124)",27,,12,9,5,1
"Comercio al por menor (125)",1075,15,434,445,167,14
"Hoteles y restaurantes (126)",297,6,165,79,44,3
"Trans., almac. y comunicaciones (127)",19,2,14,3,,
"Intermediación financiera (128)",4,,2,2,,
"Activid.inmobil., empres. y alquileres (129)",5,,1,1,3,
"Admin.pub. y defensa; p. segur.soc afil (130)",24,,16,5,3,
"Enseñanza (131)",83,,23,49,11,
"Servicios sociales y de salud (132)",45,,21,19,5,
"Otras activ. serv.comun.soc y personales (133)",57,,35,14,6,2
"Hogares privados con servicio doméstico (134)",124,3,87,25,7,2
"Actividad economica no especificada (136)",189,1,89,72,20,7
"Desocupado (137)",458,4,285,120,42,7
,,,,,,
"RURAL (138)",5611,44,2141,1777,1233,416
"Agric., ganadería, caza y silvicultura (139)",2748,29,742,773,838,366
"Explotación de minas y canteras (141)",1648,2,797,620,219,10
"Industrias manufactureras (142)",67,,25,25,10,7
"Construcción (144)",115,2,49,37,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",152,1,69,54,24,4
"Venta, mant.y rep. veh.autom.y motoc. (146)",9,,3,6,,
"Comercio al por mayor (147)",9,,3,5,,1
"Comercio al por menor (148)",134,1,63,43,24,3
"Hoteles y restaurantes (149)",36,,20,12,4,
"Trans., almac. y comunicaciones (150)",30,,14,9,7,
"Intermediación financiera (151)",10,,5,2,3,
"Activid.inmobil., empres. y alquileres (152)",19,,6,11,2,
"Admin.pub. y defensa; p. segur.soc afil (153)",19,,9,7,2,1
"Enseñanza (154)",43,,9,22,11,1
"Servicios sociales y de salud (155)",6,,3,1,2,
"Otras activ. serv.comun.soc y personales (156)",8,,4,2,2,
"Hogares privados con servicio doméstico (157)",24,,16,5,2,1
"Actividad economica no especificada (159)",66,,19,22,15,10
"Desocupado (160)",620,10,354,175,67,14
"Hombres (161)",4134,21,1558,1343,909,303
"Agric., ganadería, caza y silvicultura (162)",1868,12,468,537,586,265
"Explotación de minas y canteras (164)",1422,1,706,520,185,10
"Industrias manufactureras (165)",41,,19,13,6,3
"Construcción (167)",113,2,47,37,25,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",51,,16,22,11,2
"Venta, mant.y rep. veh.autom.y motoc. (169)",8,,2,6,,
"Comercio al por mayor (170)",4,,2,2,,
"Comercio al por menor (171)",39,,12,14,11,2
"Hoteles y restaurantes (172)",6,,3,2,1,
"Trans., almac. y comunicaciones (173)",22,,10,6,6,
"Intermediación financiera (174)",7,,4,1,2,
"Activid.inmobil., empres. y alquileres (175)",13,,5,7,1,
"Admin.pub. y defensa; p. segur.soc afil (176)",13,,5,5,2,1
"Enseñanza (177)",32,,4,17,10,1
"Servicios sociales y de salud (178)",3,,,1,2,
"Otras activ. serv.comun.soc y personales (179)",3,,1,1,1,
"Hogares privados con servicio doméstico (180)",6,,3,1,1,1
"Actividad economica no especificada (182)",42,,12,16,8,6
"Desocupado (183)",492,6,255,157,62,12
"Mujeres (184)",1477,23,583,434,324,113
"Agric., ganadería, caza y silvicultura (185)",880,17,274,236,252,101
"Explotación de minas y canteras (187)",226,1,91,100,34,
"Industrias manufactureras (188)",26,,6,12,4,4
"Construcción (190)",2,,2,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",101,1,53,32,13,2
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",5,,1,3,,1
"Comercio al por menor (194)",95,1,51,29,13,1
"Hoteles y restaurantes (195)",30,,17,10,3,
"Trans., almac. y comunicaciones (196)",8,,4,3,1,
"Intermediación financiera (197)",3,,1,1,1,
"Activid.inmobil., empres. y alquileres (198)",6,,1,4,1,
"Admin.pub. y defensa; p. segur.soc afil (199)",6,,4,2,,
"Enseñanza (200)",11,,5,5,1,
"Servicios sociales y de salud (201)",3,,3,,,
"Otras activ. serv.comun.soc y personales (202)",5,,3,1,1,
"Hogares privados con servicio doméstico (203)",18,,13,4,1,
"Actividad economica no especificada (205)",24,,7,6,7,4
"Desocupado (206)",128,4,99,18,5,2
