"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 20 a 24 años (043)",134,159,158,13,99.4,8.2,
"De 25 a 29 años (044)",153,359,348,24,96.9,6.7,
"De 30 a 34 años (045)",163,505,490,18,97,3.6,
"De 35 a 39 años (046)",165,684,654,18,95.6,2.6,
"De 40 a 44 años (047)",139,654,611,3,93.4,0.5,
"De 45 a 49 años (048)",110,611,569,1,93.1,0.2,
"De 50 y más años (049)",777,4891,4096,,83.7,,
,,,,,,,
"URBANA (060)",1902,6609,5762,66,87.2,1,
"De 12 a 14 años (061)",206,1,1,,100,,
"De 15 a 19 años (062)",194,33,33,6,100,18.2,
"De 20 a 24 años (063)",105,100,94,12,94,12,
"De 25 a 29 años (064)",144,279,269,24,96.4,8.6,
"De 30 a 34 años (065)",161,426,410,9,96.2,2.1,
"De 35 a 39 años (066)",160,555,527,12,95,2.2,
"De 40 a 44 años (067)",153,639,599,3,93.7,0.5,
"De 45 a 49 años (068)",126,607,559,,92.1,,
"De 50 y más años (069)",653,3969,3270,,82.4,,
"PEA (070)",593,1905,1700,26,89.2,1.4,
"De 12 a 14 años (071)",15,,,,,,
"De 15 a 19 años (072)",28,13,13,3,100,23.1,
"De 20 a 24 años (073)",46,34,29,4,85.3,11.8,
"De 25 a 29 años (074)",62,85,83,10,97.6,11.8,
"De 30 a 34 años (075)",72,165,159,3,96.4,1.8,
"De 35 a 39 años (076)",74,206,200,4,97.1,1.9,
"De 40 a 44 años (077)",72,278,261,2,93.9,0.7,
"De 45 a 49 años (078)",63,271,251,,92.6,,
"De 50 y más años (079)",161,853,704,,82.5,,
"Ocupada (080)",586,1888,1683,26,89.1,1.4,
"De 12 a 14 años (081)",14,,,,,,
"De 15 a 19 años (082)",28,13,13,3,100,23.1,
"De 20 a 24 años (083)",44,34,29,4,85.3,11.8,
"De 25 a 29 años (084)",62,85,83,10,97.6,11.8,
"De 30 a 34 años (085)",72,165,159,3,96.4,1.8,
"De 35 a 39 años (086)",74,206,200,4,97.1,1.9,
"De 40 a 44 años (087)",71,275,258,2,93.8,0.7,
"De 45 a 49 años (088)",63,271,251,,92.6,,
"De 50 y más años (089)",158,839,690,,82.2,,
"Desocupada (090)",7,17,17,,100,,
"De 12 a 14 años (091)",1,,,,,,
"De 20 a 24 años (093)",2,,,,,,
"De 40 a 44 años (097)",1,3,3,,100,,
"De 50 y más años (099)",3,14,14,,100,,
"No PEA (100)",1309,4704,4062,40,86.4,0.9,
"De 12 a 14 años (101)",191,1,1,,100,,
"De 15 a 19 años (102)",166,20,20,3,100,15,
"De 20 a 24 años (103)",59,66,65,8,98.5,12.1,
"De 25 a 29 años (104)",82,194,186,14,95.9,7.2,
"De 30 a 34 años (105)",89,261,251,6,96.2,2.3,
"De 35 a 39 años (106)",86,349,327,8,93.7,2.3,
"De 40 a 44 años (107)",81,361,338,1,93.6,0.3,
"De 45 a 49 años (108)",63,336,308,,91.7,,
"De 50 y más años (109)",492,3116,2566,,82.3,,
,,,,,,,
"RURAL (120)",1066,3848,3472,56,90.2,1.5,
"De 12 a 14 años (121)",96,1,1,,100,,
"De 15 a 19 años (122)",110,23,23,6,100,26.1,
"De 20 a 24 años (123)",100,129,128,7,99.2,5.4,
"De 25 a 29 años (124)",86,187,184,12,98.4,6.4,
"De 30 a 34 años (125)",96,292,284,13,97.3,4.5,
"De 35 a 39 años (126)",105,410,396,14,96.6,3.4,
"De 40 a 44 años (127)",77,370,348,2,94.1,0.5,
"De 45 a 49 años (128)",62,359,335,2,93.3,0.6,
"De 50 y más años (129)",334,2077,1773,,85.4,,
"PEA (130)",187,646,565,10,87.5,1.5,
"De 12 a 14 años (131)",4,,,,,,
"De 15 a 19 años (132)",12,2,2,,100,,
"De 20 a 24 años (133)",25,36,35,2,97.2,5.6,
"De 25 a 29 años (134)",15,22,22,2,100,9.1,
"De 30 a 34 años (135)",22,48,45,1,93.8,2.1,
"De 35 a 39 años (136)",26,75,69,4,92,5.3,
"De 40 a 44 años (137)",19,77,75,,97.4,,
"De 45 a 49 años (138)",15,84,74,1,88.1,1.2,
"De 50 y más años (139)",49,302,243,,80.5,,
"Ocupada (140)",184,646,565,10,87.5,1.5,
"De 12 a 14 años (141)",4,,,,,,
"De 15 a 19 años (142)",11,2,2,,100,,
"De 20 a 24 años (143)",24,36,35,2,97.2,5.6,
"De 25 a 29 años (144)",15,22,22,2,100,9.1,
"De 30 a 34 años (145)",22,48,45,1,93.8,2.1,
"De 35 a 39 años (146)",25,75,69,4,92,5.3,
"De 40 a 44 años (147)",19,77,75,,97.4,,
"De 45 a 49 años (148)",15,84,74,1,88.1,1.2,
"De 50 y más años (149)",49,302,243,,80.5,,
"Desocupada (150)",3,,,,,,
"De 15 a 19 años (152)",1,,,,,,
"De 20 a 24 años (153)",1,,,,,,
"De 35 a 39 años (156)",1,,,,,,
"No PEA (160)",879,3202,2907,46,90.8,1.4,
"De 12 a 14 años (161)",92,1,1,,100,,
"De 15 a 19 años (162)",98,21,21,6,100,28.6,
"De 20 a 24 años (163)",75,93,93,5,100,5.4,
"De 25 a 29 años (164)",71,165,162,10,98.2,6.1,
"De 30 a 34 años (165)",74,244,239,12,98,4.9,
"De 35 a 39 años (166)",79,335,327,10,97.6,3,
"De 40 a 44 años (167)",58,293,273,2,93.2,0.7,
"De 45 a 49 años (168)",47,275,261,1,94.9,0.4,
"De 50 y más años (169)",285,1775,1530,,86.2,,
