"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 45 a 49 años (048)",743,,,1,89,336,199,118
"De 50 y más años (049)",3735,89,332,670,896,576,40,1132
,,,,,,,,
"URBANA (060)",9193,58,212,472,896,1976,3276,2303
"De 12 a 14 años (061)",11,,,,,,1,10
"De 15 a 19 años (062)",162,,,,,,93,69
"De 20 a 24 años (063)",950,,,,,,557,393
"De 25 a 29 años (064)",1167,,,,,49,764,354
"De 30 a 34 años (065)",1250,,,,,249,747,254
"De 35 a 39 años (066)",1210,,,,9,404,590,207
"De 40 a 44 años (067)",995,,,,61,427,358,149
"De 45 a 49 años (068)",755,,,2,123,377,140,113
"De 50 y más años (069)",2693,58,212,470,703,470,26,754
"PEA (070)",3799,9,32,138,404,1049,1285,882
"De 12 a 14 años (071)",3,,,,,,1,2
"De 15 a 19 años (072)",42,,,,,,24,18
"De 20 a 24 años (073)",321,,,,,,183,138
"De 25 a 29 años (074)",449,,,,,18,270,161
"De 30 a 34 años (075)",547,,,,,119,299,129
"De 35 a 39 años (076)",611,,,,7,226,268,110
"De 40 a 44 años (077)",512,,,,42,236,165,69
"De 45 a 49 años (078)",417,,,1,69,218,65,64
"De 50 y más años (079)",897,9,32,137,286,232,10,191
"Ocupada (080)",3576,9,32,135,398,1007,1179,816
"De 12 a 14 años (081)",3,,,,,,1,2
"De 15 a 19 años (082)",29,,,,,,17,12
"De 20 a 24 años (083)",278,,,,,,158,120
"De 25 a 29 años (084)",400,,,,,17,240,143
"De 30 a 34 años (085)",513,,,,,114,277,122
"De 35 a 39 años (086)",580,,,,6,212,257,105
"De 40 a 44 años (087)",489,,,,42,225,158,64
"De 45 a 49 años (088)",404,,,1,67,214,61,61
"De 50 y más años (089)",880,9,32,134,283,225,10,187
"Desocupada (090)",223,,,3,6,42,106,66
"De 15 a 19 años (092)",13,,,,,,7,6
"De 20 a 24 años (093)",43,,,,,,25,18
"De 25 a 29 años (094)",49,,,,,1,30,18
"De 30 a 34 años (095)",34,,,,,5,22,7
"De 35 a 39 años (096)",31,,,,1,14,11,5
"De 40 a 44 años (097)",23,,,,,11,7,5
"De 45 a 49 años (098)",13,,,,2,4,4,3
"De 50 y más años (099)",17,,,3,3,7,,4
"No PEA (100)",5394,49,180,334,492,927,1991,1421
"De 12 a 14 años (101)",8,,,,,,,8
"De 15 a 19 años (102)",120,,,,,,69,51
"De 20 a 24 años (103)",629,,,,,,374,255
"De 25 a 29 años (104)",718,,,,,31,494,193
"De 30 a 34 años (105)",703,,,,,130,448,125
"De 35 a 39 años (106)",599,,,,2,178,322,97
"De 40 a 44 años (107)",483,,,,19,191,193,80
"De 45 a 49 años (108)",338,,,1,54,159,75,49
"De 50 y más años (109)",1796,49,180,333,417,238,16,563
,,,,,,,,
"RURAL (120)",10132,47,228,612,1184,1943,3694,2424
"De 12 a 14 años (121)",14,,,,,,1,13
"De 15 a 19 años (122)",264,,,,,,164,100
"De 20 a 24 años (123)",991,,,,,2,615,374
"De 25 a 29 años (124)",1169,,,,,26,788,355
"De 30 a 34 años (125)",1093,,,,,163,700,230
"De 35 a 39 años (126)",1038,,,,8,257,607,166
"De 40 a 44 años (127)",1045,,,,35,382,502,126
"De 45 a 49 años (128)",878,,,,101,390,265,122
"De 50 y más años (129)",3640,47,228,612,1040,723,52,938
"PEA (130)",4986,7,76,275,650,1057,1857,1064
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",100,,,,,,66,34
"De 20 a 24 años (133)",440,,,,,1,278,161
"De 25 a 29 años (134)",563,,,,,13,381,169
"De 30 a 34 años (135)",566,,,,,82,375,109
"De 35 a 39 años (136)",566,,,,5,138,322,101
"De 40 a 44 años (137)",575,,,,18,225,266,66
"De 45 a 49 años (138)",473,,,,66,213,141,53
"De 50 y más años (139)",1701,7,76,275,561,385,28,369
"Ocupada (140)",4919,7,76,275,649,1052,1835,1025
"De 12 a 14 años (141)",2,,,,,,,2
"De 15 a 19 años (142)",97,,,,,,65,32
"De 20 a 24 años (143)",420,,,,,1,271,148
"De 25 a 29 años (144)",544,,,,,13,372,159
"De 30 a 34 años (145)",557,,,,,82,374,101
"De 35 a 39 años (146)",557,,,,5,137,318,97
"De 40 a 44 años (147)",571,,,,18,222,266,65
"De 45 a 49 años (148)",472,,,,65,213,141,53
"De 50 y más años (149)",1699,7,76,275,561,384,28,368
"Desocupada (150)",67,,,,1,5,22,39
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",20,,,,,,7,13
"De 25 a 29 años (154)",19,,,,,,9,10
"De 30 a 34 años (155)",9,,,,,,1,8
"De 35 a 39 años (156)",9,,,,,1,4,4
"De 40 a 44 años (157)",4,,,,,3,,1
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",2,,,,,1,,1
"No PEA (160)",5146,40,152,337,534,886,1837,1360
"De 12 a 14 años (161)",12,,,,,,1,11
"De 15 a 19 años (162)",164,,,,,,98,66
"De 20 a 24 años (163)",551,,,,,1,337,213
"De 25 a 29 años (164)",606,,,,,13,407,186
"De 30 a 34 años (165)",527,,,,,81,325,121
"De 35 a 39 años (166)",472,,,,3,119,285,65
"De 40 a 44 años (167)",470,,,,17,157,236,60
"De 45 a 49 años (168)",405,,,,35,177,124,69
"De 50 y más años (169)",1939,40,152,337,479,338,24,569
