"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Educación inicial (062)",3,3,,,
"Primaria (063)",2427,2123,188,60,56
"Secundaria (064)",1967,1461,228,113,165
"Superior no univ. incompleta (065)",273,154,44,55,20
"Superior no univ. completa (066)",621,202,149,101,169
"Superior univ. incompleta (067)",74,28,19,14,13
"Superior univ. completa (068)",427,105,117,114,91
"De 06 a 14 años (070)",212,180,20,11,1
"Sin nivel (071)",3,3,,,
"Educación inicial (072)",1,1,,,
"Primaria (073)",169,143,15,10,1
"Secundaria (074)",39,33,5,1,
"De 15 a 29 años (080)",1584,1070,210,135,169
"Sin nivel (081)",21,19,2,,
"Primaria (083)",348,310,28,6,4
"Secundaria (084)",789,585,100,49,55
"Superior no univ. incompleta (085)",111,59,15,28,9
"Superior no univ. completa (086)",212,65,41,31,75
"Superior univ. incompleta (087)",21,5,6,4,6
"Superior univ. completa (088)",82,27,18,17,20
"De 30 a 44 años (090)",2201,1436,320,213,232
"Sin nivel (091)",108,98,6,1,3
"Educación inicial (092)",2,2,,,
"Primaria (093)",694,593,57,22,22
"Secundaria (094)",721,526,84,47,64
"Superior no univ. incompleta (095)",116,70,18,22,6
"Superior no univ. completa (096)",301,90,81,53,77
"Superior univ. incompleta (097)",36,15,7,8,6
"Superior univ. completa (098)",223,42,67,60,54
"De 45 a 64 años (100)",1748,1340,197,97,114
"Sin nivel (101)",306,277,25,2,2
"Primaria (103)",811,700,63,19,29
"Secundaria (104)",363,267,36,16,44
"Superior no univ. incompleta (105)",37,18,10,5,4
"Superior no univ. completa (106)",102,41,27,17,17
"Superior univ. incompleta (107)",16,8,5,2,1
"Superior univ. completa (108)",113,29,31,36,17
"De 65 y más años (110)",766,712,45,6,3
"Sin nivel (111)",281,265,14,2,
"Primaria (113)",405,377,25,3,
"Secundaria (114)",55,50,3,,2
"Superior no univ. incompleta (115)",9,7,1,,1
"Superior no univ. completa (116)",6,6,,,
"Superior univ. incompleta (117)",1,,1,,
"Superior univ. completa (118)",9,7,1,1,
,,,,,
"RURAL (120)",1816,1558,98,82,78
"Sin nivel (121)",359,348,6,4,1
"Educación inicial (122)",3,3,,,
"Primaria (123)",874,774,48,40,12
"Secundaria (124)",447,365,24,32,26
"Superior no univ. incompleta (125)",16,14,,2,
"Superior no univ. completa (126)",65,31,13,3,18
"Superior univ. incompleta (127)",11,4,3,1,3
"Superior univ. completa (128)",41,19,4,,18
"De 06 a 14 años (130)",37,35,,2,
"Sin nivel (131)",6,6,,,
"Educación inicial (132)",1,1,,,
"Primaria (133)",28,26,,2,
"Secundaria (134)",2,2,,,
"De 15 a 29 años (140)",405,307,30,40,28
"Sin nivel (141)",15,15,,,
"Primaria (143)",142,111,12,18,1
"Secundaria (144)",206,159,14,22,11
"Superior no univ. incompleta (145)",7,7,,,
"Superior no univ. completa (146)",23,11,3,,9
"Superior univ. incompleta (147)",4,1,1,,2
"Superior univ. completa (148)",8,3,,,5
"De 30 a 44 años (150)",514,422,35,20,37
"Sin nivel (151)",40,40,,,
"Educación inicial (152)",2,2,,,
"Primaria (153)",257,221,16,14,6
"Secundaria (154)",150,127,6,4,13
"Superior no univ. incompleta (155)",5,4,,1,
"Superior no univ. completa (156)",30,15,9,,6
"Superior univ. incompleta (157)",3,2,,1,
"Superior univ. completa (158)",27,11,4,,12
"De 45 a 64 años (160)",493,439,26,17,11
"Sin nivel (161)",128,121,5,2,
"Primaria (163)",265,241,14,6,4
"Secundaria (164)",74,63,4,5,2
"Superior no univ. incompleta (165)",4,3,,1,
"Superior no univ. completa (166)",12,5,1,3,3
"Superior univ. incompleta (167)",4,1,2,,1
"Superior univ. completa (168)",6,5,,,1
"De 65 y más años (170)",367,355,7,3,2
"Sin nivel (171)",170,166,1,2,1
"Primaria (173)",182,175,6,,1
"Secundaria (174)",15,14,,1,
