"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",130,110,1,88,18,2,1,,,,20,134
"De 20 a 24 años (023)",374,343,4,119,138,60,20,2,,,31,673
"De 25 a 29 años (024)",454,420,3,104,117,96,89,10,1,,34,1082
"De 30 a 34 años (025)",516,499,1,76,111,109,136,57,9,,17,1659
"De 35 a 39 años (026)",519,509,,32,81,82,183,94,37,,10,2172
"De 40 a 44 años (027)",431,429,1,25,38,56,129,104,62,14,2,2191
"De 45 a 49 años (028)",377,374,1,17,29,33,85,88,93,28,3,2221
"De 50 y más años (029)",796,787,2,24,32,48,128,229,220,104,9,5281
"Desocupada (030)",154,135,1,46,31,15,18,10,11,3,19,425
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",19,15,,12,2,1,,,,,4,19
"De 20 a 24 años (033)",33,27,,16,9,2,,,,,6,40
"De 25 a 29 años (034)",37,31,1,8,12,7,2,,1,,6,69
"De 30 a 34 años (035)",14,14,,4,3,1,5,1,,,,43
"De 35 a 39 años (036)",9,9,,,1,1,4,2,1,,,43
"De 40 a 44 años (037)",10,10,,2,2,3,1,,2,,,36
"De 45 a 49 años (038)",15,15,,2,2,,3,5,3,,,75
"De 50 y más años (039)",15,14,,2,,,3,2,4,3,1,100
"No PEA (040)",9439,9123,36,1721,1575,1308,1912,1341,837,393,316,37344
"De 12 a 14 años (041)",46,21,,20,1,,,,,,25,22
"De 15 a 19 años (042)",970,890,11,656,196,23,4,,,,80,1133
"De 20 a 24 años (043)",1751,1661,8,612,626,296,108,11,,,90,3280
"De 25 a 29 años (044)",1441,1395,3,206,396,390,345,54,1,,46,4023
"De 30 a 34 años (045)",1117,1108,3,84,162,222,439,158,37,3,9,4373
"De 35 a 39 años (046)",1029,1015,2,56,74,129,357,263,105,29,14,5082
"De 40 a 44 años (047)",774,766,3,25,35,82,210,244,134,33,8,4360
"De 45 a 49 años (048)",583,577,1,10,31,42,107,163,151,72,6,3811
"De 50 y más años (049)",1728,1690,5,52,54,124,342,448,409,256,38,11260
,,,,,,,,,,,,
"URBANA (060)",5812,5535,24,1067,999,842,1164,775,489,175,277,21774
"De 12 a 14 años (061)",16,7,,7,,,,,,,9,7
"De 15 a 19 años (062)",376,323,1,261,53,7,1,,,,53,392
"De 20 a 24 años (063)",883,800,7,380,298,96,17,2,,,83,1351
"De 25 a 29 años (064)",875,810,5,190,273,204,123,15,,,65,1966
"De 30 a 34 años (065)",754,735,3,102,166,181,218,57,8,,19,2373
"De 35 a 39 años (066)",711,698,1,48,89,124,284,118,32,2,13,2903
"De 40 a 44 años (067)",557,554,3,31,41,91,183,137,59,9,3,2669
"De 45 a 49 años (068)",427,421,1,12,35,42,101,111,94,25,6,2448
"De 50 y más años (069)",1213,1187,3,36,44,97,237,335,296,139,26,7665
"PEA (070)",2136,2033,10,339,383,304,435,305,192,65,103,8221
"De 12 a 14 años (071)",2,,,,,,,,,,2,
"De 15 a 19 años (072)",75,61,,54,5,2,,,,,14,70
"De 20 a 24 años (073)",227,198,3,83,84,22,5,1,,,29,345
"De 25 a 29 años (074)",298,267,4,79,90,59,33,2,,,31,589
"De 30 a 34 años (075)",300,287,1,56,73,69,70,17,1,,13,835
"De 35 a 39 años (076)",329,322,,25,60,54,125,47,11,,7,1252
"De 40 a 44 años (077)",256,255,1,18,28,49,79,53,25,2,1,1140
"De 45 a 49 años (078)",210,208,,9,23,18,53,49,43,13,2,1163
"De 50 y más años (079)",439,435,1,15,20,31,70,136,112,50,4,2827
"Ocupada (080)",2054,1959,9,310,366,296,425,300,189,64,95,8019
"De 12 a 14 años (081)",2,,,,,,,,,,2,
"De 15 a 19 años (082)",69,56,,49,5,2,,,,,13,65
"De 20 a 24 años (083)",208,181,3,72,78,22,5,1,,,27,322
"De 25 a 29 años (084)",275,248,3,73,83,54,33,2,,,27,554
"De 30 a 34 años (085)",290,277,1,52,71,69,67,16,1,,13,807
"De 35 a 39 años (086)",323,316,,25,59,53,122,46,11,,7,1228
"De 40 a 44 años (087)",250,249,1,16,27,47,78,53,25,2,1,1126
"De 45 a 49 años (088)",205,203,,8,23,18,52,47,42,13,2,1137
"De 50 y más años (089)",432,429,1,15,20,31,68,135,110,49,3,2780
"Desocupada (090)",82,74,1,29,17,8,10,5,3,1,8,202
"De 15 a 19 años (092)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (093)",19,17,,11,6,,,,,,2,23
"De 25 a 29 años (094)",23,19,1,6,7,5,,,,,4,35
"De 30 a 34 años (095)",10,10,,4,2,,3,1,,,,28
"De 35 a 39 años (096)",6,6,,,1,1,3,1,,,,24
"De 40 a 44 años (097)",6,6,,2,1,2,1,,,,,14
"De 45 a 49 años (098)",5,5,,1,,,1,2,1,,,26
"De 50 y más años (099)",7,6,,,,,2,1,2,1,1,47
"No PEA (100)",3676,3502,14,728,616,538,729,470,297,110,174,13553
"De 12 a 14 años (101)",14,7,,7,,,,,,,7,7
"De 15 a 19 años (102)",301,262,1,207,48,5,1,,,,39,322
"De 20 a 24 años (103)",656,602,4,297,214,74,12,1,,,54,1006
"De 25 a 29 años (104)",577,543,1,111,183,145,90,13,,,34,1377
"De 30 a 34 años (105)",454,448,2,46,93,112,148,40,7,,6,1538
"De 35 a 39 años (106)",382,376,1,23,29,70,159,71,21,2,6,1651
"De 40 a 44 años (107)",301,299,2,13,13,42,104,84,34,7,2,1529
"De 45 a 49 años (108)",217,213,1,3,12,24,48,62,51,12,4,1285
"De 50 y más años (109)",774,752,2,21,24,66,167,199,184,89,22,4838
,,,,,,,,,,,,
"RURAL (120)",7381,7195,26,1186,1171,967,1537,1160,781,367,186,31409
"De 12 a 14 años (121)",35,15,,14,1,,,,,,20,16
"De 15 a 19 años (122)",743,692,11,495,163,19,4,,,,51,894
"De 20 a 24 años (123)",1275,1231,5,367,475,262,111,11,,,44,2642
"De 25 a 29 años (124)",1057,1036,2,128,252,289,313,49,3,,21,3208
"De 30 a 34 años (125)",893,886,1,62,110,151,362,159,38,3,7,3702
"De 35 a 39 años (126)",846,835,1,40,67,88,260,241,111,27,11,4394
"De 40 a 44 años (127)",658,651,1,21,34,50,157,211,139,38,7,3918
"De 45 a 49 años (128)",548,545,1,17,27,33,94,145,153,75,3,3659
"De 50 y más años (129)",1326,1304,4,42,42,75,236,344,337,224,22,8976
"PEA (130)",1618,1574,4,193,212,197,354,289,241,84,44,7618
"De 12 a 14 años (131)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (132)",74,64,1,46,15,1,1,,,,10,83
"De 20 a 24 años (133)",180,172,1,52,63,40,15,1,,,8,368
"De 25 a 29 años (134)",193,184,,33,39,44,58,8,2,,9,562
"De 30 a 34 años (135)",230,226,,24,41,41,71,41,8,,4,867
"De 35 a 39 años (136)",199,196,,7,22,29,62,49,27,,3,963
"De 40 a 44 años (137)",185,184,,9,12,10,51,51,39,12,1,1087
"De 45 a 49 años (138)",182,181,1,10,8,15,35,44,53,15,1,1133
"De 50 y más años (139)",372,366,1,11,12,17,61,95,112,57,6,2554
"Ocupada (140)",1546,1513,4,176,198,190,346,284,233,82,33,7395
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",61,54,1,39,13,,1,,,,7,69
"De 20 a 24 años (143)",166,162,1,47,60,38,15,1,,,4,351
"De 25 a 29 años (144)",179,172,,31,34,42,56,8,1,,7,528
"De 30 a 34 años (145)",226,222,,24,40,40,69,41,8,,4,852
"De 35 a 39 años (146)",196,193,,7,22,29,61,48,26,,3,944
"De 40 a 44 años (147)",181,180,,9,11,9,51,51,37,12,1,1065
"De 45 a 49 años (148)",172,171,1,9,6,15,33,41,51,15,1,1084
"De 50 y más años (149)",364,358,1,9,12,17,60,94,110,55,6,2501
"Desocupada (150)",72,61,,17,14,7,8,5,8,2,11,223
"De 12 a 14 años (151)",2,,,,,,,,,,2,
"De 15 a 19 años (152)",13,10,,7,2,1,,,,,3,14
"De 20 a 24 años (153)",14,10,,5,3,2,,,,,4,17
"De 25 a 29 años (154)",14,12,,2,5,2,2,,1,,2,34
"De 30 a 34 años (155)",4,4,,,1,1,2,,,,,15
"De 35 a 39 años (156)",3,3,,,,,1,1,1,,,19
"De 40 a 44 años (157)",4,4,,,1,1,,,2,,,22
"De 45 a 49 años (158)",10,10,,1,2,,2,3,2,,,49
"De 50 y más años (159)",8,8,,2,,,1,1,2,2,,53
"No PEA (160)",5763,5621,22,993,959,770,1183,871,540,283,142,23791
"De 12 a 14 años (161)",32,14,,13,1,,,,,,18,15
"De 15 a 19 años (162)",669,628,10,449,148,18,3,,,,41,811
"De 20 a 24 años (163)",1095,1059,4,315,412,222,96,10,,,36,2274
"De 25 a 29 años (164)",864,852,2,95,213,245,255,41,1,,12,2646
"De 30 a 34 años (165)",663,660,1,38,69,110,291,118,30,3,3,2835
"De 35 a 39 años (166)",647,639,1,33,45,59,198,192,84,27,8,3431
"De 40 a 44 años (167)",473,467,1,12,22,40,106,160,100,26,6,2831
"De 45 a 49 años (168)",366,364,,7,19,18,59,101,100,60,2,2526
"De 50 y más años (169)",954,938,3,31,30,58,175,249,225,167,16,6422
