"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",124,113,,43,48,20,2,,,,11,207
"De 30 a 34 años (025)",128,123,1,36,41,25,17,3,,,5,283
"De 35 a 39 años (026)",152,150,,17,42,33,46,9,3,,2,482
"De 40 a 44 años (027)",149,149,,13,25,29,53,21,8,,,582
"De 45 a 49 años (028)",131,130,1,8,21,21,46,22,10,1,1,552
"De 50 y más años (029)",381,379,3,25,52,42,114,97,38,8,2,1781
"Desocupada (030)",14,14,1,5,3,3,1,1,,,,31
"De 20 a 24 años (033)",3,3,,3,,,,,,,,3
"De 25 a 29 años (034)",1,1,,1,,,,,,,,1
"De 30 a 34 años (035)",3,3,1,,2,,,,,,,4
"De 35 a 39 años (036)",4,4,,,1,2,1,,,,,12
"De 40 a 44 años (037)",2,2,,,,1,,1,,,,10
"De 50 y más años (039)",1,1,,1,,,,,,,,1
"No PEA (040)",1827,1801,5,288,352,260,472,296,106,22,26,6868
"De 12 a 14 años (041)",3,,,,,,,,,,3,
"De 15 a 19 años (042)",39,37,,36,1,,,,,,2,38
"De 20 a 24 años (043)",178,171,,100,62,8,,1,,,7,255
"De 25 a 29 años (044)",174,171,,42,81,37,9,2,,,3,367
"De 30 a 34 años (045)",181,176,,28,55,44,46,3,,,5,483
"De 35 a 39 años (046)",186,186,,11,39,41,70,21,4,,,689
"De 40 a 44 años (047)",169,168,,11,27,25,66,30,9,,1,694
"De 45 a 49 años (048)",143,141,,4,13,20,48,45,9,2,2,685
"De 50 y más años (049)",754,751,5,56,74,85,233,194,84,20,3,3657
,,,,,,,,,,,,
"URBANA (060)",2043,2005,8,337,436,300,501,297,101,25,38,7331
"De 12 a 14 años (061)",6,2,,1,1,,,,,,4,3
"De 15 a 19 años (062)",34,33,,33,,,,,,,1,33
"De 20 a 24 años (063)",172,160,,94,54,11,,1,,,12,242
"De 25 a 29 años (064)",197,190,,61,88,35,4,2,,,7,371
"De 30 a 34 años (065)",220,212,,51,75,46,37,3,,,8,513
"De 35 a 39 años (066)",245,243,,17,68,59,75,20,4,,2,818
"De 40 a 44 años (067)",214,214,,14,43,40,83,30,4,,,812
"De 45 a 49 años (068)",193,191,1,10,22,27,67,49,13,2,2,872
"De 50 y más años (069)",762,760,7,56,85,82,235,192,80,23,2,3667
"PEA (070)",769,747,4,145,179,118,174,88,31,8,22,2528
"De 12 a 14 años (071)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (072)",7,7,,7,,,,,,,,7
"De 20 a 24 años (073)",56,49,,37,8,4,,,,,7,65
"De 25 a 29 años (074)",82,75,,30,33,11,1,,,,7,133
"De 30 a 34 años (075)",96,92,,29,34,18,10,1,,,4,199
"De 35 a 39 años (076)",116,114,,12,36,28,30,6,2,,2,353
"De 40 a 44 años (077)",98,98,,8,20,22,32,15,1,,,362
"De 45 a 49 años (078)",91,90,1,7,14,14,33,15,5,1,1,369
"De 50 y más años (079)",220,220,3,14,33,21,68,51,23,7,,1037
"Ocupada (080)",763,741,4,142,178,116,174,88,31,8,22,2517
"De 12 a 14 años (081)",3,2,,1,1,,,,,,1,3
"De 15 a 19 años (082)",7,7,,7,,,,,,,,7
"De 20 a 24 años (083)",53,46,,34,8,4,,,,,7,62
"De 25 a 29 años (084)",82,75,,30,33,11,1,,,,7,133
"De 30 a 34 años (085)",95,91,,29,33,18,10,1,,,4,197
"De 35 a 39 años (086)",114,112,,12,36,26,30,6,2,,2,347
"De 40 a 44 años (087)",98,98,,8,20,22,32,15,1,,,362
"De 45 a 49 años (088)",91,90,1,7,14,14,33,15,5,1,1,369
"De 50 y más años (089)",220,220,3,14,33,21,68,51,23,7,,1037
"Desocupada (090)",6,6,,3,1,2,,,,,,11
"De 20 a 24 años (093)",3,3,,3,,,,,,,,3
"De 30 a 34 años (095)",1,1,,,1,,,,,,,2
"De 35 a 39 años (096)",2,2,,,,2,,,,,,6
"No PEA (100)",1274,1258,4,192,257,182,327,209,70,17,16,4803
"De 12 a 14 años (101)",3,,,,,,,,,,3,
"De 15 a 19 años (102)",27,26,,26,,,,,,,1,26
"De 20 a 24 años (103)",116,111,,57,46,7,,1,,,5,177
"De 25 a 29 años (104)",115,115,,31,55,24,3,2,,,,238
"De 30 a 34 años (105)",124,120,,22,41,28,27,2,,,4,314
"De 35 a 39 años (106)",129,129,,5,32,31,45,14,2,,,465
"De 40 a 44 años (107)",116,116,,6,23,18,51,15,3,,,450
"De 45 a 49 años (108)",102,101,,3,8,13,34,34,8,1,1,503
"De 50 y más años (109)",542,540,4,42,52,61,167,141,57,16,2,2630
,,,,,,,,,,,,
"RURAL (120)",961,940,3,163,163,139,250,152,64,6,21,3568
"De 15 a 19 años (122)",20,18,,17,1,,,,,,2,19
"De 20 a 24 años (123)",89,84,,59,22,3,,,,,5,112
"De 25 a 29 años (124)",102,95,,25,41,22,7,,,,7,204
"De 30 a 34 años (125)",92,90,2,13,23,23,26,3,,,2,257
"De 35 a 39 años (126)",97,97,,11,14,17,42,10,3,,,365
"De 40 a 44 años (127)",106,105,,10,9,15,36,22,13,,1,474
"De 45 a 49 años (128)",81,80,,2,12,14,27,18,6,1,1,365
"De 50 y más años (129)",374,371,1,26,41,45,112,99,42,5,3,1772
"PEA (130)",408,397,2,67,68,61,105,65,28,1,11,1503
"De 15 a 19 años (132)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (133)",27,24,,16,6,2,,,,,3,34
"De 25 a 29 años (134)",43,39,,14,15,9,1,,,,4,75
"De 30 a 34 años (135)",35,34,2,7,9,7,7,2,,,1,88
"De 35 a 39 años (136)",40,40,,5,7,7,17,3,1,,,141
"De 40 a 44 años (137)",53,53,,5,5,8,21,7,7,,,230
"De 45 a 49 años (138)",40,40,,1,7,7,13,7,5,,,183
"De 50 y más años (139)",162,160,,12,19,21,46,46,15,1,2,745
"Ocupada (140)",400,389,1,65,66,60,104,64,28,1,11,1483
"De 15 a 19 años (142)",8,7,,7,,,,,,,1,7
"De 20 a 24 años (143)",27,24,,16,6,2,,,,,3,34
"De 25 a 29 años (144)",42,38,,13,15,9,1,,,,4,74
"De 30 a 34 años (145)",33,32,1,7,8,7,7,2,,,1,86
"De 35 a 39 años (146)",38,38,,5,6,7,16,3,1,,,135
"De 40 a 44 años (147)",51,51,,5,5,7,21,6,7,,,220
"De 45 a 49 años (148)",40,40,,1,7,7,13,7,5,,,183
"De 50 y más años (149)",161,159,,11,19,21,46,46,15,1,2,744
"Desocupada (150)",8,8,1,2,2,1,1,1,,,,20
"De 25 a 29 años (154)",1,1,,1,,,,,,,,1
"De 30 a 34 años (155)",2,2,1,,1,,,,,,,2
"De 35 a 39 años (156)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (157)",2,2,,,,1,,1,,,,10
"De 50 y más años (159)",1,1,,1,,,,,,,,1
"No PEA (160)",553,543,1,96,95,78,145,87,36,5,10,2065
"De 15 a 19 años (162)",12,11,,10,1,,,,,,1,12
"De 20 a 24 años (163)",62,60,,43,16,1,,,,,2,78
"De 25 a 29 años (164)",59,56,,11,26,13,6,,,,3,129
"De 30 a 34 años (165)",57,56,,6,14,16,19,1,,,1,169
"De 35 a 39 años (166)",57,57,,6,7,10,25,7,2,,,224
"De 40 a 44 años (167)",53,52,,5,4,7,15,15,6,,1,244
"De 45 a 49 años (168)",41,40,,1,5,7,14,11,1,1,1,182
"De 50 y más años (169)",212,211,1,14,22,24,66,53,27,4,1,1027
