"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",284,2,2,,100,,
"De 15 a 19 años (042)",333,81,79,25,97.5,30.9,
"De 20 a 24 años (043)",250,312,308,38,98.7,12.2,
"De 25 a 29 años (044)",230,418,411,29,98.3,6.9,
"De 30 a 34 años (045)",179,516,502,14,97.3,2.7,
"De 35 a 39 años (046)",165,607,580,10,95.6,1.6,
"De 40 a 44 años (047)",104,458,425,5,92.8,1.1,
"De 45 a 49 años (048)",85,412,386,1,93.7,0.2,
"De 50 y más años (049)",280,1815,1612,,88.8,,
,,,,,,,
"URBANA (060)",2336,5310,5022,132,94.6,2.5,
"De 12 a 14 años (061)",230,4,4,,100,,
"De 15 a 19 años (062)",325,84,83,20,98.8,23.8,
"De 20 a 24 años (063)",355,339,334,38,98.5,11.2,
"De 25 a 29 años (064)",324,496,493,32,99.4,6.5,
"De 30 a 34 años (065)",276,658,631,19,95.9,2.9,
"De 35 a 39 años (066)",244,754,731,14,96.9,1.9,
"De 40 a 44 años (067)",180,702,669,6,95.3,0.9,
"De 45 a 49 años (068)",111,509,480,3,94.3,0.6,
"De 50 y más años (069)",291,1764,1597,,90.5,,
"PEA (070)",956,2244,2138,47,95.3,2.1,
"De 12 a 14 años (071)",13,2,2,,100,,
"De 15 a 19 años (072)",80,27,26,4,96.3,14.8,
"De 20 a 24 años (073)",173,124,122,8,98.4,6.5,
"De 25 a 29 años (074)",155,196,196,11,100,5.6,
"De 30 a 34 años (075)",148,312,294,10,94.2,3.2,
"De 35 a 39 años (076)",122,347,339,8,97.7,2.3,
"De 40 a 44 años (077)",106,399,389,3,97.5,0.8,
"De 45 a 49 años (078)",59,273,261,3,95.6,1.1,
"De 50 y más años (079)",100,564,509,,90.2,,
"Ocupada (080)",917,2204,2100,46,95.3,2.1,
"De 12 a 14 años (081)",13,2,2,,100,,
"De 15 a 19 años (082)",69,26,25,4,96.2,15.4,
"De 20 a 24 años (083)",163,122,121,8,99.2,6.6,
"De 25 a 29 años (084)",149,185,185,10,100,5.4,
"De 30 a 34 años (085)",142,305,287,10,94.1,3.3,
"De 35 a 39 años (086)",118,339,332,8,97.9,2.4,
"De 40 a 44 años (087)",104,388,378,3,97.4,0.8,
"De 45 a 49 años (088)",59,273,261,3,95.6,1.1,
"De 50 y más años (089)",100,564,509,,90.2,,
"Desocupada (090)",39,40,38,1,95,2.5,
"De 15 a 19 años (092)",11,1,1,,100,,
"De 20 a 24 años (093)",10,2,1,,50,,
"De 25 a 29 años (094)",6,11,11,1,100,9.1,
"De 30 a 34 años (095)",6,7,7,,100,,
"De 35 a 39 años (096)",4,8,7,,87.5,,
"De 40 a 44 años (097)",2,11,11,,100,,
"No PEA (100)",1380,3066,2884,85,94.1,2.8,
"De 12 a 14 años (101)",217,2,2,,100,,
"De 15 a 19 años (102)",245,57,57,16,100,28.1,
"De 20 a 24 años (103)",182,215,212,30,98.6,14,
"De 25 a 29 años (104)",169,300,297,21,99,7,
"De 30 a 34 años (105)",128,346,337,9,97.4,2.6,
"De 35 a 39 años (106)",122,407,392,6,96.3,1.5,
"De 40 a 44 años (107)",74,303,280,3,92.4,1,
"De 45 a 49 años (108)",52,236,219,,92.8,,
"De 50 y más años (109)",191,1200,1088,,90.7,,
,,,,,,,
"RURAL (120)",815,2559,2320,50,90.7,2,
"De 12 a 14 años (121)",71,,,,,,
"De 15 a 19 años (122)",99,27,25,9,92.6,33.3,
"De 20 a 24 años (123)",106,139,138,15,99.3,10.8,
"De 25 a 29 años (124)",101,179,173,12,96.6,6.7,
"De 30 a 34 años (125)",81,242,236,6,97.5,2.5,
"De 35 a 39 años (126)",79,301,285,5,94.7,1.7,
"De 40 a 44 años (127)",72,328,305,2,93,0.6,
"De 45 a 49 años (128)",62,327,306,1,93.6,0.3,
"De 50 y más años (129)",144,1016,852,,83.9,,
"PEA (130)",285,1004,899,14,89.5,1.4,
"De 12 a 14 años (131)",4,,,,,,
"De 15 a 19 años (132)",11,3,3,,100,,
"De 20 a 24 años (133)",38,42,42,7,100,16.7,
"De 25 a 29 años (134)",40,61,59,4,96.7,6.6,
"De 30 a 34 años (135)",30,72,71,2,98.6,2.8,
"De 35 a 39 años (136)",36,101,97,1,96,1,
"De 40 a 44 años (137)",42,173,160,,92.5,,
"De 45 a 49 años (138)",29,151,139,,92.1,,
"De 50 y más años (139)",55,401,328,,81.8,,
"Ocupada (140)",282,996,891,13,89.5,1.3,
"De 12 a 14 años (141)",4,,,,,,
"De 15 a 19 años (142)",11,3,3,,100,,
"De 20 a 24 años (143)",38,42,42,7,100,16.7,
"De 25 a 29 años (144)",39,58,56,3,96.6,5.2,
"De 30 a 34 años (145)",29,70,69,2,98.6,2.9,
"De 35 a 39 años (146)",36,101,97,1,96,1,
"De 40 a 44 años (147)",42,173,160,,92.5,,
"De 45 a 49 años (148)",28,148,136,,91.9,,
"De 50 y más años (149)",55,401,328,,81.8,,
"Desocupada (150)",3,8,8,1,100,12.5,
"De 25 a 29 años (154)",1,3,3,1,100,33.3,
"De 30 a 34 años (155)",1,2,2,,100,,
"De 45 a 49 años (158)",1,3,3,,100,,
"No PEA (160)",530,1555,1421,36,91.4,2.3,
"De 12 a 14 años (161)",67,,,,,,
"De 15 a 19 años (162)",88,24,22,9,91.7,37.5,
"De 20 a 24 años (163)",68,97,96,8,99,8.2,
"De 25 a 29 años (164)",61,118,114,8,96.6,6.8,
"De 30 a 34 años (165)",51,170,165,4,97.1,2.4,
"De 35 a 39 años (166)",43,200,188,4,94,2,
"De 40 a 44 años (167)",30,155,145,2,93.5,1.3,
"De 45 a 49 años (168)",33,176,167,1,94.9,0.6,
"De 50 y más años (169)",89,615,524,,85.2,,
