"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",665,647,433,190,21,2,1,,,,18,242
"De 20 a 24 años (023)",904,857,222,373,199,45,14,4,,,47,992
"De 25 a 29 años (024)",962,902,147,252,226,184,78,13,2,,60,1684
"De 30 a 34 años (025)",889,869,64,154,192,176,218,56,8,1,20,2450
"De 35 a 39 años (026)",906,896,30,91,152,165,293,126,27,12,10,3350
"De 40 a 44 años (027)",751,746,27,52,78,101,208,168,87,25,5,3502
"De 45 a 49 años (028)",625,621,18,28,64,82,156,145,83,45,4,3231
"De 50 y más años (029)",1333,1322,68,65,100,85,311,271,210,212,11,7835
"Desocupada (030)",351,336,129,53,41,26,49,19,11,8,15,736
"De 12 a 14 años (031)",17,16,16,,,,,,,,1,
"De 15 a 19 años (032)",75,72,62,8,2,,,,,,3,12
"De 20 a 24 años (033)",62,58,24,22,10,2,,,,,4,48
"De 25 a 29 años (034)",54,51,15,11,16,5,4,,,,3,74
"De 30 a 34 años (035)",43,43,3,3,7,9,19,1,1,,,141
"De 35 a 39 años (036)",28,26,2,2,3,2,11,5,1,,2,102
"De 40 a 44 años (037)",25,24,2,3,1,6,6,3,2,1,1,99
"De 45 a 49 años (038)",21,21,3,2,,1,6,4,4,1,,101
"De 50 y más años (039)",26,25,2,2,2,1,3,6,3,6,1,159
"No PEA (040)",19834,19505,6287,2179,1986,1704,2832,2080,1360,1077,329,60806
"De 12 a 14 años (041)",3096,3077,3062,14,1,,,,,,19,16
"De 15 a 19 años (042)",3001,2931,2220,583,113,12,3,,,,70,857
"De 20 a 24 años (043)",2009,1920,419,743,531,167,55,5,,,89,2565
"De 25 a 29 años (044)",1862,1810,134,333,548,426,326,41,2,,52,4373
"De 30 a 34 años (045)",1691,1671,69,135,269,359,599,200,36,4,20,5991
"De 35 a 39 años (046)",1548,1534,42,88,158,249,507,350,117,23,14,6907
"De 40 a 44 años (047)",1381,1376,46,42,86,122,346,380,252,102,5,7827
"De 45 a 49 años (048)",1127,1120,37,47,49,79,237,286,229,156,7,6974
"De 50 y más años (049)",4119,4066,258,194,231,290,759,818,724,792,53,25296
,,,,,,,,,,,,
"URBANA (060)",11701,11418,3500,1684,1475,1149,1673,1001,578,358,283,30758
"De 12 a 14 años (061)",1409,1403,1396,6,1,,,,,,6,8
"De 15 a 19 años (062)",1697,1643,1277,318,43,3,2,,,,54,421
"De 20 a 24 años (063)",1295,1219,351,518,275,57,15,3,,,76,1320
"De 25 a 29 años (064)",1392,1316,179,372,393,250,111,10,1,,76,2449
"De 30 a 34 años (065)",1181,1157,69,175,272,258,322,53,5,3,24,3303
"De 35 a 39 años (066)",1127,1114,37,101,179,235,363,157,32,10,13,4143
"De 40 a 44 años (067)",931,927,40,57,93,126,278,199,103,31,4,4324
"De 45 a 49 años (068)",734,729,26,37,64,80,188,175,106,53,5,3842
"De 50 y más años (069)",1935,1910,125,100,155,140,394,404,331,261,25,10948
"PEA (070)",4411,4283,763,807,718,511,764,407,198,115,128,12706
"De 12 a 14 años (071)",113,111,109,1,1,,,,,,2,3
"De 15 a 19 años (072)",407,390,269,108,12,1,,,,,17,135
"De 20 a 24 años (073)",554,518,148,235,111,17,4,3,,,36,544
"De 25 a 29 años (074)",654,612,112,199,161,96,39,5,,,42,1003
"De 30 a 34 años (075)",580,565,39,112,145,113,137,16,2,1,15,1466
"De 35 a 39 años (076)",561,557,16,57,113,114,178,64,9,6,4,1963
"De 40 a 44 años (077)",470,466,21,38,61,72,139,84,41,10,4,1977
"De 45 a 49 años (078)",367,364,10,18,41,51,103,84,42,15,3,1770
"De 50 y más años (079)",705,700,39,39,73,47,164,151,104,83,5,3845
"Ocupada (080)",4165,4048,684,768,687,490,727,393,189,110,117,12155
"De 12 a 14 años (081)",99,98,96,1,1,,,,,,1,3
"De 15 a 19 años (082)",366,352,238,103,10,1,,,,,14,126
"De 20 a 24 años (083)",510,476,133,218,103,15,4,3,,,34,505
"De 25 a 29 años (084)",616,576,104,190,149,93,35,5,,,40,945
"De 30 a 34 años (085)",547,532,36,109,141,105,124,15,1,1,15,1359
"De 35 a 39 años (086)",542,539,14,56,110,112,171,62,8,6,3,1897
"De 40 a 44 años (087)",448,445,19,36,61,67,133,81,39,9,3,1884
"De 45 a 49 años (088)",352,349,7,17,41,51,98,81,40,14,3,1701
"De 50 y más años (089)",685,681,37,38,71,46,162,146,101,80,4,3735
"Desocupada (090)",246,235,79,39,31,21,37,14,9,5,11,551
"De 12 a 14 años (091)",14,13,13,,,,,,,,1,
"De 15 a 19 años (092)",41,38,31,5,2,,,,,,3,9
"De 20 a 24 años (093)",44,42,15,17,8,2,,,,,2,39
"De 25 a 29 años (094)",38,36,8,9,12,3,4,,,,2,58
"De 30 a 34 años (095)",33,33,3,3,4,8,13,1,1,,,107
"De 35 a 39 años (096)",19,18,2,1,3,2,7,2,1,,1,66
"De 40 a 44 años (097)",22,21,2,2,,5,6,3,2,1,1,93
"De 45 a 49 años (098)",15,15,3,1,,,5,3,2,1,,69
"De 50 y más años (099)",20,19,2,1,2,1,2,5,3,3,1,110
"No PEA (100)",7290,7135,2737,877,757,638,909,594,380,243,155,18052
"De 12 a 14 años (101)",1296,1292,1287,5,,,,,,,4,5
"De 15 a 19 años (102)",1290,1253,1008,210,31,2,2,,,,37,286
"De 20 a 24 años (103)",741,701,203,283,164,40,11,,,,40,776
"De 25 a 29 años (104)",738,704,67,173,232,154,72,5,1,,34,1446
"De 30 a 34 años (105)",601,592,30,63,127,145,185,37,3,2,9,1837
"De 35 a 39 años (106)",566,557,21,44,66,121,185,93,23,4,9,2180
"De 40 a 44 años (107)",461,461,19,19,32,54,139,115,62,21,,2347
"De 45 a 49 años (108)",367,365,16,19,23,29,85,91,64,38,2,2072
"De 50 y más años (109)",1230,1210,86,61,82,93,230,253,227,178,20,7103
,,,,,,,,,,,,
"RURAL (120)",15696,15457,4095,1756,1585,1421,2487,1881,1210,1022,239,54075
"De 12 a 14 años (121)",1881,1864,1852,11,1,,,,,,17,13
"De 15 a 19 años (122)",2044,2007,1438,463,93,11,2,,,,37,690
"De 20 a 24 años (123)",1680,1616,314,620,465,157,54,6,,,64,2285
"De 25 a 29 años (124)",1486,1447,117,224,397,365,297,44,3,,39,3682
"De 30 a 34 años (125)",1442,1426,67,117,196,286,514,204,40,2,16,5279
"De 35 a 39 años (126)",1355,1342,37,80,134,181,448,324,113,25,13,6216
"De 40 a 44 años (127)",1226,1219,35,40,72,103,282,352,238,97,7,7104
"De 45 a 49 años (128)",1039,1033,32,40,49,82,211,260,210,149,6,6464
"De 50 y más años (129)",3543,3503,203,161,178,236,679,691,606,749,40,22342
"PEA (130)",3152,3087,545,454,356,355,564,395,230,188,65,11321
"De 12 a 14 años (131)",81,79,77,2,,,,,,,2,2
"De 15 a 19 años (132)",333,329,226,90,11,1,1,,,,4,119
"De 20 a 24 años (133)",412,397,98,160,98,30,10,1,,,15,496
"De 25 a 29 años (134)",362,341,50,64,81,93,43,8,2,,21,755
"De 30 a 34 años (135)",352,347,28,45,54,72,100,41,7,,5,1125
"De 35 a 39 años (136)",373,365,16,36,42,53,126,67,19,6,8,1489
"De 40 a 44 años (137)",306,304,8,17,18,35,75,87,48,16,2,1624
"De 45 a 49 años (138)",279,278,11,12,23,32,59,65,45,31,1,1562
"De 50 y más años (139)",654,647,31,28,29,39,150,126,109,135,7,4149
"Ocupada (140)",3047,2986,495,440,346,350,552,390,228,185,61,11136
"De 12 a 14 años (141)",78,76,74,2,,,,,,,2,2
"De 15 a 19 años (142)",299,295,195,87,11,1,1,,,,4,116
"De 20 a 24 años (143)",394,381,89,155,96,30,10,1,,,13,487
"De 25 a 29 años (144)",346,326,43,62,77,91,43,8,2,,20,739
"De 30 a 34 años (145)",342,337,28,45,51,71,94,41,7,,5,1091
"De 35 a 39 años (146)",364,357,16,35,42,53,122,64,19,6,7,1453
"De 40 a 44 años (147)",303,301,8,16,17,34,75,87,48,16,2,1618
"De 45 a 49 años (148)",273,272,11,11,23,31,58,64,43,31,1,1530
"De 50 y más años (149)",648,641,31,27,29,39,149,125,109,132,7,4100
"Desocupada (150)",105,101,50,14,10,5,12,5,2,3,4,185
"De 12 a 14 años (151)",3,3,3,,,,,,,,,
"De 15 a 19 años (152)",34,34,31,3,,,,,,,,3
"De 20 a 24 años (153)",18,16,9,5,2,,,,,,2,9
"De 25 a 29 años (154)",16,15,7,2,4,2,,,,,1,16
"De 30 a 34 años (155)",10,10,,,3,1,6,,,,,34
"De 35 a 39 años (156)",9,8,,1,,,4,3,,,1,36
"De 40 a 44 años (157)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (158)",6,6,,1,,1,1,1,2,,,32
"De 50 y más años (159)",6,6,,1,,,1,1,,3,,49
"No PEA (160)",12544,12370,3550,1302,1229,1066,1923,1486,980,834,174,42754
"De 12 a 14 años (161)",1800,1785,1775,9,1,,,,,,15,11
"De 15 a 19 años (162)",1711,1678,1212,373,82,10,1,,,,33,571
"De 20 a 24 años (163)",1268,1219,216,460,367,127,44,5,,,49,1789
"De 25 a 29 años (164)",1124,1106,67,160,316,272,254,36,1,,18,2927
"De 30 a 34 años (165)",1090,1079,39,72,142,214,414,163,33,2,11,4154
"De 35 a 39 años (166)",982,977,21,44,92,128,322,257,94,19,5,4727
"De 40 a 44 años (167)",920,915,27,23,54,68,207,265,190,81,5,5480
"De 45 a 49 años (168)",760,755,21,28,26,50,152,195,165,118,5,4902
"De 50 y más años (169)",2889,2856,172,133,149,197,529,565,497,614,33,18193
