"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",968,918,668,202,36,8,4,,,,50,314
"De 20 a 24 años (023)",1088,968,253,391,237,69,16,2,,,120,1154
"De 25 a 29 años (024)",1003,936,114,235,323,169,83,11,1,,67,1818
"De 30 a 34 años (025)",999,962,54,164,276,212,209,37,9,1,37,2579
"De 35 a 39 años (026)",1044,1026,27,95,219,218,338,101,25,3,18,3551
"De 40 a 44 años (027)",869,853,38,56,132,157,296,131,32,11,16,3338
"De 45 a 49 años (028)",739,727,28,41,89,109,215,132,75,38,12,3419
"De 50 y más años (029)",1812,1785,66,93,92,151,367,380,333,303,27,11096
"Desocupada (030)",185,169,93,28,16,8,14,5,1,4,16,231
"De 12 a 14 años (031)",21,21,20,1,,,,,,,,1
"De 15 a 19 años (032)",58,55,48,5,2,,,,,,3,9
"De 20 a 24 años (033)",36,28,17,7,2,2,,,,,8,17
"De 25 a 29 años (034)",18,16,7,7,1,,1,,,,2,13
"De 30 a 34 años (035)",12,11,1,3,3,1,2,1,,,1,27
"De 35 a 39 años (036)",11,11,,2,4,2,3,,,,,29
"De 40 a 44 años (037)",7,6,,1,2,,2,1,,,1,19
"De 45 a 49 años (038)",5,5,,,,2,3,,,,,18
"De 50 y más años (039)",17,16,,2,2,1,3,3,1,4,1,98
"No PEA (040)",17631,17206,5109,2233,2243,1703,2405,1551,1049,913,425,51808
"De 12 a 14 años (041)",2489,2461,2434,24,3,,,,,,28,30
"De 15 a 19 años (042)",2836,2736,1989,602,128,14,3,,,,100,912
"De 20 a 24 años (043)",2096,1995,382,788,582,186,51,6,,,101,2762
"De 25 a 29 años (044)",1797,1740,77,396,600,393,237,36,1,,57,4008
"De 30 a 34 años (045)",1557,1525,38,167,401,390,419,97,7,6,32,4699
"De 35 a 39 años (046)",1331,1310,29,63,205,273,440,213,69,18,21,5380
"De 40 a 44 años (047)",1119,1103,38,48,106,155,365,243,114,34,16,5248
"De 45 a 49 años (048)",855,846,17,34,63,95,244,204,118,71,9,4665
"De 50 y más años (049)",3551,3490,105,111,155,197,646,752,740,784,61,24104
,,,,,,,,,,,,
"URBANA (060)",13939,13498,3629,1857,1978,1535,2085,1157,712,545,441,39240
"De 12 a 14 años (061)",1431,1412,1396,14,2,,,,,,19,18
"De 15 a 19 años (062)",1944,1876,1489,331,42,10,4,,,,68,461
"De 20 a 24 años (063)",1464,1322,352,566,311,72,18,3,,,142,1500
"De 25 a 29 años (064)",1312,1241,126,356,472,200,76,11,,,71,2283
"De 30 a 34 años (065)",1331,1285,55,233,408,319,239,23,6,2,46,3252
"De 35 a 39 años (066)",1301,1278,33,108,289,308,401,115,21,3,23,4287
"De 40 a 44 años (067)",1090,1067,49,73,172,218,357,146,41,11,23,4059
"De 45 a 49 años (068)",862,853,22,43,111,149,279,152,72,25,9,3808
"De 50 y más años (069)",3204,3164,107,133,171,259,711,707,572,504,40,19572
"PEA (070)",5219,5014,778,799,899,718,943,454,240,183,205,15907
"De 12 a 14 años (071)",110,108,107,1,,,,,,,2,1
"De 15 a 19 años (072)",438,418,304,97,10,5,2,,,,20,140
"De 20 a 24 años (073)",584,501,149,214,108,23,7,,,,83,529
"De 25 a 29 años (074)",574,531,89,155,190,68,26,3,,,43,866
"De 30 a 34 años (075)",626,603,34,130,187,137,99,10,5,1,23,1460
"De 35 a 39 años (076)",669,658,18,72,163,156,194,46,8,1,11,2075
"De 40 a 44 años (077)",561,550,24,45,100,122,182,62,11,4,11,1952
"De 45 a 49 años (078)",464,460,12,26,72,85,155,71,28,11,4,1922
"De 50 y más años (079)",1193,1185,41,59,69,122,278,262,188,166,8,6962
"Ocupada (080)",5106,4911,738,774,885,711,932,452,240,179,195,15726
"De 12 a 14 años (081)",105,103,102,1,,,,,,,2,1
"De 15 a 19 años (082)",412,392,283,93,9,5,2,,,,20,134
"De 20 a 24 años (083)",561,484,142,207,106,22,7,,,,77,515
"De 25 a 29 años (084)",558,516,82,149,189,68,25,3,,,42,854
"De 30 a 34 años (085)",619,597,34,127,185,136,99,10,5,1,22,1450
"De 35 a 39 años (086)",659,648,18,70,159,154,192,46,8,1,11,2050
"De 40 a 44 años (087)",554,544,24,44,98,122,180,61,11,4,10,1933
"De 45 a 49 años (088)",459,455,12,26,72,83,152,71,28,11,4,1904
"De 50 y más años (089)",1179,1172,41,57,67,121,275,261,188,162,7,6885
"Desocupada (090)",113,103,40,25,14,7,11,2,,4,10,181
"De 12 a 14 años (091)",5,5,5,,,,,,,,,
"De 15 a 19 años (092)",26,26,21,4,1,,,,,,,6
"De 20 a 24 años (093)",23,17,7,7,2,1,,,,,6,14
"De 25 a 29 años (094)",16,15,7,6,1,,1,,,,1,12
"De 30 a 34 años (095)",7,6,,3,2,1,,,,,1,10
"De 35 a 39 años (096)",10,10,,2,4,2,2,,,,,25
"De 40 a 44 años (097)",7,6,,1,2,,2,1,,,1,19
"De 45 a 49 años (098)",5,5,,,,2,3,,,,,18
"De 50 y más años (099)",14,13,,2,2,1,3,1,,4,1,77
"No PEA (100)",8720,8484,2851,1058,1079,817,1142,703,472,362,236,23333
"De 12 a 14 años (101)",1321,1304,1289,13,2,,,,,,17,17
"De 15 a 19 años (102)",1506,1458,1185,234,32,5,2,,,,48,321
"De 20 a 24 años (103)",880,821,203,352,203,49,11,3,,,59,971
"De 25 a 29 años (104)",738,710,37,201,282,132,50,8,,,28,1417
"De 30 a 34 años (105)",705,682,21,103,221,182,140,13,1,1,23,1792
"De 35 a 39 años (106)",632,620,15,36,126,152,207,69,13,2,12,2212
"De 40 a 44 años (107)",529,517,25,28,72,96,175,84,30,7,12,2107
"De 45 a 49 años (108)",398,393,10,17,39,64,124,81,44,14,5,1886
"De 50 y más años (109)",2011,1979,66,74,102,137,433,445,384,338,32,12610
,,,,,,,,,,,,
"RURAL (120)",12722,12369,3130,1688,1686,1269,1862,1193,813,728,353,40077
"De 12 a 14 años (121)",1402,1387,1367,18,2,,,,,,15,22
"De 15 a 19 años (122)",1918,1833,1216,478,124,12,3,,,,85,774
"De 20 a 24 años (123)",1756,1669,300,620,510,185,49,5,,,87,2433
"De 25 a 29 años (124)",1506,1451,72,282,452,362,245,36,2,,55,3556
"De 30 a 34 años (125)",1237,1213,38,101,272,284,391,112,10,5,24,4053
"De 35 a 39 años (126)",1085,1069,23,52,139,185,380,199,73,18,16,4673
"De 40 a 44 años (127)",905,895,27,32,68,94,306,229,105,34,10,4546
"De 45 a 49 años (128)",737,725,23,32,41,57,183,184,121,84,12,4294
"De 50 y más años (129)",2176,2127,64,73,78,90,305,428,502,587,49,15726
"PEA (130)",3811,3647,872,513,522,383,599,345,236,177,164,11602
"De 12 a 14 años (131)",234,230,222,7,1,,,,,,4,9
"De 15 a 19 años (132)",588,555,412,110,28,3,2,,,,33,183
"De 20 a 24 años (133)",540,495,121,184,131,48,9,2,,,45,642
"De 25 a 29 años (134)",447,421,32,87,134,101,58,8,1,,26,965
"De 30 a 34 años (135)",385,370,21,37,92,76,112,28,4,,15,1146
"De 35 a 39 años (136)",386,379,9,25,60,64,147,55,17,2,7,1505
"De 40 a 44 años (137)",315,309,14,12,34,35,116,70,21,7,6,1405
"De 45 a 49 años (138)",280,272,16,15,17,26,63,61,47,27,8,1515
"De 50 y más años (139)",636,616,25,36,25,30,92,121,146,141,20,4232
"Ocupada (140)",3739,3581,819,510,520,382,596,342,235,177,158,11552
"De 12 a 14 años (141)",218,214,207,6,1,,,,,,4,8
"De 15 a 19 años (142)",556,526,385,109,27,3,2,,,,30,180
"De 20 a 24 años (143)",527,484,111,184,131,47,9,2,,,43,639
"De 25 a 29 años (144)",445,420,32,86,134,101,58,8,1,,25,964
"De 30 a 34 años (145)",380,365,20,37,91,76,110,27,4,,15,1129
"De 35 a 39 años (146)",385,378,9,25,60,64,146,55,17,2,7,1501
"De 40 a 44 años (147)",315,309,14,12,34,35,116,70,21,7,6,1405
"De 45 a 49 años (148)",280,272,16,15,17,26,63,61,47,27,8,1515
"De 50 y más años (149)",633,613,25,36,25,30,92,119,145,141,20,4211
"Desocupada (150)",72,66,53,3,2,1,3,3,1,,6,50
"De 12 a 14 años (151)",16,16,15,1,,,,,,,,1
"De 15 a 19 años (152)",32,29,27,1,1,,,,,,3,3
"De 20 a 24 años (153)",13,11,10,,,1,,,,,2,3
"De 25 a 29 años (154)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (155)",5,5,1,,1,,2,1,,,,17
"De 35 a 39 años (156)",1,1,,,,,1,,,,,4
"De 50 y más años (159)",3,3,,,,,,2,1,,,21
"No PEA (160)",8911,8722,2258,1175,1164,886,1263,848,577,551,189,28475
"De 12 a 14 años (161)",1168,1157,1145,11,1,,,,,,11,13
"De 15 a 19 años (162)",1330,1278,804,368,96,9,1,,,,52,591
"De 20 a 24 años (163)",1216,1174,179,436,379,137,40,3,,,42,1791
"De 25 a 29 años (164)",1059,1030,40,195,318,261,187,28,1,,29,2591
"De 30 a 34 años (165)",852,843,17,64,180,208,279,84,6,5,9,2907
"De 35 a 39 años (166)",699,690,14,27,79,121,233,144,56,16,9,3168
"De 40 a 44 años (167)",590,586,13,20,34,59,190,159,84,27,4,3141
"De 45 a 49 años (168)",457,453,7,17,24,31,120,123,74,57,4,2779
"De 50 y más años (169)",1540,1511,39,37,53,60,213,307,356,446,29,11494
