"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",7,,,,,,,7
"De 15 a 19 años (062)",100,,,,,,57,43
"De 20 a 24 años (063)",343,,,,,1,218,124
"De 25 a 29 años (064)",376,,,,,13,270,93
"De 30 a 34 años (065)",405,,,,,63,278,64
"De 35 a 39 años (066)",432,,,,3,107,262,60
"De 40 a 44 años (067)",402,,,,14,170,166,52
"De 45 a 49 años (068)",324,,,1,38,165,77,43
"De 50 y más años (069)",1603,48,135,299,398,275,11,437
"PEA (070)",917,2,5,40,97,211,339,223
"De 15 a 19 años (072)",21,,,,,,12,9
"De 20 a 24 años (073)",81,,,,,1,41,39
"De 25 a 29 años (074)",99,,,,,4,58,37
"De 30 a 34 años (075)",126,,,,,27,75,24
"De 35 a 39 años (076)",144,,,,,34,87,23
"De 40 a 44 años (077)",139,,,,8,62,48,21
"De 45 a 49 años (078)",82,,,1,9,43,15,14
"De 50 y más años (079)",225,2,5,39,80,40,3,56
"Ocupada (080)",882,2,5,40,96,202,324,213
"De 15 a 19 años (082)",18,,,,,,10,8
"De 20 a 24 años (083)",74,,,,,1,38,35
"De 25 a 29 años (084)",91,,,,,4,54,33
"De 30 a 34 años (085)",119,,,,,23,73,23
"De 35 a 39 años (086)",141,,,,,33,85,23
"De 40 a 44 años (087)",136,,,,8,60,47,21
"De 45 a 49 años (088)",81,,,1,9,43,14,14
"De 50 y más años (089)",222,2,5,39,79,38,3,56
"Desocupada (090)",35,,,,1,9,15,10
"De 15 a 19 años (092)",3,,,,,,2,1
"De 20 a 24 años (093)",7,,,,,,3,4
"De 25 a 29 años (094)",8,,,,,,4,4
"De 30 a 34 años (095)",7,,,,,4,2,1
"De 35 a 39 años (096)",3,,,,,1,2,
"De 40 a 44 años (097)",3,,,,,2,1,
"De 45 a 49 años (098)",1,,,,,,1,
"De 50 y más años (099)",3,,,,1,2,,
"No PEA (100)",3075,46,130,260,356,583,1000,700
"De 12 a 14 años (101)",7,,,,,,,7
"De 15 a 19 años (102)",79,,,,,,45,34
"De 20 a 24 años (103)",262,,,,,,177,85
"De 25 a 29 años (104)",277,,,,,9,212,56
"De 30 a 34 años (105)",279,,,,,36,203,40
"De 35 a 39 años (106)",288,,,,3,73,175,37
"De 40 a 44 años (107)",263,,,,6,108,118,31
"De 45 a 49 años (108)",242,,,,29,122,62,29
"De 50 y más años (109)",1378,46,130,260,318,235,8,381
,,,,,,,,
"RURAL (120)",3387,20,94,200,352,604,1460,657
"De 12 a 14 años (121)",4,,,,,,1,3
"De 15 a 19 años (122)",131,,,,,,98,33
"De 20 a 24 años (123)",386,,,,,1,274,111
"De 25 a 29 años (124)",377,,,,,9,298,70
"De 30 a 34 años (125)",371,,,,,40,270,61
"De 35 a 39 años (126)",359,,,,,81,238,40
"De 40 a 44 años (127)",316,,,,12,114,167,23
"De 45 a 49 años (128)",266,,,1,23,126,91,25
"De 50 y más años (129)",1177,20,94,199,317,233,23,291
"PEA (130)",417,,11,20,30,78,172,106
"De 15 a 19 años (132)",10,,,,,,9,1
"De 20 a 24 años (133)",48,,,,,1,26,21
"De 25 a 29 años (134)",52,,,,,,36,16
"De 30 a 34 años (135)",63,,,,,7,37,19
"De 35 a 39 años (136)",58,,,,,13,33,12
"De 40 a 44 años (137)",33,,,,1,13,15,4
"De 45 a 49 años (138)",38,,,,4,15,13,6
"De 50 y más años (139)",115,,11,20,25,29,3,27
"Ocupada (140)",401,,11,19,28,77,165,101
"De 15 a 19 años (142)",7,,,,,,6,1
"De 20 a 24 años (143)",42,,,,,1,23,18
"De 25 a 29 años (144)",51,,,,,,36,15
"De 30 a 34 años (145)",62,,,,,6,37,19
"De 35 a 39 años (146)",57,,,,,13,32,12
"De 40 a 44 años (147)",33,,,,1,13,15,4
"De 45 a 49 años (148)",37,,,,3,15,13,6
"De 50 y más años (149)",112,,11,19,24,29,3,26
"Desocupada (150)",16,,,1,2,1,7,5
"De 15 a 19 años (152)",3,,,,,,3,
"De 20 a 24 años (153)",6,,,,,,3,3
"De 25 a 29 años (154)",1,,,,,,,1
"De 30 a 34 años (155)",1,,,,,1,,
"De 35 a 39 años (156)",1,,,,,,1,
"De 45 a 49 años (158)",1,,,,1,,,
"De 50 y más años (159)",3,,,1,1,,,1
"No PEA (160)",2970,20,83,180,322,526,1288,551
"De 12 a 14 años (161)",4,,,,,,1,3
"De 15 a 19 años (162)",121,,,,,,89,32
"De 20 a 24 años (163)",338,,,,,,248,90
"De 25 a 29 años (164)",325,,,,,9,262,54
"De 30 a 34 años (165)",308,,,,,33,233,42
"De 35 a 39 años (166)",301,,,,,68,205,28
"De 40 a 44 años (167)",283,,,,11,101,152,19
"De 45 a 49 años (168)",228,,,1,19,111,78,19
"De 50 y más años (169)",1062,20,83,179,292,204,20,264
