"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",516,500,420,72,6,1,1,,,,16,91
"De 20 a 24 años (023)",822,678,222,313,108,24,7,4,,,144,654
"De 25 a 29 años (024)",814,681,66,260,191,99,60,5,,,133,1220
"De 30 a 34 años (025)",789,721,42,171,226,135,120,26,1,,68,1717
"De 35 a 39 años (026)",778,746,27,98,187,180,165,62,24,3,32,2362
"De 40 a 44 años (027)",689,670,20,50,118,146,200,97,28,11,19,2592
"De 45 a 49 años (028)",588,580,25,31,78,96,158,108,57,27,8,2644
"De 50 y más años (029)",1457,1437,59,101,124,136,363,293,224,137,20,7682
"Desocupada (030)",154,135,54,25,26,9,9,8,2,2,19,231
"De 12 a 14 años (031)",5,5,5,,,,,,,,,
"De 15 a 19 años (032)",28,28,28,,,,,,,,,
"De 20 a 24 años (033)",35,21,13,5,3,,,,,,14,11
"De 25 a 29 años (034)",33,30,3,10,12,3,2,,,,3,51
"De 30 a 34 años (035)",16,14,2,6,3,,3,,,,2,24
"De 35 a 39 años (036)",8,8,,1,2,2,1,1,,1,,33
"De 40 a 44 años (037)",11,11,,1,1,2,1,5,,1,,56
"De 45 a 49 años (038)",11,11,2,1,2,1,2,1,2,,,40
"De 50 y más años (039)",7,7,1,1,3,1,,1,,,,16
"No PEA (040)",16684,16099,5431,1614,1707,1543,2618,1754,948,484,585,45892
"De 12 a 14 años (041)",2485,2462,2449,11,2,,,,,,23,15
"De 15 a 19 años (042)",2483,2418,2189,192,31,6,,,,,65,272
"De 20 a 24 años (043)",1678,1448,434,569,311,86,38,10,,,230,1670
"De 25 a 29 años (044)",1420,1302,55,336,395,280,216,19,1,,118,2999
"De 30 a 34 años (045)",1395,1359,25,163,308,301,443,100,16,3,36,4429
"De 35 a 39 años (046)",1297,1280,22,80,215,268,428,199,62,6,17,5062
"De 40 a 44 años (047)",1146,1131,25,44,120,165,372,245,121,39,15,5459
"De 45 a 49 años (048)",953,945,25,37,71,112,260,250,122,68,8,5067
"De 50 y más años (049)",3827,3754,207,182,254,325,861,931,626,368,73,20919
,,,,,,,,,,,,
"URBANA (060)",8943,8408,2590,1262,1260,969,1220,612,320,175,535,20607
"De 12 a 14 años (061)",958,947,940,6,1,,,,,,11,8
"De 15 a 19 años (062)",1227,1197,1100,86,6,4,1,,,,30,114
"De 20 a 24 años (063)",972,779,287,328,128,26,8,2,,,193,707
"De 25 a 29 años (064)",919,773,72,330,231,80,57,3,,,146,1284
"De 30 a 34 años (065)",870,816,41,197,297,143,121,17,,,54,1847
"De 35 a 39 años (066)",803,780,18,107,215,211,176,43,8,2,23,2298
"De 40 a 44 años (067)",709,688,22,52,140,176,203,68,22,5,21,2426
"De 45 a 49 años (068)",571,558,27,35,85,104,162,84,41,20,13,2334
"De 50 y más años (069)",1914,1870,83,121,157,225,492,395,249,148,44,9589
"PEA (070)",3515,3256,487,695,670,493,521,222,105,63,259,8796
"De 12 a 14 años (071)",64,64,64,,,,,,,,,
"De 15 a 19 años (072)",219,213,181,26,4,1,1,,,,6,41
"De 20 a 24 años (073)",418,342,105,170,50,14,3,,,,76,324
"De 25 a 29 años (074)",491,406,46,186,114,39,21,,,,85,618
"De 30 a 34 años (075)",473,434,30,121,160,66,49,8,,,39,897
"De 35 a 39 años (076)",447,429,13,70,128,116,80,17,5,,18,1171
"De 40 a 44 años (077)",398,383,11,37,87,104,104,32,7,1,15,1252
"De 45 a 49 años (078)",325,318,18,24,60,69,78,40,18,11,7,1215
"De 50 y más años (079)",680,667,19,61,67,84,185,125,75,51,13,3278
"Ocupada (080)",3407,3158,461,672,646,486,514,214,103,62,249,8597
"De 12 a 14 años (081)",63,63,63,,,,,,,,,
"De 15 a 19 años (082)",206,200,168,26,4,1,1,,,,6,41
"De 20 a 24 años (083)",399,329,99,166,47,14,3,,,,70,314
"De 25 a 29 años (084)",463,380,44,176,103,38,19,,,,83,575
"De 30 a 34 años (085)",458,421,28,116,157,66,46,8,,,37,874
"De 35 a 39 años (086)",440,422,13,69,126,114,79,16,5,,18,1149
"De 40 a 44 años (087)",388,373,11,36,86,102,104,27,7,,15,1200
"De 45 a 49 años (088)",316,309,16,23,59,68,77,39,16,11,7,1182
"De 50 y más años (089)",674,661,19,60,64,83,185,124,75,51,13,3262
"Desocupada (090)",108,98,26,23,24,7,7,8,2,1,10,199
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",13,13,13,,,,,,,,,
"De 20 a 24 años (093)",19,13,6,4,3,,,,,,6,10
"De 25 a 29 años (094)",28,26,2,10,11,1,2,,,,2,43
"De 30 a 34 años (095)",15,13,2,5,3,,3,,,,2,23
"De 35 a 39 años (096)",7,7,,1,2,2,1,1,,,,22
"De 40 a 44 años (097)",10,10,,1,1,2,,5,,1,,52
"De 45 a 49 años (098)",9,9,2,1,1,1,1,1,2,,,33
"De 50 y más años (099)",6,6,,1,3,1,,1,,,,16
"No PEA (100)",5428,5152,2103,567,590,476,699,390,215,112,276,11811
"De 12 a 14 años (101)",894,883,876,6,1,,,,,,11,8
"De 15 a 19 años (102)",1008,984,919,60,2,3,,,,,24,73
"De 20 a 24 años (103)",554,437,182,158,78,12,5,2,,,117,383
"De 25 a 29 años (104)",428,367,26,144,117,41,36,3,,,61,666
"De 30 a 34 años (105)",397,382,11,76,137,77,72,9,,,15,950
"De 35 a 39 años (106)",356,351,5,37,87,95,96,26,3,2,5,1127
"De 40 a 44 años (107)",311,305,11,15,53,72,99,36,15,4,6,1174
"De 45 a 49 años (108)",246,240,9,11,25,35,84,44,23,9,6,1119
"De 50 y más años (109)",1234,1203,64,60,90,141,307,270,174,97,31,6311
,,,,,,,,,,,,
"RURAL (120)",14479,13969,3906,1473,1511,1400,2481,1745,964,489,510,44478
"De 12 a 14 años (121)",1663,1650,1644,5,1,,,,,,13,7
"De 15 a 19 años (122)",1800,1749,1537,178,31,3,,,,,51,249
"De 20 a 24 años (123)",1563,1368,382,559,294,84,37,12,,,195,1628
"De 25 a 29 años (124)",1348,1240,52,276,367,302,221,21,1,,108,2986
"De 30 a 34 años (125)",1330,1278,28,143,240,293,445,109,17,3,52,4323
"De 35 a 39 años (126)",1280,1254,31,72,189,239,418,219,78,8,26,5159
"De 40 a 44 años (127)",1137,1124,23,43,99,137,370,279,127,46,13,5681
"De 45 a 49 años (128)",981,978,25,34,66,105,258,275,140,75,3,5417
"De 50 y más años (129)",3377,3328,184,163,224,237,732,830,601,357,49,19028
"PEA (130)",3223,3022,578,426,394,333,562,381,231,117,201,10397
"De 12 a 14 años (131)",72,71,71,,,,,,,,1,
"De 15 a 19 años (132)",325,315,267,46,2,,,,,,10,50
"De 20 a 24 años (133)",439,357,130,148,61,10,4,4,,,82,341
"De 25 a 29 años (134)",356,305,23,84,89,63,41,5,,,51,653
"De 30 a 34 años (135)",332,301,14,56,69,69,74,18,1,,31,844
"De 35 a 39 años (136)",339,325,14,29,61,66,86,46,19,4,14,1224
"De 40 a 44 años (137)",302,298,9,14,32,44,97,70,21,11,4,1396
"De 45 a 49 años (138)",274,273,9,8,20,28,82,69,41,16,1,1469
"De 50 y más años (139)",784,777,41,41,60,53,178,169,149,86,7,4420
"Ocupada (140)",3177,2985,550,424,392,331,560,381,231,116,192,10365
"De 12 a 14 años (141)",68,67,67,,,,,,,,1,
"De 15 a 19 años (142)",310,300,252,46,2,,,,,,10,50
"De 20 a 24 años (143)",423,349,123,147,61,10,4,4,,,74,340
"De 25 a 29 años (144)",351,301,22,84,88,61,41,5,,,50,645
"De 30 a 34 años (145)",331,300,14,55,69,69,74,18,1,,31,843
"De 35 a 39 años (146)",338,324,14,29,61,66,86,46,19,3,14,1213
"De 40 a 44 años (147)",301,297,9,14,32,44,96,70,21,11,4,1392
"De 45 a 49 años (148)",272,271,9,8,19,28,81,69,41,16,1,1462
"De 50 y más años (149)",783,776,40,41,60,53,178,169,149,86,7,4420
"Desocupada (150)",46,37,28,2,2,2,2,,,1,9,32
"De 12 a 14 años (151)",4,4,4,,,,,,,,,
"De 15 a 19 años (152)",15,15,15,,,,,,,,,
"De 20 a 24 años (153)",16,8,7,1,,,,,,,8,1
"De 25 a 29 años (154)",5,4,1,,1,2,,,,,1,8
"De 30 a 34 años (155)",1,1,,1,,,,,,,,1
"De 35 a 39 años (156)",1,1,,,,,,,,1,,11
"De 40 a 44 años (157)",1,1,,,,,1,,,,,4
"De 45 a 49 años (158)",2,2,,,1,,1,,,,,7
"De 50 y más años (159)",1,1,1,,,,,,,,,
"No PEA (160)",11256,10947,3328,1047,1117,1067,1919,1364,733,372,309,34081
"De 12 a 14 años (161)",1591,1579,1573,5,1,,,,,,12,7
"De 15 a 19 años (162)",1475,1434,1270,132,29,3,,,,,41,199
"De 20 a 24 años (163)",1124,1011,252,411,233,74,33,8,,,113,1287
"De 25 a 29 años (164)",992,935,29,192,278,239,180,16,1,,57,2333
"De 30 a 34 años (165)",998,977,14,87,171,224,371,91,16,3,21,3479
"De 35 a 39 años (166)",941,929,17,43,128,173,332,173,59,4,12,3935
"De 40 a 44 años (167)",835,826,14,29,67,93,273,209,106,35,9,4285
"De 45 a 49 años (168)",707,705,16,26,46,77,176,206,99,59,2,3948
"De 50 y más años (169)",2593,2551,143,122,164,184,554,661,452,271,42,14608
