"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",3944,81,285,674,1007,676,42,1179
,,,,,,,,
"URBANA (060)",5282,31,123,260,565,1089,1685,1529
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",106,,,,,,60,46
"De 20 a 24 años (063)",498,,,,,,231,267
"De 25 a 29 años (064)",626,,,,,25,400,201
"De 30 a 34 años (065)",625,,,,,103,388,134
"De 35 a 39 años (066)",674,,,,5,226,325,118
"De 40 a 44 años (067)",573,,,,33,240,186,114
"De 45 a 49 años (068)",466,,,,75,247,78,66
"De 50 y más años (069)",1709,31,123,260,452,248,17,578
"PEA (070)",1971,3,18,56,244,456,641,553
"De 12 a 14 años (071)",1,,,,,,,1
"De 15 a 19 años (072)",25,,,,,,13,12
"De 20 a 24 años (073)",187,,,,,,71,116
"De 25 a 29 años (074)",273,,,,,10,157,106
"De 30 a 34 años (075)",279,,,,,53,162,64
"De 35 a 39 años (076)",279,,,,2,97,131,49
"De 40 a 44 años (077)",248,,,,19,99,70,60
"De 45 a 49 años (078)",203,,,,47,100,30,26
"De 50 y más años (079)",476,3,18,56,176,97,7,119
"Ocupada (080)",1900,3,17,56,239,440,616,529
"De 12 a 14 años (081)",1,,,,,,,1
"De 15 a 19 años (082)",22,,,,,,11,11
"De 20 a 24 años (083)",180,,,,,,69,111
"De 25 a 29 años (084)",257,,,,,10,151,96
"De 30 a 34 años (085)",266,,,,,50,155,61
"De 35 a 39 años (086)",268,,,,2,93,125,48
"De 40 a 44 años (087)",243,,,,19,96,69,59
"De 45 a 49 años (088)",197,,,,44,98,29,26
"De 50 y más años (089)",466,3,17,56,174,93,7,116
"Desocupada (090)",71,,1,,5,16,25,24
"De 15 a 19 años (092)",3,,,,,,2,1
"De 20 a 24 años (093)",7,,,,,,2,5
"De 25 a 29 años (094)",16,,,,,,6,10
"De 30 a 34 años (095)",13,,,,,3,7,3
"De 35 a 39 años (096)",11,,,,,4,6,1
"De 40 a 44 años (097)",5,,,,,3,1,1
"De 45 a 49 años (098)",6,,,,3,2,1,
"De 50 y más años (099)",10,,1,,2,4,,3
"No PEA (100)",3311,28,105,204,321,633,1044,976
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",81,,,,,,47,34
"De 20 a 24 años (103)",311,,,,,,160,151
"De 25 a 29 años (104)",353,,,,,15,243,95
"De 30 a 34 años (105)",346,,,,,50,226,70
"De 35 a 39 años (106)",395,,,,3,129,194,69
"De 40 a 44 años (107)",325,,,,14,141,116,54
"De 45 a 49 años (108)",263,,,,28,147,48,40
"De 50 y más años (109)",1233,28,105,204,276,151,10,459
,,,,,,,,
"RURAL (120)",9244,56,199,541,1044,2154,3180,2070
"De 12 a 14 años (121)",17,,,,,,,17
"De 15 a 19 años (122)",198,,,,,,126,72
"De 20 a 24 años (123)",854,,,,,4,496,354
"De 25 a 29 años (124)",961,,,,,43,658,260
"De 30 a 34 años (125)",969,,,,,159,663,147
"De 35 a 39 años (126)",1056,,,,10,329,607,110
"De 40 a 44 años (127)",1003,,,,28,475,386,114
"De 45 a 49 años (128)",917,,,4,99,482,210,122
"De 50 y más años (129)",3269,56,199,537,907,662,34,874
"PEA (130)",1897,3,19,69,220,470,607,509
"De 12 a 14 años (131)",1,,,,,,,1
"De 15 a 19 años (132)",35,,,,,,23,12
"De 20 a 24 años (133)",211,,,,,1,102,108
"De 25 a 29 años (134)",228,,,,,6,137,85
"De 30 a 34 años (135)",200,,,,,40,116,44
"De 35 a 39 años (136)",232,,,,5,75,118,34
"De 40 a 44 años (137)",221,,,,11,107,69,34
"De 45 a 49 años (138)",211,,,2,28,104,40,37
"De 50 y más años (139)",558,3,19,67,176,137,2,154
"Ocupada (140)",1855,3,19,67,219,465,590,492
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",32,,,,,,22,10
"De 20 a 24 años (143)",197,,,,,1,94,102
"De 25 a 29 años (144)",224,,,,,6,137,81
"De 30 a 34 años (145)",193,,,,,39,114,40
"De 35 a 39 años (146)",226,,,,5,73,114,34
"De 40 a 44 años (147)",219,,,,11,106,68,34
"De 45 a 49 años (148)",209,,,2,28,103,39,37
"De 50 y más años (149)",554,3,19,65,175,137,2,153
"Desocupada (150)",42,,,2,1,5,17,17
"De 15 a 19 años (152)",3,,,,,,1,2
"De 20 a 24 años (153)",14,,,,,,8,6
"De 25 a 29 años (154)",4,,,,,,,4
"De 30 a 34 años (155)",7,,,,,1,2,4
"De 35 a 39 años (156)",6,,,,,2,4,
"De 40 a 44 años (157)",2,,,,,1,1,
"De 45 a 49 años (158)",2,,,,,1,1,
"De 50 y más años (159)",4,,,2,1,,,1
"No PEA (160)",7347,53,180,472,824,1684,2573,1561
"De 12 a 14 años (161)",16,,,,,,,16
"De 15 a 19 años (162)",163,,,,,,103,60
"De 20 a 24 años (163)",643,,,,,3,394,246
"De 25 a 29 años (164)",733,,,,,37,521,175
"De 30 a 34 años (165)",769,,,,,119,547,103
"De 35 a 39 años (166)",824,,,,5,254,489,76
"De 40 a 44 años (167)",782,,,,17,368,317,80
"De 45 a 49 años (168)",706,,,2,71,378,170,85
"De 50 y más años (169)",2711,53,180,470,731,525,32,720
