"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",1501,94,516,452,345,94
"Otra (036)",1,,,1,,
"Ocupación no especificada (037)",267,,82,73,76,36
"Desocupado (038)",65,3,43,14,5,
,,,,,,
"URBANA (039)",3734,78,1040,1437,890,289
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",20,,5,11,4,
"Profes., científicos e intelectuales (041)",468,,71,282,112,3
"Técnicos de nivel medio y trab.asimilados (042)",98,,31,39,26,2
"Jefes y empleados de oficina (043)",123,,48,49,26,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",346,2,88,137,76,43
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1280,16,286,453,361,164
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",91,1,34,28,21,7
"Obreros construc., conf., papel, fab., instr. (047)",134,,54,46,29,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",813,56,292,260,168,37
"Otra (049)",29,,13,14,2,
"Ocupación no especificada (050)",206,1,56,75,50,24
"Desocupado (051)",126,2,62,43,15,4
"Hombres (052)",2413,56,671,919,582,185
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,4,7,4,
"Profes., científicos e intelectuales (054)",261,,31,162,65,3
"Técnicos de nivel medio y trab.asimilados (055)",54,,17,19,16,2
"Jefes y empleados de oficina (056)",91,,37,34,20,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",112,1,31,38,26,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1065,11,233,395,297,129
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",80,1,28,25,19,7
"Obreros construc., conf., papel, fab., instr. (060)",127,,51,44,27,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",395,41,165,103,75,11
"Otra (062)",28,,13,13,2,
"Ocupación no especificada (063)",91,1,20,44,18,8
"Desocupado (064)",94,1,41,35,13,4
"Mujeres (065)",1321,22,369,518,308,104
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",5,,1,4,,
"Profes., científicos e intelectuales (067)",207,,40,120,47,
"Técnicos de nivel medio y trab.asimilados (068)",44,,14,20,10,
"Jefes y empleados de oficina (069)",32,,11,15,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",234,1,57,99,50,27
"Agricult.trabaj. calif. agrop. y pesqueros (071)",215,5,53,58,64,35
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",11,,6,3,2,
"Obreros construc., conf., papel, fab., instr. (073)",7,,3,2,2,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",418,15,127,157,93,26
"Otra (075)",1,,,1,,
"Ocupación no especificada (076)",115,,36,31,32,16
"Desocupado (077)",32,1,21,8,2,
,,,,,,
"RURAL (078)",6190,167,1947,1932,1537,607
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",5,,1,2,2,
"Profes., científicos e intelectuales (080)",138,,40,62,35,1
"Técnicos de nivel medio y trab.asimilados (081)",38,,18,15,5,
"Jefes y empleados de oficina (082)",17,,7,9,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",171,,64,65,39,3
"Agricult.trabaj. calif. agrop. y pesqueros (084)",2886,6,654,945,863,418
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",113,,43,40,24,6
"Obreros construc., conf., papel, fab., instr. (086)",110,,42,44,21,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",2158,152,877,575,428,126
"Otra (088)",1,,,,1,
"Ocupación no especificada (089)",264,4,71,84,74,31
"Desocupado (090)",289,5,130,91,44,19
"Hombres (091)",4064,85,1235,1308,1020,416
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",3,,,2,1,
"Profes., científicos e intelectuales (093)",98,,21,44,32,1
"Técnicos de nivel medio y trab.asimilados (094)",24,,13,8,3,
"Jefes y empleados de oficina (095)",12,,5,6,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",67,,26,27,12,2
"Agricult.trabaj. calif. agrop. y pesqueros (097)",2204,5,468,733,680,318
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",102,,39,37,22,4
"Obreros construc., conf., papel, fab., instr. (099)",110,,42,44,21,3
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1075,73,488,280,176,58
"Otra (101)",1,,,,1,
"Ocupación no especificada (102)",112,4,25,42,30,11
"Desocupado (103)",256,3,108,85,41,19
"Mujeres (104)",2126,82,712,624,517,191
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,1,,1,
"Profes., científicos e intelectuales (106)",40,,19,18,3,
"Técnicos de nivel medio y trab.asimilados (107)",14,,5,7,2,
"Jefes y empleados de oficina (108)",5,,2,3,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",104,,38,38,27,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",682,1,186,212,183,100
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",11,,4,3,2,2
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1083,79,389,295,252,68
"Ocupación no especificada (115)",152,,46,42,44,20
"Desocupado (116)",33,2,22,6,3,
