"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",92,196,187,9,95.4,4.6,
"De 40 a 44 años (037)",59,158,157,1,99.4,0.6,
"De 45 a 49 años (038)",36,109,105,,96.3,,
"De 50 y más años (039)",66,250,237,,94.8,,
"No PEA (040)",38739,93921,84238,1745,89.7,1.9,
"De 12 a 14 años (041)",4455,9,7,1,77.8,11.1,
"De 15 a 19 años (042)",5758,491,482,166,98.2,33.8,
"De 20 a 24 años (043)",4663,2962,2921,471,98.6,15.9,
"De 25 a 29 años (044)",3541,5165,5043,441,97.6,8.5,
"De 30 a 34 años (045)",3175,7136,6954,346,97.4,4.8,
"De 35 a 39 años (046)",2760,8174,7847,207,96,2.5,
"De 40 a 44 años (047)",2258,7949,7520,90,94.6,1.1,
"De 45 a 49 años (048)",1950,8283,7679,23,92.7,0.3,
"De 50 y más años (049)",10179,53752,45785,,85.2,,
,,,,,,,
"URBANA (060)",44182,90638,84089,1693,92.8,1.9,
"De 12 a 14 años (061)",3238,8,6,1,75,12.5,
"De 15 a 19 años (062)",5356,389,381,133,97.9,34.2,
"De 20 a 24 años (063)",5629,2663,2638,380,99.1,14.3,
"De 25 a 29 años (064)",5332,5381,5282,460,98.2,8.5,
"De 30 a 34 años (065)",4759,7955,7817,380,98.3,4.8,
"De 35 a 39 años (066)",4025,9410,9200,238,97.8,2.5,
"De 40 a 44 años (067)",3428,9772,9452,88,96.7,0.9,
"De 45 a 49 años (068)",2806,9453,9022,13,95.4,0.1,
"De 50 y más años (069)",9609,45607,40291,,88.3,,
"PEA (070)",17262,33075,31425,528,95,1.6,
"De 12 a 14 años (071)",115,1,1,,100,,
"De 15 a 19 años (072)",1072,98,97,34,99,34.7,
"De 20 a 24 años (073)",2159,806,798,77,99,9.6,
"De 25 a 29 años (074)",2784,2117,2071,142,97.8,6.7,
"De 30 a 34 años (075)",2550,3496,3414,142,97.7,4.1,
"De 35 a 39 años (076)",2176,4517,4437,102,98.2,2.3,
"De 40 a 44 años (077)",1892,4801,4671,31,97.3,0.6,
"De 45 a 49 años (078)",1569,4725,4545,,96.2,,
"De 50 y más años (079)",2945,12514,11391,,91,,
"Ocupada (080)",16252,31958,30340,474,94.9,1.5,
"De 12 a 14 años (081)",111,1,1,,100,,
"De 15 a 19 años (082)",950,86,85,28,98.8,32.6,
"De 20 a 24 años (083)",1922,722,714,65,98.9,9,
"De 25 a 29 años (084)",2532,1941,1896,128,97.7,6.6,
"De 30 a 34 años (085)",2385,3290,3216,129,97.8,3.9,
"De 35 a 39 años (086)",2092,4334,4262,94,98.3,2.2,
"De 40 a 44 años (087)",1837,4655,4526,30,97.2,0.6,
"De 45 a 49 años (088)",1536,4623,4447,,96.2,,
"De 50 y más años (089)",2887,12306,11193,,91,,
"Desocupada (090)",1010,1117,1085,54,97.1,4.8,
"De 12 a 14 años (091)",4,,,,,,
"De 15 a 19 años (092)",122,12,12,6,100,50,
"De 20 a 24 años (093)",237,84,84,12,100,14.3,
"De 25 a 29 años (094)",252,176,175,14,99.4,8,
"De 30 a 34 años (095)",165,206,198,13,96.1,6.3,
"De 35 a 39 años (096)",84,183,175,8,95.6,4.4,
"De 40 a 44 años (097)",55,146,145,1,99.3,0.7,
"De 45 a 49 años (098)",33,102,98,,96.1,,
"De 50 y más años (099)",58,208,198,,95.2,,
"No PEA (100)",26920,57563,52664,1165,91.5,2,
"De 12 a 14 años (101)",3123,7,5,1,71.4,14.3,
"De 15 a 19 años (102)",4284,291,284,99,97.6,34,
"De 20 a 24 años (103)",3470,1857,1840,303,99.1,16.3,
"De 25 a 29 años (104)",2548,3264,3211,318,98.4,9.7,
"De 30 a 34 años (105)",2209,4459,4403,238,98.7,5.3,
"De 35 a 39 años (106)",1849,4893,4763,136,97.3,2.8,
"De 40 a 44 años (107)",1536,4971,4781,57,96.2,1.1,
"De 45 a 49 años (108)",1237,4728,4477,13,94.7,0.3,
"De 50 y más años (109)",6664,33093,28900,,87.3,,
,,,,,,,
"RURAL (120)",14153,42965,37508,664,87.3,1.5,
"De 12 a 14 años (121)",1366,2,2,,100,,
"De 15 a 19 años (122)",1714,236,233,74,98.7,31.4,
"De 20 a 24 años (123)",1547,1308,1279,192,97.8,14.7,
"De 25 a 29 años (124)",1275,2225,2140,139,96.2,6.2,
"De 30 a 34 años (125)",1198,3218,3072,123,95.5,3.8,
"De 35 a 39 años (126)",1162,3981,3760,83,94.4,2.1,
"De 40 a 44 años (127)",933,3833,3518,43,91.8,1.1,
"De 45 a 49 años (128)",865,4305,3891,10,90.4,0.2,
"De 50 y más años (129)",4093,23857,19613,,82.2,,
"PEA (130)",2334,6607,5934,86,89.8,1.3,
"De 12 a 14 años (131)",34,,,,,,
"De 15 a 19 años (132)",240,36,35,8,97.2,22.2,
"De 20 a 24 años (133)",354,203,198,24,97.5,11.8,
"De 25 a 29 años (134)",282,324,308,16,95.1,4.9,
"De 30 a 34 años (135)",232,541,521,15,96.3,2.8,
"De 35 a 39 años (136)",251,700,676,12,96.6,1.7,
"De 40 a 44 años (137)",211,855,779,10,91.1,1.2,
"De 45 a 49 años (138)",152,750,689,1,91.9,0.1,
"De 50 y más años (139)",578,3198,2728,,85.3,,
"Ocupada (140)",2214,6494,5825,82,89.7,1.3,
"De 12 a 14 años (141)",31,,,,,,
"De 15 a 19 años (142)",203,33,32,8,97,24.2,
"De 20 a 24 años (143)",324,195,190,23,97.4,11.8,
"De 25 a 29 años (144)",263,310,294,15,94.8,4.8,
"De 30 a 34 años (145)",224,527,507,14,96.2,2.7,
"De 35 a 39 años (146)",243,687,664,11,96.7,1.6,
"De 40 a 44 años (147)",207,843,767,10,91,1.2,
"De 45 a 49 años (148)",149,743,682,1,91.8,0.1,
"De 50 y más años (149)",570,3156,2689,,85.2,,
"Desocupada (150)",120,113,109,4,96.5,3.5,
"De 12 a 14 años (151)",3,,,,,,
"De 15 a 19 años (152)",37,3,3,,100,,
"De 20 a 24 años (153)",30,8,8,1,100,12.5,
"De 25 a 29 años (154)",19,14,14,1,100,7.1,
"De 30 a 34 años (155)",8,14,14,1,100,7.1,
"De 35 a 39 años (156)",8,13,12,1,92.3,7.7,
"De 40 a 44 años (157)",4,12,12,,100,,
"De 45 a 49 años (158)",3,7,7,,100,,
"De 50 y más años (159)",8,42,39,,92.9,,
"No PEA (160)",11819,36358,31574,578,86.8,1.6,
"De 12 a 14 años (161)",1332,2,2,,100,,
"De 15 a 19 años (162)",1474,200,198,66,99,33,
"De 20 a 24 años (163)",1193,1105,1081,168,97.8,15.2,
"De 25 a 29 años (164)",993,1901,1832,123,96.4,6.5,
"De 30 a 34 años (165)",966,2677,2551,108,95.3,4,
"De 35 a 39 años (166)",911,3281,3084,71,94,2.2,
"De 40 a 44 años (167)",722,2978,2739,33,92,1.1,
"De 45 a 49 años (168)",713,3555,3202,9,90.1,0.3,
"De 50 y más años (169)",3515,20659,16885,,81.7,,
