"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obrero (058)",8,5,1,2,
"Trabajador independiente (059)",9,8,1,,
"Trabajador familiar no remunerado (061)",28,27,1,,
"Trabajador del hogar (062)",8,8,,,
"De 15 a 29 años (064)",841,699,52,22,68
"Empleado (065)",195,101,19,14,61
"Obrero (066)",156,124,17,8,7
"Trabajador independiente (067)",269,260,9,,
"Empleador o patrono (068)",9,7,2,,
"Trabajador familiar no remunerado (069)",158,153,5,,
"Trabajador del hogar (070)",54,54,,,
"De 30 a 44 años (072)",1247,891,84,60,212
"Empleado (073)",402,90,51,56,205
"Obrero (074)",131,108,12,4,7
"Trabajador independiente (075)",580,559,21,,
"Empleador o patrono (076)",25,25,,,
"Trabajador familiar no remunerado (077)",94,94,,,
"Trabajador del hogar (078)",15,15,,,
"De 45 a 64 años (080)",870,660,49,36,125
"Empleado (081)",215,38,28,32,117
"Obrero (082)",80,61,9,3,7
"Trabajador independiente (083)",464,457,7,,
"Empleador o patrono (084)",23,20,1,1,1
"Trabajador familiar no remunerado (085)",80,76,4,,
"Trabajador del hogar (086)",8,8,,,
"De 65 y más años (088)",227,221,3,1,2
"Empleado (089)",8,6,,,2
"Obrero (090)",18,16,1,1,
"Trabajador independiente (091)",155,154,1,,
"Empleador o patrono (092)",5,4,1,,
"Trabajador familiar no remunerado (093)",38,38,,,
"Trabajador del hogar (094)",3,3,,,
,,,,,
"RURAL (096)",6349,5982,252,37,78
"Empleado (097)",247,109,43,24,71
"Obrero (098)",1273,1191,63,12,7
"Trabajador independiente (099)",3201,3131,70,,
"Empleador o patrono (100)",178,169,8,1,
"Trabajador familiar no remunerado (101)",1403,1335,68,,
"Trabajador del hogar (102)",47,47,,,
"De 06 a 14 años (104)",231,214,16,1,
"Empleado (105)",1,1,,,
"Obrero (106)",27,22,4,1,
"Trabajador independiente (107)",25,24,1,,
"Trabajador familiar no remunerado (109)",172,161,11,,
"Trabajador del hogar (110)",6,6,,,
"De 15 a 29 años (112)",2314,2168,118,9,19
"Empleado (113)",76,39,15,5,17
"Obrero (114)",527,497,24,4,2
"Trabajador independiente (115)",871,843,28,,
"Empleador o patrono (116)",46,43,3,,
"Trabajador familiar no remunerado (117)",769,721,48,,
"Trabajador del hogar (118)",25,25,,,
"De 30 a 44 años (120)",1939,1805,74,15,45
"Empleado (121)",119,46,20,11,42
"Obrero (122)",366,337,22,4,3
"Trabajador independiente (123)",1127,1105,22,,
"Empleador o patrono (124)",63,61,2,,
"Trabajador familiar no remunerado (125)",255,247,8,,
"Trabajador del hogar (126)",9,9,,,
"De 45 a 64 años (128)",1399,1336,40,11,12
"Empleado (129)",50,22,8,8,12
"Obrero (130)",278,263,12,3,
"Trabajador independiente (131)",870,853,17,,
"Empleador o patrono (132)",45,42,3,,
"Trabajador familiar no remunerado (133)",150,150,,,
"Trabajador del hogar (134)",6,6,,,
"De 65 y más años (136)",466,459,4,1,2
"Empleado (137)",1,1,,,
"Obrero (138)",75,72,1,,2
"Trabajador independiente (139)",308,306,2,,
"Empleador o patrono (140)",24,23,,1,
"Trabajador familiar no remunerado (141)",57,56,1,,
"Trabajador del hogar (142)",1,1,,,
