"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",33,27,,20,3,2,2,,,,6,40
"De 20 a 24 años (023)",250,147,,95,37,12,3,,,,103,218
"De 25 a 29 años (024)",353,247,2,124,75,29,17,,,,106,432
"De 30 a 34 años (025)",330,282,1,74,86,67,45,8,1,,48,700
"De 35 a 39 años (026)",342,309,2,43,80,73,84,19,6,2,33,972
"De 40 a 44 años (027)",312,300,1,25,43,58,116,43,11,3,12,1203
"De 45 a 49 años (028)",248,236,,22,33,33,84,47,12,5,12,1016
"De 50 y más años (029)",661,652,5,55,60,73,186,162,81,30,9,3265
"Desocupada (030)",168,102,3,42,19,13,15,6,3,1,66,259
"De 15 a 19 años (032)",3,2,,1,1,,,,,,1,3
"De 20 a 24 años (033)",44,21,,16,1,3,,1,,,23,34
"De 25 a 29 años (034)",43,22,1,14,4,1,2,,,,21,33
"De 30 a 34 años (035)",19,15,,7,6,2,,,,,4,25
"De 35 a 39 años (036)",27,18,2,2,4,6,3,1,,,9,46
"De 40 a 44 años (037)",11,5,,1,,,3,,1,,6,23
"De 45 a 49 años (038)",6,5,,,1,1,2,1,,,1,21
"De 50 y más años (039)",15,14,,1,2,,5,3,2,1,1,74
"No PEA (040)",9444,8521,52,1424,1468,1338,2132,1371,553,183,923,33203
"De 12 a 14 años (041)",23,8,1,5,2,,,,,,15,9
"De 15 a 19 años (042)",197,158,2,123,18,9,6,,,,39,210
"De 20 a 24 años (043)",1005,681,6,423,189,43,18,2,,,324,1019
"De 25 a 29 años (044)",1191,938,2,304,335,196,96,4,1,,253,1997
"De 30 a 34 años (045)",1048,943,7,150,286,234,222,34,7,3,105,2679
"De 35 a 39 años (046)",1097,1038,6,91,195,236,369,119,19,3,59,3766
"De 40 a 44 años (047)",840,805,2,55,93,151,265,178,49,12,35,3527
"De 45 a 49 años (048)",842,820,5,45,65,136,278,205,68,18,22,3874
"De 50 y más años (049)",3201,3130,21,228,285,333,878,829,409,147,71,16122
,,,,,,,,,,,,
"URBANA (060)",7443,6558,39,1235,1174,1050,1599,971,369,121,885,24427
"De 12 a 14 años (061)",13,4,,2,2,,,,,,9,6
"De 15 a 19 años (062)",103,77,1,59,10,3,4,,,,26,104
"De 20 a 24 años (063)",771,476,3,324,109,30,8,2,,,295,680
"De 25 a 29 años (064)",921,671,2,294,228,105,40,1,1,,250,1245
"De 30 a 34 años (065)",832,716,5,163,243,173,110,14,5,3,116,1797
"De 35 a 39 años (066)",920,841,5,96,187,209,264,63,14,3,79,2807
"De 40 a 44 años (067)",714,678,2,63,97,139,222,119,28,8,36,2725
"De 45 a 49 años (068)",689,660,5,51,76,113,220,143,40,12,29,2875
"De 50 y más años (069)",2480,2435,16,183,222,278,731,629,281,95,45,12188
"PEA (070)",1891,1614,9,371,307,263,384,191,64,25,277,5486
"De 12 a 14 años (071)",1,1,,,1,,,,,,,2
"De 15 a 19 años (072)",18,14,,10,1,1,2,,,,4,23
"De 20 a 24 años (073)",199,113,,81,22,9,,1,,,86,159
"De 25 a 29 años (074)",269,181,1,97,56,18,9,,,,88,300
"De 30 a 34 años (075)",242,207,1,67,63,44,28,3,1,,35,474
"De 35 a 39 años (076)",273,236,2,39,65,58,57,9,5,1,37,694
"De 40 a 44 años (077)",230,218,1,23,33,47,83,26,5,,12,808
"De 45 a 49 años (078)",183,172,,16,28,28,62,29,6,3,11,696
"De 50 y más años (079)",476,472,4,38,38,58,143,123,47,21,4,2330
"Ocupada (080)",1786,1548,8,339,296,258,376,185,62,24,238,5315
"De 12 a 14 años (081)",1,1,,,1,,,,,,,2
"De 15 a 19 años (082)",16,12,,9,,1,2,,,,4,20
"De 20 a 24 años (083)",168,96,,68,21,7,,,,,72,131
"De 25 a 29 años (084)",243,169,1,89,54,18,7,,,,74,280
"De 30 a 34 años (085)",230,197,1,61,60,43,28,3,1,,33,459
"De 35 a 39 años (086)",256,227,1,37,62,57,56,8,5,1,29,673
"De 40 a 44 años (087)",226,215,1,22,33,47,82,26,4,,11,794
"De 45 a 49 años (088)",179,168,,16,27,27,61,28,6,3,11,679
"De 50 y más años (089)",467,463,4,37,38,58,140,120,46,20,4,2277
"Desocupada (090)",105,66,1,32,11,5,8,6,2,1,39,171
"De 15 a 19 años (092)",2,2,,1,1,,,,,,,3
"De 20 a 24 años (093)",31,17,,13,1,2,,1,,,14,28
"De 25 a 29 años (094)",26,12,,8,2,,2,,,,14,20
"De 30 a 34 años (095)",12,10,,6,3,1,,,,,2,15
"De 35 a 39 años (096)",17,9,1,2,3,1,1,1,,,8,21
"De 40 a 44 años (097)",4,3,,1,,,1,,1,,1,14
"De 45 a 49 años (098)",4,4,,,1,1,1,1,,,,17
"De 50 y más años (099)",9,9,,1,,,3,3,1,1,,53
"No PEA (100)",5552,4944,30,864,867,787,1215,780,305,96,608,18941
"De 12 a 14 años (101)",12,3,,2,1,,,,,,9,4
"De 15 a 19 años (102)",85,63,1,49,9,2,2,,,,22,81
"De 20 a 24 años (103)",572,363,3,243,87,21,8,1,,,209,521
"De 25 a 29 años (104)",652,490,1,197,172,87,31,1,1,,162,945
"De 30 a 34 años (105)",590,509,4,96,180,129,82,11,4,3,81,1323
"De 35 a 39 años (106)",647,605,3,57,122,151,207,54,9,2,42,2113
"De 40 a 44 años (107)",484,460,1,40,64,92,139,93,23,8,24,1917
"De 45 a 49 años (108)",506,488,5,35,48,85,158,114,34,9,18,2179
"De 50 y más años (109)",2004,1963,12,145,184,220,588,506,234,74,41,9858
,,,,,,,,,,,,
"RURAL (120)",4701,4268,27,691,731,648,1085,685,298,103,433,16885
"De 12 a 14 años (121)",13,7,1,5,1,,,,,,6,7
"De 15 a 19 años (122)",130,110,1,85,12,8,4,,,,20,149
"De 20 a 24 años (123)",528,373,3,210,118,28,13,1,,,155,591
"De 25 a 29 años (124)",666,536,3,148,186,121,75,3,,,130,1217
"De 30 a 34 años (125)",565,524,3,68,135,130,157,28,3,,41,1607
"De 35 a 39 años (126)",546,524,5,40,92,106,192,76,11,2,22,1977
"De 40 a 44 años (127)",449,432,1,18,39,70,162,102,33,7,17,2028
"De 45 a 49 años (128)",407,401,,16,23,57,144,110,40,11,6,2036
"De 50 y más años (129)",1397,1361,10,101,125,128,338,365,211,83,36,7273
"PEA (130)",809,691,5,131,130,97,168,94,50,16,118,2623
"De 12 a 14 años (131)",2,2,,2,,,,,,,,2
"De 15 a 19 años (132)",18,15,,11,3,1,,,,,3,20
"De 20 a 24 años (133)",95,55,,30,16,6,3,,,,40,93
"De 25 a 29 años (134)",127,88,2,41,23,12,10,,,,39,165
"De 30 a 34 años (135)",107,90,,14,29,25,17,5,,,17,251
"De 35 a 39 años (136)",96,91,2,6,19,21,30,11,1,1,5,324
"De 40 a 44 años (137)",93,87,,3,10,11,36,17,7,3,6,418
"De 45 a 49 años (138)",71,69,,6,6,6,24,19,6,2,2,341
"De 50 y más años (139)",200,194,1,18,24,15,48,42,36,10,6,1009
"Ocupada (140)",746,655,3,121,122,89,161,94,49,16,91,2535
"De 12 a 14 años (141)",2,2,,2,,,,,,,,2
"De 15 a 19 años (142)",17,15,,11,3,1,,,,,2,20
"De 20 a 24 años (143)",82,51,,27,16,5,3,,,,31,87
"De 25 a 29 años (144)",110,78,1,35,21,11,10,,,,32,152
"De 30 a 34 años (145)",100,85,,13,26,24,17,5,,,15,241
"De 35 a 39 años (146)",86,82,1,6,18,16,28,11,1,1,4,299
"De 40 a 44 años (147)",86,85,,3,10,11,34,17,7,3,1,409
"De 45 a 49 años (148)",69,68,,6,6,6,23,19,6,2,1,337
"De 50 y más años (149)",194,189,1,18,22,15,46,42,35,10,5,988
"Desocupada (150)",63,36,2,10,8,8,7,,1,,27,88
"De 15 a 19 años (152)",1,,,,,,,,,,1,
"De 20 a 24 años (153)",13,4,,3,,1,,,,,9,6
"De 25 a 29 años (154)",17,10,1,6,2,1,,,,,7,13
"De 30 a 34 años (155)",7,5,,1,3,1,,,,,2,10
"De 35 a 39 años (156)",10,9,1,,1,5,2,,,,1,25
"De 40 a 44 años (157)",7,2,,,,,2,,,,5,9
"De 45 a 49 años (158)",2,1,,,,,1,,,,1,4
"De 50 y más años (159)",6,5,,,2,,2,,1,,1,21
"No PEA (160)",3892,3577,22,560,601,551,917,591,248,87,315,14262
"De 12 a 14 años (161)",11,5,1,3,1,,,,,,6,5
"De 15 a 19 años (162)",112,95,1,74,9,7,4,,,,17,129
"De 20 a 24 años (163)",433,318,3,180,102,22,10,1,,,115,498
"De 25 a 29 años (164)",539,448,1,107,163,109,65,3,,,91,1052
"De 30 a 34 años (165)",458,434,3,54,106,105,140,23,3,,24,1356
"De 35 a 39 años (166)",450,433,3,34,73,85,162,65,10,1,17,1653
"De 40 a 44 años (167)",356,345,1,15,29,59,126,85,26,4,11,1610
"De 45 a 49 años (168)",336,332,,10,17,51,120,91,34,9,4,1695
"De 50 y más años (169)",1197,1167,9,83,101,113,290,323,175,73,30,6264
