"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",675,655,478,134,33,8,2,,,,20,232
"De 20 a 24 años (023)",879,787,265,257,169,64,29,3,,,92,933
"De 25 a 29 años (024)",907,834,148,232,152,137,132,29,4,,73,1740
"De 30 a 34 años (025)",875,824,96,174,193,128,152,61,15,5,51,2170
"De 35 a 39 años (026)",900,877,60,119,169,179,194,95,44,17,23,2994
"De 40 a 44 años (027)",719,708,30,63,115,148,195,96,38,23,11,2803
"De 45 a 49 años (028)",541,535,23,27,86,101,154,74,44,26,6,2328
"De 50 y más años (029)",908,897,53,51,67,81,180,188,164,113,11,5103
"Desocupada (030)",209,180,89,28,19,19,13,8,2,2,29,268
"De 12 a 14 años (031)",16,16,16,,,,,,,,,
"De 15 a 19 años (032)",39,39,34,4,1,,,,,,,6
"De 20 a 24 años (033)",49,33,22,8,2,1,,,,,16,15
"De 25 a 29 años (034)",40,31,12,9,4,6,,,,,9,35
"De 30 a 34 años (035)",21,19,2,2,7,5,3,,,,2,44
"De 35 a 39 años (036)",19,18,3,2,4,4,4,1,,,1,44
"De 40 a 44 años (037)",6,6,,1,,2,2,1,,,,22
"De 45 a 49 años (038)",9,9,,1,1,,3,3,,1,,46
"De 50 y más años (039)",10,9,,1,,1,1,3,2,1,1,56
"No PEA (040)",17386,16896,5657,2135,2011,1563,2302,1481,979,768,490,47528
"De 12 a 14 años (041)",2564,2536,2522,11,3,,,,,,28,17
"De 15 a 19 años (042)",2819,2755,2210,429,100,10,6,,,,64,683
"De 20 a 24 años (043)",2150,1953,519,748,442,180,56,8,,,197,2462
"De 25 a 29 años (044)",1881,1803,153,436,528,338,300,39,9,,78,4115
"De 30 a 34 años (045)",1462,1431,64,210,345,298,353,123,31,7,31,4444
"De 35 a 39 años (046)",1443,1419,43,93,254,276,407,240,80,26,24,5707
"De 40 a 44 años (047)",1129,1111,38,69,124,168,356,183,115,58,18,5168
"De 45 a 49 años (048)",949,942,25,41,85,110,256,211,129,85,7,5081
"De 50 y más años (049)",2989,2946,83,98,130,183,568,677,615,592,43,19851
,,,,,,,,,,,,
"URBANA (060)",12688,12107,3769,1950,1736,1346,1652,853,475,326,581,29889
"De 12 a 14 años (061)",1245,1234,1225,7,2,,,,,,11,11
"De 15 a 19 años (062)",1783,1734,1485,214,30,4,1,,,,49,290
"De 20 a 24 años (063)",1565,1343,523,557,206,47,10,,,,222,1155
"De 25 a 29 años (064)",1397,1272,216,460,347,171,76,2,,,125,2005
"De 30 a 34 años (065)",1308,1239,111,285,373,240,180,42,7,1,69,2857
"De 35 a 39 años (066)",1286,1248,66,169,319,317,278,81,15,3,38,3637
"De 40 a 44 años (067)",1080,1057,44,104,190,224,333,116,35,11,23,3770
"De 45 a 49 años (068)",852,840,34,54,137,161,268,117,49,20,12,3380
"De 50 y más años (069)",2172,2140,65,100,132,182,506,495,369,291,32,12784
"PEA (070)",4017,3765,826,721,674,564,566,228,123,63,252,9418
"De 12 a 14 años (071)",55,55,52,3,,,,,,,,3
"De 15 a 19 años (072)",326,316,263,42,9,2,,,,,10,66
"De 20 a 24 años (073)",503,415,205,142,56,10,2,,,,88,293
"De 25 a 29 años (074)",535,464,124,180,85,55,20,,,,71,602
"De 30 a 34 años (075)",590,546,73,144,155,95,62,14,3,,44,1118
"De 35 a 39 años (076)",588,570,48,101,144,145,101,25,6,,18,1459
"De 40 a 44 años (077)",487,476,26,52,102,116,136,38,5,1,11,1493
"De 45 a 49 años (078)",378,373,17,26,73,85,112,36,17,7,5,1369
"De 50 y más años (079)",555,550,18,31,50,56,133,115,92,55,5,3015
"Ocupada (080)",3864,3637,775,700,657,548,553,222,121,61,227,9184
"De 12 a 14 años (081)",54,54,51,3,,,,,,,,3
"De 15 a 19 años (082)",307,297,246,41,8,2,,,,,10,63
"De 20 a 24 años (083)",465,391,188,136,55,10,2,,,,74,285
"De 25 a 29 años (084)",497,435,113,171,81,50,20,,,,62,570
"De 30 a 34 años (085)",570,528,71,143,148,90,59,14,3,,42,1075
"De 35 a 39 años (086)",571,553,45,99,140,142,97,24,6,,18,1418
"De 40 a 44 años (087)",482,471,26,51,102,114,134,38,5,1,11,1478
"De 45 a 49 años (088)",371,366,17,25,73,85,109,34,17,6,5,1332
"De 50 y más años (089)",547,542,18,31,50,55,132,112,90,54,5,2960
"Desocupada (090)",153,128,51,21,17,16,13,6,2,2,25,234
"De 12 a 14 años (091)",1,1,1,,,,,,,,,
"De 15 a 19 años (092)",19,19,17,1,1,,,,,,,3
"De 20 a 24 años (093)",38,24,17,6,1,,,,,,14,8
"De 25 a 29 años (094)",38,29,11,9,4,5,,,,,9,32
"De 30 a 34 años (095)",20,18,2,1,7,5,3,,,,2,43
"De 35 a 39 años (096)",17,17,3,2,4,3,4,1,,,,41
"De 40 a 44 años (097)",5,5,,1,,2,2,,,,,15
"De 45 a 49 años (098)",7,7,,1,,,3,2,,1,,37
"De 50 y más años (099)",8,8,,,,1,1,3,2,1,,55
"No PEA (100)",8671,8342,2943,1229,1062,782,1086,625,352,263,329,20471
"De 12 a 14 años (101)",1190,1179,1173,4,2,,,,,,11,8
"De 15 a 19 años (102)",1457,1418,1222,172,21,2,1,,,,39,224
"De 20 a 24 años (103)",1062,928,318,415,150,37,8,,,,134,862
"De 25 a 29 años (104)",862,808,92,280,262,116,56,2,,,54,1403
"De 30 a 34 años (105)",718,693,38,141,218,145,118,28,4,1,25,1739
"De 35 a 39 años (106)",698,678,18,68,175,172,177,56,9,3,20,2178
"De 40 a 44 años (107)",593,581,18,52,88,108,197,78,30,10,12,2277
"De 45 a 49 años (108)",474,467,17,28,64,76,156,81,32,13,7,2011
"De 50 y más años (109)",1617,1590,47,69,82,126,373,380,277,236,27,9769
,,,,,,,,,,,,
"RURAL (120)",11459,11233,3272,1275,1278,1082,1701,1182,815,628,226,36215
"De 12 a 14 años (121)",1483,1465,1455,9,1,,,,,,18,11
"De 15 a 19 años (122)",1750,1715,1237,353,104,14,7,,,,35,631
"De 20 a 24 años (123)",1513,1430,283,456,407,198,75,11,,,83,2255
"De 25 a 29 años (124)",1431,1396,97,217,337,310,356,66,13,,35,3885
"De 30 a 34 años (125)",1050,1035,51,101,172,191,328,142,39,11,15,3801
"De 35 a 39 años (126)",1076,1066,40,45,108,142,327,255,109,40,10,5108
"De 40 a 44 años (127)",774,768,24,29,49,94,220,164,118,70,6,4223
"De 45 a 49 años (128)",647,646,14,15,35,50,145,171,124,92,1,4075
"De 50 y más años (129)",1735,1712,71,50,65,83,243,373,412,415,23,12226
"PEA (130)",2744,2679,558,369,329,301,485,326,188,123,65,9158
"De 12 a 14 años (131)",109,108,106,2,,,,,,,1,2
"De 15 a 19 años (132)",388,378,249,96,25,6,2,,,,10,172
"De 20 a 24 años (133)",425,405,82,123,115,55,27,3,,,20,655
"De 25 a 29 años (134)",412,401,36,61,71,88,112,29,4,,11,1173
"De 30 a 34 años (135)",306,297,25,32,45,38,93,47,12,5,9,1096
"De 35 a 39 años (136)",331,325,15,20,29,38,97,71,38,17,6,1579
"De 40 a 44 años (137)",238,238,4,12,13,34,61,59,33,22,,1332
"De 45 a 49 años (138)",172,171,6,2,14,16,45,41,27,20,1,1005
"De 50 y más años (139)",363,356,35,21,17,26,48,76,74,59,7,2144
"Ocupada (140)",2688,2627,520,362,327,298,485,324,188,123,61,9124
"De 12 a 14 años (141)",94,93,91,2,,,,,,,1,2
"De 15 a 19 años (142)",368,358,232,93,25,6,2,,,,10,169
"De 20 a 24 años (143)",414,396,77,121,114,54,27,3,,,18,648
"De 25 a 29 años (144)",410,399,35,61,71,87,112,29,4,,11,1170
"De 30 a 34 años (145)",305,296,25,31,45,38,93,47,12,5,9,1095
"De 35 a 39 años (146)",329,324,15,20,29,37,97,71,38,17,5,1576
"De 40 a 44 años (147)",237,237,4,12,13,34,61,58,33,22,,1325
"De 45 a 49 años (148)",170,169,6,2,13,16,45,40,27,20,1,996
"De 50 y más años (149)",361,355,35,20,17,26,48,76,74,59,6,2143
"Desocupada (150)",56,52,38,7,2,3,,2,,,4,34
"De 12 a 14 años (151)",15,15,15,,,,,,,,,
"De 15 a 19 años (152)",20,20,17,3,,,,,,,,3
"De 20 a 24 años (153)",11,9,5,2,1,1,,,,,2,7
"De 25 a 29 años (154)",2,2,1,,,1,,,,,,3
"De 30 a 34 años (155)",1,1,,1,,,,,,,,1
"De 35 a 39 años (156)",2,1,,,,1,,,,,1,3
"De 40 a 44 años (157)",1,1,,,,,,1,,,,7
"De 45 a 49 años (158)",2,2,,,1,,,1,,,,9
"De 50 y más años (159)",2,1,,1,,,,,,,1,1
"No PEA (160)",8715,8554,2714,906,949,781,1216,856,627,505,161,27057
"De 12 a 14 años (161)",1374,1357,1349,7,1,,,,,,17,9
"De 15 a 19 años (162)",1362,1337,988,257,79,8,5,,,,25,459
"De 20 a 24 años (163)",1088,1025,201,333,292,143,48,8,,,63,1600
"De 25 a 29 años (164)",1019,995,61,156,266,222,244,37,9,,24,2712
"De 30 a 34 años (165)",744,738,26,69,127,153,235,95,27,6,6,2705
"De 35 a 39 años (166)",745,741,25,25,79,104,230,184,71,23,4,3529
"De 40 a 44 años (167)",536,530,20,17,36,60,159,105,85,48,6,2891
"De 45 a 49 años (168)",475,475,8,13,21,34,100,130,97,72,,3070
"De 50 y más años (169)",1372,1356,36,29,48,57,195,297,338,356,16,10082
