"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2096,149,804,724,362,57
"Otra (036)",1,,1,,,
"Ocupación no especificada (037)",245,7,96,88,47,7
"Desocupado (038)",160,4,97,39,15,5
,,,,,,
"URBANA (039)",11076,291,4105,4267,2122,291
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",17,,,10,7,
"Profes., científicos e intelectuales (041)",650,,187,364,97,2
"Técnicos de nivel medio y trab.asimilados (042)",318,,125,139,49,5
"Jefes y empleados de oficina (043)",346,,149,134,61,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1714,45,566,711,356,36
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1993,12,515,792,536,138
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",915,30,386,329,158,12
"Obreros construc., conf., papel, fab., instr. (047)",1374,5,524,543,285,17
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",2681,170,1141,872,436,62
"Otra (049)",232,,110,103,19,
"Ocupación no especificada (050)",451,17,196,157,72,9
"Desocupado (051)",385,12,206,113,46,8
"Hombres (052)",7950,190,2919,2987,1617,237
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",13,,,7,6,
"Profes., científicos e intelectuales (054)",364,,90,202,71,1
"Técnicos de nivel medio y trab.asimilados (055)",255,,97,110,43,5
"Jefes y empleados de oficina (056)",198,,61,80,55,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",725,21,221,288,172,23
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1787,11,466,711,472,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",820,29,355,281,144,11
"Obreros construc., conf., papel, fab., instr. (060)",1335,4,502,533,280,16
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",1648,107,750,481,271,39
"Otra (062)",231,,109,103,19,
"Ocupación no especificada (063)",304,10,139,103,46,6
"Desocupado (064)",270,8,129,88,38,7
"Mujeres (065)",3126,101,1186,1280,505,54
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,,,3,1,
"Profes., científicos e intelectuales (067)",286,,97,162,26,1
"Técnicos de nivel medio y trab.asimilados (068)",63,,28,29,6,
"Jefes y empleados de oficina (069)",148,,88,54,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",989,24,345,423,184,13
"Agricult.trabaj. calif. agrop. y pesqueros (071)",206,1,49,81,64,11
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",95,1,31,48,14,1
"Obreros construc., conf., papel, fab., instr. (073)",39,1,22,10,5,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",1033,63,391,391,165,23
"Otra (075)",1,,1,,,
"Ocupación no especificada (076)",147,7,57,54,26,3
"Desocupado (077)",115,4,77,25,8,1
,,,,,,
"RURAL (078)",9585,391,3613,3107,2018,456
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",3,,,3,,
"Profes., científicos e intelectuales (080)",140,,49,70,21,
"Técnicos de nivel medio y trab.asimilados (081)",40,,19,12,9,
"Jefes y empleados de oficina (082)",34,,20,10,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",298,4,119,115,58,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4933,17,1430,1822,1336,328
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",171,7,67,62,26,9
"Obreros construc., conf., papel, fab., instr. (086)",235,2,95,90,44,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",3346,346,1651,800,461,88
"Ocupación no especificada (089)",212,7,92,64,37,12
"Desocupado (090)",173,8,71,59,22,13
"Hombres (091)",7678,300,2878,2497,1617,386
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,,,2,,
"Profes., científicos e intelectuales (093)",74,,19,43,12,
"Técnicos de nivel medio y trab.asimilados (094)",21,,7,7,7,
"Jefes y empleados de oficina (095)",23,,10,9,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",88,1,31,38,18,
"Agricult.trabaj. calif. agrop. y pesqueros (097)",4572,15,1319,1713,1218,307
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",150,7,62,55,22,4
"Obreros construc., conf., papel, fab., instr. (099)",223,2,88,88,41,4
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2283,260,1238,467,264,54
"Ocupación no especificada (102)",114,7,53,30,16,8
"Desocupado (103)",128,8,51,45,15,9
"Mujeres (104)",1907,91,735,610,401,70
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,,,1,,
"Profes., científicos e intelectuales (106)",66,,30,27,9,
"Técnicos de nivel medio y trab.asimilados (107)",19,,12,5,2,
"Jefes y empleados de oficina (108)",11,,10,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",210,3,88,77,40,2
"Agricult.trabaj. calif. agrop. y pesqueros (110)",361,2,111,109,118,21
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",21,,5,7,4,5
"Obreros construc., conf., papel, fab., instr. (112)",12,,7,2,3,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",1063,86,413,333,197,34
"Ocupación no especificada (115)",98,,39,34,21,4
"Desocupado (116)",45,,20,14,7,4
