"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 12 a 14 años (061)",5,,,,,,,5
"De 15 a 19 años (062)",100,,,,,,65,35
"De 20 a 24 años (063)",416,,,,,,247,169
"De 25 a 29 años (064)",525,,,,,27,334,164
"De 30 a 34 años (065)",556,,,,,88,339,129
"De 35 a 39 años (066)",564,,,,3,173,288,100
"De 40 a 44 años (067)",490,,,,15,194,178,103
"De 45 a 49 años (068)",441,,,,60,202,102,77
"De 50 y más años (069)",2339,64,144,417,609,358,23,724
"PEA (070)",1957,3,34,120,244,433,605,518
"De 15 a 19 años (072)",19,,,,,,12,7
"De 20 a 24 años (073)",146,,,,,,86,60
"De 25 a 29 años (074)",225,,,,,18,133,74
"De 30 a 34 años (075)",232,,,,,36,136,60
"De 35 a 39 años (076)",260,,,,1,90,119,50
"De 40 a 44 años (077)",195,,,,7,74,70,44
"De 45 a 49 años (078)",193,,,,33,86,38,36
"De 50 y más años (079)",687,3,34,120,203,129,11,187
"Ocupada (080)",1916,3,34,120,240,428,589,502
"De 15 a 19 años (082)",18,,,,,,11,7
"De 20 a 24 años (083)",138,,,,,,83,55
"De 25 a 29 años (084)",217,,,,,18,129,70
"De 30 a 34 años (085)",222,,,,,35,131,56
"De 35 a 39 años (086)",257,,,,1,89,118,49
"De 40 a 44 años (087)",190,,,,7,72,68,43
"De 45 a 49 años (088)",191,,,,32,85,38,36
"De 50 y más años (089)",683,3,34,120,200,129,11,186
"Desocupada (090)",41,,,,4,5,16,16
"De 15 a 19 años (092)",1,,,,,,1,
"De 20 a 24 años (093)",8,,,,,,3,5
"De 25 a 29 años (094)",8,,,,,,4,4
"De 30 a 34 años (095)",10,,,,,1,5,4
"De 35 a 39 años (096)",3,,,,,1,1,1
"De 40 a 44 años (097)",5,,,,,2,2,1
"De 45 a 49 años (098)",2,,,,1,1,,
"De 50 y más años (099)",4,,,,3,,,1
"No PEA (100)",3479,61,110,297,443,609,971,988
"De 12 a 14 años (101)",5,,,,,,,5
"De 15 a 19 años (102)",81,,,,,,53,28
"De 20 a 24 años (103)",270,,,,,,161,109
"De 25 a 29 años (104)",300,,,,,9,201,90
"De 30 a 34 años (105)",324,,,,,52,203,69
"De 35 a 39 años (106)",304,,,,2,83,169,50
"De 40 a 44 años (107)",295,,,,8,120,108,59
"De 45 a 49 años (108)",248,,,,27,116,64,41
"De 50 y más años (109)",1652,61,110,297,406,229,12,537
,,,,,,,,
"RURAL (120)",1973,27,101,188,295,334,617,411
"De 12 a 14 años (121)",3,,,,,,,3
"De 15 a 19 años (122)",47,,,,,,34,13
"De 20 a 24 años (123)",157,,,,,,115,42
"De 25 a 29 años (124)",179,,,,,8,124,47
"De 30 a 34 años (125)",160,,,,,24,114,22
"De 35 a 39 años (126)",144,,,,1,31,93,19
"De 40 a 44 años (127)",172,,,,8,60,77,27
"De 45 a 49 años (128)",141,,,,13,66,42,20
"De 50 y más años (129)",970,27,101,188,273,145,18,218
"PEA (130)",422,,15,38,68,68,125,108
"De 15 a 19 años (132)",11,,,,,,5,6
"De 20 a 24 años (133)",29,,,,,,19,10
"De 25 a 29 años (134)",43,,,,,4,30,9
"De 30 a 34 años (135)",27,,,,,3,17,7
"De 35 a 39 años (136)",34,,,,,10,19,5
"De 40 a 44 años (137)",45,,,,3,14,17,11
"De 45 a 49 años (138)",33,,,,4,11,13,5
"De 50 y más años (139)",200,,15,38,61,26,5,55
"Ocupada (140)",409,,14,38,68,66,121,102
"De 15 a 19 años (142)",10,,,,,,5,5
"De 20 a 24 años (143)",26,,,,,,17,9
"De 25 a 29 años (144)",39,,,,,4,28,7
"De 30 a 34 años (145)",26,,,,,2,17,7
"De 35 a 39 años (146)",34,,,,,10,19,5
"De 40 a 44 años (147)",42,,,,3,13,17,9
"De 45 a 49 años (148)",33,,,,4,11,13,5
"De 50 y más años (149)",199,,14,38,61,26,5,55
"Desocupada (150)",13,,1,,,2,4,6
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",3,,,,,,2,1
"De 25 a 29 años (154)",4,,,,,,2,2
"De 30 a 34 años (155)",1,,,,,1,,
"De 40 a 44 años (157)",3,,,,,1,,2
"De 50 y más años (159)",1,,1,,,,,
"No PEA (160)",1551,27,86,150,227,266,492,303
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",36,,,,,,29,7
"De 20 a 24 años (163)",128,,,,,,96,32
"De 25 a 29 años (164)",136,,,,,4,94,38
"De 30 a 34 años (165)",133,,,,,21,97,15
"De 35 a 39 años (166)",110,,,,1,21,74,14
"De 40 a 44 años (167)",127,,,,5,46,60,16
"De 45 a 49 años (168)",108,,,,9,55,29,15
"De 50 y más años (169)",770,27,86,150,212,119,13,163
