"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 12 a 14 años (021)",14,10,1,9,,,,,,,4,9
"De 15 a 19 años (022)",505,436,4,325,85,14,8,,,,69,569
"De 20 a 24 años (023)",1627,1364,17,722,399,155,62,9,,,263,2307
"De 25 a 29 años (024)",1969,1750,20,580,576,322,209,37,6,,219,3885
"De 30 a 34 años (025)",1887,1812,16,390,544,382,367,92,20,1,75,4960
"De 35 a 39 años (026)",1929,1880,11,248,413,447,518,190,41,12,49,6367
"De 40 a 44 años (027)",1510,1486,5,125,276,284,450,237,87,22,24,5992
"De 45 a 49 años (028)",1298,1281,3,98,182,187,440,252,91,28,17,5644
"De 50 y más años (029)",1811,1776,6,118,178,243,520,438,208,65,35,8778
"Desocupada (030)",241,220,4,74,50,36,38,15,3,,21,569
"De 15 a 19 años (032)",24,23,,20,2,1,,,,,1,27
"De 20 a 24 años (033)",51,42,1,24,11,3,2,1,,,9,69
"De 25 a 29 años (034)",51,46,1,18,16,9,2,,,,5,85
"De 30 a 34 años (035)",29,24,,5,7,7,5,,,,5,63
"De 35 a 39 años (036)",30,29,1,4,4,7,12,1,,,1,89
"De 40 a 44 años (037)",24,24,,1,5,6,8,4,,,,92
"De 45 a 49 años (038)",15,15,1,,2,1,4,5,2,,,71
"De 50 y más años (039)",17,17,,2,3,2,5,4,1,,,73
"No PEA (040)",28568,27673,128,5659,5480,4571,6537,3523,1435,340,895,97377
"De 12 a 14 años (041)",89,42,2,37,3,,,,,,47,43
"De 15 a 19 años (042)",1932,1793,26,1420,287,51,9,,,,139,2183
"De 20 a 24 años (043)",4841,4530,20,2123,1538,574,255,20,,,311,8128
"De 25 a 29 años (044)",4820,4654,15,1020,1575,1114,803,108,19,,166,11775
"De 30 a 34 años (045)",3691,3643,11,400,807,904,1126,319,66,10,48,12313
"De 35 a 39 años (046)",3511,3485,12,204,490,712,1325,554,162,26,26,14315
"De 40 a 44 años (047)",2665,2628,12,114,238,438,931,609,238,48,37,12448
"De 45 a 49 años (048)",2065,2055,9,97,162,255,681,533,257,61,10,10471
"De 50 y más años (049)",4954,4843,21,244,380,523,1407,1380,693,195,111,25701
,,,,,,,,,,,,
"URBANA (060)",12807,12153,67,2947,2821,2059,2535,1206,430,88,654,38130
"De 12 a 14 años (061)",25,10,1,8,1,,,,,,15,10
"De 15 a 19 años (062)",499,447,7,388,46,6,,,,,52,498
"De 20 a 24 años (063)",1630,1371,12,869,380,84,24,2,,,259,1996
"De 25 a 29 años (064)",1959,1779,13,681,655,290,123,12,5,,180,3488
"De 30 a 34 años (065)",1833,1778,8,418,597,383,312,47,12,1,55,4501
"De 35 a 39 años (066)",1883,1854,9,242,463,455,516,146,22,1,29,5895
"De 40 a 44 años (067)",1401,1386,4,124,280,311,445,174,40,8,15,5090
"De 45 a 49 años (068)",1163,1155,3,74,168,191,390,225,84,20,8,5048
"De 50 y más años (069)",2414,2373,10,143,231,339,725,600,267,58,41,11604
"PEA (070)",5858,5500,38,1401,1410,1002,1015,451,149,34,358,16143
"De 12 a 14 años (071)",4,4,1,3,,,,,,,,3
"De 15 a 19 años (072)",137,120,1,102,15,2,,,,,17,138
"De 20 a 24 años (073)",604,480,7,329,111,24,8,1,,,124,661
"De 25 a 29 años (074)",870,743,8,338,259,104,33,1,,,127,1315
"De 30 a 34 años (075)",932,894,8,263,320,177,111,12,3,,38,2002
"De 35 a 39 años (076)",1006,981,5,165,292,253,207,53,5,1,25,2793
"De 40 a 44 años (077)",740,733,2,82,187,178,200,68,13,3,7,2446
"De 45 a 49 años (078)",659,653,2,54,119,114,216,104,35,9,6,2619
"De 50 y más años (079)",906,892,4,65,107,150,240,212,93,21,14,4166
"Ocupada (080)",5723,5375,37,1355,1377,985,995,445,147,34,348,15839
"De 12 a 14 años (081)",4,4,1,3,,,,,,,,3
"De 15 a 19 años (082)",121,105,1,90,13,1,,,,,16,119
"De 20 a 24 años (083)",577,457,7,314,107,22,6,1,,,120,624
"De 25 a 29 años (084)",839,714,8,325,248,101,31,1,,,125,1263
"De 30 a 34 años (085)",917,882,8,260,317,174,108,12,3,,35,1971
"De 35 a 39 años (086)",989,964,5,163,288,249,201,52,5,1,25,2739
"De 40 a 44 años (087)",724,717,2,82,182,175,194,66,13,3,7,2386
"De 45 a 49 años (088)",650,644,1,54,117,113,215,101,34,9,6,2582
"De 50 y más años (089)",902,888,4,64,105,150,240,212,92,21,14,4152
"Desocupada (090)",135,125,1,46,33,17,20,6,2,,10,304
"De 15 a 19 años (092)",16,15,,12,2,1,,,,,1,19
"De 20 a 24 años (093)",27,23,,15,4,2,2,,,,4,37
"De 25 a 29 años (094)",31,29,,13,11,3,2,,,,2,52
"De 30 a 34 años (095)",15,12,,3,3,3,3,,,,3,31
"De 35 a 39 años (096)",17,17,,2,4,4,6,1,,,,54
"De 40 a 44 años (097)",16,16,,,5,3,6,2,,,,60
"De 45 a 49 años (098)",9,9,1,,2,1,1,3,1,,,37
"De 50 y más años (099)",4,4,,1,2,,,,1,,,14
"No PEA (100)",6949,6653,29,1546,1411,1057,1520,755,281,54,296,21987
"De 12 a 14 años (101)",21,6,,5,1,,,,,,15,7
"De 15 a 19 años (102)",362,327,6,286,31,4,,,,,35,360
"De 20 a 24 años (103)",1026,891,5,540,269,60,16,1,,,135,1335
"De 25 a 29 años (104)",1089,1036,5,343,396,186,90,11,5,,53,2173
"De 30 a 34 años (105)",901,884,,155,277,206,201,35,9,1,17,2499
"De 35 a 39 años (106)",877,873,4,77,171,202,309,93,17,,4,3102
"De 40 a 44 años (107)",661,653,2,42,93,133,245,106,27,5,8,2644
"De 45 a 49 años (108)",504,502,1,20,49,77,174,121,49,11,2,2429
"De 50 y más años (109)",1508,1481,6,78,124,189,485,388,174,37,27,7438
,,,,,,,,,,,,
"RURAL (120)",28552,27535,148,5401,5362,4582,6614,3587,1461,380,1017,98327
"De 12 a 14 años (121)",78,42,2,38,2,,,,,,36,42
"De 15 a 19 años (122)",1962,1805,23,1377,328,60,17,,,,157,2281
"De 20 a 24 años (123)",4889,4565,26,2000,1568,648,295,28,,,324,8508
"De 25 a 29 años (124)",4881,4671,23,937,1512,1155,891,133,20,,210,12257
"De 30 a 34 años (125)",3774,3701,19,377,761,910,1186,364,74,10,73,12835
"De 35 a 39 años (126)",3587,3540,15,214,444,711,1339,599,181,37,47,14876
"De 40 a 44 años (127)",2798,2752,13,116,239,417,944,676,285,62,46,13442
"De 45 a 49 años (128)",2215,2196,10,121,178,252,735,565,266,69,19,11138
"De 50 y más años (129)",4368,4263,17,221,330,429,1207,1222,635,202,105,22948
"PEA (130)",6933,6515,49,1288,1293,1068,1597,819,307,94,418,22937
"De 12 a 14 años (131)",10,6,,6,,,,,,,4,6
"De 15 a 19 años (132)",392,339,3,243,72,13,8,,,,53,458
"De 20 a 24 años (133)",1074,926,11,417,299,134,56,9,,,148,1715
"De 25 a 29 años (134)",1150,1053,13,260,333,227,178,36,6,,97,2655
"De 30 a 34 años (135)",984,942,8,132,231,212,261,80,17,1,42,3021
"De 35 a 39 años (136)",953,928,7,87,125,201,323,138,36,11,25,3663
"De 40 a 44 años (137)",794,777,3,44,94,112,258,173,74,19,17,3638
"De 45 a 49 años (138)",654,643,2,44,65,74,228,153,58,19,11,3096
"De 50 y más años (139)",922,901,2,55,74,95,285,230,116,44,21,4685
"Ocupada (140)",6827,6420,46,1260,1276,1049,1579,810,306,94,407,22672
"De 12 a 14 años (141)",10,6,,6,,,,,,,4,6
"De 15 a 19 años (142)",384,331,3,235,72,13,8,,,,53,450
"De 20 a 24 años (143)",1050,907,10,408,292,133,56,8,,,143,1683
"De 25 a 29 años (144)",1130,1036,12,255,328,221,178,36,6,,94,2622
"De 30 a 34 años (145)",970,930,8,130,227,208,259,80,17,1,40,2989
"De 35 a 39 años (146)",940,916,6,85,125,198,317,138,36,11,24,3628
"De 40 a 44 años (147)",786,769,3,43,94,109,256,171,74,19,17,3606
"De 45 a 49 años (148)",648,637,2,44,65,74,225,151,57,19,11,3062
"De 50 y más años (149)",909,888,2,54,73,93,280,226,116,44,21,4626
"Desocupada (150)",106,95,3,28,17,19,18,9,1,,11,265
"De 15 a 19 años (152)",8,8,,8,,,,,,,,8
"De 20 a 24 años (153)",24,19,1,9,7,1,,1,,,5,32
"De 25 a 29 años (154)",20,17,1,5,5,6,,,,,3,33
"De 30 a 34 años (155)",14,12,,2,4,4,2,,,,2,32
"De 35 a 39 años (156)",13,12,1,2,,3,6,,,,1,35
"De 40 a 44 años (157)",8,8,,1,,3,2,2,,,,32
"De 45 a 49 años (158)",6,6,,,,,3,2,1,,,34
"De 50 y más años (159)",13,13,,1,1,2,5,4,,,,59
"No PEA (160)",21619,21020,99,4113,4069,3514,5017,2768,1154,286,599,75390
"De 12 a 14 años (161)",68,36,2,32,2,,,,,,32,36
"De 15 a 19 años (162)",1570,1466,20,1134,256,47,9,,,,104,1823
"De 20 a 24 años (163)",3815,3639,15,1583,1269,514,239,19,,,176,6793
"De 25 a 29 años (164)",3731,3618,10,677,1179,928,713,97,14,,113,9602
"De 30 a 34 años (165)",2790,2759,11,245,530,698,925,284,57,9,31,9814
"De 35 a 39 años (166)",2634,2612,8,127,319,510,1016,461,145,26,22,11213
"De 40 a 44 años (167)",2004,1975,10,72,145,305,686,503,211,43,29,9804
"De 45 a 49 años (168)",1561,1553,8,77,113,178,507,412,208,50,8,8042
"De 50 y más años (169)",3446,3362,15,166,256,334,922,992,519,158,84,18263
