"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORÍA DE OCUPACIÓN",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, GRANDES GRUPOS DE EDAD Y CATEGORIA DE OCUPACION",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obrero (058)",6,5,,1,
"Trabajador independiente (059)",8,8,,,
"Trabajador familiar no remunerado (061)",26,23,1,1,1
"Trabajador del hogar (062)",2,2,,,
"De 15 a 29 años (064)",1288,847,133,151,157
"Empleado (065)",319,151,46,47,75
"Obrero (066)",493,247,60,104,82
"Trabajador independiente (067)",344,319,25,,
"Empleador o patrono (068)",8,8,,,
"Trabajador familiar no remunerado (069)",84,82,2,,
"Trabajador del hogar (070)",40,40,,,
"De 30 a 44 años (072)",1541,867,156,237,281
"Empleado (073)",430,99,68,139,124
"Obrero (074)",511,200,60,95,156
"Trabajador independiente (075)",536,510,26,,
"Empleador o patrono (076)",10,6,1,2,1
"Trabajador familiar no remunerado (077)",44,42,1,1,
"Trabajador del hogar (078)",10,10,,,
"De 45 a 64 años (080)",971,727,71,63,110
"Empleado (081)",182,59,20,34,69
"Obrero (082)",249,151,31,26,41
"Trabajador independiente (083)",468,452,16,,
"Empleador o patrono (084)",21,15,3,3,
"Trabajador familiar no remunerado (085)",45,44,1,,
"Trabajador del hogar (086)",6,6,,,
"De 65 y más años (088)",325,302,10,7,6
"Empleado (089)",16,12,,1,3
"Obrero (090)",56,45,3,6,2
"Trabajador independiente (091)",229,223,6,,
"Empleador o patrono (092)",6,5,1,,
"Trabajador familiar no remunerado (093)",18,17,,,1
,,,,,
"RURAL (096)",3375,1838,304,374,859
"Empleado (097)",633,146,69,151,267
"Obrero (098)",1511,518,185,221,587
"Trabajador independiente (099)",878,842,36,,
"Empleador o patrono (100)",40,28,8,,4
"Trabajador familiar no remunerado (101)",293,284,6,2,1
"Trabajador del hogar (102)",20,20,,,
"De 06 a 14 años (104)",29,28,,1,
"Empleado (105)",1,1,,,
"Obrero (106)",5,5,,,
"Trabajador independiente (107)",5,5,,,
"Trabajador familiar no remunerado (109)",18,17,,1,
"De 15 a 29 años (112)",1090,565,111,136,278
"Empleado (113)",225,72,15,54,84
"Obrero (114)",562,205,83,82,192
"Trabajador independiente (115)",176,169,7,,
"Empleador o patrono (116)",8,4,2,,2
"Trabajador familiar no remunerado (117)",107,103,4,,
"Trabajador del hogar (118)",12,12,,,
"De 30 a 44 años (120)",1263,567,122,157,417
"Empleado (121)",270,45,38,61,126
"Obrero (122)",618,166,68,95,289
"Trabajador independiente (123)",274,261,13,,
"Empleador o patrono (124)",18,13,3,,2
"Trabajador familiar no remunerado (125)",77,76,,1,
"Trabajador del hogar (126)",6,6,,,
"De 45 a 64 años (128)",782,480,65,77,160
"Empleado (129)",133,26,16,35,56
"Obrero (130)",283,107,30,42,104
"Trabajador independiente (131)",295,280,15,,
"Empleador o patrono (132)",11,8,3,,
"Trabajador familiar no remunerado (133)",59,58,1,,
"Trabajador del hogar (134)",1,1,,,
"De 65 y más años (136)",211,198,6,3,4
"Empleado (137)",4,2,,1,1
"Obrero (138)",43,35,4,2,2
"Trabajador independiente (139)",128,127,1,,
"Empleador o patrono (140)",3,3,,,
"Trabajador familiar no remunerado (141)",32,30,1,,1
"Trabajador del hogar (142)",1,1,,,
