"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. incompleta (057)",49,40,1,3,5
"Superior univ. completa (058)",169,96,25,22,26
,,,,,
"URBANA (060)",57995,38251,6353,5601,7790
"Sin nivel (061)",2317,2103,118,32,64
"Educación inicial (062)",42,33,5,3,1
"Primaria (063)",10261,8972,698,268,323
"Secundaria (064)",19455,15567,1838,924,1126
"Superior no univ. incompleta (065)",3534,2338,477,315,404
"Superior no univ. completa (066)",6289,2888,970,1123,1308
"Superior univ. incompleta (067)",4649,2814,547,496,792
"Superior univ. completa (068)",11448,3536,1700,2440,3772
"De 06 a 14 años (070)",1033,930,72,25,6
"Sin nivel (071)",5,5,,,
"Educación inicial (072)",8,6,1,,1
"Primaria (073)",614,555,44,14,1
"Secundaria (074)",406,364,27,11,4
"De 15 a 29 años (080)",19936,13933,2543,1630,1830
"Sin nivel (081)",112,96,10,3,3
"Educación inicial (082)",14,11,2,1,
"Primaria (083)",1948,1649,175,58,66
"Secundaria (084)",9634,7682,1052,463,437
"Superior no univ. incompleta (085)",1905,1317,277,149,162
"Superior no univ. completa (086)",2045,1056,340,289,360
"Superior univ. incompleta (087)",2151,1382,318,213,238
"Superior univ. completa (088)",2127,740,369,454,564
"De 30 a 44 años (090)",22295,13451,2539,2650,3655
"Sin nivel (091)",498,434,30,12,22
"Educación inicial (092)",20,16,2,2,
"Primaria (093)",3771,3225,277,124,145
"Secundaria (094)",6171,4914,534,334,389
"Superior no univ. incompleta (095)",1194,773,148,127,146
"Superior no univ. completa (096)",3136,1387,480,598,671
"Superior univ. incompleta (097)",1542,871,154,187,330
"Superior univ. completa (098)",5963,1831,914,1266,1952
"De 45 a 64 años (100)",12753,8229,1071,1235,2218
"Sin nivel (101)",1115,1019,51,13,32
"Primaria (103)",3165,2848,168,58,91
"Secundaria (104)",2924,2339,202,105,278
"Superior no univ. incompleta (105)",396,228,38,36,94
"Superior no univ. completa (106)",1048,398,145,232,273
"Superior univ. incompleta (107)",910,523,74,93,220
"Superior univ. completa (108)",3195,874,393,698,1230
"De 65 y más años (110)",1978,1708,128,61,81
"Sin nivel (111)",587,549,27,4,7
"Primaria (113)",763,695,34,14,20
"Secundaria (114)",320,268,23,11,18
"Superior no univ. incompleta (115)",39,20,14,3,2
"Superior no univ. completa (116)",60,47,5,4,4
"Superior univ. incompleta (117)",46,38,1,3,4
"Superior univ. completa (118)",163,91,24,22,26
,,,,,
"RURAL (120)",13288,12070,800,262,156
"Sin nivel (121)",2179,2076,78,19,6
"Educación inicial (122)",78,75,,3,
"Primaria (123)",6504,5986,361,115,42
"Secundaria (124)",4053,3615,277,86,75
"Superior no univ. incompleta (125)",132,110,13,5,4
"Superior no univ. completa (126)",129,74,33,12,10
"Superior univ. incompleta (127)",88,70,8,5,5
"Superior univ. completa (128)",125,64,30,17,14
"De 06 a 14 años (130)",175,161,8,4,2
"Sin nivel (131)",11,11,,,
"Educación inicial (132)",2,2,,,
"Primaria (133)",131,123,5,3,
"Secundaria (134)",31,25,3,1,2
"De 15 a 29 años (140)",4697,4227,308,107,55
"Sin nivel (141)",170,162,8,,
"Educación inicial (142)",37,34,,3,
"Primaria (143)",1955,1790,109,41,15
"Secundaria (144)",2363,2119,163,51,30
"Superior no univ. incompleta (145)",68,59,7,1,1
"Superior no univ. completa (146)",46,27,12,6,1
"Superior univ. incompleta (147)",30,22,3,3,2
"Superior univ. completa (148)",28,14,6,2,6
"De 30 a 44 años (150)",4318,3871,294,92,61
"Sin nivel (151)",470,439,21,7,3
"Educación inicial (152)",39,39,,,
"Primaria (153)",2405,2192,155,45,13
"Secundaria (154)",1203,1067,78,27,31
"Superior no univ. incompleta (155)",49,39,5,3,2
"Superior no univ. completa (156)",60,33,17,3,7
"Superior univ. incompleta (157)",32,29,3,,
"Superior univ. completa (158)",60,33,15,7,5
"De 45 a 64 años (160)",3032,2779,164,56,33
"Sin nivel (161)",937,888,37,10,2
"Primaria (163)",1602,1483,82,25,12
"Secundaria (164)",406,358,30,7,11
"Superior no univ. incompleta (165)",14,11,1,1,1
"Superior no univ. completa (166)",19,10,4,3,2
"Superior univ. incompleta (167)",23,17,2,2,2
"Superior univ. completa (168)",31,12,8,8,3
"De 65 y más años (170)",1066,1032,26,3,5
"Sin nivel (171)",591,576,12,2,1
"Primaria (173)",411,398,10,1,2
"Secundaria (174)",50,46,3,,1
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",4,4,,,
"Superior univ. incompleta (177)",3,2,,,1
"Superior univ. completa (178)",6,5,1,,
