"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 15 a 19 años (042)",445,107,106,23,99.1,21.5,
"De 20 a 24 años (043)",245,325,314,33,96.6,10.2,
"De 25 a 29 años (044)",242,538,513,33,95.4,6.1,
"De 30 a 34 años (045)",221,740,697,27,94.2,3.6,
"De 35 a 39 años (046)",231,967,896,26,92.7,2.7,
"De 40 a 44 años (047)",241,1280,1120,10,87.5,0.8,
"De 45 a 49 años (048)",179,953,858,3,90,0.3,
"De 50 y más años (049)",1235,8259,6365,,77.1,,
,,,,,,,
"URBANA (060)",2856,9921,8494,108,85.6,1.1,
"De 12 a 14 años (061)",319,3,1,,33.3,,
"De 15 a 19 años (062)",301,42,39,14,92.9,33.3,
"De 20 a 24 años (063)",203,212,207,15,97.6,7.1,
"De 25 a 29 años (064)",251,494,478,27,96.8,5.5,
"De 30 a 34 años (065)",256,752,715,26,95.1,3.5,
"De 35 a 39 años (066)",235,840,803,16,95.6,1.9,
"De 40 a 44 años (067)",234,1103,1026,7,93,0.6,
"De 45 a 49 años (068)",158,734,672,3,91.6,0.4,
"De 50 y más años (069)",899,5741,4553,,79.3,,
"PEA (070)",855,3071,2720,29,88.6,0.9,
"De 12 a 14 años (071)",12,,,,,,
"De 15 a 19 años (072)",38,13,10,3,76.9,23.1,
"De 20 a 24 años (073)",77,58,58,2,100,3.4,
"De 25 a 29 años (074)",103,161,161,6,100,3.7,
"De 30 a 34 años (075)",114,276,264,8,95.7,2.9,
"De 35 a 39 años (076)",102,359,345,5,96.1,1.4,
"De 40 a 44 años (077)",105,472,453,4,96,0.8,
"De 45 a 49 años (078)",72,327,303,1,92.7,0.3,
"De 50 y más años (079)",232,1405,1126,,80.1,,
"Ocupada (080)",845,3053,2704,29,88.6,0.9,
"De 12 a 14 años (081)",12,,,,,,
"De 15 a 19 años (082)",36,13,10,3,76.9,23.1,
"De 20 a 24 años (083)",72,55,55,2,100,3.6,
"De 25 a 29 años (084)",103,161,161,6,100,3.7,
"De 30 a 34 años (085)",114,276,264,8,95.7,2.9,
"De 35 a 39 años (086)",101,357,343,5,96.1,1.4,
"De 40 a 44 años (087)",105,472,453,4,96,0.8,
"De 45 a 49 años (088)",71,323,299,1,92.6,0.3,
"De 50 y más años (089)",231,1396,1119,,80.2,,
"Desocupada (090)",10,18,16,,88.9,,
"De 15 a 19 años (092)",2,,,,,,
"De 20 a 24 años (093)",5,3,3,,100,,
"De 35 a 39 años (096)",1,2,2,,100,,
"De 45 a 49 años (098)",1,4,4,,100,,
"De 50 y más años (099)",1,9,7,,77.8,,
"No PEA (100)",2001,6850,5774,79,84.3,1.2,
"De 12 a 14 años (101)",307,3,1,,33.3,,
"De 15 a 19 años (102)",263,29,29,11,100,37.9,
"De 20 a 24 años (103)",126,154,149,13,96.8,8.4,
"De 25 a 29 años (104)",148,333,317,21,95.2,6.3,
"De 30 a 34 años (105)",142,476,451,18,94.7,3.8,
"De 35 a 39 años (106)",133,481,458,11,95.2,2.3,
"De 40 a 44 años (107)",129,631,573,3,90.8,0.5,
"De 45 a 49 años (108)",86,407,369,2,90.7,0.5,
"De 50 y más años (109)",667,4336,3427,,79,,
,,,,,,,
"RURAL (120)",1810,7457,6110,89,81.9,1.2,
"De 12 a 14 años (121)",188,4,4,,100,,
"De 15 a 19 años (122)",198,85,84,15,98.8,17.6,
"De 20 a 24 años (123)",138,192,185,21,96.4,10.9,
"De 25 a 29 años (124)",122,241,231,15,95.9,6.2,
"De 30 a 34 años (125)",109,349,324,11,92.8,3.2,
"De 35 a 39 años (126)",121,567,516,17,91,3,
"De 40 a 44 años (127)",138,756,647,9,85.6,1.2,
"De 45 a 49 años (128)",122,709,640,1,90.3,0.1,
"De 50 y más años (129)",674,4554,3479,,76.4,,
"PEA (130)",279,1131,1010,15,89.3,1.3,
"De 12 a 14 años (131)",2,,,,,,
"De 15 a 19 años (132)",16,7,7,3,100,42.9,
"De 20 a 24 años (133)",19,21,20,1,95.2,4.8,
"De 25 a 29 años (134)",28,36,35,4,97.2,11.1,
"De 30 a 34 años (135)",30,85,78,3,91.8,3.5,
"De 35 a 39 años (136)",23,81,78,2,96.3,2.5,
"De 40 a 44 años (137)",26,107,100,2,93.5,1.9,
"De 45 a 49 años (138)",29,163,151,,92.6,,
"De 50 y más años (139)",106,631,541,,85.7,,
"Ocupada (140)",275,1113,994,14,89.3,1.3,
"De 12 a 14 años (141)",2,,,,,,
"De 15 a 19 años (142)",14,7,7,3,100,42.9,
"De 20 a 24 años (143)",19,21,20,1,95.2,4.8,
"De 25 a 29 años (144)",28,36,35,4,97.2,11.1,
"De 30 a 34 años (145)",29,77,70,2,90.9,2.6,
"De 35 a 39 años (146)",23,81,78,2,96.3,2.5,
"De 40 a 44 años (147)",26,107,100,2,93.5,1.9,
"De 45 a 49 años (148)",29,163,151,,92.6,,
"De 50 y más años (149)",105,621,533,,85.8,,
"Desocupada (150)",4,18,16,1,88.9,5.6,
"De 15 a 19 años (152)",2,,,,,,
"De 30 a 34 años (155)",1,8,8,1,100,12.5,
"De 50 y más años (159)",1,10,8,,80,,
"No PEA (160)",1531,6326,5100,74,80.6,1.2,
"De 12 a 14 años (161)",186,4,4,,100,,
"De 15 a 19 años (162)",182,78,77,12,98.7,15.4,
"De 20 a 24 años (163)",119,171,165,20,96.5,11.7,
"De 25 a 29 años (164)",94,205,196,11,95.6,5.4,
"De 30 a 34 años (165)",79,264,246,8,93.2,3,
"De 35 a 39 años (166)",98,486,438,15,90.1,3.1,
"De 40 a 44 años (167)",112,649,547,7,84.3,1.1,
"De 45 a 49 años (168)",93,546,489,1,89.6,0.2,
"De 50 y más años (169)",568,3923,2938,,74.9,,
