"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"Ocupada (020)",23877,21127,108,6616,5677,3763,3204,1217,428,114,2750,55802
"De 12 a 14 años (021)",13,9,,7,2,,,,,,4,11
"De 15 a 19 años (022)",349,295,11,248,31,4,1,,,,54,326
"De 20 a 24 años (023)",2470,1670,17,1248,345,44,13,3,,,800,2144
"De 25 a 29 años (024)",3650,2747,19,1619,792,244,64,9,,,903,4257
"De 30 a 34 años (025)",3699,3258,9,1354,1112,510,240,30,2,1,441,6332
"De 35 a 39 años (026)",3639,3406,12,807,1160,842,486,89,8,2,233,8398
"De 40 a 44 años (027)",3070,2952,13,514,885,727,596,170,38,9,118,8540
"De 45 a 49 años (028)",2550,2476,8,343,653,600,593,204,57,18,74,8019
"De 50 y más años (029)",4437,4314,19,476,697,792,1211,712,323,84,123,17775
"Desocupada (030)",887,688,5,307,176,90,76,24,6,4,199,1505
"De 12 a 14 años (031)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (032)",36,27,,26,1,,,,,,9,28
"De 20 a 24 años (033)",175,108,1,86,18,1,2,,,,67,133
"De 25 a 29 años (034)",188,128,1,86,35,5,1,,,,60,175
"De 30 a 34 años (035)",152,118,1,49,43,18,5,1,1,,34,227
"De 35 a 39 años (036)",110,102,,31,32,18,17,4,,,8,246
"De 40 a 44 años (037)",84,76,,12,21,19,17,6,1,,8,231
"De 45 a 49 años (038)",62,56,1,8,12,18,12,4,1,,6,174
"De 50 y más años (039)",77,71,1,7,14,11,22,9,3,4,6,289
"No PEA (040)",60072,56451,240,13258,11956,8978,11495,6767,2851,906,3621,191947
"De 12 a 14 años (041)",103,40,1,36,3,,,,,,63,42
"De 15 a 19 años (042)",2059,1702,24,1482,160,25,11,,,,357,1921
"De 20 a 24 años (043)",7724,6405,45,4239,1661,361,81,18,,,1319,9100
"De 25 a 29 años (044)",8198,7434,25,3087,2695,1142,443,39,3,,764,14038
"De 30 a 34 años (045)",7300,6962,24,1605,2460,1587,1084,185,11,6,338,17241
"De 35 a 39 años (046)",6415,6223,16,748,1668,1597,1576,511,95,12,192,19906
"De 40 a 44 años (047)",5208,5084,14,433,934,1117,1591,747,201,47,124,19581
"De 45 a 49 años (048)",4425,4342,11,308,592,796,1339,865,338,93,83,19220
"De 50 y más años (049)",18640,18259,80,1320,1783,2353,5370,4402,2203,748,381,90898
,,,,,,,,,,,,
"URBANA (060)",48644,44133,225,12781,11403,7631,7324,3176,1194,399,4511,125082
"De 12 a 14 años (061)",60,29,1,25,3,,,,,,31,31
"De 15 a 19 años (062)",1181,973,22,834,94,16,7,,,,208,1098
"De 20 a 24 años (063)",5757,4281,36,3117,949,138,30,11,,,1476,5626
"De 25 a 29 años (064)",7152,5877,38,3151,1959,557,155,15,2,,1275,9497
"De 30 a 34 años (065)",6759,6181,26,2173,2368,1067,480,58,4,5,578,12579
"De 35 a 39 años (066)",6005,5710,20,1114,1997,1497,898,162,19,3,295,14663
"De 40 a 44 años (067)",5042,4854,20,729,1391,1284,1076,288,54,12,188,14404
"De 45 a 49 años (068)",4207,4086,15,480,989,1033,1085,366,93,25,121,13665
"De 50 y más años (069)",12481,12142,47,1158,1653,2039,3593,2276,1022,354,339,53519
"PEA (070)",19752,17373,94,5705,4906,3141,2459,759,240,69,2379,43161
"De 12 a 14 años (071)",9,7,,5,2,,,,,,2,9
"De 15 a 19 años (072)",259,221,10,187,21,2,1,,,,38,239
"De 20 a 24 años (073)",1942,1292,17,1004,240,21,8,2,,,650,1594
"De 25 a 29 años (074)",3072,2259,19,1402,634,163,35,6,,,813,3339
"De 30 a 34 años (075)",3163,2760,7,1219,972,390,150,19,2,1,403,5109
"De 35 a 39 años (076)",3040,2841,10,711,1007,695,363,51,3,1,199,6715
"De 40 a 44 años (077)",2636,2528,11,472,821,639,455,103,23,4,108,6858
"De 45 a 49 años (078)",2177,2109,8,309,609,553,480,115,28,7,68,6308
"De 50 y más años (079)",3454,3356,12,396,600,678,967,463,184,56,98,12990
"Ocupada (080)",19018,16794,91,5445,4754,3061,2397,745,236,65,2224,41923
"De 12 a 14 años (081)",8,7,,5,2,,,,,,1,9
"De 15 a 19 años (082)",231,200,10,167,20,2,1,,,,31,217
"De 20 a 24 años (083)",1795,1198,16,930,223,21,6,2,,,597,1478
"De 25 a 29 años (084)",2919,2153,18,1330,606,158,35,6,,,766,3196
"De 30 a 34 años (085)",3036,2659,7,1177,935,372,148,18,1,1,377,4916
"De 35 a 39 años (086)",2947,2754,10,683,980,679,349,49,3,1,193,6513
"De 40 a 44 años (087)",2561,2460,11,461,804,622,438,98,22,4,101,6649
"De 45 a 49 años (088)",2127,2064,8,302,597,538,471,113,28,7,63,6178
"De 50 y más años (089)",3394,3299,11,390,587,669,949,459,182,52,95,12767
"Desocupada (090)",734,579,3,260,152,80,62,14,4,4,155,1238
"De 12 a 14 años (091)",1,,,,,,,,,,1,
"De 15 a 19 años (092)",28,21,,20,1,,,,,,7,22
"De 20 a 24 años (093)",147,94,1,74,17,,2,,,,53,116
"De 25 a 29 años (094)",153,106,1,72,28,5,,,,,47,143
"De 30 a 34 años (095)",127,101,,42,37,18,2,1,1,,26,193
"De 35 a 39 años (096)",93,87,,28,27,16,14,2,,,6,202
"De 40 a 44 años (097)",75,68,,11,17,17,17,5,1,,7,209
"De 45 a 49 años (098)",50,45,,7,12,15,9,2,,,5,130
"De 50 y más años (099)",60,57,1,6,13,9,18,4,2,4,3,223
"No PEA (100)",28892,26760,131,7076,6497,4490,4865,2417,954,330,2132,81921
"De 12 a 14 años (101)",51,22,1,20,1,,,,,,29,22
"De 15 a 19 años (102)",922,752,12,647,73,14,6,,,,170,859
"De 20 a 24 años (103)",3815,2989,19,2113,709,117,22,9,,,826,4032
"De 25 a 29 años (104)",4080,3618,19,1749,1325,394,120,9,2,,462,6158
"De 30 a 34 años (105)",3596,3421,19,954,1396,677,330,39,2,4,175,7470
"De 35 a 39 años (106)",2965,2869,10,403,990,802,535,111,16,2,96,7948
"De 40 a 44 años (107)",2406,2326,9,257,570,645,621,185,31,8,80,7546
"De 45 a 49 años (108)",2030,1977,7,171,380,480,605,251,65,18,53,7357
"De 50 y más años (109)",9027,8786,35,762,1053,1361,2626,1813,838,298,241,40529
,,,,,,,,,,,,
"RURAL (120)",36192,34133,128,7400,6406,5200,7451,4832,2091,625,2059,124172
"De 12 a 14 años (121)",59,22,,20,2,,,,,,37,24
"De 15 a 19 años (122)",1263,1051,13,922,98,13,5,,,,212,1177
"De 20 a 24 años (123)",4612,3902,27,2456,1075,268,66,10,,,710,5751
"De 25 a 29 años (124)",4884,4432,7,1641,1563,834,353,33,1,,452,8973
"De 30 a 34 años (125)",4392,4157,8,835,1247,1048,849,158,10,2,235,11221
"De 35 a 39 años (126)",4159,4021,8,472,863,960,1181,442,84,11,138,13887
"De 40 a 44 años (127)",3320,3258,7,230,449,579,1128,635,186,44,62,13948
"De 45 a 49 años (128)",2830,2788,5,179,268,381,859,707,303,86,42,13748
"De 50 y más años (129)",10673,10502,53,645,841,1117,3010,2847,1507,482,171,55443
"PEA (130)",5012,4442,19,1218,947,712,821,482,194,49,570,14146
"De 12 a 14 años (131)",7,4,,4,,,,,,,3,4
"De 15 a 19 años (132)",126,101,1,87,11,2,,,,,25,115
"De 20 a 24 años (133)",703,486,1,330,123,24,7,1,,,217,683
"De 25 a 29 años (134)",766,616,1,303,193,86,30,3,,,150,1093
"De 30 a 34 años (135)",688,616,3,184,183,138,95,12,1,,72,1450
"De 35 a 39 años (136)",709,667,2,127,185,165,140,42,5,1,42,1929
"De 40 a 44 años (137)",518,500,2,54,85,107,158,73,16,5,18,1913
"De 45 a 49 años (138)",435,423,1,42,56,65,125,93,30,11,12,1885
"De 50 y más años (139)",1060,1029,8,87,111,125,266,258,142,32,31,5074
"Ocupada (140)",4859,4333,17,1171,923,702,807,472,192,49,526,13879
"De 12 a 14 años (141)",5,2,,2,,,,,,,3,2
"De 15 a 19 años (142)",118,95,1,81,11,2,,,,,23,109
"De 20 a 24 años (143)",675,472,1,318,122,23,7,1,,,203,666
"De 25 a 29 años (144)",731,594,1,289,186,86,29,3,,,137,1061
"De 30 a 34 años (145)",663,599,2,177,177,138,92,12,1,,64,1416
"De 35 a 39 años (146)",692,652,2,124,180,163,137,40,5,1,40,1885
"De 40 a 44 años (147)",509,492,2,53,81,105,158,72,16,5,17,1891
"De 45 a 49 años (148)",423,412,,41,56,62,122,91,29,11,11,1841
"De 50 y más años (149)",1043,1015,8,86,110,123,262,253,141,32,28,5008
"Desocupada (150)",153,109,2,47,24,10,14,10,2,,44,267
"De 12 a 14 años (151)",2,2,,2,,,,,,,,2
"De 15 a 19 años (152)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (153)",28,14,,12,1,1,,,,,14,17
"De 25 a 29 años (154)",35,22,,14,7,,1,,,,13,32
"De 30 a 34 años (155)",25,17,1,7,6,,3,,,,8,34
"De 35 a 39 años (156)",17,15,,3,5,2,3,2,,,2,44
"De 40 a 44 años (157)",9,8,,1,4,2,,1,,,1,22
"De 45 a 49 años (158)",12,11,1,1,,3,3,2,1,,1,44
"De 50 y más años (159)",17,14,,1,1,2,4,5,1,,3,66
"No PEA (160)",31180,29691,109,6182,5459,4488,6630,4350,1897,576,1489,110026
"De 12 a 14 años (161)",52,18,,16,2,,,,,,34,20
"De 15 a 19 años (162)",1137,950,12,835,87,11,5,,,,187,1062
"De 20 a 24 años (163)",3909,3416,26,2126,952,244,59,9,,,493,5068
"De 25 a 29 años (164)",4118,3816,6,1338,1370,748,323,30,1,,302,7880
"De 30 a 34 años (165)",3704,3541,5,651,1064,910,754,146,9,2,163,9771
"De 35 a 39 años (166)",3450,3354,6,345,678,795,1041,400,79,10,96,11958
"De 40 a 44 años (167)",2802,2758,5,176,364,472,970,562,170,39,44,12035
"De 45 a 49 años (168)",2395,2365,4,137,212,316,734,614,273,75,30,11863
"De 50 y más años (169)",9613,9473,45,558,730,992,2744,2589,1365,450,140,50369
