"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Actividad economica no especificada (044)",90,,30,29,24,7
"Desocupado (045)",388,7,180,142,52,7
"Mujeres (046)",5166,204,1847,1686,1124,305
"Agric., ganadería, caza y silvicultura (047)",3417,142,1174,1076,796,229
"Industrias manufactureras (050)",419,16,141,146,95,21
"Suministro de electricidad, gas y agua (051)",2,,1,1,,
"Construcción (052)",10,,5,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",400,12,114,160,93,21
"Venta, mant.y rep. veh.autom.y motoc. (054)",3,,1,2,,
"Comercio al por mayor (055)",5,1,,2,2,
"Comercio al por menor (056)",392,11,113,156,91,21
"Hoteles y restaurantes (057)",246,11,88,79,55,13
"Trans., almac. y comunicaciones (058)",11,,8,1,1,1
"Intermediación financiera (059)",1,,1,,,
"Activid.inmobil., empres. y alquileres (060)",8,,6,2,,
"Admin.pub. y defensa; p. segur.soc afil (061)",41,,16,16,9,
"Enseñanza (062)",167,,61,88,18,
"Servicios sociales y de salud (063)",67,,38,25,3,1
"Otras activ. serv.comun.soc y personales (064)",35,,14,15,5,1
"Hogares privados con servicio doméstico (065)",103,17,55,10,17,4
"Actividad economica no especificada (067)",132,,53,42,26,11
"Desocupado (068)",107,6,72,22,4,3
,,,,,,
"URBANA (069)",3144,86,1006,1208,680,164
"Agric., ganadería, caza y silvicultura (070)",990,33,285,341,255,76
"Explotación de minas y canteras (072)",4,,1,2,1,
"Industrias manufactureras (073)",117,3,37,43,27,7
"Suministro de electricidad, gas y agua (074)",5,,1,3,1,
"Construcción (075)",201,1,73,81,42,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",477,18,122,203,104,30
"Venta, mant.y rep. veh.autom.y motoc. (077)",18,2,6,6,3,1
"Comercio al por mayor (078)",7,1,2,3,1,
"Comercio al por menor (079)",452,15,114,194,100,29
"Hoteles y restaurantes (080)",187,9,59,61,45,13
"Trans., almac. y comunicaciones (081)",112,,52,49,10,1
"Activid.inmobil., empres. y alquileres (083)",23,1,8,6,8,
"Admin.pub. y defensa; p. segur.soc afil (084)",250,,62,103,73,12
"Enseñanza (085)",245,,76,129,39,1
"Servicios sociales y de salud (086)",77,,39,34,4,
"Otras activ. serv.comun.soc y personales (087)",80,2,26,30,18,4
"Hogares privados con servicio doméstico (088)",62,15,33,6,7,1
"Actividad economica no especificada (090)",108,,39,37,22,10
"Desocupado (091)",206,4,93,80,24,5
"Hombres (092)",2010,49,610,794,449,108
"Agric., ganadería, caza y silvicultura (093)",769,24,220,270,197,58
"Explotación de minas y canteras (095)",4,,1,2,1,
"Industrias manufactureras (096)",91,2,33,31,19,6
"Suministro de electricidad, gas y agua (097)",3,,,2,1,
"Construcción (098)",198,1,70,81,42,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",183,10,46,84,30,13
"Venta, mant.y rep. veh.autom.y motoc. (100)",16,2,6,4,3,1
"Comercio al por mayor (101)",3,,2,1,,
"Comercio al por menor (102)",164,8,38,79,27,12
"Hoteles y restaurantes (103)",20,3,4,8,4,1
"Trans., almac. y comunicaciones (104)",103,,45,48,10,
"Activid.inmobil., empres. y alquileres (106)",17,1,3,5,8,
"Admin.pub. y defensa; p. segur.soc afil (107)",218,,49,91,66,12
"Enseñanza (108)",112,,26,62,23,1
"Servicios sociales y de salud (109)",23,,7,13,3,
"Otras activ. serv.comun.soc y personales (110)",55,2,17,19,13,4
"Hogares privados con servicio doméstico (111)",7,2,4,1,,
"Actividad economica no especificada (113)",44,,18,11,10,5
"Desocupado (114)",163,4,67,66,22,4
"Mujeres (115)",1134,37,396,414,231,56
"Agric., ganadería, caza y silvicultura (116)",221,9,65,71,58,18
"Industrias manufactureras (119)",26,1,4,12,8,1
"Suministro de electricidad, gas y agua (120)",2,,1,1,,
"Construcción (121)",3,,3,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",294,8,76,119,74,17
"Venta, mant.y rep. veh.autom.y motoc. (123)",2,,,2,,
"Comercio al por mayor (124)",4,1,,2,1,
"Comercio al por menor (125)",288,7,76,115,73,17
"Hoteles y restaurantes (126)",167,6,55,53,41,12
"Trans., almac. y comunicaciones (127)",9,,7,1,,1
"Activid.inmobil., empres. y alquileres (129)",6,,5,1,,
"Admin.pub. y defensa; p. segur.soc afil (130)",32,,13,12,7,
"Enseñanza (131)",133,,50,67,16,
"Servicios sociales y de salud (132)",54,,32,21,1,
"Otras activ. serv.comun.soc y personales (133)",25,,9,11,5,
"Hogares privados con servicio doméstico (134)",55,13,29,5,7,1
"Actividad economica no especificada (136)",64,,21,26,12,5
"Desocupado (137)",43,,26,14,2,1
,,,,,,
"RURAL (138)",12842,382,4494,4276,2893,797
"Agric., ganadería, caza y silvicultura (139)",10876,331,3650,3605,2552,738
"Pesca (140)",3,,2,1,,
"Explotación de minas y canteras (141)",20,1,11,5,3,
"Industrias manufactureras (142)",511,20,189,170,108,24
"Suministro de electricidad, gas y agua (143)",9,,4,3,2,
"Construcción (144)",320,1,138,120,56,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",195,7,79,66,34,9
"Venta, mant.y rep. veh.autom.y motoc. (146)",15,,8,4,3,
"Comercio al por mayor (147)",7,,3,1,3,
"Comercio al por menor (148)",173,7,68,61,28,9
"Hoteles y restaurantes (149)",87,6,36,29,15,1
"Trans., almac. y comunicaciones (150)",99,1,53,35,10,
"Intermediación financiera (151)",1,,1,,,
"Activid.inmobil., empres. y alquileres (152)",15,,5,5,5,
"Admin.pub. y defensa; p. segur.soc afil (153)",107,,38,47,21,1
"Enseñanza (154)",84,,29,46,8,1
"Servicios sociales y de salud (155)",27,,12,9,5,1
"Otras activ. serv.comun.soc y personales (156)",28,,13,10,4,1
"Hogares privados con servicio doméstico (157)",57,6,31,7,10,3
"Actividad economica no especificada (159)",114,,44,34,28,8
"Desocupado (160)",289,9,159,84,32,5
"Hombres (161)",8810,215,3043,3004,2000,548
"Agric., ganadería, caza y silvicultura (162)",7680,198,2541,2600,1814,527
"Pesca (163)",3,,2,1,,
"Explotación de minas y canteras (164)",20,1,11,5,3,
"Industrias manufactureras (165)",118,5,52,36,21,4
"Suministro de electricidad, gas y agua (166)",9,,4,3,2,
"Construcción (167)",313,1,136,117,54,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",89,3,41,25,15,5
"Venta, mant.y rep. veh.autom.y motoc. (169)",14,,7,4,3,
"Comercio al por mayor (170)",6,,3,1,2,
"Comercio al por menor (171)",69,3,31,20,10,5
"Hoteles y restaurantes (172)",8,1,3,3,1,
"Trans., almac. y comunicaciones (173)",97,1,52,35,9,
"Activid.inmobil., empres. y alquileres (175)",13,,4,4,5,
"Admin.pub. y defensa; p. segur.soc afil (176)",98,,35,43,19,1
"Enseñanza (177)",50,,18,25,6,1
"Servicios sociales y de salud (178)",14,,6,5,3,
"Otras activ. serv.comun.soc y personales (179)",18,,8,6,4,
"Hogares privados con servicio doméstico (180)",9,2,5,2,,
"Actividad economica no especificada (182)",46,,12,18,14,2
"Desocupado (183)",225,3,113,76,30,3
"Mujeres (184)",4032,167,1451,1272,893,249
"Agric., ganadería, caza y silvicultura (185)",3196,133,1109,1005,738,211
"Industrias manufactureras (188)",393,15,137,134,87,20
"Construcción (190)",7,,2,3,2,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",106,4,38,41,19,4
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,1,,,
"Comercio al por mayor (193)",1,,,,1,
"Comercio al por menor (194)",104,4,37,41,18,4
"Hoteles y restaurantes (195)",79,5,33,26,14,1
"Trans., almac. y comunicaciones (196)",2,,1,,1,
"Intermediación financiera (197)",1,,1,,,
"Activid.inmobil., empres. y alquileres (198)",2,,1,1,,
"Admin.pub. y defensa; p. segur.soc afil (199)",9,,3,4,2,
"Enseñanza (200)",34,,11,21,2,
"Servicios sociales y de salud (201)",13,,6,4,2,1
"Otras activ. serv.comun.soc y personales (202)",10,,5,4,,1
"Hogares privados con servicio doméstico (203)",48,4,26,5,10,3
"Actividad economica no especificada (205)",68,,32,16,14,6
"Desocupado (206)",64,6,46,8,2,2
