"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (040)",286,,62,150,62,12
"Otras activ. serv.comun.soc y personales (041)",335,4,111,129,77,14
"Hogares privados con servicio doméstico (042)",138,14,73,26,16,9
"Actividad economica no especificada (044)",807,8,317,264,182,36
"Desocupado (045)",1231,34,593,406,160,38
"Mujeres (046)",17133,407,6054,6290,3628,754
"Agric., ganadería, caza y silvicultura (047)",6303,258,2130,1966,1556,393
"Pesca (048)",1,,1,,,
"Explotación de minas y canteras (049)",2,,1,,1,
"Industrias manufactureras (050)",282,2,100,119,54,7
"Suministro de electricidad, gas y agua (051)",3,,2,1,,
"Construcción (052)",98,,60,31,7,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",3566,36,1023,1546,814,147
"Venta, mant.y rep. veh.autom.y motoc. (054)",60,,24,30,5,1
"Comercio al por mayor (055)",122,1,35,54,30,2
"Comercio al por menor (056)",3384,35,964,1462,779,144
"Hoteles y restaurantes (057)",1602,36,561,582,365,58
"Trans., almac. y comunicaciones (058)",158,1,106,37,13,1
"Intermediación financiera (059)",31,,22,6,3,
"Activid.inmobil., empres. y alquileres (060)",204,,95,78,29,2
"Admin.pub. y defensa; p. segur.soc afil (061)",355,,162,135,55,3
"Enseñanza (062)",1275,,359,728,187,1
"Servicios sociales y de salud (063)",382,,130,186,65,1
"Otras activ. serv.comun.soc y personales (064)",239,7,87,103,33,9
"Hogares privados con servicio doméstico (065)",813,45,431,198,101,38
"Actividad economica no especificada (067)",1203,10,424,390,289,90
"Desocupado (068)",616,12,360,184,56,4
,,,,,,
"URBANA (069)",20770,309,6835,8045,4715,866
"Agric., ganadería, caza y silvicultura (070)",4285,138,1250,1408,1160,329
"Pesca (071)",12,,6,5,1,
"Explotación de minas y canteras (072)",48,,14,19,15,
"Industrias manufactureras (073)",1088,11,391,379,253,54
"Suministro de electricidad, gas y agua (074)",55,,14,30,10,1
"Construcción (075)",1350,,496,531,301,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",4420,54,1255,1813,1066,232
"Venta, mant.y rep. veh.autom.y motoc. (077)",428,6,175,155,77,15
"Comercio al por mayor (078)",196,1,51,85,56,3
"Comercio al por menor (079)",3796,47,1029,1573,933,214
"Hoteles y restaurantes (080)",1451,32,513,495,352,59
"Trans., almac. y comunicaciones (081)",1410,10,631,526,226,17
"Intermediación financiera (082)",84,,35,35,14,
"Activid.inmobil., empres. y alquileres (083)",636,,223,268,133,12
"Admin.pub. y defensa; p. segur.soc afil (084)",1141,,333,518,267,23
"Enseñanza (085)",1553,,321,866,358,8
"Servicios sociales y de salud (086)",473,,119,233,111,10
"Otras activ. serv.comun.soc y personales (087)",416,6,135,166,91,18
"Hogares privados con servicio doméstico (088)",434,32,239,103,40,20
"Actividad economica no especificada (090)",722,2,277,246,166,31
"Desocupado (091)",1192,24,583,404,151,30
"Hombres (092)",12873,196,4167,4839,3067,604
"Agric., ganadería, caza y silvicultura (093)",3310,106,967,1069,882,286
"Pesca (094)",12,,6,5,1,
"Explotación de minas y canteras (095)",47,,13,19,15,
"Industrias manufactureras (096)",896,11,334,293,209,49
"Suministro de electricidad, gas y agua (097)",52,,12,29,10,1
"Construcción (098)",1301,,468,514,297,22
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",1846,31,536,688,477,114
"Venta, mant.y rep. veh.autom.y motoc. (100)",380,6,157,130,73,14
"Comercio al por mayor (101)",103,,26,46,29,2
"Comercio al por menor (102)",1363,25,353,512,375,98
"Hoteles y restaurantes (103)",308,12,136,76,65,19
"Trans., almac. y comunicaciones (104)",1277,9,545,494,213,16
"Intermediación financiera (105)",56,,16,29,11,
"Activid.inmobil., empres. y alquileres (106)",461,,145,200,106,10
"Admin.pub. y defensa; p. segur.soc afil (107)",960,,250,450,239,21
"Enseñanza (108)",753,,119,400,227,7
"Servicios sociales y de salud (109)",215,,45,107,54,9
"Otras activ. serv.comun.soc y personales (110)",228,2,74,78,64,10
"Hogares privados con servicio doméstico (111)",54,5,32,10,4,3
"Actividad economica no especificada (113)",351,2,133,121,85,10
"Desocupado (114)",746,18,336,257,108,27
"Mujeres (115)",7897,113,2668,3206,1648,262
"Agric., ganadería, caza y silvicultura (116)",975,32,283,339,278,43
"Explotación de minas y canteras (118)",1,,1,,,
"Industrias manufactureras (119)",192,,57,86,44,5
"Suministro de electricidad, gas y agua (120)",3,,2,1,,
"Construcción (121)",49,,28,17,4,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",2574,23,719,1125,589,118
"Venta, mant.y rep. veh.autom.y motoc. (123)",48,,18,25,4,1
"Comercio al por mayor (124)",93,1,25,39,27,1
"Comercio al por menor (125)",2433,22,676,1061,558,116
"Hoteles y restaurantes (126)",1143,20,377,419,287,40
"Trans., almac. y comunicaciones (127)",133,1,86,32,13,1
"Intermediación financiera (128)",28,,19,6,3,
"Activid.inmobil., empres. y alquileres (129)",175,,78,68,27,2
"Admin.pub. y defensa; p. segur.soc afil (130)",181,,83,68,28,2
"Enseñanza (131)",800,,202,466,131,1
"Servicios sociales y de salud (132)",258,,74,126,57,1
"Otras activ. serv.comun.soc y personales (133)",188,4,61,88,27,8
"Hogares privados con servicio doméstico (134)",380,27,207,93,36,17
"Actividad economica no especificada (136)",371,,144,125,81,21
"Desocupado (137)",446,6,247,147,43,3
,,,,,,
"RURAL (138)",44532,910,15246,14383,10639,3354
"Agric., ganadería, caza y silvicultura (139)",34358,781,11333,10470,8709,3065
"Pesca (140)",13,,7,5,1,
"Explotación de minas y canteras (141)",326,,137,144,44,1
"Industrias manufactureras (142)",507,3,206,171,104,23
"Suministro de electricidad, gas y agua (143)",58,,15,37,6,
"Construcción (144)",1404,7,546,554,271,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",1604,27,507,643,374,53
"Venta, mant.y rep. veh.autom.y motoc. (146)",81,1,43,25,11,1
"Comercio al por mayor (147)",69,,21,34,13,1
"Comercio al por menor (148)",1454,26,443,584,350,51
"Hoteles y restaurantes (149)",553,16,228,184,104,21
"Trans., almac. y comunicaciones (150)",521,5,224,192,96,4
"Intermediación financiera (151)",12,,6,3,3,
"Activid.inmobil., empres. y alquileres (152)",192,1,64,85,41,1
"Admin.pub. y defensa; p. segur.soc afil (153)",1170,,473,468,212,17
"Enseñanza (154)",1001,,265,543,192,1
"Servicios sociales y de salud (155)",195,,73,103,16,3
"Otras activ. serv.comun.soc y personales (156)",158,5,63,66,19,5
"Hogares privados con servicio doméstico (157)",517,27,265,121,77,27
"Actividad economica no especificada (159)",1288,16,464,408,305,95
"Desocupado (160)",655,22,370,186,65,12
"Hombres (161)",35296,616,11860,11299,8659,2862
"Agric., ganadería, caza y silvicultura (162)",29030,555,9486,8843,7431,2715
"Pesca (163)",12,,6,5,1,
"Explotación de minas y canteras (164)",325,,137,144,43,1
"Industrias manufactureras (165)",417,1,163,138,94,21
"Suministro de electricidad, gas y agua (166)",58,,15,37,6,
"Construcción (167)",1355,7,514,540,268,26
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",612,14,203,222,149,24
"Venta, mant.y rep. veh.autom.y motoc. (169)",69,1,37,20,10,1
"Comercio al por mayor (170)",40,,11,19,10,
"Comercio al por menor (171)",503,13,155,183,129,23
"Hoteles y restaurantes (172)",94,,44,21,26,3
"Trans., almac. y comunicaciones (173)",496,5,204,187,96,4
"Intermediación financiera (174)",9,,3,3,3,
"Activid.inmobil., empres. y alquileres (175)",163,1,47,75,39,1
"Admin.pub. y defensa; p. segur.soc afil (176)",996,,394,401,185,16
"Enseñanza (177)",526,,108,281,136,1
"Servicios sociales y de salud (178)",71,,17,43,8,3
"Otras activ. serv.comun.soc y personales (179)",107,2,37,51,13,4
"Hogares privados con servicio doméstico (180)",84,9,41,16,12,6
"Actividad economica no especificada (182)",456,6,184,143,97,26
"Desocupado (183)",485,16,257,149,52,11
"Mujeres (184)",9236,294,3386,3084,1980,492
"Agric., ganadería, caza y silvicultura (185)",5328,226,1847,1627,1278,350
"Pesca (186)",1,,1,,,
"Explotación de minas y canteras (187)",1,,,,1,
"Industrias manufactureras (188)",90,2,43,33,10,2
"Construcción (190)",49,,32,14,3,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",992,13,304,421,225,29
"Venta, mant.y rep. veh.autom.y motoc. (192)",12,,6,5,1,
"Comercio al por mayor (193)",29,,10,15,3,1
"Comercio al por menor (194)",951,13,288,401,221,28
"Hoteles y restaurantes (195)",459,16,184,163,78,18
"Trans., almac. y comunicaciones (196)",25,,20,5,,
"Intermediación financiera (197)",3,,3,,,
"Activid.inmobil., empres. y alquileres (198)",29,,17,10,2,
"Admin.pub. y defensa; p. segur.soc afil (199)",174,,79,67,27,1
"Enseñanza (200)",475,,157,262,56,
"Servicios sociales y de salud (201)",124,,56,60,8,
"Otras activ. serv.comun.soc y personales (202)",51,3,26,15,6,1
"Hogares privados con servicio doméstico (203)",433,18,224,105,65,21
"Actividad economica no especificada (205)",832,10,280,265,208,69
"Desocupado (206)",170,6,113,37,13,1
