"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 50 y más años (039)",2,12,9,,75,,
"No PEA (040)",7433,26503,22450,297,84.7,1.1,
"De 12 a 14 años (041)",910,4,2,,50,,
"De 15 a 19 años (042)",869,184,178,51,96.7,27.7,
"De 20 a 24 años (043)",566,680,659,72,96.9,10.6,
"De 25 a 29 años (044)",562,1186,1153,59,97.2,5,
"De 30 a 34 años (045)",530,1621,1522,59,93.9,3.6,
"De 35 a 39 años (046)",497,1950,1827,29,93.7,1.5,
"De 40 a 44 años (047)",489,2419,2208,24,91.3,1,
"De 45 a 49 años (048)",421,2411,2140,3,88.8,0.1,
"De 50 y más años (049)",2589,16048,12761,,79.5,,
,,,,,,,
"URBANA (060)",2898,9083,8059,98,88.7,1.1,
"De 12 a 14 años (061)",303,2,1,,50,,
"De 15 a 19 años (062)",344,68,64,16,94.1,23.5,
"De 20 a 24 años (063)",228,239,231,20,96.7,8.4,
"De 25 a 29 años (064)",248,418,410,23,98.1,5.5,
"De 30 a 34 años (065)",227,522,507,16,97.1,3.1,
"De 35 a 39 años (066)",264,883,848,14,96,1.6,
"De 40 a 44 años (067)",230,924,889,9,96.2,1,
"De 45 a 49 años (068)",173,868,801,,92.3,,
"De 50 y más años (069)",881,5159,4308,,83.5,,
"PEA (070)",696,1994,1829,28,91.7,1.4,
"De 12 a 14 años (071)",15,,,,,,
"De 15 a 19 años (072)",44,12,12,2,100,16.7,
"De 20 a 24 años (073)",65,71,71,7,100,9.9,
"De 25 a 29 años (074)",83,101,97,6,96,5.9,
"De 30 a 34 años (075)",91,162,160,4,98.8,2.5,
"De 35 a 39 años (076)",109,313,301,6,96.2,1.9,
"De 40 a 44 años (077)",87,314,306,3,97.5,1,
"De 45 a 49 años (078)",56,236,228,,96.6,,
"De 50 y más años (079)",146,785,654,,83.3,,
"Ocupada (080)",664,1923,1764,27,91.7,1.4,
"De 12 a 14 años (081)",13,,,,,,
"De 15 a 19 años (082)",40,8,8,2,100,25,
"De 20 a 24 años (083)",58,68,68,6,100,8.8,
"De 25 a 29 años (084)",79,94,93,6,98.9,6.4,
"De 30 a 34 años (085)",87,148,146,4,98.6,2.7,
"De 35 a 39 años (086)",107,308,296,6,96.1,1.9,
"De 40 a 44 años (087)",83,302,294,3,97.4,1,
"De 45 a 49 años (088)",53,222,214,,96.4,,
"De 50 y más años (089)",144,773,645,,83.4,,
"Desocupada (090)",32,71,65,1,91.5,1.4,
"De 12 a 14 años (091)",2,,,,,,
"De 15 a 19 años (092)",4,4,4,,100,,
"De 20 a 24 años (093)",7,3,3,1,100,33.3,
"De 25 a 29 años (094)",4,7,4,,57.1,,
"De 30 a 34 años (095)",4,14,14,,100,,
"De 35 a 39 años (096)",2,5,5,,100,,
"De 40 a 44 años (097)",4,12,12,,100,,
"De 45 a 49 años (098)",3,14,14,,100,,
"De 50 y más años (099)",2,12,9,,75,,
"No PEA (100)",2202,7089,6230,70,87.9,1,
"De 12 a 14 años (101)",288,2,1,,50,,
"De 15 a 19 años (102)",300,56,52,14,92.9,25,
"De 20 a 24 años (103)",163,168,160,13,95.2,7.7,
"De 25 a 29 años (104)",165,317,313,17,98.7,5.4,
"De 30 a 34 años (105)",136,360,347,12,96.4,3.3,
"De 35 a 39 años (106)",155,570,547,8,96,1.4,
"De 40 a 44 años (107)",143,610,583,6,95.6,1,
"De 45 a 49 años (108)",117,632,573,,90.7,,
"De 50 y más años (109)",735,4374,3654,,83.5,,
,,,,,,,
"RURAL (120)",5981,22225,18712,266,84.2,1.2,
"De 12 a 14 años (121)",637,2,1,,50,,
"De 15 a 19 años (122)",627,143,140,43,97.9,30.1,
"De 20 a 24 años (123)",489,610,596,67,97.7,11,
"De 25 a 29 años (124)",474,1016,976,49,96.1,4.8,
"De 30 a 34 años (125)",465,1482,1380,57,93.1,3.8,
"De 35 a 39 años (126)",416,1632,1520,25,93.1,1.5,
"De 40 a 44 años (127)",413,2123,1917,22,90.3,1,
"De 45 a 49 años (128)",354,2036,1806,3,88.7,0.1,
"De 50 y más años (129)",2106,13181,10376,,78.7,,
"PEA (130)",750,2811,2492,37,88.7,1.3,
"De 12 a 14 años (131)",15,,,,,,
"De 15 a 19 años (132)",58,15,14,5,93.3,33.3,
"De 20 a 24 años (133)",86,98,97,8,99,8.2,
"De 25 a 29 años (134)",77,147,136,7,92.5,4.8,
"De 30 a 34 años (135)",71,221,205,10,92.8,4.5,
"De 35 a 39 años (136)",74,252,240,3,95.2,1.2,
"De 40 a 44 años (137)",67,314,292,4,93,1.3,
"De 45 a 49 años (138)",50,257,239,,93,,
"De 50 y más años (139)",252,1507,1269,,84.2,,
"Ocupada (140)",727,2793,2477,37,88.7,1.3,
"De 12 a 14 años (141)",14,,,,,,
"De 15 a 19 años (142)",50,15,14,5,93.3,33.3,
"De 20 a 24 años (143)",81,97,96,8,99,8.2,
"De 25 a 29 años (144)",74,146,135,7,92.5,4.8,
"De 30 a 34 años (145)",68,218,202,10,92.7,4.6,
"De 35 a 39 años (146)",74,252,240,3,95.2,1.2,
"De 40 a 44 años (147)",64,301,282,4,93.7,1.3,
"De 45 a 49 años (148)",50,257,239,,93,,
"De 50 y más años (149)",252,1507,1269,,84.2,,
"Desocupada (150)",23,18,15,,83.3,,
"De 12 a 14 años (151)",1,,,,,,
"De 15 a 19 años (152)",8,,,,,,
"De 20 a 24 años (153)",5,1,1,,100,,
"De 25 a 29 años (154)",3,1,1,,100,,
"De 30 a 34 años (155)",3,3,3,,100,,
"De 40 a 44 años (157)",3,13,10,,76.9,,
"No PEA (160)",5231,19414,16220,229,83.5,1.2,
"De 12 a 14 años (161)",622,2,1,,50,,
"De 15 a 19 años (162)",569,128,126,38,98.4,29.7,
"De 20 a 24 años (163)",403,512,499,59,97.5,11.5,
"De 25 a 29 años (164)",397,869,840,42,96.7,4.8,
"De 30 a 34 años (165)",394,1261,1175,47,93.2,3.7,
"De 35 a 39 años (166)",342,1380,1280,22,92.8,1.6,
"De 40 a 44 años (167)",346,1809,1625,18,89.8,1,
"De 45 a 49 años (168)",304,1779,1567,3,88.1,0.2,
"De 50 y más años (169)",1854,11674,9107,,78,,
