"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (062)",36,,2,4,5,4,,,,21,,
"Hogares privados con servicio doméstico (063)",127,,,,,,,,,127,,
"Actividad economica no especificada (065)",112,,,,6,,,,,,,106
,,,,,,,,,,,,
"URBANA (066)",3213,29,402,123,85,439,832,199,227,762,30,85
"Agric., ganadería, caza y silvicultura (067)",1298,,,3,2,,832,1,2,458,,
"Industrias manufactureras (070)",146,,,,1,,,140,4,1,,
"Suministro de electricidad, gas y agua (071)",4,,,,1,,,2,1,,,
"Construcción (072)",148,,2,4,,,,5,93,44,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",475,,6,15,2,347,,46,2,57,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",41,,1,,,3,,36,,1,,
"Comercio al por mayor (075)",26,,,,,21,,,1,4,,
"Comercio al por menor (076)",408,,5,15,2,323,,10,1,52,,
"Hoteles y restaurantes (077)",117,,4,4,3,79,,,,27,,
"Trans., almac. y comunicaciones (078)",147,,1,3,4,1,,1,121,16,,
"Intermediación financiera (079)",3,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",66,,21,18,6,6,,2,1,12,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",148,20,10,20,38,,,,3,27,30,
"Enseñanza (082)",340,9,317,1,10,,,,,3,,
"Servicios sociales y de salud (083)",83,,32,38,6,1,,1,,5,,
"Otras activ. serv.comun.soc y personales (084)",61,,8,15,5,5,,1,,27,,
"Hogares privados con servicio doméstico (085)",85,,,,,,,,,85,,
"Actividad economica no especificada (087)",92,,,,7,,,,,,,85
"Hombres (088)",2266,24,223,74,43,173,767,175,224,505,30,28
"Agric., ganadería, caza y silvicultura (089)",1143,,,3,2,,767,1,2,368,,
"Industrias manufactureras (092)",120,,,,1,,,116,2,1,,
"Suministro de electricidad, gas y agua (093)",3,,,,,,,2,1,,,
"Construcción (094)",144,,2,4,,,,5,93,40,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",244,,4,11,1,149,,46,2,31,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",39,,1,,,2,,36,,,,
"Comercio al por mayor (097)",15,,,,,12,,,1,2,,
"Comercio al por menor (098)",190,,3,11,1,135,,10,1,29,,
"Hoteles y restaurantes (099)",27,,3,4,1,15,,,,4,,
"Trans., almac. y comunicaciones (100)",138,,1,2,1,1,,1,121,11,,
"Intermediación financiera (101)",1,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",52,,19,11,3,5,,2,,12,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",110,16,8,11,21,,,,3,21,30,
"Enseñanza (104)",182,8,165,1,6,,,,,2,,
"Servicios sociales y de salud (105)",37,,15,14,4,1,,1,,2,,
"Otras activ. serv.comun.soc y personales (106)",34,,6,12,1,2,,1,,12,,
"Hogares privados con servicio doméstico (107)",1,,,,,,,,,1,,
"Actividad economica no especificada (109)",30,,,,2,,,,,,,28
"Mujeres (110)",947,5,179,49,42,266,65,24,3,257,,57
"Agric., ganadería, caza y silvicultura (111)",155,,,,,,65,,,90,,
"Industrias manufactureras (114)",26,,,,,,,24,2,,,
"Suministro de electricidad, gas y agua (115)",1,,,,1,,,,,,,
"Construcción (116)",4,,,,,,,,,4,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",231,,2,4,1,198,,,,26,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",2,,,,,1,,,,1,,
"Comercio al por mayor (119)",11,,,,,9,,,,2,,
"Comercio al por menor (120)",218,,2,4,1,188,,,,23,,
"Hoteles y restaurantes (121)",90,,1,,2,64,,,,23,,
"Trans., almac. y comunicaciones (122)",9,,,1,3,,,,,5,,
"Intermediación financiera (123)",2,,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",14,,2,7,3,1,,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",38,4,2,9,17,,,,,6,,
"Enseñanza (126)",158,1,152,,4,,,,,1,,
"Servicios sociales y de salud (127)",46,,17,24,2,,,,,3,,
"Otras activ. serv.comun.soc y personales (128)",27,,2,3,4,3,,,,15,,
"Hogares privados con servicio doméstico (129)",84,,,,,,,,,84,,
"Actividad economica no especificada (131)",62,,,,5,,,,,,,57
,,,,,,,,,,,,
"RURAL (132)",6229,7,151,39,21,112,3085,95,114,2533,4,68
"Agric., ganadería, caza y silvicultura (133)",5503,,,2,,,3085,,2,2414,,
"Pesca (134)",1,,1,,,,,,,,,
"Industrias manufactureras (136)",92,,,1,,,,90,1,,,
"Suministro de electricidad, gas y agua (137)",4,,,2,1,,,,,1,,
"Construcción (138)",84,,1,1,,,,1,55,26,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",116,,,2,,88,,4,1,21,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",3,,,,,,,3,,,,
"Comercio al por mayor (141)",2,,,,,1,,,1,,,
"Comercio al por menor (142)",111,,,2,,87,,1,,21,,
"Hoteles y restaurantes (143)",31,,,,,20,,,,11,,
"Trans., almac. y comunicaciones (144)",54,,,,1,,,,53,,,
"Activid.inmobil., empres. y alquileres (146)",8,,3,,3,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",33,6,1,5,8,1,,,2,6,4,
"Enseñanza (148)",132,1,129,,1,,,,,1,,
"Servicios sociales y de salud (149)",29,,8,18,2,1,,,,,,
"Otras activ. serv.comun.soc y personales (150)",27,,8,8,2,1,,,,8,,
"Hogares privados con servicio doméstico (151)",44,,,,,,,,,44,,
"Actividad economica no especificada (153)",71,,,,3,,,,,,,68
"Hombres (154)",5456,5,93,23,15,51,2928,86,114,2118,4,19
"Agric., ganadería, caza y silvicultura (155)",5003,,,2,,,2928,,2,2071,,
"Pesca (156)",1,,1,,,,,,,,,
"Industrias manufactureras (158)",83,,,1,,,,81,1,,,
"Suministro de electricidad, gas y agua (159)",4,,,2,1,,,,,1,,
"Construcción (160)",83,,1,1,,,,1,55,25,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",62,,,1,,47,,4,1,9,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",3,,,,,,,3,,,,
"Comercio al por mayor (163)",2,,,,,1,,,1,,,
"Comercio al por menor (164)",57,,,1,,46,,1,,9,,
"Hoteles y restaurantes (165)",5,,,,,2,,,,3,,
"Trans., almac. y comunicaciones (166)",54,,,,1,,,,53,,,
"Activid.inmobil., empres. y alquileres (168)",7,,3,,2,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",28,5,1,4,6,1,,,2,5,4,
"Enseñanza (170)",75,,75,,,,,,,,,
"Servicios sociales y de salud (171)",11,,4,5,2,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",18,,8,7,1,,,,,2,,
"Hogares privados con servicio doméstico (173)",1,,,,,,,,,1,,
"Actividad economica no especificada (175)",21,,,,2,,,,,,,19
"Mujeres (176)",773,2,58,16,6,61,157,9,,415,,49
"Agric., ganadería, caza y silvicultura (177)",500,,,,,,157,,,343,,
"Industrias manufactureras (180)",9,,,,,,,9,,,,
"Construcción (182)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",54,,,1,,41,,,,12,,
"Comercio al por menor (186)",54,,,1,,41,,,,12,,
"Hoteles y restaurantes (187)",26,,,,,18,,,,8,,
"Activid.inmobil., empres. y alquileres (190)",1,,,,1,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",5,1,,1,2,,,,,1,,
"Enseñanza (192)",57,1,54,,1,,,,,1,,
"Servicios sociales y de salud (193)",18,,4,13,,1,,,,,,
"Otras activ. serv.comun.soc y personales (194)",9,,,1,1,1,,,,6,,
"Hogares privados con servicio doméstico (195)",43,,,,,,,,,43,,
"Actividad economica no especificada (197)",50,,,,1,,,,,,,49
