"CUADRO Nº 5: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Otras activ. serv.comun.soc y personales (041)",120,8,50,35,21,6
"Hogares privados con servicio doméstico (042)",9,1,3,3,1,1
"Actividad economica no especificada (044)",48,,20,14,9,5
"Desocupado (045)",657,18,316,196,92,35
"Mujeres (046)",4018,103,1322,1413,876,304
"Agric., ganadería, caza y silvicultura (047)",1402,73,436,391,339,163
"Explotación de minas y canteras (049)",4,,3,1,,
"Industrias manufactureras (050)",92,,44,31,15,2
"Construcción (052)",31,,10,18,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",787,13,161,314,224,75
"Venta, mant.y rep. veh.autom.y motoc. (054)",17,,12,5,,
"Comercio al por mayor (055)",15,,5,6,3,1
"Comercio al por menor (056)",755,13,144,303,221,74
"Hoteles y restaurantes (057)",273,1,87,82,85,18
"Trans., almac. y comunicaciones (058)",31,2,20,7,2,
"Intermediación financiera (059)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (060)",39,,20,16,2,1
"Admin.pub. y defensa; p. segur.soc afil (061)",119,,57,45,17,
"Enseñanza (062)",449,,91,280,74,4
"Servicios sociales y de salud (063)",106,,39,46,21,
"Otras activ. serv.comun.soc y personales (064)",68,,25,28,11,4
"Hogares privados con servicio doméstico (065)",245,3,131,59,37,15
"Actividad economica no especificada (067)",161,1,50,55,36,19
"Desocupado (068)",209,10,148,39,11,1
,,,,,,
"URBANA (069)",5333,75,1595,1948,1304,411
"Agric., ganadería, caza y silvicultura (070)",1471,35,356,423,423,234
"Explotación de minas y canteras (072)",104,1,32,54,15,2
"Industrias manufactureras (073)",227,2,85,77,50,13
"Suministro de electricidad, gas y agua (074)",3,,,1,2,
"Construcción (075)",274,1,107,92,64,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",811,12,197,276,253,73
"Venta, mant.y rep. veh.autom.y motoc. (077)",78,1,43,18,13,3
"Comercio al por mayor (078)",15,,3,8,3,1
"Comercio al por menor (079)",718,11,151,250,237,69
"Hoteles y restaurantes (080)",269,3,88,74,85,19
"Trans., almac. y comunicaciones (081)",336,4,153,123,47,9
"Intermediación financiera (082)",5,,2,2,1,
"Activid.inmobil., empres. y alquileres (083)",107,,46,43,17,1
"Admin.pub. y defensa; p. segur.soc afil (084)",236,,78,111,45,2
"Enseñanza (085)",691,,105,416,164,6
"Servicios sociales y de salud (086)",134,,40,54,37,3
"Otras activ. serv.comun.soc y personales (087)",143,7,52,48,27,9
"Hogares privados con servicio doméstico (088)",160,3,86,34,25,12
"Actividad economica no especificada (090)",94,,24,39,18,13
"Desocupado (091)",268,7,144,81,31,5
"Hombres (092)",3319,53,1024,1138,827,277
"Agric., ganadería, caza y silvicultura (093)",1167,29,296,315,333,194
"Explotación de minas y canteras (095)",100,1,29,53,15,2
"Industrias manufactureras (096)",177,2,71,53,40,11
"Suministro de electricidad, gas y agua (097)",3,,,1,2,
"Construcción (098)",254,1,100,81,63,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",337,3,106,97,104,27
"Venta, mant.y rep. veh.autom.y motoc. (100)",64,1,33,14,13,3
"Comercio al por mayor (101)",7,,,4,2,1
"Comercio al por menor (102)",266,2,73,79,89,23
"Hoteles y restaurantes (103)",56,2,20,17,13,4
"Trans., almac. y comunicaciones (104)",314,2,141,117,45,9
"Intermediación financiera (105)",3,,2,1,,
"Activid.inmobil., empres. y alquileres (106)",76,,31,30,15,
"Admin.pub. y defensa; p. segur.soc afil (107)",150,,42,74,32,2
"Enseñanza (108)",332,,41,189,99,3
"Servicios sociales y de salud (109)",47,,10,17,17,3
"Otras activ. serv.comun.soc y personales (110)",88,7,35,23,18,5
"Hogares privados con servicio doméstico (111)",5,,3,1,1,
"Actividad economica no especificada (113)",23,,7,8,5,3
"Desocupado (114)",187,6,90,61,25,5
"Mujeres (115)",2014,22,571,810,477,134
"Agric., ganadería, caza y silvicultura (116)",304,6,60,108,90,40
"Explotación de minas y canteras (118)",4,,3,1,,
"Industrias manufactureras (119)",50,,14,24,10,2
"Construcción (121)",20,,7,11,1,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",474,9,91,179,149,46
"Venta, mant.y rep. veh.autom.y motoc. (123)",14,,10,4,,
"Comercio al por mayor (124)",8,,3,4,1,
"Comercio al por menor (125)",452,9,78,171,148,46
"Hoteles y restaurantes (126)",213,1,68,57,72,15
"Trans., almac. y comunicaciones (127)",22,2,12,6,2,
"Intermediación financiera (128)",2,,,1,1,
"Activid.inmobil., empres. y alquileres (129)",31,,15,13,2,1
"Admin.pub. y defensa; p. segur.soc afil (130)",86,,36,37,13,
"Enseñanza (131)",359,,64,227,65,3
"Servicios sociales y de salud (132)",87,,30,37,20,
"Otras activ. serv.comun.soc y personales (133)",55,,17,25,9,4
"Hogares privados con servicio doméstico (134)",155,3,83,33,24,12
"Actividad economica no especificada (136)",71,,17,31,13,10
"Desocupado (137)",81,1,54,20,6,
,,,,,,
"RURAL (138)",12179,269,4204,3814,2790,1102
"Agric., ganadería, caza y silvicultura (139)",9456,235,3111,2839,2298,973
"Pesca (140)",2,,,,2,
"Explotación de minas y canteras (141)",163,,75,60,27,1
"Industrias manufactureras (142)",152,2,69,31,36,14
"Suministro de electricidad, gas y agua (143)",6,1,1,3,1,
"Construcción (144)",335,2,126,118,79,10
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",510,4,137,203,119,47
"Venta, mant.y rep. veh.autom.y motoc. (146)",32,,18,7,6,1
"Comercio al por mayor (147)",23,,4,11,5,3
"Comercio al por menor (148)",455,4,115,185,108,43
"Hoteles y restaurantes (149)",83,,29,31,18,5
"Trans., almac. y comunicaciones (150)",189,1,90,77,19,2
"Intermediación financiera (151)",1,,,1,,
"Activid.inmobil., empres. y alquileres (152)",45,,20,14,10,1
"Admin.pub. y defensa; p. segur.soc afil (153)",100,,41,35,24,
"Enseñanza (154)",249,,54,158,35,2
"Servicios sociales y de salud (155)",36,,14,17,5,
"Otras activ. serv.comun.soc y personales (156)",45,1,23,15,5,1
"Hogares privados con servicio doméstico (157)",94,1,48,28,13,4
"Actividad economica no especificada (159)",115,1,46,30,27,11
"Desocupado (160)",598,21,320,154,72,31
"Hombres (161)",10175,188,3453,3211,2391,932
"Agric., ganadería, caza y silvicultura (162)",8358,168,2735,2556,2049,850
"Pesca (163)",2,,,,2,
"Explotación de minas y canteras (164)",163,,75,60,27,1
"Industrias manufactureras (165)",110,2,39,24,31,14
"Suministro de electricidad, gas y agua (166)",6,1,1,3,1,
"Construcción (167)",324,2,123,111,79,9
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",197,,67,68,44,18
"Venta, mant.y rep. veh.autom.y motoc. (169)",29,,16,6,6,1
"Comercio al por mayor (170)",16,,2,9,3,2
"Comercio al por menor (171)",152,,49,53,35,15
"Hoteles y restaurantes (172)",23,,10,6,5,2
"Trans., almac. y comunicaciones (173)",180,1,82,76,19,2
"Intermediación financiera (174)",1,,,1,,
"Activid.inmobil., empres. y alquileres (175)",37,,15,11,10,1
"Admin.pub. y defensa; p. segur.soc afil (176)",67,,20,27,20,
"Enseñanza (177)",159,,27,105,26,1
"Servicios sociales y de salud (178)",17,,5,8,4,
"Otras activ. serv.comun.soc y personales (179)",32,1,15,12,3,1
"Hogares privados con servicio doméstico (180)",4,1,,2,,1
"Actividad economica no especificada (182)",25,,13,6,4,2
"Desocupado (183)",470,12,226,135,67,30
"Mujeres (184)",2004,81,751,603,399,170
"Agric., ganadería, caza y silvicultura (185)",1098,67,376,283,249,123
"Industrias manufactureras (188)",42,,30,7,5,
"Construcción (190)",11,,3,7,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",313,4,70,135,75,29
"Venta, mant.y rep. veh.autom.y motoc. (192)",3,,2,1,,
"Comercio al por mayor (193)",7,,2,2,2,1
"Comercio al por menor (194)",303,4,66,132,73,28
"Hoteles y restaurantes (195)",60,,19,25,13,3
"Trans., almac. y comunicaciones (196)",9,,8,1,,
"Activid.inmobil., empres. y alquileres (198)",8,,5,3,,
"Admin.pub. y defensa; p. segur.soc afil (199)",33,,21,8,4,
"Enseñanza (200)",90,,27,53,9,1
"Servicios sociales y de salud (201)",19,,9,9,1,
"Otras activ. serv.comun.soc y personales (202)",13,,8,3,2,
"Hogares privados con servicio doméstico (203)",90,,48,26,13,3
"Actividad economica no especificada (205)",90,1,33,24,23,9
"Desocupado (206)",128,9,94,19,5,1
