"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",902,13,438,263,149,39
"Sin nivel (031)",60,,8,26,16,10
"Educación inicial (032)",4,,2,2,,
"Primaria (033)",239,6,65,74,73,21
"Secundaria (034)",377,7,235,90,41,4
"Superior no univ. incompleta (035)",70,,43,20,6,1
"Superior no univ. completa (036)",82,,50,25,6,1
"Superior univ. incompleta (037)",29,,14,9,5,1
"Superior univ. completa (038)",41,,21,17,2,1
"No PEA (040)",30674,13720,8392,3399,2774,2389
"Sin nivel (041)",3034,322,134,567,806,1205
"Educación inicial (042)",891,861,18,12,,
"Primaria (043)",13857,9703,1100,1139,1087,828
"Secundaria (044)",9247,2834,4835,934,458,186
"Superior no univ. incompleta (045)",1274,,968,173,99,34
"Superior no univ. completa (046)",776,,357,257,105,57
"Superior univ. incompleta (047)",981,,802,96,65,18
"Superior univ. completa (048)",614,,178,221,154,61
,,,,,,
"URBANA (060)",43016,10179,13492,10228,6397,2720
"Sin nivel (061)",3543,201,170,969,1114,1089
"Educación inicial (062)",640,607,20,13,,
"Primaria (063)",15125,7130,1652,2841,2429,1073
"Secundaria (064)",14855,2241,7540,3283,1506,285
"Superior no univ. incompleta (065)",2746,,1576,770,324,76
"Superior no univ. completa (066)",2672,,1176,1063,355,78
"Superior univ. incompleta (067)",1359,,838,320,178,23
"Superior univ. completa (068)",2076,,520,969,491,96
"PEA (070)",21946,429,7716,7951,4687,1163
"Sin nivel (071)",1660,9,92,613,627,319
"Educación inicial (072)",22,7,9,6,,
"Primaria (073)",5552,222,978,2068,1740,544
"Secundaria (074)",8164,191,3988,2623,1212,150
"Superior no univ. incompleta (075)",1856,,904,652,254,46
"Superior no univ. completa (076)",2152,,923,897,296,36
"Superior univ. incompleta (077)",835,,406,267,150,12
"Superior univ. completa (078)",1705,,416,825,408,56
"Ocupada (080)",21243,421,7383,7741,4566,1132
"Sin nivel (081)",1619,9,85,594,618,313
"Educación inicial (082)",18,7,7,4,,
"Primaria (083)",5357,220,930,2002,1678,527
"Secundaria (084)",7864,185,3804,2552,1177,146
"Superior no univ. incompleta (085)",1798,,866,637,250,45
"Superior no univ. completa (086)",2094,,889,878,292,35
"Superior univ. incompleta (087)",815,,399,260,145,11
"Superior univ. completa (088)",1678,,403,814,406,55
"Desocupada (090)",703,8,333,210,121,31
"Sin nivel (091)",41,,7,19,9,6
"Educación inicial (092)",4,,2,2,,
"Primaria (093)",195,2,48,66,62,17
"Secundaria (094)",300,6,184,71,35,4
"Superior no univ. incompleta (095)",58,,38,15,4,1
"Superior no univ. completa (096)",58,,34,19,4,1
"Superior univ. incompleta (097)",20,,7,7,5,1
"Superior univ. completa (098)",27,,13,11,2,1
"No PEA (100)",21070,9750,5776,2277,1710,1557
"Sin nivel (101)",1883,192,78,356,487,770
"Educación inicial (102)",618,600,11,7,,
"Primaria (103)",9573,6908,674,773,689,529
"Secundaria (104)",6691,2050,3552,660,294,135
"Superior no univ. incompleta (105)",890,,672,118,70,30
"Superior no univ. completa (106)",520,,253,166,59,42
"Superior univ. incompleta (107)",524,,432,53,28,11
"Superior univ. completa (108)",371,,104,144,83,40
,,,,,,
"RURAL (120)",21471,4186,6292,4852,4135,2006
"Sin nivel (121)",2606,143,138,592,920,813
"Educación inicial (122)",290,262,15,13,,
"Primaria (123)",8057,2926,1263,1447,1564,857
"Secundaria (124)",6279,855,3056,1421,780,167
"Superior no univ. incompleta (125)",1044,,598,275,151,20
"Superior no univ. completa (126)",1161,,437,470,213,41
"Superior univ. incompleta (127)",938,,512,203,183,40
"Superior univ. completa (128)",1096,,273,431,324,68
"PEA (130)",11867,216,3676,3730,3071,1174
"Sin nivel (131)",1455,13,82,381,601,378
"Educación inicial (132)",17,1,8,8,,
"Primaria (133)",3773,131,837,1081,1166,558
"Secundaria (134)",3723,71,1773,1147,616,116
"Superior no univ. incompleta (135)",660,,302,220,122,16
"Superior no univ. completa (136)",905,,333,379,167,26
"Superior univ. incompleta (137)",481,,142,160,146,33
"Superior univ. completa (138)",853,,199,354,253,47
"Ocupada (140)",11668,211,3571,3677,3043,1166
"Sin nivel (141)",1436,13,81,374,594,374
"Educación inicial (142)",17,1,8,8,,
"Primaria (143)",3729,127,820,1073,1155,554
"Secundaria (144)",3646,70,1722,1128,610,116
"Superior no univ. incompleta (145)",648,,297,215,120,16
"Superior no univ. completa (146)",881,,317,373,165,26
"Superior univ. incompleta (147)",472,,135,158,146,33
"Superior univ. completa (148)",839,,191,348,253,47
"Desocupada (150)",199,5,105,53,28,8
"Sin nivel (151)",19,,1,7,7,4
"Primaria (153)",44,4,17,8,11,4
"Secundaria (154)",77,1,51,19,6,
"Superior no univ. incompleta (155)",12,,5,5,2,
"Superior no univ. completa (156)",24,,16,6,2,
"Superior univ. incompleta (157)",9,,7,2,,
"Superior univ. completa (158)",14,,8,6,,
"No PEA (160)",9604,3970,2616,1122,1064,832
"Sin nivel (161)",1151,130,56,211,319,435
"Educación inicial (162)",273,261,7,5,,
"Primaria (163)",4284,2795,426,366,398,299
"Secundaria (164)",2556,784,1283,274,164,51
"Superior no univ. incompleta (165)",384,,296,55,29,4
"Superior no univ. completa (166)",256,,104,91,46,15
"Superior univ. incompleta (167)",457,,370,43,37,7
"Superior univ. completa (168)",243,,74,77,71,21
