"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Intermediación financiera (174)",1,,,,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (175)",12,,,3,,7,,,1,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",119,1,1,3,28,4,,1,4,77,,,
"Enseñanza (177)",156,1,145,,7,,,,,3,,,
"Servicios sociales y de salud (178)",5,,,3,1,,,1,,,,,
"Otras activ. serv.comun.soc y personales (179)",23,,,2,1,,,1,4,15,,,
"Actividad economica no especificada (182)",54,,,,1,,,,,,,53,
"Desocupado (183)",274,,,,,,,,,,,,274
"Mujeres (184)",887,,68,14,41,50,104,19,,394,,163,34
"Agric., ganadería, caza y silvicultura (185)",341,,,,,,104,,,237,,,
"Industrias manufactureras (188)",20,,,,,,,19,,1,,,
"Construcción (190)",1,,,,,,,,,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",31,,,,,27,,,,4,,,
"Comercio al por menor (194)",31,,,,,27,,,,4,,,
"Hoteles y restaurantes (195)",32,,,,,20,,,,12,,,
"Activid.inmobil., empres. y alquileres (198)",2,,,,2,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",48,,,4,32,,,,,12,,,
"Enseñanza (200)",72,,65,,6,,,,,1,,,
"Servicios sociales y de salud (201)",17,,2,9,,2,,,,4,,,
"Otras activ. serv.comun.soc y personales (202)",63,,1,1,1,1,,,,59,,,
"Hogares privados con servicio doméstico (203)",63,,,,,,,,,63,,,
"Actividad economica no especificada (205)",163,,,,,,,,,,,163,
"Desocupado (206)",34,,,,,,,,,,,,34
