"CUADRO Nº 12: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (063)",184,,,,,1,118,65
"De 25 a 29 años (064)",208,,,,,6,134,68
"De 30 a 34 años (065)",189,,,,,24,128,37
"De 35 a 39 años (066)",226,,,,,52,127,47
"De 40 a 44 años (067)",241,,,,4,111,90,36
"De 45 a 49 años (068)",170,,,1,26,90,30,23
"De 50 y más años (069)",844,33,94,149,177,98,11,282
"PEA (070)",867,4,14,38,82,200,302,227
"De 15 a 19 años (072)",11,,,,,,6,5
"De 20 a 24 años (073)",71,,,,,1,40,30
"De 25 a 29 años (074)",108,,,,,5,63,40
"De 30 a 34 años (075)",84,,,,,12,55,17
"De 35 a 39 años (076)",121,,,,,29,67,25
"De 40 a 44 años (077)",132,,,,2,62,48,20
"De 45 a 49 años (078)",92,,,,13,50,18,11
"De 50 y más años (079)",248,4,14,38,67,41,5,79
"Ocupada (080)",857,4,14,38,82,198,301,220
"De 15 a 19 años (082)",11,,,,,,6,5
"De 20 a 24 años (083)",66,,,,,1,39,26
"De 25 a 29 años (084)",105,,,,,5,63,37
"De 30 a 34 años (085)",84,,,,,12,55,17
"De 35 a 39 años (086)",120,,,,,28,67,25
"De 40 a 44 años (087)",132,,,,2,62,48,20
"De 45 a 49 años (088)",91,,,,13,49,18,11
"De 50 y más años (089)",248,4,14,38,67,41,5,79
"Desocupada (090)",10,,,,,2,1,7
"De 20 a 24 años (093)",5,,,,,,1,4
"De 25 a 29 años (094)",3,,,,,,,3
"De 35 a 39 años (096)",1,,,,,1,,
"De 45 a 49 años (098)",1,,,,,1,,
"No PEA (100)",1234,29,80,112,125,182,360,346
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",24,,,,,,18,6
"De 20 a 24 años (103)",113,,,,,,78,35
"De 25 a 29 años (104)",100,,,,,1,71,28
"De 30 a 34 años (105)",105,,,,,12,73,20
"De 35 a 39 años (106)",105,,,,,23,60,22
"De 40 a 44 años (107)",109,,,,2,49,42,16
"De 45 a 49 años (108)",78,,,1,13,40,12,12
"De 50 y más años (109)",596,29,80,111,110,57,6,203
,,,,,,,,
"RURAL (120)",991,13,41,95,117,168,287,270
"De 12 a 14 años (121)",1,,,,,,,1
"De 15 a 19 años (122)",28,,,,,,21,7
"De 20 a 24 años (123)",77,,,,,,46,31
"De 25 a 29 años (124)",89,,,,,2,65,22
"De 30 a 34 años (125)",93,,,,,13,56,24
"De 35 a 39 años (126)",82,,,,,22,43,17
"De 40 a 44 años (127)",76,,,,2,26,31,17
"De 45 a 49 años (128)",77,,,,6,39,23,9
"De 50 y más años (129)",468,13,41,95,109,66,2,142
"PEA (130)",240,,2,12,27,40,92,67
"De 15 a 19 años (132)",5,,,,,,2,3
"De 20 a 24 años (133)",22,,,,,,12,10
"De 25 a 29 años (134)",31,,,,,1,25,5
"De 30 a 34 años (135)",33,,,,,2,21,10
"De 35 a 39 años (136)",25,,,,,9,13,3
"De 40 a 44 años (137)",29,,,,1,7,13,8
"De 45 a 49 años (138)",16,,,,1,7,5,3
"De 50 y más años (139)",79,,2,12,25,14,1,25
"Ocupada (140)",227,,2,12,25,37,86,65
"De 15 a 19 años (142)",4,,,,,,2,2
"De 20 a 24 años (143)",20,,,,,,10,10
"De 25 a 29 años (144)",29,,,,,1,24,4
"De 30 a 34 años (145)",30,,,,,2,18,10
"De 35 a 39 años (146)",23,,,,,7,13,3
"De 40 a 44 años (147)",29,,,,1,7,13,8
"De 45 a 49 años (148)",15,,,,1,6,5,3
"De 50 y más años (149)",77,,2,12,23,14,1,25
"Desocupada (150)",13,,,,2,3,6,2
"De 15 a 19 años (152)",1,,,,,,,1
"De 20 a 24 años (153)",2,,,,,,2,
"De 25 a 29 años (154)",2,,,,,,1,1
"De 30 a 34 años (155)",3,,,,,,3,
"De 35 a 39 años (156)",2,,,,,2,,
"De 45 a 49 años (158)",1,,,,,1,,
"De 50 y más años (159)",2,,,,2,,,
"No PEA (160)",751,13,39,83,90,128,195,203
"De 12 a 14 años (161)",1,,,,,,,1
"De 15 a 19 años (162)",23,,,,,,19,4
"De 20 a 24 años (163)",55,,,,,,34,21
"De 25 a 29 años (164)",58,,,,,1,40,17
"De 30 a 34 años (165)",60,,,,,11,35,14
"De 35 a 39 años (166)",57,,,,,13,30,14
"De 40 a 44 años (167)",47,,,,1,19,18,9
"De 45 a 49 años (168)",61,,,,5,32,18,6
"De 50 y más años (169)",389,13,39,83,84,52,1,117
