"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Industrias manufactureras (048)",20,18,1,1,
"Suministro de electricidad, gas y agua (049)",1,1,,,
"Construcción (050)",23,7,7,9,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",162,159,2,1,
"Comercio al por mayor (053)",4,4,,,
"Comercio al por menor (054)",158,155,2,1,
"Hoteles y restaurantes (055)",54,47,3,3,1
"Trans., almac. y comunicaciones (056)",11,5,2,3,1
"Intermediación financiera (057)",1,,,,1
"Activid.inmobil., empres. y alquileres (058)",5,1,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (059)",21,,,,21
"Enseñanza (060)",124,61,27,20,16
"Servicios sociales y de salud (061)",33,7,2,5,19
"Otras activ. serv.comun.soc y personales (062)",9,7,1,1,
"Hogares privados con servicio doméstico (063)",30,30,,,
"Actividad economica no especificada (065)",49,42,1,3,3
,,,,,
"URBANA (066)",2339,1739,228,164,208
"Agric., ganadería, caza y silvicultura (067)",1110,1056,43,9,2
"Explotación de minas y canteras (069)",18,4,3,7,4
"Industrias manufactureras (070)",71,61,6,4,
"Suministro de electricidad, gas y agua (071)",9,4,1,4,
"Construcción (072)",194,88,44,59,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",220,216,3,1,
"Venta, mant.y rep. veh.autom y motoc. (074)",2,1,1,,
"Comercio al por mayor (075)",6,6,,,
"Comercio al por menor (076)",212,209,2,1,
"Hoteles y restaurantes (077)",59,54,3,1,1
"Trans., almac. y comunicaciones (078)",59,45,3,9,2
"Intermediación financiera (079)",3,,,1,2
"Activid.inmobil., empres. y alquileres (080)",28,13,9,3,3
"Admin.pub. y defensa; p. segur soc.afil (081)",114,,,,114
"Enseñanza (082)",263,75,104,52,32
"Servicios sociales y de salud (083)",61,15,2,5,39
"Otras activ. serv.comun.soc y personales (084)",21,16,3,2,
"Hogares privados con servicio doméstico (085)",28,28,,,
"Actividad economica no especificada (087)",81,64,4,7,6
"Hombres (088)",1444,1006,174,118,146
"Agric., ganadería, caza y silvicultura (089)",718,677,32,7,2
"Explotación de minas y canteras (091)",18,4,3,7,4
"Industrias manufactureras (092)",52,44,5,3,
"Suministro de electricidad, gas y agua (093)",8,3,1,4,
"Construcción (094)",179,85,40,51,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",70,69,1,,
"Venta, mant.y rep. veh.autom y motoc. (096)",2,1,1,,
"Comercio al por mayor (097)",3,3,,,
"Comercio al por menor (098)",65,65,,,
"Hoteles y restaurantes (099)",10,10,,,
"Trans., almac. y comunicaciones (100)",48,40,1,6,1
"Intermediación financiera (101)",2,,,1,1
"Activid.inmobil., empres. y alquileres (102)",23,12,7,2,2
"Admin.pub. y defensa; p. segur soc.afil (103)",93,,,,93
"Enseñanza (104)",146,18,79,32,17
"Servicios sociales y de salud (105)",28,8,,,20
"Otras activ. serv.comun.soc y personales (106)",12,9,2,1,
"Actividad economica no especificada (109)",37,27,3,4,3
"Mujeres (110)",895,733,54,46,62
"Agric., ganadería, caza y silvicultura (111)",392,379,11,2,
"Industrias manufactureras (114)",19,17,1,1,
"Suministro de electricidad, gas y agua (115)",1,1,,,
"Construcción (116)",15,3,4,8,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",150,147,2,1,
"Comercio al por mayor (119)",3,3,,,
"Comercio al por menor (120)",147,144,2,1,
"Hoteles y restaurantes (121)",49,44,3,1,1
"Trans., almac. y comunicaciones (122)",11,5,2,3,1
"Intermediación financiera (123)",1,,,,1
"Activid.inmobil., empres. y alquileres (124)",5,1,2,1,1
"Admin.pub. y defensa; p. segur soc.afil (125)",21,,,,21
"Enseñanza (126)",117,57,25,20,15
"Servicios sociales y de salud (127)",33,7,2,5,19
"Otras activ. serv.comun.soc y personales (128)",9,7,1,1,
"Hogares privados con servicio doméstico (129)",28,28,,,
"Actividad economica no especificada (131)",44,37,1,3,3
,,,,,
"RURAL (132)",1234,1125,22,66,21
"Agric., ganadería, caza y silvicultura (133)",1057,1049,5,3,
"Explotación de minas y canteras (135)",18,2,,16,
"Industrias manufactureras (136)",9,8,,1,
"Construcción (138)",67,18,11,38,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",19,18,,1,
"Venta, mant.y rep. veh.autom y motoc. (140)",1,,,1,
"Comercio al por mayor (141)",1,1,,,
"Comercio al por menor (142)",17,17,,,
"Hoteles y restaurantes (143)",5,3,,2,
"Trans., almac. y comunicaciones (144)",3,1,,2,
"Activid.inmobil., empres. y alquileres (146)",2,,,2,
"Admin.pub. y defensa; p. segur soc.afil (147)",17,,,,17
"Enseñanza (148)",20,12,6,,2
"Servicios sociales y de salud (149)",3,1,,,2
"Otras activ. serv.comun.soc y personales (150)",1,1,,,
"Hogares privados con servicio doméstico (151)",3,3,,,
"Actividad economica no especificada (153)",10,9,,1,
"Hombres (154)",745,648,15,62,20
"Agric., ganadería, caza y silvicultura (155)",608,603,3,2,
"Explotación de minas y canteras (157)",18,2,,16,
"Industrias manufactureras (158)",8,7,,1,
"Construcción (160)",59,14,8,37,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",7,6,,1,
"Venta, mant.y rep. veh.autom y motoc. (162)",1,,,1,
"Comercio al por menor (164)",6,6,,,
"Trans., almac. y comunicaciones (166)",3,1,,2,
"Activid.inmobil., empres. y alquileres (168)",2,,,2,
"Admin.pub. y defensa; p. segur soc.afil (169)",17,,,,17
"Enseñanza (170)",13,8,4,,1
"Servicios sociales y de salud (171)",3,1,,,2
"Otras activ. serv.comun.soc y personales (172)",1,1,,,
"Hogares privados con servicio doméstico (173)",1,1,,,
"Actividad economica no especificada (175)",5,4,,1,
"Mujeres (176)",489,477,7,4,1
"Agric., ganadería, caza y silvicultura (177)",449,446,2,1,
"Industrias manufactureras (180)",1,1,,,
"Construcción (182)",8,4,3,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",12,12,,,
"Comercio al por mayor (185)",1,1,,,
"Comercio al por menor (186)",11,11,,,
"Hoteles y restaurantes (187)",5,3,,2,
"Enseñanza (192)",7,4,2,,1
"Hogares privados con servicio doméstico (195)",2,2,,,
"Actividad economica no especificada (197)",5,5,,,
