"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",17,,,,,1,12,4
"De 30 a 34 años (055)",10,,,,,1,5,4
"De 35 a 39 años (056)",12,,,,,1,6,5
"De 40 a 44 años (057)",3,,,,,2,1,
"De 45 a 49 años (058)",4,,,,,2,1,1
"De 50 y más años (059)",4,,,1,2,,,1
"Sup. no Univ. completa (060)",94,,,1,3,23,37,30
"De 20 a 24 años (063)",8,,,,,,2,6
"De 25 a 29 años (064)",12,,,,,,3,9
"De 30 a 34 años (065)",19,,,,,2,11,6
"De 35 a 39 años (066)",16,,,,,4,10,2
"De 40 a 44 años (067)",24,,,,,10,11,3
"De 45 a 49 años (068)",4,,,,,4,,
"De 50 y más años (069)",11,,,1,3,3,,4
"Sup. Univ. incompleta (070)",19,,,,1,6,6,6
"De 15 a 19 años (072)",1,,,,,,,1
"De 20 a 24 años (073)",2,,,,,,,2
"De 25 a 29 años (074)",4,,,,,,4,
"De 30 a 34 años (075)",2,,,,,,1,1
"De 35 a 39 años (076)",2,,,,,2,,
"De 40 a 44 años (077)",4,,,,,1,1,2
"De 45 a 49 años (078)",1,,,,,1,,
"De 50 y más años (079)",3,,,,1,2,,
"Sup. Univ. completa (080)",85,,,1,4,7,34,39
"De 25 a 29 años (084)",17,,,,,1,5,11
"De 30 a 34 años (085)",21,,,,,,9,12
"De 35 a 39 años (086)",18,,,,1,,12,5
"De 40 a 44 años (087)",13,,,,,3,5,5
"De 45 a 49 años (088)",9,,,,1,3,2,3
"De 50 y más años (089)",7,,,1,2,,1,3
,,,,,,,,
"URBANA (100)",2137,19,54,109,243,373,631,708
"De 12 a 14 años (101)",4,,,,,,,4
"De 15 a 19 años (102)",67,,,,,,34,33
"De 20 a 24 años (103)",170,,,,,,101,69
"De 25 a 29 años (104)",220,,,,,8,134,78
"De 30 a 34 años (105)",206,,,,,29,130,47
"De 35 a 39 años (106)",248,,,,2,65,124,57
"De 40 a 44 años (107)",217,,,,7,75,83,52
"De 45 a 49 años (108)",171,,,,20,90,21,40
"De 50 y más años (109)",834,19,54,109,214,106,4,328
"Sin nivel (110)",620,15,41,72,122,72,45,253
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",4,,,,,,1,3
"De 20 a 24 años (113)",6,,,,,,3,3
"De 25 a 29 años (114)",9,,,,,,4,5
"De 30 a 34 años (115)",11,,,,,,8,3
"De 35 a 39 años (116)",23,,,,,10,6,7
"De 40 a 44 años (117)",46,,,,2,13,17,14
"De 45 a 49 años (118)",25,,,,1,11,5,8
"De 50 y más años (119)",495,15,41,72,119,38,1,209
"Educacion Inicial (120)",1,,,,,,1,
"De 15 a 19 años (122)",1,,,,,,1,
"Primaria (130)",862,4,13,34,96,192,275,248
"De 12 a 14 años (131)",2,,,,,,,2
"De 15 a 19 años (132)",28,,,,,,13,15
"De 20 a 24 años (133)",62,,,,,,41,21
"De 25 a 29 años (134)",87,,,,,1,60,26
"De 30 a 34 años (135)",80,,,,,16,54,10
"De 35 a 39 años (136)",111,,,,1,29,59,22
"De 40 a 44 años (137)",98,,,,5,37,31,25
"De 45 a 49 años (138)",108,,,,13,55,15,25
"De 50 y más años (139)",286,4,13,34,77,54,2,102
"Secundaria (140)",447,,,1,18,71,226,131
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",30,,,,,,17,13
"De 20 a 24 años (143)",87,,,,,,52,35
"De 25 a 29 años (144)",90,,,,,5,54,31
"De 30 a 34 años (145)",72,,,,,10,48,14
"De 35 a 39 años (146)",70,,,,,19,35,16
"De 40 a 44 años (147)",37,,,,,12,19,6
"De 45 a 49 años (148)",24,,,,5,14,1,4
"De 50 y más años (149)",36,,,1,13,11,,11
"Sup. no Univ. incompleta (150)",48,,,1,1,7,20,19
"De 15 a 19 años (152)",4,,,,,,2,2
"De 20 a 24 años (153)",7,,,,,,3,4
"De 25 a 29 años (154)",8,,,,,1,5,2
"De 30 a 34 años (155)",9,,,,,1,4,4
"De 35 a 39 años (156)",11,,,,,1,5,5
"De 40 a 44 años (157)",3,,,,,2,1,
"De 45 a 49 años (158)",3,,,,,2,,1
"De 50 y más años (159)",3,,,1,1,,,1
"Sup. no Univ. completa (160)",75,,,1,3,20,31,20
"De 20 a 24 años (163)",7,,,,,,2,5
"De 25 a 29 años (164)",7,,,,,,2,5
"De 30 a 34 años (165)",15,,,,,2,9,4
"De 35 a 39 años (166)",14,,,,,4,8,2
"De 40 a 44 años (167)",19,,,,,8,10,1
"De 45 a 49 años (168)",4,,,,,4,,
"De 50 y más años (169)",9,,,1,3,2,,3
"Sup. Univ. incompleta (170)",15,,,,,5,6,4
"De 20 a 24 años (173)",1,,,,,,,1
"De 25 a 29 años (174)",4,,,,,,4,
"De 30 a 34 años (175)",2,,,,,,1,1
"De 35 a 39 años (176)",2,,,,,2,,
"De 40 a 44 años (177)",4,,,,,1,1,2
"De 45 a 49 años (178)",1,,,,,1,,
"De 50 y más años (179)",1,,,,,1,,
"Sup. Univ. completa (180)",69,,,,3,6,27,33
"De 25 a 29 años (184)",15,,,,,1,5,9
"De 30 a 34 años (185)",17,,,,,,6,11
"De 35 a 39 años (186)",17,,,,1,,11,5
"De 40 a 44 años (187)",10,,,,,2,4,4
"De 45 a 49 años (188)",6,,,,1,3,,2
"De 50 y más años (189)",4,,,,1,,1,2
,,,,,,,,
"RURAL (200)",4513,44,124,339,595,787,1553,1071
"De 12 a 14 años (201)",3,,,,,,,3
"De 15 a 19 años (202)",139,,,,,,86,53
"De 20 a 24 años (203)",395,,,,,,271,124
"De 25 a 29 años (204)",427,,,,,12,332,83
"De 30 a 34 años (205)",437,,,,,52,327,58
"De 35 a 39 años (206)",385,,,,5,93,247,40
"De 40 a 44 años (207)",397,,,,9,143,181,64
"De 45 a 49 años (208)",343,,,,42,161,90,50
"De 50 y más años (209)",1987,44,124,339,539,326,19,596
"Sin nivel (210)",2038,43,112,290,421,323,272,577
"De 15 a 19 años (212)",2,,,,,,1,1
"De 20 a 24 años (213)",25,,,,,,19,6
"De 25 a 29 años (214)",46,,,,,4,35,7
"De 30 a 34 años (215)",71,,,,,10,50,11
"De 35 a 39 años (216)",85,,,,1,18,60,6
"De 40 a 44 años (217)",149,,,,2,52,68,27
"De 45 a 49 años (218)",126,,,,16,55,31,24
"De 50 y más años (219)",1534,43,112,290,402,184,8,495
"Educacion Inicial (220)",8,,,,,,5,3
"De 20 a 24 años (223)",1,,,,,,1,
"De 25 a 29 años (224)",1,,,,,,,1
"De 30 a 34 años (225)",3,,,,,,3,
"De 35 a 39 años (226)",3,,,,,,1,2
"Primaria (230)",1910,1,12,46,154,407,934,356
"De 12 a 14 años (231)",2,,,,,,,2
"De 15 a 19 años (232)",72,,,,,,40,32
"De 20 a 24 años (233)",219,,,,,,151,68
"De 25 a 29 años (234)",260,,,,,5,209,46
"De 30 a 34 años (235)",285,,,,,33,218,34
"De 35 a 39 años (236)",235,,,,1,58,150,26
"De 40 a 44 años (237)",216,,,,4,82,102,28
"De 45 a 49 años (238)",196,,,,25,96,53,22
"De 50 y más años (239)",425,1,12,46,124,133,11,98
"Secundaria (240)",500,,,2,17,52,316,113
"De 12 a 14 años (241)",1,,,,,,,1
"De 15 a 19 años (242)",64,,,,,,45,19
"De 20 a 24 años (243)",143,,,,,,97,46
"De 25 a 29 años (244)",104,,,,,3,80,21
"De 30 a 34 años (245)",69,,,,,9,50,10
"De 35 a 39 años (246)",58,,,,3,17,32,6
"De 40 a 44 años (247)",24,,,,3,6,9,6
"De 45 a 49 años (248)",17,,,,1,10,3,3
"De 50 y más años (249)",20,,,2,10,7,,1
"Sup. no Univ. incompleta (250)",18,,,,1,,13,4
"De 20 a 24 años (253)",5,,,,,,3,2
"De 25 a 29 años (254)",9,,,,,,7,2
"De 30 a 34 años (255)",1,,,,,,1,
"De 35 a 39 años (256)",1,,,,,,1,
"De 45 a 49 años (258)",1,,,,,,1,
"De 50 y más años (259)",1,,,,1,,,
"Sup. no Univ. completa (260)",19,,,,,3,6,10
"De 20 a 24 años (263)",1,,,,,,,1
"De 25 a 29 años (264)",5,,,,,,1,4
"De 30 a 34 años (265)",4,,,,,,2,2
"De 35 a 39 años (266)",2,,,,,,2,
"De 40 a 44 años (267)",5,,,,,2,1,2
"De 50 y más años (269)",2,,,,,1,,1
"Sup. Univ. incompleta (270)",4,,,,1,1,,2
"De 15 a 19 años (272)",1,,,,,,,1
"De 20 a 24 años (273)",1,,,,,,,1
"De 50 y más años (279)",2,,,,1,1,,
"Sup. Univ. completa (280)",16,,,1,1,1,7,6
"De 25 a 29 años (284)",2,,,,,,,2
"De 30 a 34 años (285)",4,,,,,,3,1
"De 35 a 39 años (286)",1,,,,,,1,
"De 40 a 44 años (287)",3,,,,,1,1,1
"De 45 a 49 años (288)",3,,,,,,2,1
"De 50 y más años (289)",3,,,1,1,,,1
