"CUADRO Nº 6: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIAL, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",71,64,,57,7,,,,,,7,71
"De 20 a 24 años (023)",497,368,3,263,82,18,2,,,,129,489
"De 25 a 29 años (024)",703,604,6,277,203,90,25,3,,,99,1073
"De 30 a 34 años (025)",764,719,1,239,231,142,96,10,,,45,1602
"De 35 a 39 años (026)",876,851,,165,266,183,197,35,3,2,25,2378
"De 40 a 44 años (027)",816,805,2,99,192,196,226,66,21,3,11,2676
"De 45 a 49 años (028)",720,709,2,85,137,125,228,99,29,4,11,2667
"De 50 y más años (029)",2087,2060,9,205,271,295,623,446,169,42,27,9127
"Desocupada (030)",135,108,,41,28,14,18,6,,1,27,267
"De 15 a 19 años (032)",3,3,,3,,,,,,,,3
"De 20 a 24 años (033)",26,14,,11,3,,,,,,12,17
"De 25 a 29 años (034)",28,21,,13,4,3,1,,,,7,34
"De 30 a 34 años (035)",24,17,,8,3,4,2,,,,7,34
"De 35 a 39 años (036)",21,20,,2,10,4,3,1,,,1,53
"De 40 a 44 años (037)",7,7,,,3,1,2,1,,,,24
"De 45 a 49 años (038)",7,7,,,1,1,5,,,,,26
"De 50 y más años (039)",19,19,,4,4,1,5,4,,1,,76
"No PEA (040)",8086,7574,48,1526,1519,1241,1747,995,406,92,512,26791
"De 12 a 14 años (041)",10,4,2,2,,,,,,,6,2
"De 15 a 19 años (042)",196,167,3,138,21,5,,,,,29,195
"De 20 a 24 años (043)",832,623,6,444,131,32,9,1,,,209,847
"De 25 a 29 años (044)",866,770,5,327,260,130,46,2,,,96,1442
"De 30 a 34 años (045)",829,787,3,167,298,180,127,11,1,,42,1918
"De 35 a 39 años (046)",799,768,3,79,233,180,200,62,11,,31,2443
"De 40 a 44 años (047)",715,701,1,53,127,176,242,81,17,4,14,2613
"De 45 a 49 años (048)",577,570,1,35,90,99,188,104,45,8,7,2468
"De 50 y más años (049)",3262,3184,24,281,359,439,935,734,332,80,78,14863
,,,,,,,,,,,,
"URBANA (060)",8878,8311,44,1852,1898,1393,1822,888,340,74,567,27203
"De 12 a 14 años (061)",11,6,2,4,,,,,,,5,4
"De 15 a 19 años (062)",151,129,,111,14,4,,,,,22,151
"De 20 a 24 años (063)",825,600,6,427,136,24,7,,,,225,801
"De 25 a 29 años (064)",948,829,9,400,279,108,30,3,,,119,1426
"De 30 a 34 años (065)",1003,943,3,277,353,185,117,7,1,,60,2093
"De 35 a 39 años (066)",1047,1006,2,174,340,238,204,39,8,1,41,2772
"De 40 a 44 años (067)",963,949,3,101,225,249,276,76,19,,14,3138
"De 45 a 49 años (068)",792,776,2,79,159,151,246,101,35,3,16,2897
"De 50 y más años (069)",3138,3073,17,279,392,434,942,662,277,70,65,13921
"PEA (070)",4260,4001,15,961,972,691,850,357,128,27,259,12371
"De 12 a 14 años (071)",2,2,,2,,,,,,,,2
"De 15 a 19 años (072)",48,42,,37,5,,,,,,6,47
"De 20 a 24 años (073)",351,254,2,191,50,9,2,,,,97,326
"De 25 a 29 años (074)",453,391,4,199,126,49,11,2,,,62,655
"De 30 a 34 años (075)",525,488,1,171,164,90,58,4,,,37,1046
"De 35 a 39 años (076)",593,571,,122,193,130,107,16,2,1,22,1487
"De 40 a 44 años (077)",554,546,2,65,142,141,148,36,12,,8,1736
"De 45 a 49 años (078)",475,464,2,57,104,89,142,52,15,3,11,1644
"De 50 y más años (079)",1259,1243,4,117,188,183,382,247,99,23,16,5428
"Ocupada (080)",4154,3919,15,934,949,678,837,352,128,26,235,12159
"De 12 a 14 años (081)",2,2,,2,,,,,,,,2
"De 15 a 19 años (082)",46,40,,35,5,,,,,,6,45
"De 20 a 24 años (083)",328,242,2,182,47,9,2,,,,86,311
"De 25 a 29 años (084)",430,375,4,189,123,46,11,2,,,55,630
"De 30 a 34 años (085)",510,479,1,168,162,86,58,4,,,31,1027
"De 35 a 39 años (086)",576,554,,121,184,127,104,15,2,1,22,1440
"De 40 a 44 años (087)",549,541,2,65,141,140,146,35,12,,8,1716
"De 45 a 49 años (088)",468,457,2,57,103,88,137,52,15,3,11,1618
"De 50 y más años (089)",1245,1229,4,115,184,182,379,244,99,22,16,5370
"Desocupada (090)",106,82,,27,23,13,13,5,,1,24,212
"De 15 a 19 años (092)",2,2,,2,,,,,,,,2
"De 20 a 24 años (093)",23,12,,9,3,,,,,,11,15
"De 25 a 29 años (094)",23,16,,10,3,3,,,,,7,25
"De 30 a 34 años (095)",15,9,,3,2,4,,,,,6,19
"De 35 a 39 años (096)",17,17,,1,9,3,3,1,,,,47
"De 40 a 44 años (097)",5,5,,,1,1,2,1,,,,20
"De 45 a 49 años (098)",7,7,,,1,1,5,,,,,26
"De 50 y más años (099)",14,14,,2,4,1,3,3,,1,,58
"No PEA (100)",4618,4310,29,891,926,702,972,531,212,47,308,14832
"De 12 a 14 años (101)",9,4,2,2,,,,,,,5,2
"De 15 a 19 años (102)",103,87,,74,9,4,,,,,16,104
"De 20 a 24 años (103)",474,346,4,236,86,15,5,,,,128,475
"De 25 a 29 años (104)",495,438,5,201,153,59,19,1,,,57,771
"De 30 a 34 años (105)",478,455,2,106,189,95,59,3,1,,23,1047
"De 35 a 39 años (106)",454,435,2,52,147,108,97,23,6,,19,1285
"De 40 a 44 años (107)",409,403,1,36,83,108,128,40,7,,6,1402
"De 45 a 49 años (108)",317,312,,22,55,62,104,49,20,,5,1253
"De 50 y más años (109)",1879,1830,13,162,204,251,560,415,178,47,49,8493
,,,,,,,,,,,,
"RURAL (120)",5879,5553,27,1107,1038,911,1340,772,288,70,326,19940
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 15 a 19 años (122)",119,105,3,87,14,1,,,,,14,118
"De 20 a 24 años (123)",530,405,3,291,80,26,4,1,,,125,552
"De 25 a 29 años (124)",649,566,2,217,188,115,42,2,,,83,1123
"De 30 a 34 años (125)",614,580,1,137,179,141,108,14,,,34,1461
"De 35 a 39 años (126)",649,633,1,72,169,129,196,59,6,1,16,2102
"De 40 a 44 años (127)",575,564,,51,97,124,194,72,19,7,11,2175
"De 45 a 49 años (128)",512,510,1,41,69,74,175,102,39,9,2,2264
"De 50 y más años (129)",2230,2190,16,211,242,301,621,522,224,53,40,10145
"PEA (130)",2411,2289,8,472,445,372,565,308,94,25,122,7981
"De 15 a 19 años (132)",26,25,,23,2,,,,,,1,27
"De 20 a 24 años (133)",172,128,1,83,35,9,,,,,44,180
"De 25 a 29 años (134)",278,234,2,91,81,44,15,1,,,44,452
"De 30 a 34 años (135)",263,248,,76,70,56,40,6,,,15,590
"De 35 a 39 años (136)",304,300,,45,83,57,93,20,1,1,4,944
"De 40 a 44 años (137)",269,266,,34,53,56,80,31,9,3,3,964
"De 45 a 49 años (138)",252,252,,28,34,37,91,47,14,1,,1049
"De 50 y más años (139)",847,836,5,92,87,113,246,203,70,20,11,3775
"Ocupada (140)",2382,2263,8,458,440,371,560,307,94,25,119,7926
"De 15 a 19 años (142)",25,24,,22,2,,,,,,1,26
"De 20 a 24 años (143)",169,126,1,81,35,9,,,,,43,178
"De 25 a 29 años (144)",273,229,2,88,80,44,14,1,,,44,443
"De 30 a 34 años (145)",254,240,,71,69,56,38,6,,,14,575
"De 35 a 39 años (146)",300,297,,44,82,56,93,20,1,1,3,938
"De 40 a 44 años (147)",267,264,,34,51,56,80,31,9,3,3,960
"De 45 a 49 años (148)",252,252,,28,34,37,91,47,14,1,,1049
"De 50 y más años (149)",842,831,5,90,87,113,244,202,70,20,11,3757
"Desocupada (150)",29,26,,14,5,1,5,1,,,3,55
"De 15 a 19 años (152)",1,1,,1,,,,,,,,1
"De 20 a 24 años (153)",3,2,,2,,,,,,,1,2
"De 25 a 29 años (154)",5,5,,3,1,,1,,,,,9
"De 30 a 34 años (155)",9,8,,5,1,,2,,,,1,15
"De 35 a 39 años (156)",4,3,,1,1,1,,,,,1,6
"De 40 a 44 años (157)",2,2,,,2,,,,,,,4
"De 50 y más años (159)",5,5,,2,,,2,1,,,,18
"No PEA (160)",3468,3264,19,635,593,539,775,464,194,45,204,11959
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",93,80,3,64,12,1,,,,,13,91
"De 20 a 24 años (163)",358,277,2,208,45,17,4,1,,,81,372
"De 25 a 29 años (164)",371,332,,126,107,71,27,1,,,39,671
"De 30 a 34 años (165)",351,332,1,61,109,85,68,8,,,19,871
"De 35 a 39 años (166)",345,333,1,27,86,72,103,39,5,,12,1158
"De 40 a 44 años (167)",306,298,,17,44,68,114,41,10,4,8,1211
"De 45 a 49 años (168)",260,258,1,13,35,37,84,55,25,8,2,1215
"De 50 y más años (169)",1383,1354,11,119,155,188,375,319,154,33,29,6370
