"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Actividad economica no especificada (135)",63,27,3,26,,7,,
,,,,,,,,
"RURAL (136)",8495,468,1023,4245,191,1977,101,490
"Agric., ganadería, caza y silvicultura (137)",6794,1,907,3898,178,1810,,
"Industrias manufactureras (140)",94,1,20,66,,7,,
"Suministro de electricidad, gas y agua (141)",3,3,,,,,,
"Construcción (142)",56,1,41,13,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",126,8,,108,,10,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",1,1,,,,,,
"Comercio al por mayor (145)",2,,,1,,1,,
"Comercio al por menor (146)",123,7,,107,,9,,
"Hoteles y restaurantes (147)",37,6,3,25,,3,,
"Trans., almac. y comunicaciones (148)",40,9,2,27,,2,,
"Activid.inmobil., empres. y alquileres (150)",16,10,1,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",43,32,11,,,,,
"Enseñanza (152)",337,312,,21,,4,,
"Servicios sociales y de salud (153)",26,23,,3,,,,
"Otras activ. serv.comun.soc y personales (154)",32,20,3,5,,4,,
"Hogares privados con servicio doméstico (155)",101,,,,,,101,
"Actividad economica no especificada (157)",300,42,35,75,12,136,,
"Desocupado (158)",490,,,,,,,490
"Hombres (159)",7230,255,916,3979,177,1473,3,427
"Agric., ganadería, caza y silvicultura (160)",6205,,829,3789,168,1419,,
"Industrias manufactureras (163)",72,1,17,47,,7,,
"Suministro de electricidad, gas y agua (164)",3,3,,,,,,
"Construcción (165)",56,1,41,13,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",72,3,,66,,3,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",1,1,,,,,,
"Comercio al por mayor (168)",2,,,1,,1,,
"Comercio al por menor (169)",69,2,,65,,2,,
"Hoteles y restaurantes (170)",4,1,,3,,,,
"Trans., almac. y comunicaciones (171)",39,9,2,26,,2,,
"Activid.inmobil., empres. y alquileres (173)",12,6,1,4,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",37,26,11,,,,,
"Enseñanza (175)",188,175,,10,,3,,
"Servicios sociales y de salud (176)",12,11,,1,,,,
"Otras activ. serv.comun.soc y personales (177)",13,7,2,2,,2,,
"Hogares privados con servicio doméstico (178)",3,,,,,,3,
"Actividad economica no especificada (180)",87,12,13,18,8,36,,
"Desocupado (181)",427,,,,,,,427
"Mujeres (182)",1265,213,107,266,14,504,98,63
"Agric., ganadería, caza y silvicultura (183)",589,1,78,109,10,391,,
"Industrias manufactureras (186)",22,,3,19,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",54,5,,42,,7,,
"Comercio al por menor (192)",54,5,,42,,7,,
"Hoteles y restaurantes (193)",33,5,3,22,,3,,
"Trans., almac. y comunicaciones (194)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (196)",4,4,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,6,,,,,,
"Enseñanza (198)",149,137,,11,,1,,
"Servicios sociales y de salud (199)",14,12,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",19,13,1,3,,2,,
"Hogares privados con servicio doméstico (201)",98,,,,,,98,
"Actividad economica no especificada (203)",213,30,22,57,4,100,,
