"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Obreros construc., conf., papel, fab., instr. (034)",68,1,30,26,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",3258,77,1041,1216,810,114
"Otra (036)",6,,3,3,,
"Ocupación no especificada (037)",355,1,114,124,93,23
"Desocupado (038)",476,15,281,128,42,10
,,,,,,
"URBANA (039)",30939,349,9299,11428,8493,1370
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",53,,2,20,24,7
"Profes., científicos e intelectuales (041)",2422,,423,1209,741,49
"Técnicos de nivel medio y trab.asimilados (042)",1207,3,385,513,279,27
"Jefes y empleados de oficina (043)",1101,,403,416,267,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",4195,34,1086,1548,1290,237
"Agricult.trabaj. calif. agrop. y pesqueros (045)",2120,10,332,655,846,277
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",2463,21,839,872,634,97
"Obreros construc., conf., papel, fab., instr. (047)",3886,13,1224,1570,980,99
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",10696,237,3481,3737,2794,447
"Otra (049)",199,,11,117,70,1
"Ocupación no especificada (050)",994,3,312,348,272,59
"Desocupado (051)",1603,28,801,423,296,55
"Hombres (052)",22097,241,6655,7940,6198,1063
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",36,,1,11,18,6
"Profes., científicos e intelectuales (054)",1153,,185,532,404,32
"Técnicos de nivel medio y trab.asimilados (055)",851,2,262,363,198,26
"Jefes y empleados de oficina (056)",497,,129,190,168,10
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",1902,18,529,679,552,124
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1944,9,278,601,794,262
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",2218,17,781,786,549,85
"Obreros construc., conf., papel, fab., instr. (060)",3818,12,1194,1544,970,98
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",7661,166,2531,2596,2031,337
"Otra (062)",193,,8,114,70,1
"Ocupación no especificada (063)",648,2,201,226,183,36
"Desocupado (064)",1176,15,556,298,261,46
"Mujeres (065)",8842,108,2644,3488,2295,307
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",17,,1,9,6,1
"Profes., científicos e intelectuales (067)",1269,,238,677,337,17
"Técnicos de nivel medio y trab.asimilados (068)",356,1,123,150,81,1
"Jefes y empleados de oficina (069)",604,,274,226,99,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",2293,16,557,869,738,113
"Agricult.trabaj. calif. agrop. y pesqueros (071)",176,1,54,54,52,15
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",245,4,58,86,85,12
"Obreros construc., conf., papel, fab., instr. (073)",68,1,30,26,10,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",3035,71,950,1141,763,110
"Otra (075)",6,,3,3,,
"Ocupación no especificada (076)",346,1,111,122,89,23
"Desocupado (077)",427,13,245,125,35,9
,,,,,,
"RURAL (078)",2359,45,873,716,606,119
"Profes., científicos e intelectuales (080)",26,,8,15,3,
"Técnicos de nivel medio y trab.asimilados (081)",18,,9,5,4,
"Jefes y empleados de oficina (082)",17,,8,5,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",99,1,30,43,23,2
"Agricult.trabaj. calif. agrop. y pesqueros (084)",272,,27,67,128,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",38,,17,15,6,
"Obreros construc., conf., papel, fab., instr. (086)",119,,44,53,21,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",1551,34,613,475,370,59
"Ocupación no especificada (089)",26,,8,4,11,3
"Desocupado (090)",193,10,109,34,36,4
"Hombres (091)",1988,37,713,596,529,113
"Profes., científicos e intelectuales (093)",11,,3,6,2,
"Técnicos de nivel medio y trab.asimilados (094)",14,,6,5,3,
"Jefes y empleados de oficina (095)",7,,2,2,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",50,1,16,21,11,1
"Agricult.trabaj. calif. agrop. y pesqueros (097)",263,,26,62,125,50
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",35,,16,14,5,
"Obreros construc., conf., papel, fab., instr. (099)",119,,44,53,21,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",1328,28,522,400,323,55
"Ocupación no especificada (102)",17,,5,2,7,3
"Desocupado (103)",144,8,73,31,29,3
"Mujeres (104)",371,8,160,120,77,6
"Profes., científicos e intelectuales (106)",15,,5,9,1,
"Técnicos de nivel medio y trab.asimilados (107)",4,,3,,1,
"Jefes y empleados de oficina (108)",10,,6,3,1,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",49,,14,22,12,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",9,,1,5,3,
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",3,,1,1,1,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",223,6,91,75,47,4
"Ocupación no especificada (115)",9,,3,2,4,
"Desocupado (116)",49,2,36,3,7,1
