"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Agric., ganadería, caza y silvicultura (045)",281,270,10,1,
"Explotación de minas y canteras (047)",4,,,,4
"Industrias manufactureras (048)",8,7,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",100,98,2,,
"Comercio al por mayor (053)",2,2,,,
"Comercio al por menor (054)",98,96,2,,
"Hoteles y restaurantes (055)",57,54,1,1,1
"Trans., almac. y comunicaciones (056)",2,1,1,,
"Intermediación financiera (057)",1,,1,,
"Activid.inmobil., empres. y alquileres (058)",8,3,1,4,
"Admin.pub. y defensa; p. segur soc.afil (059)",35,,,,35
"Enseñanza (060)",153,58,24,45,26
"Servicios sociales y de salud (061)",17,1,1,,15
"Otras activ. serv.comun.soc y personales (062)",25,23,1,1,
"Hogares privados con servicio doméstico (063)",51,51,,,
"Actividad economica no especificada (065)",37,33,2,2,
,,,,,
"URBANA (066)",1734,1269,128,148,189
"Agric., ganadería, caza y silvicultura (067)",818,770,42,6,
"Pesca (068)",1,1,,,
"Explotación de minas y canteras (069)",8,2,6,,
"Industrias manufactureras (070)",55,52,1,1,1
"Suministro de electricidad, gas y agua (071)",6,,,6,
"Construcción (072)",55,41,6,5,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",152,146,5,1,
"Venta, mant.y rep. veh.autom y motoc. (074)",4,2,1,1,
"Comercio al por mayor (075)",6,6,,,
"Comercio al por menor (076)",142,138,4,,
"Hoteles y restaurantes (077)",58,54,1,2,1
"Trans., almac. y comunicaciones (078)",29,17,4,5,3
"Intermediación financiera (079)",3,,1,,2
"Activid.inmobil., empres. y alquileres (080)",33,15,4,9,5
"Admin.pub. y defensa; p. segur soc.afil (081)",111,,,,111
"Enseñanza (082)",236,47,43,101,45
"Servicios sociales y de salud (083)",25,5,3,,17
"Otras activ. serv.comun.soc y personales (084)",39,30,5,3,1
"Hogares privados con servicio doméstico (085)",47,47,,,
"Actividad economica no especificada (087)",58,42,7,9,
"Hombres (088)",1142,824,101,101,116
"Agric., ganadería, caza y silvicultura (089)",641,600,36,5,
"Pesca (090)",1,1,,,
"Explotación de minas y canteras (091)",8,2,6,,
"Industrias manufactureras (092)",49,46,1,1,1
"Suministro de electricidad, gas y agua (093)",6,,,6,
"Construcción (094)",55,41,6,5,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",66,62,3,1,
"Venta, mant.y rep. veh.autom y motoc. (096)",4,2,1,1,
"Comercio al por mayor (097)",4,4,,,
"Comercio al por menor (098)",58,56,2,,
"Hoteles y restaurantes (099)",4,3,,1,
"Trans., almac. y comunicaciones (100)",27,16,3,5,3
"Intermediación financiera (101)",2,,,,2
"Activid.inmobil., empres. y alquileres (102)",26,13,3,5,5
"Admin.pub. y defensa; p. segur soc.afil (103)",78,,,,78
"Enseñanza (104)",126,11,32,63,20
"Servicios sociales y de salud (105)",9,4,2,,3
"Otras activ. serv.comun.soc y personales (106)",15,8,4,2,1
"Hogares privados con servicio doméstico (107)",2,2,,,
"Actividad economica no especificada (109)",27,15,5,7,
"Mujeres (110)",592,445,27,47,73
"Agric., ganadería, caza y silvicultura (111)",177,170,6,1,
"Industrias manufactureras (114)",6,6,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",86,84,2,,
"Comercio al por mayor (119)",2,2,,,
"Comercio al por menor (120)",84,82,2,,
"Hoteles y restaurantes (121)",54,51,1,1,1
"Trans., almac. y comunicaciones (122)",2,1,1,,
"Intermediación financiera (123)",1,,1,,
"Activid.inmobil., empres. y alquileres (124)",7,2,1,4,
"Admin.pub. y defensa; p. segur soc.afil (125)",33,,,,33
"Enseñanza (126)",110,36,11,38,25
"Servicios sociales y de salud (127)",16,1,1,,14
"Otras activ. serv.comun.soc y personales (128)",24,22,1,1,
"Hogares privados con servicio doméstico (129)",45,45,,,
"Actividad economica no especificada (131)",31,27,2,2,
,,,,,
"RURAL (132)",1130,898,63,17,152
"Agric., ganadería, caza y silvicultura (133)",800,768,31,1,
"Explotación de minas y canteras (135)",134,,1,,133
"Industrias manufactureras (136)",13,11,1,1,
"Construcción (138)",21,19,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",38,34,1,,3
"Venta, mant.y rep. veh.autom y motoc. (140)",5,1,1,,3
"Comercio al por mayor (141)",3,3,,,
"Comercio al por menor (142)",30,30,,,
"Hoteles y restaurantes (143)",3,3,,,
"Activid.inmobil., empres. y alquileres (146)",6,3,,,3
"Admin.pub. y defensa; p. segur soc.afil (147)",8,,,,8
"Enseñanza (148)",78,35,24,15,4
"Servicios sociales y de salud (149)",1,,,,1
"Otras activ. serv.comun.soc y personales (150)",5,4,1,,
"Hogares privados con servicio doméstico (151)",7,7,,,
"Actividad economica no especificada (153)",16,14,2,,
"Hombres (154)",943,744,45,10,144
"Agric., ganadería, caza y silvicultura (155)",696,668,27,1,
"Explotación de minas y canteras (157)",130,,1,,129
"Industrias manufactureras (158)",11,10,,1,
"Construcción (160)",21,19,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",24,20,1,,3
"Venta, mant.y rep. veh.autom y motoc. (162)",5,1,1,,3
"Comercio al por mayor (163)",3,3,,,
"Comercio al por menor (164)",16,16,,,
"Activid.inmobil., empres. y alquileres (168)",5,2,,,3
"Admin.pub. y defensa; p. segur soc.afil (169)",6,,,,6
"Enseñanza (170)",35,13,11,8,3
"Otras activ. serv.comun.soc y personales (172)",4,3,1,,
"Hogares privados con servicio doméstico (173)",1,1,,,
"Actividad economica no especificada (175)",10,8,2,,
"Mujeres (176)",187,154,18,7,8
"Agric., ganadería, caza y silvicultura (177)",104,100,4,,
"Explotación de minas y canteras (179)",4,,,,4
"Industrias manufactureras (180)",2,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",14,14,,,
"Comercio al por menor (186)",14,14,,,
"Hoteles y restaurantes (187)",3,3,,,
"Activid.inmobil., empres. y alquileres (190)",1,1,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",2,,,,2
"Enseñanza (192)",43,22,13,7,1
"Servicios sociales y de salud (193)",1,,,,1
"Otras activ. serv.comun.soc y personales (194)",1,1,,,
"Hogares privados con servicio doméstico (195)",6,6,,,
"Actividad economica no especificada (197)",6,6,,,
