"CUADRO Nº 11: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRANDES GRUPOS DE EDAD",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Superior univ. completa (058)",35,25,5,1,4
,,,,,
"URBANA (060)",21984,15053,2456,1954,2521
"Sin nivel (061)",1337,1210,79,23,25
"Educación inicial (062)",28,22,6,,
"Primaria (063)",5428,4655,469,153,151
"Secundaria (064)",7753,6173,747,355,478
"Superior no univ. incompleta (065)",922,618,116,48,140
"Superior no univ. completa (066)",1774,672,268,407,427
"Superior univ. incompleta (067)",1153,695,140,122,196
"Superior univ. completa (068)",3589,1008,631,846,1104
"De 06 a 14 años (070)",714,606,61,44,3
"Sin nivel (071)",8,8,,,
"Educación inicial (072)",11,6,5,,
"Primaria (073)",415,359,35,21,
"Secundaria (074)",280,233,21,23,3
"De 15 a 29 años (080)",7057,5160,877,489,531
"Sin nivel (081)",108,93,9,4,2
"Educación inicial (082)",10,9,1,,
"Primaria (083)",887,739,86,38,24
"Secundaria (084)",3881,3115,425,195,146
"Superior no univ. incompleta (085)",468,341,69,20,38
"Superior no univ. completa (086)",442,222,83,58,79
"Superior univ. incompleta (087)",554,382,68,50,54
"Superior univ. completa (088)",707,259,136,124,188
"De 30 a 44 años (090)",8711,5286,1050,990,1385
"Sin nivel (091)",350,314,19,9,8
"Educación inicial (092)",7,7,,,
"Primaria (093)",2076,1750,196,52,78
"Secundaria (094)",2455,1944,220,89,202
"Superior no univ. incompleta (095)",338,213,35,21,69
"Superior no univ. completa (096)",973,330,139,244,260
"Superior univ. incompleta (097)",433,229,53,49,102
"Superior univ. completa (098)",2079,499,388,526,666
"De 45 a 64 años (100)",4617,3216,414,413,574
"Sin nivel (101)",568,517,32,8,11
"Primaria (103)",1653,1442,131,35,45
"Secundaria (104)",1030,795,75,44,116
"Superior no univ. incompleta (105)",104,53,12,6,33
"Superior no univ. completa (106)",336,104,44,103,85
"Superior univ. incompleta (107)",155,77,18,22,38
"Superior univ. completa (108)",771,228,102,195,246
"De 65 y más años (110)",885,785,54,18,28
"Sin nivel (111)",303,278,19,2,4
"Primaria (113)",397,365,21,7,4
"Secundaria (114)",107,86,6,4,11
"Superior no univ. incompleta (115)",12,11,,1,
"Superior no univ. completa (116)",23,16,2,2,3
"Superior univ. incompleta (117)",11,7,1,1,2
"Superior univ. completa (118)",32,22,5,1,4
,,,,,
"RURAL (120)",20308,17924,1690,329,365
"Sin nivel (121)",4092,3830,219,34,9
"Educación inicial (122)",30,27,2,,1
"Primaria (123)",9916,8889,816,143,68
"Secundaria (124)",5731,4907,586,119,119
"Superior no univ. incompleta (125)",146,88,16,8,34
"Superior no univ. completa (126)",163,73,20,9,61
"Superior univ. incompleta (127)",81,54,9,3,15
"Superior univ. completa (128)",149,56,22,13,58
"De 06 a 14 años (130)",618,548,54,12,4
"Sin nivel (131)",16,15,1,,
"Educación inicial (132)",8,8,,,
"Primaria (133)",448,407,31,8,2
"Secundaria (134)",146,118,22,4,2
"De 15 a 29 años (140)",6456,5547,629,139,141
"Sin nivel (141)",274,243,27,4,
"Educación inicial (142)",9,8,1,,
"Primaria (143)",2406,2131,218,41,16
"Secundaria (144)",3525,3029,361,83,52
"Superior no univ. incompleta (145)",88,50,7,5,26
"Superior no univ. completa (146)",61,36,3,3,19
"Superior univ. incompleta (147)",48,31,8,1,8
"Superior univ. completa (148)",45,19,4,2,20
"De 30 a 44 años (150)",6728,5854,603,115,156
"Sin nivel (151)",1026,928,76,16,6
"Educación inicial (152)",13,11,1,,1
"Primaria (153)",3908,3490,332,57,29
"Secundaria (154)",1559,1324,162,25,48
"Superior no univ. incompleta (155)",44,29,4,3,8
"Superior no univ. completa (156)",81,28,13,5,35
"Superior univ. incompleta (157)",26,19,1,2,4
"Superior univ. completa (158)",71,25,14,7,25
"De 45 a 64 años (160)",4958,4482,358,59,59
"Sin nivel (161)",1817,1719,83,12,3
"Primaria (163)",2604,2327,225,35,17
"Secundaria (164)",468,406,39,7,16
"Superior no univ. incompleta (165)",13,8,5,,
"Superior no univ. completa (166)",19,9,2,1,7
"Superior univ. incompleta (167)",7,4,,,3
"Superior univ. completa (168)",30,9,4,4,13
"De 65 y más años (170)",1548,1493,46,4,5
"Sin nivel (171)",959,925,32,2,
"Primaria (173)",550,534,10,2,4
"Secundaria (174)",33,30,2,,1
"Superior no univ. incompleta (175)",1,1,,,
"Superior no univ. completa (176)",2,,2,,
"Superior univ. completa (178)",3,3,,,
