"CUADRO Nº 9: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVIINCIA, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, CONDICION DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",14,52,52,1,100,1.9,
"De 40 a 44 años (037)",9,51,43,,84.3,,
"De 45 a 49 años (038)",7,37,36,,97.3,,
"De 50 y más años (039)",6,30,29,,96.7,,
"No PEA (040)",11927,34080,30891,1404,90.6,4.1,
"De 12 a 14 años (041)",1975,21,21,8,100,38.1,
"De 15 a 19 años (042)",2391,1001,973,281,97.2,28.1,
"De 20 a 24 años (043)",1681,2854,2741,384,96,13.5,
"De 25 a 29 años (044)",1347,3779,3589,319,95,8.4,
"De 30 a 34 años (045)",1006,4088,3837,215,93.9,5.3,
"De 35 a 39 años (046)",847,4233,3960,139,93.6,3.3,
"De 40 a 44 años (047)",625,3753,3466,47,92.4,1.3,
"De 45 a 49 años (048)",516,3310,2970,11,89.7,0.3,
"De 50 y más años (049)",1539,11041,9334,,84.5,,
,,,,,,,
"URBANA (060)",5392,14041,13032,470,92.8,3.3,
"De 12 a 14 años (061)",703,8,8,1,100,12.5,
"De 15 a 19 años (062)",944,279,275,72,98.6,25.8,
"De 20 a 24 años (063)",756,1037,1000,130,96.4,12.5,
"De 25 a 29 años (064)",657,1382,1339,109,96.9,7.9,
"De 30 a 34 años (065)",559,1782,1715,94,96.2,5.3,
"De 35 a 39 años (066)",493,1900,1807,48,95.1,2.5,
"De 40 a 44 años (067)",357,1769,1679,15,94.9,0.8,
"De 45 a 49 años (068)",267,1422,1328,1,93.4,0.1,
"De 50 y más años (069)",656,4462,3881,,87,,
"PEA (070)",1641,5077,4715,100,92.9,2,
"De 12 a 14 años (071)",32,1,1,,100,,
"De 15 a 19 años (072)",168,54,54,11,100,20.4,
"De 20 a 24 años (073)",226,248,240,17,96.8,6.9,
"De 25 a 29 años (074)",247,419,410,32,97.9,7.6,
"De 30 a 34 años (075)",201,512,498,24,97.3,4.7,
"De 35 a 39 años (076)",232,758,721,11,95.1,1.5,
"De 40 a 44 años (077)",174,826,788,5,95.4,0.6,
"De 45 a 49 años (078)",131,690,651,,94.3,,
"De 50 y más años (079)",230,1569,1352,,86.2,,
"Ocupada (080)",1524,4860,4508,90,92.8,1.9,
"De 12 a 14 años (081)",26,1,1,,100,,
"De 15 a 19 años (082)",137,41,41,8,100,19.5,
"De 20 a 24 años (083)",199,226,218,14,96.5,6.2,
"De 25 a 29 años (084)",231,394,385,30,97.7,7.6,
"De 30 a 34 años (085)",192,489,475,23,97.1,4.7,
"De 35 a 39 años (086)",222,727,690,10,94.9,1.4,
"De 40 a 44 años (087)",167,782,752,5,96.2,0.6,
"De 45 a 49 años (088)",125,653,615,,94.2,,
"De 50 y más años (089)",225,1547,1331,,86,,
"Desocupada (090)",117,217,207,10,95.4,4.6,
"De 12 a 14 años (091)",6,,,,,,
"De 15 a 19 años (092)",31,13,13,3,100,23.1,
"De 20 a 24 años (093)",27,22,22,3,100,13.6,
"De 25 a 29 años (094)",16,25,25,2,100,8,
"De 30 a 34 años (095)",9,23,23,1,100,4.3,
"De 35 a 39 años (096)",10,31,31,1,100,3.2,
"De 40 a 44 años (097)",7,44,36,,81.8,,
"De 45 a 49 años (098)",6,37,36,,97.3,,
"De 50 y más años (099)",5,22,21,,95.5,,
"No PEA (100)",3751,8964,8317,370,92.8,4.1,
"De 12 a 14 años (101)",671,7,7,1,100,14.3,
"De 15 a 19 años (102)",776,225,221,61,98.2,27.1,
"De 20 a 24 años (103)",530,789,760,113,96.3,14.3,
"De 25 a 29 años (104)",410,963,929,77,96.5,8,
"De 30 a 34 años (105)",358,1270,1217,70,95.8,5.5,
"De 35 a 39 años (106)",261,1142,1086,37,95.1,3.2,
"De 40 a 44 años (107)",183,943,891,10,94.5,1.1,
"De 45 a 49 años (108)",136,732,677,1,92.5,0.1,
"De 50 y más años (109)",426,2893,2529,,87.4,,
,,,,,,,
"RURAL (120)",10942,36087,32382,1318,89.7,3.7,
"De 12 a 14 años (121)",1396,17,17,8,100,47.1,
"De 15 a 19 años (122)",1984,941,915,254,97.2,27,
"De 20 a 24 años (123)",1558,2748,2635,344,95.9,12.5,
"De 25 a 29 años (124)",1289,3773,3573,311,94.7,8.2,
"De 30 a 34 años (125)",923,3866,3588,197,92.8,5.1,
"De 35 a 39 años (126)",869,4503,4185,134,92.9,3,
"De 40 a 44 años (127)",707,4371,3992,54,91.3,1.2,
"De 45 a 49 años (128)",611,4123,3663,16,88.8,0.4,
"De 50 y más años (129)",1605,11745,9814,,83.6,,
"PEA (130)",2766,10971,9808,284,89.4,2.6,
"De 12 a 14 años (131)",92,3,3,1,100,33.3,
"De 15 a 19 años (132)",369,165,163,34,98.8,20.6,
"De 20 a 24 años (133)",407,683,654,73,95.8,10.7,
"De 25 a 29 años (134)",352,957,913,69,95.4,7.2,
"De 30 a 34 años (135)",275,1048,968,51,92.4,4.9,
"De 35 a 39 años (136)",283,1412,1311,33,92.8,2.3,
"De 40 a 44 años (137)",265,1561,1417,17,90.8,1.1,
"De 45 a 49 años (138)",231,1545,1370,6,88.7,0.4,
"De 50 y más años (139)",492,3597,3009,,83.7,,
"Ocupada (140)",2676,10859,9698,280,89.3,2.6,
"De 12 a 14 años (141)",79,3,3,1,100,33.3,
"De 15 a 19 años (142)",335,157,155,34,98.7,21.7,
"De 20 a 24 años (143)",390,669,640,72,95.7,10.8,
"De 25 a 29 años (144)",345,939,896,67,95.4,7.1,
"De 30 a 34 años (145)",264,1012,933,50,92.2,4.9,
"De 35 a 39 años (146)",279,1391,1290,33,92.7,2.4,
"De 40 a 44 años (147)",263,1554,1410,17,90.7,1.1,
"De 45 a 49 años (148)",230,1545,1370,6,88.7,0.4,
"De 50 y más años (149)",491,3589,3001,,83.6,,
"Desocupada (150)",90,112,110,4,98.2,3.6,
"De 12 a 14 años (151)",13,,,,,,
"De 15 a 19 años (152)",34,8,8,,100,,
"De 20 a 24 años (153)",17,14,14,1,100,7.1,
"De 25 a 29 años (154)",7,18,17,2,94.4,11.1,
"De 30 a 34 años (155)",11,36,35,1,97.2,2.8,
"De 35 a 39 años (156)",4,21,21,,100,,
"De 40 a 44 años (157)",2,7,7,,100,,
"De 45 a 49 años (158)",1,,,,,,
"De 50 y más años (159)",1,8,8,,100,,
"No PEA (160)",8176,25116,22574,1034,89.9,4.1,
"De 12 a 14 años (161)",1304,14,14,7,100,50,
"De 15 a 19 años (162)",1615,776,752,220,96.9,28.4,
"De 20 a 24 años (163)",1151,2065,1981,271,95.9,13.1,
"De 25 a 29 años (164)",937,2816,2660,242,94.5,8.6,
"De 30 a 34 años (165)",648,2818,2620,146,93,5.2,
"De 35 a 39 años (166)",586,3091,2874,101,93,3.3,
"De 40 a 44 años (167)",442,2810,2575,37,91.6,1.3,
"De 45 a 49 años (168)",380,2578,2293,10,88.9,0.4,
"De 50 y más años (169)",1113,8148,6805,,83.5,,
