"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Agric., ganadería, caza y silvicultura (162)",2250,,1,2,,,1502,,2,743,,,
"Explotación de minas y canteras (164)",21,,1,,1,1,,6,2,10,,,
"Industrias manufactureras (165)",60,,,1,,,,55,2,2,,,
"Suministro de electricidad, gas y agua (166)",6,,,,,,,,5,1,,,
"Construcción (167)",235,,,,1,,,4,81,149,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",42,,,,1,28,,2,2,9,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",3,,,,,1,,2,,,,,
"Comercio al por mayor (170)",8,,,,,8,,,,,,,
"Comercio al por menor (171)",31,,,,1,19,,,2,9,,,
"Trans., almac. y comunicaciones (173)",25,,,,1,,,1,16,7,,,
"Activid.inmobil., empres. y alquileres (175)",5,,,2,,,,,,3,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",45,8,,1,7,,,,,28,1,,
"Enseñanza (177)",113,,107,1,1,,,,1,3,,,
"Servicios sociales y de salud (178)",8,,3,4,,,,,1,,,,
"Otras activ. serv.comun.soc y personales (179)",7,,1,4,,,,,,2,,,
"Hogares privados con servicio doméstico (180)",1,,,,,,,,,1,,,
"Actividad economica no especificada (182)",98,,,,3,,,,,1,,94,
"Desocupado (183)",141,,,,,,,,,,,,141
"Mujeres (184)",740,1,42,3,6,61,148,5,1,348,,102,23
"Agric., ganadería, caza y silvicultura (185)",450,,,,,,148,,,302,,,
"Explotación de minas y canteras (187)",1,,,,,,,1,,,,,
"Industrias manufactureras (188)",4,,,,,,,4,,,,,
"Construcción (190)",9,,,,,,,,1,8,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",58,,,,,49,,,,9,,,
"Comercio al por menor (194)",58,,,,,49,,,,9,,,
"Hoteles y restaurantes (195)",20,,,,,12,,,,8,,,
"Trans., almac. y comunicaciones (196)",2,,,,1,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,1,,,4,,,,,6,,,
"Enseñanza (200)",39,,39,,,,,,,,,,
"Servicios sociales y de salud (201)",7,,3,3,,,,,,1,,,
"Hogares privados con servicio doméstico (203)",13,,,,,,,,,13,,,
"Actividad economica no especificada (205)",102,,,,,,,,,,,102,
"Desocupado (206)",23,,,,,,,,,,,,23
