"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Explotación de minas y canteras (157)",12,,,,,,,5,,7,,
"Industrias manufactureras (158)",50,,,,1,,,46,1,2,,
"Suministro de electricidad, gas y agua (159)",9,,,,,,,5,,4,,
"Construcción (160)",259,,,,,,,5,56,198,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",50,,,,,38,,1,,11,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",1,,,,,,,1,,,,
"Comercio al por mayor (163)",2,,,,,2,,,,,,
"Comercio al por menor (164)",47,,,,,36,,,,11,,
"Trans., almac. y comunicaciones (166)",30,,,,1,,,,8,21,,
"Activid.inmobil., empres. y alquileres (168)",8,,,,4,,,,2,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",60,12,,1,24,,,,1,22,,
"Enseñanza (170)",105,1,103,,,,,,,1,,
"Servicios sociales y de salud (171)",3,,1,2,,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",20,,,2,,,,,,18,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",27,,,,2,,,,,,,25
"Mujeres (176)",1533,2,57,6,7,46,467,7,,857,,84
"Agric., ganadería, caza y silvicultura (177)",1183,,,,,,467,,,716,,
"Industrias manufactureras (180)",7,,,,,,,7,,,,
"Construcción (182)",10,,,,,,,,,10,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",44,,,,,35,,,,9,,
"Comercio al por menor (186)",44,,,,,35,,,,9,,
"Hoteles y restaurantes (187)",22,,,,,11,,,,11,,
"Trans., almac. y comunicaciones (188)",4,,,,1,,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",9,1,,1,6,,,,,1,,
"Enseñanza (192)",59,1,55,,,,,,,3,,
"Servicios sociales y de salud (193)",8,,2,5,,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",68,,,,,,,,,68,,
"Hogares privados con servicio doméstico (195)",35,,,,,,,,,35,,
"Actividad economica no especificada (197)",84,,,,,,,,,,,84
